Round,Pick,Team,Player,Position,Age,School
4,131,GNB,Aaron Brooks,QB,23,Virginia
4,132,DAL,Peppi Zellner,DE,24,Fort Valley St.
4,133,GNB,Josh Bidwell,P,23,Oregon
5,134,MIA,Cecil Collins,RB,22,McNeese St.
5,135,CIN,Nick Luchey,FB,22,Miami (FL)
5,136,PIT,Jerame Tuman,TE,23,Michigan
5,137,DET,Tyree Talton,DB,23,Northern Iowa
5,138,IND,Brad Scioli,DE,23,Penn St.
5,139,SDG,Adrian Dingle,DE,22,Clemson
5,140,SEA,Floyd Wedderburn,G,23,Penn St.
5,141,SDG,Reggie Nelson,T,23,McNeese St.
5,142,MIA,Bryan Jones,LB,,Oregon St.
5,143,CHI,Jerry Wisne,T,23,Notre Dame
5,144,CHI,Khari Samuel,LB,22,Massachusetts
5,145,STL,Cameron Spikes,G,22,Texas A&M
5,146,OAK,Eric Barton,LB,21,Maryland
5,147,CHI,Jerry Azumah,DB,22,New Hampshire
5,148,CLE,Darrin Chiaverini,WR,21,Colorado
5,149,NYG,Mike Rosenthal,T,22,Notre Dame
5,150,TAM,John McLaughlin,DE,23,California
5,151,TEN,Kevin Daft,QB,,UC Davis
5,152,SEA,Charlie Rogers,RB,23,Georgia Tech
5,153,OAK,Roderick Coleman,DT,23,East Carolina
5,154,NWE,Derrick Fletcher,T,23,Baylor
5,155,ARI,Paris Johnson,DB,,Miami (OH)
5,156,BUF,Jay Foreman,LB,23,Nebraska
5,157,SFO,Terry Jackson,FB,23,Florida
5,158,DEN,David Bowens,DE,22,Western Illinois
5,159,GNB,De'Mond Parker,RB,22,Oklahoma
5,160,JAX,Jason Craft,DB,23,Colorado St.
5,161,SFO,Tyrone Hopson,G,23,East. Kentucky
5,162,NYJ,Jermaine Jones,DB,23,Northwestern St. (LA)
5,163,GNB,Craig Heimburger,G,22,Missouri
5,164,ATL,Eugene Baker,WR,23,Kent St.
5,165,WAS,Derek Smith,T,,Virginia Tech
5,166,PIT,Malcolm Johnson,WR,22,Notre Dame
5,167,DEN,Darwin Brown,DB,,Texas Tech
5,168,ARI,Yusuf Scott,G,22,Arizona
5,169,MIN,Chris Jones,LB,,Clemson
6,170,SEA,Steve Johnson,DB,,Tennessee
6,171,SFO,Tai Streets,WR,22,Michigan
6,172,PHI,Cecil Martin,FB,24,Wisconsin
6,173,CIN,Kelly Gregg,NT,22,Oklahoma
6,174,CLE,Marcus Spriggs,DT,23,Troy
6,175,CAR,Robert Daniel,DE,,
6,176,STL,Lionel Barnes,DE,23,La-Monroe
6,177,DET,Clint Kriewaldt,LB,23,Wisconsin–Stevens Point
6,178,SDG,Tyrone Bell,DB,24,North Alabama
6,179,DEN,Desmond Clark,TE,22,Wake Forest
6,180,NWE,Marcus Washington,DB,,Colorado
6,181,WAS,Jeff Hall,K,23,Tennessee
6,182,JAX,Emarlos Leroy,DT,24,Georgia
6,183,NYJ,Marc Megna,LB,23,Richmond
6,184,CHI,Rashard Cook,DB,22,USC
6,185,MIN,Talance Sawyer,DE,23,UNLV
6,186,TEN,Darran Hall,WR,,Colorado St.
6,187,CLE,Kendall Ogle,LB,23,Maryland
6,188,OAK,Daren Yancey,DT,,BYU
6,189,NYG,Lyle West,DB,22,San Jose St.
6,190,ARI,Coby Rhinehart,DB,22,SMU
6,191,CLE,James Dearth,TE,23,Tarleton St.
6,192,MIA,Brent Bartholomew,P,22,Ohio St.
6,193,DAL,MarTay Jenkins,WR,24,Nebraska-Omaha
6,194,BUF,Armon Hatcher,DB,23,Oregon St.
6,195,TAM,Lamarr Glenn,RB,,Florida St.
6,196,GNB,Dee Miller,WR,,Ohio St.
6,197,NYJ,J.P. Machado,G,23,Illinois
6,198,ATL,Jeff Kelly,LB,23,Kansas St.
6,199,MIN,Antico Dalton,LB,23,Hampton
6,200,ATL,Eric Thigpen,DB,,Iowa
6,201,PHI,Troy Smith,WR,22,East Carolina
6,202,ARI,Melvin Bradley,LB,23,Arkansas
6,203,GNB,Scott Curry,T,23,Montana
6,204,DEN,Chad Plummer,WR,23,Cincinnati
6,205,NYG,Andre Weathers,DB,23,Michigan
6,206,ARI,Dennis McKinley,FB,22,Mississippi St.
7,207,CLE,Madre Hill,RB,23,Arkansas
7,208,PHI,Jed Weaver,TE,23,Oregon
7,209,CIN,Tony Coats,G,,Washington
7,210,IND,Hunter Smith,P,22,Notre Dame
7,211,CAR,Tony Booth,DB,,James Madison
7,212,GNB,Chris Akins,DB,22,Ark-Pine Bluff
7,213,GNB,Donald Driver,WR,24,Alcorn St.
7,214,PIT,Antonio Dingle,DT,22,Virginia
7,215,DET,Mike Pringley,DE,23,North Carolina
7,216,BAL,Anthony Poindexter,DB,23,Virginia
7,217,WAS,Tim Alexander,WR,,Oregon St.
7,218,DEN,Billy Miller,TE,22,USC
7,219,PIT,Chad Kelsay,LB,22,Nebraska
7,220,KAN,Eric King,G,,Richmond
7,221,CHI,Sulecio Sanford,WR,,Middle Tenn. St.
7,222,TEN,Phil Glover,LB,23,Utah
7,223,NYJ,Ryan Young,T,23,Kansas St.
7,224,OAK,JoJuan Armour,DB,23,Miami (OH)
7,225,NYG,Ryan Hale,DT,24,Arkansas
7,226,TAM,Robert Hunt,G,,Virginia
7,227,NWE,Michael Bishop,QB,23,Kansas St.
7,228,PIT,Kris Brown,K,22,Nebraska
7,229,DAL,Mike Lucky,TE,23,Arizona
7,230,BUF,Sheldon Jackson,TE,23,Nebraska
7,231,NYG,O.J. Childress,LB,22,Clemson
7,232,MIA,Jermaine Haley,DT,26,Butte JC (CA)
7,233,TAM,Autry Denson,RB,22,Notre Dame
7,234,SFO,Kory Minor,LB,22,Notre Dame
7,235,NYJ,J.J. Syvrud,LB,22,Jamestown
7,236,MIN,Noel Scarlett,DT,25,Langston
7,237,ATL,Todd McClure,C,22,LSU
7,238,DEN,Justin Swift,TE,24,Kansas St.
7,239,ARI,Chris Greisen,QB,23,NW Missouri St.
7,240,TAM,Darnell McDonald,WR,23,Kansas St.
7,241,NWE,Sean Morey,WR,23,Brown
7,242,JAX,Dee Moronkola,DB,,Washington St.
7,243,DAL,Kelvin Garmon,G,22,Baylor
7,244,MIA,Joe Wong,G,23,BYU
7,245,CIN,Scott Covington,QB,23,Miami (FL)
7,246,JAX,Chris White,DE,22,Southern
7,247,ATL,Rondel Menendez,WR,,East. Kentucky
7,248,BUF,Bryce Fisher,DE,22,Air Force
7,249,CIN,Donald Broomfield,DT,,Clemson
7,250,IND,Corey Terry,LB,23,Tennessee
7,251,PHI,Pernell Davis,DT,23,Ala-Birmingham
7,252,STL,Rodney Williams,P,22,Georgia Tech
7,253,CHI,Jim Finn,FB,22,Pennsylvania
