Round,Pick,Team,Player,Position,Age,School
2,51,WAS,Samuel Cosmi,OL,22,Texas
2,52,CLE,Jeremiah Owusu-Koramoah,LB,21,Notre Dame
2,53,TEN,Dillon Radunz,T,23,North Dakota St.
2,54,IND,Dayo Odeyingbo,DL,21,Vanderbilt
2,55,PIT,Pat Freiermuth,TE,22,Penn St.
2,56,SEA,D'Wayne Eskridge,WR,24,Western Michigan
2,57,LAR,Tutu Atwell,WR,21,Louisville
2,58,KAN,Nick Bolton,LB,21,Missouri
2,59,CAR,Terrace Marshall Jr.,WR,21,LSU
2,60,NOR,Pete Werner,LB,22,Ohio St.
2,61,BUF,Boogie Basham,DL,23,Wake Forest
2,62,GNB,Josh Myers,C,23,Ohio St.
2,63,KAN,Creed Humphrey,OL,22,Oklahoma
2,64,TAM,Kyle Trask,QB,23,Florida
3,65,JAX,Andre Cisco,DB,21,Syracuse
3,66,MIN,Kellen Mond,QB,22,Texas A&M
3,67,HOU,Davis Mills,QB,22,Stanford
3,68,ATL,Jalen Mayfield,OL,21,Michigan
3,69,CIN,Joseph Ossai,LB,21,Texas
3,70,CAR,Brady Christensen,OL,24,BYU
3,71,NYG,Aaron Robinson,DB,23,Central Florida
3,72,DET,Alim McNeill,DT,21,North Carolina St.
3,73,PHI,Milton Williams,DL,22,Louisiana Tech
3,74,WAS,Benjamin St-Juste,DB,23,Minnesota
3,75,DAL,Osa Odighizuwa,DL,23,UCLA
3,76,NOR,Paulson Adebo,CB,22,Stanford
3,77,LAC,Josh Palmer,WR,22,Tennessee
3,78,MIN,Chazz Surratt,LB,24,North Carolina
3,79,LVR,Malcolm Koonce,DE,23,Buffalo
3,80,LVR,Divine Deablo,DB,23,Virginia Tech
3,81,MIA,Hunter Long,TE,23,Boston Col.
3,82,WAS,Dyami Brown,WR,21,North Carolina
3,83,CAR,Tommy Tremble,TE,21,Notre Dame
3,84,DAL,Chauncey Golston,DL,23,Iowa
3,85,GNB,Amari Rodgers,WR,21,Clemson
3,86,MIN,Wyatt Davis,OL,22,Ohio St.
3,87,PIT,Kendrick Green,OL,22,Illinois
3,88,SFO,Trey Sermon,RB,22,Ohio St.
3,89,HOU,Nico Collins,WR,22,Michigan
3,90,MIN,Patrick Jones II,DL,22,Pittsburgh
3,91,CLE,Anthony Schwartz,WR,21,Auburn
3,92,TEN,Monty Rice,LB,22,Georgia
3,93,BUF,Spencer Brown,OL,23,Northern Iowa
3,94,BAL,Ben Cleveland,OL,23,Georgia
3,95,TAM,Robert Hainsey,OL,23,Notre Dame
3,96,NWE,Ronnie Perkins,DE,21,Oklahoma
3,97,LAC,Tre' McKitty,TE,22,Georgia
3,98,DEN,Quinn Meinerz,C,22,Wisconsin–Whitewater
3,99,DAL,Nahshon Wright,DB,22,Oregon St.
3,100,TEN,Elijah Molden,DB,22,Washington
3,101,DET,Ifeatu Melifonwu,DB,22,Syracuse
3,102,SFO,Ambry Thomas,DB,21,Michigan
3,103,LAR,Ernest Jones,LB,21,South Carolina
3,104,BAL,Brandon Stephens,CB,23,SMU
3,105,DEN,Baron Browning,LB,22,Ohio St.
4,106,JAX,Jay Tufele,DL,22,USC
4,107,NYJ,Michael Carter,RB,22,North Carolina
4,108,ATL,Darren Hall,CB,21,San Diego St.
4,109,TEN,Dez Fitzpatrick,WR,23,Louisville
4,110,CLE,James Hudson,OL,22,Cincinnati
4,111,CIN,Cameron Sample,DE,21,Tulane
4,112,DET,Amon-Ra St. Brown,WR,21,USC
4,113,DET,Derrick Barnes,DE,22,Purdue
4,114,ATL,Drew Dalman,C,22,Stanford
4,115,DAL,Jabril Cox,LB,23,LSU
4,116,NYG,Elerson Smith,DL,23,Northern Iowa
4,117,LAR,Bobby Brown,DL,21,Texas A&M
4,118,LAC,Chris Rumph,DE,22,Duke
4,119,MIN,Kene Nwangwu,RB,23,Iowa St.
4,120,NWE,Rhamondre Stevenson,RB,23,Oklahoma
4,121,JAX,Jordan Smith,OLB,23,Ala-Birmingham
4,122,CIN,Tyler Shelvin,DT,23,LSU
4,123,PHI,Zech McPhearson,DB,23,Texas Tech
4,124,WAS,John Bates,TE,23,Boise St.
4,125,MIN,Camryn Bynum,CB,23,California
4,126,CAR,Chuba Hubbard,RB,22,Oklahoma St.
4,127,IND,Kylen Granson,TE,23,SMU
4,128,PIT,Dan Moore,OL,22,Texas A&M
4,129,TAM,Jaelon Darden,WR,22,North Texas
4,130,LAR,Robert Rochell,DB,23,Central Arkansas
4,131,BAL,Tylan Wallace,WR,22,Oklahoma St.
4,132,CLE,Tommy Togiai,DT,21,Ohio St.
4,133,NOR,Ian Book,QB,23,Notre Dame
4,134,MIN,Janarius Robinson,DE,22,Florida St.
4,135,TEN,Rashad Weaver,DL,23,Pittsburgh
4,136,ARI,Marco Wilson,CB,22,Florida
4,137,SEA,Tre Brown,CB,23,Oklahoma
4,138,DAL,Josh Ball,OL,23,Marshall
4,139,CIN,D'Ante Smith,T,23,East Carolina
4,140,PIT,Buddy Johnson,LB,22,Texas A&M
4,141,LAR,Jacob Harris,WR,24,Central Florida
4,142,GNB,Royce Newman,G,24,Mississippi
4,143,LVR,Tyree Gillespie,S,23,Missouri
4,144,KAN,Joshua Kaindoh,DE,22,Florida St.
5,145,JAX,Luke Farrell,TE,23,Ohio St.
5,146,NYJ,Jamien Sherwood,DB,21,Auburn
5,147,HOU,Brevin Jordan,TE,21,Miami (FL)
5,148,ATL,Ta'Quon Graham,DL,22,Texas
5,149,CIN,Evan McPherson,K,22,Florida
5,150,PHI,Kenneth Gainwell,RB,22,Memphis
5,151,CHI,Larry Borom,OL,22,Missouri
5,152,DEN,Caden Sterns,DB,21,Texas
5,153,CLE,Tony Fields,LB,22,West Virginia
5,154,NYJ,Michael Carter,S,22,Duke
5,155,SFO,Jaylon Moore,T,23,Western Michigan
5,156,PIT,Isaiahh Loudermilk,DE,23,Wisconsin
5,157,MIN,Ihmir Smith-Marsette,WR,22,Iowa
5,158,CAR,Daviyon Nixon,DT,22,Iowa
5,159,LAC,Brenden Jaimes,OL,22,Nebraska
5,160,BAL,Shaun Wade,CB,22,Ohio St.
5,161,BUF,Tommy Doyle,OL,23,Miami (OH)
5,162,KAN,Noah Gray,TE,22,Duke
5,163,WAS,Darrick Forrest,S,22,Cincinnati
5,164,DEN,Jamar Johnson,DB,21,Indiana
5,165,IND,Shawn Davis,DB,22,Florida
5,166,CAR,Keith Taylor,DB,22,Washington
5,167,LVR,Nate Hobbs,CB,22,Illinois
5,168,MIN,Zach Davidson,TE,23,Central Missouri St.
5,169,CLE,Richard LeCounte,DB,22,Georgia
5,170,HOU,Garret Wallow,LB,22,TCU
5,171,BAL,Daelin Hayes,DL,23,Notre Dame
5,172,SFO,Deommodore Lenoir,CB,21,Oregon
5,173,GNB,Tedarrell Slaton,DL,23,Florida
5,174,LAR,Earnest Brown IV,DE,22,Northwestern
5,175,NYJ,Jason Pinnock,CB,22,Pittsburgh
5,176,TAM,K.J. Britt,LB,22,Auburn
5,177,NWE,Cameron McGrone,LB,21,Michigan
5,178,GNB,Shemar Jean-Charles,DB,23,Appalachian St.
5,179,DAL,Simi Fehoko,WR,23,Stanford
5,180,SFO,Talanoa Hufanga,S,22,USC
5,181,KAN,Cornell Powell,WR,23,Clemson
5,182,ATL,Adetokunbo Ogundeji,DL,22,Notre Dame
5,183,ATL,Avery Williams,CB,23,Boise St.
5,184,BAL,Ben Mason,FB,22,Michigan
6,185,LAC,Nick Niemann,LB,23,Iowa
6,186,NYJ,Hamsah Nasirildeen,DB,22,Florida St.
6,187,ATL,Frank Darby,WR,23,Arizona St.
6,188,NWE,Joshuah Bledsoe,S,22,Missouri
6,189,PHI,Marlon Tuipulotu,DL,22,USC
6,190,CIN,Trey Hill,OL,21,Georgia
6,191,PHI,Tarron Jackson,DE,23,Coastal Carolina
6,192,DAL,Quinton Bohanna,DT,22,Kentucky
6,193,CAR,Deonte Brown,OL,23,Alabama
6,194,SFO,Elijah Mitchell,RB,23,Louisiana
6,195,HOU,Roy Lopez,DL,24,Arizona
6,196,NYG,Gary Brightwell,RB,22,Arizona
6,197,NWE,William Sherman,OL,22,Colorado
6,198,LAC,Larry Rountree,RB,22,Missouri
6,199,MIN,Jaylen Twyman,DL,22,Pittsburgh
6,200,NYJ,Brandin Echols,CB,23,Kentucky
6,201,NYG,Rodarius Williams,CB,24,Oklahoma St.
6,202,CIN,Chris Evans,RB,23,Michigan
6,203,BUF,Marquez Stevenson,WR,23,Houston
6,204,CAR,Shi Smith,WR,22,South Carolina
6,205,TEN,Racey McMath,WR,22,LSU
6,206,NOR,Landon Young,T,24,Kentucky
6,207,NYJ,Jonathan Marshall,DL,23,Arkansas
6,208,SEA,Stone Forsythe,OL,23,Florida
6,209,JAX,Jalen Camp,WR,23,Georgia Tech
6,210,ARI,Victor Dimukeje,DE,21,Duke
6,211,CLE,Demetric Felton,RB,23,UCLA
6,212,BUF,Damar Hamlin,DB,23,Pittsburgh
6,213,BUF,Rachad Wildgoose,CB,21,Wisconsin
6,214,GNB,Cole Van Lanen,OL,23,Wisconsin
6,215,TEN,Brady Breeze,S,23,Oregon
6,216,PIT,Quincy Roche,DL,23,Miami (FL)
6,217,CHI,Khalil Herbert,RB,23,Virginia Tech
6,218,IND,Sam Ehlinger,QB,22,Texas
6,219,DEN,Seth Williams,WR,21,Auburn
6,220,GNB,Isaiah McDuffie,LB,22,Boston Col.
6,221,CHI,Dazz Newsome,WR,22,North Carolina
6,222,CAR,Thomas Fletcher,LS,22,Alabama
6,223,ARI,Tay Gowan,DB,23,Central Florida
6,224,PHI,JaCoby Stevens,S,23,LSU
6,225,WAS,Camaron Cheeseman,LS,23,Michigan
6,226,KAN,Trey Smith,OL,22,Tennessee
6,227,DAL,Israel Mukuamu,DB,21,South Carolina
6,228,CHI,Thomas Graham,CB,22,Oregon
7,229,IND,Mike Strachan,WR,24,Charleston (WV)
7,230,LVR,Jimmy Morrissey,OL,23,Pittsburgh
7,231,MIA,Larnel Coleman,T,23,Massachusetts
7,232,CAR,Phil Hoskins,DT,24,Kentucky
7,233,LAR,Jake Funk,RB,23,Maryland
7,234,PHI,Patrick Johnson,DE,23,Tulane
7,235,CIN,Wyatt Hubert,DE,23,Kansas St.
7,236,BUF,Jack Anderson,OL,22,Texas Tech
7,237,DEN,Kary Vincent Jr.,CB,22,LSU
7,238,DAL,Matt Farniok,G,23,Nebraska
7,239,DEN,Jonathon Cooper,DE,23,Ohio St.
7,240,WAS,William Bradley-King,OLB,23,Baylor
7,241,LAC,Mark Webb,DB,22,Georgia
7,242,NWE,Tre Nixon,WR,23,Central Florida
7,243,ARI,James Wiggins,S,24,Cincinnati
7,244,MIA,Gerrid Doaks,RB,23,Cincinnati
7,245,PIT,Tre Norwood,DB,22,Oklahoma
7,246,WAS,Shaka Toney,DE,23,Penn St.
7,247,ARI,Michal Menet,OL,24,Penn St.
7,248,IND,Will Fries,OL,23,Penn St.
7,249,LAR,Ben Skowronek,WR,24,Notre Dame
7,250,CHI,Khyiris Tonga,DL,25,BYU
7,251,TAM,Chris Wilcox,DB,23,BYU
7,252,LAR,Chris Garrett,DE,23,Concordia-St.Paul (MN)
7,253,DEN,Marquiss Spencer,DE,24,Mississippi St.
7,254,PIT,Pressley Harvin III,P,22,Georgia Tech
7,255,NOR,Kawaan Baker,WR,23,South Alabama
7,256,GNB,Kylin Hill,RB,23,Mississippi St.
7,257,DET,Jermar Jefferson,RB,21,Oregon St.
7,258,WAS,Dax Milne,WR,22,BYU
7,259,TAM,Grant Stuard,LB,22,Houston
