Rk,Player,School,Conf,G,RushAtt,RushYds,RushAvg,RushTD,Rec,RecYds,RecAvg,RecTD,Plays,TotalYds,YardsPerPlay,TotalTDs
113,Reynard Rutherford,California,Pac-10,11,191,868,4.5,6,20,193,9.7,0,211,1061,5.0,6
114,Buddy Rodgers,Maryland,ACC,11,158,718,4.5,8,25,164,6.6,0,183,882,4.8,8
115,Shannon Wilson,UNLV,Big West,10,152,677,4.5,4,11,61,5.5,0,163,738,4.5,4
116,Demetrius Harris,Pitt,Big East,11,137,610,4.5,5,14,89,6.4,0,151,699,4.6,5
117,Torin Kirtsey,Georgia,SEC,10,134,603,4.5,5,4,76,19.0,0,138,679,4.9,5
118,Rod Brown,North Carolina State,ACC,11,117,526,4.5,2,9,62,6.9,1,126,588,4.7,3
119,Damon Tolbert,Central Michigan,MAC,5,111,497,4.5,3,2,49,24.5,1,113,546,4.8,4
120,Patrick Walsh,San Jose State,Big West,11,104,467,4.5,2,21,242,11.5,0,125,709,5.7,2
121,Tim Cannada,Navy,Ind,11,90,409,4.5,3,4,34,8.5,0,94,443,4.7,3
122,Anthony Hodge,Baylor,SWC,11,89,402,4.5,3,10,85,8.5,0,99,487,4.9,3
123,Carl McCullough,Wisconsin,Big Ten,10,236,1038,4.4,3,25,170,6.8,0,261,1208,4.6,3
124,Marcus Prier,Louisiana,Big West,11,222,979,4.4,14,3,0,0.0,0,225,979,4.4,14
125,Andre Davis,TCU,SWC,7,186,820,4.4,6,31,282,9.1,1,217,1102,5.1,7
126,John Conroy,Army,Ind,11,182,809,4.4,9,5,48,9.6,0,187,857,4.6,9
127,Terrell Willis,Rutgers,Big East,11,177,773,4.4,2,5,31,6.2,0,182,804,4.4,2
128,LeAndre Moore,Ball State,MAC,11,151,666,4.4,2,5,33,6.6,0,156,699,4.5,2
129,Jermaine McDowell,Wyoming,WAC,11,145,636,4.4,2,13,60,4.6,1,158,696,4.4,3
130,Carson Fields,Louisiana-Monroe,Ind,11,144,632,4.4,3,7,70,10.0,1,151,702,4.6,4
131,Kevin Brooks,Virginia,ACC,11,128,561,4.4,3,7,51,7.3,0,135,612,4.5,3
132,Michael Pittman,Fresno State,WAC,10,127,561,4.4,7,15,111,7.4,0,142,672,4.7,7
133,Eugene Culbreath,Temple,Big East,10,103,451,4.4,2,12,86,7.2,0,115,537,4.7,2
134,Sirr Parker,Texas A&M,SWC,11,71,312,4.4,2,4,77,19.3,1,75,389,5.2,3
135,Leon Johnson,North Carolina,ACC,11,225,963,4.3,12,54,408,7.6,0,279,1371,4.9,12
136,Omari Walker,Boston College,Big East,12,124,538,4.3,6,8,58,7.3,0,132,596,4.5,6
137,Frank Moreau,Louisville,Ind,6,96,416,4.3,2,,,,,96,416,4.3,2
138,Brock Olivo,Missouri,Big 8,11,232,985,4.2,6,17,101,5.9,0,249,1086,4.4,6
139,Astron Whatley,Kent State,MAC,11,231,978,4.2,5,22,185,8.4,0,253,1163,4.6,5
140,Chris Buckhalter,Southern Mississippi,Ind,11,160,664,4.2,8,10,55,5.5,0,170,719,4.2,8
141,Mike Lawrence,Kansas State,Big 8,11,143,599,4.2,3,7,43,6.1,0,150,642,4.3,3
142,Robert Walker,West Virginia,Big East,9,122,508,4.2,4,2,17,8.5,0,124,525,4.2,4
143,Rafael Cooper,Minnesota,Big Ten,11,112,471,4.2,2,10,114,11.4,1,122,585,4.8,3
144,Dennis Riddle,Alabama,SEC,11,236,969,4.1,8,23,150,6.5,1,259,1119,4.3,9
145,Kenyon Cotton,Louisiana,Big West,11,166,678,4.1,9,9,46,5.1,1,175,724,4.1,10
146,Michael Martin,Arizona State,Pac-10,11,138,566,4.1,5,11,67,6.1,0,149,633,4.2,5
147,Kendall Cleveland,LSU,SEC,11,137,562,4.1,10,9,67,7.4,1,146,629,4.3,11
148,Donnie Davis,Georgia Tech,ACC,11,96,390,4.1,3,,,,,96,390,4.1,3
149,Jerald Sowell,Tulane,Ind,10,84,346,4.1,2,27,284,10.5,1,111,630,5.7,3
150,Jared Brown,UNLV,Big West,11,69,284,4.1,5,,,,,69,284,4.1,5
151,Jermaine Johnson,Vanderbilt,SEC,11,267,1072,4.0,4,6,3,0.5,0,273,1075,3.9,4
152,Robert Holcombe,Illinois,Big Ten,11,264,1051,4.0,5,8,57,7.1,0,272,1108,4.1,5
153,Calvin Arrington,Louisville,Ind,11,255,1016,4.0,10,35,257,7.3,1,290,1273,4.4,11
154,Gary Taylor,Arizona,Pac-10,11,177,714,4.0,2,33,290,8.8,0,210,1004,4.8,2
155,Dwayne Thomas,Virginia Tech,Big East,11,167,673,4.0,7,11,109,9.9,1,178,782,4.4,8
156,Antowain Smith,Houston,SWC,10,152,608,4.0,5,13,122,9.4,0,165,730,4.4,5
157,Hema Heimuli,Brigham Young,WAC,11,112,449,4.0,6,46,511,11.1,3,158,960,6.1,9
158,Tim Alexander,Oregon State,Pac-10,8,109,439,4.0,3,,,,,109,439,4.0,3
159,Steve Carpenter,Army,Ind,11,97,392,4.0,4,3,13,4.3,0,100,405,4.1,4
160,Mark Olford,Oregon State,Pac-10,11,83,336,4.0,5,2,29,14.5,0,85,365,4.3,5
161,Dyral McMillan,Miami (FL),Big East,9,81,322,4.0,3,7,56,8.0,0,88,378,4.3,3
162,Brian Underwood,Maryland,ACC,11,73,290,4.0,1,18,122,6.8,0,91,412,4.5,1
163,Ricky Whittle,Oregon,Pac-10,12,260,1021,3.9,12,55,437,7.9,1,315,1458,4.6,13
164,Keylan Cates,Bowling Green State,MAC,11,220,866,3.9,7,5,29,5.8,0,225,895,4.0,7
165,Juan Johnson,Utah,WAC,12,191,743,3.9,2,5,20,4.0,0,196,763,3.9,2
166,Chad Nelson,Rice,SWC,11,93,367,3.9,3,,,,,93,367,3.9,3
167,Kantroy Barber,West Virginia,Big East,11,93,362,3.9,4,11,67,6.1,1,104,429,4.1,5
168,Jonathan Linton,North Carolina,ACC,11,90,350,3.9,4,8,67,8.4,0,98,417,4.3,4
169,James Allen,Oklahoma,Big 8,10,87,338,3.9,2,10,121,12.1,1,97,459,4.7,3
170,Aaron Stecker,Wisconsin,Big Ten,10,86,334,3.9,5,15,91,6.1,0,101,425,4.2,5
171,Stanley Pritchett,South Carolina,SEC,11,86,333,3.9,8,62,664,10.7,4,148,997,6.7,12
172,Lamont Pegues,Clemson,ACC,12,79,309,3.9,1,1,7,7.0,0,80,316,4.0,1
173,Cameron Reynolds,Oregon State,Pac-10,11,80,308,3.9,5,13,219,16.8,0,93,527,5.7,5
174,Michael Blair,Ball State,MAC,11,218,819,3.8,4,28,235,8.4,2,246,1054,4.3,6
175,Lay Marshall,Duke,ACC,11,188,708,3.8,13,24,161,6.7,0,212,869,4.1,13
176,Jimmy Gary,West Virginia,Big East,11,132,504,3.8,6,6,92,15.3,0,138,596,4.3,6
177,Quitman Spaulding,Memphis,Ind,10,100,383,3.8,1,19,143,7.5,0,119,526,4.4,1
178,Jon Witman,Penn State,Big Ten,11,84,316,3.8,9,14,87,6.2,1,98,403,4.1,10
179,James Milliner,UCLA,Pac-10,12,76,290,3.8,5,2,10,5.0,0,78,300,3.8,5
180,Kareem Wilson,Ohio,MAC,10,244,893,3.7,10,,,,,244,893,3.7,10
181,Donald Sellers,New Mexico,WAC,10,134,494,3.7,8,,,,,134,494,3.7,8
182,Orlando Smith,Cincinnati,Ind,11,126,471,3.7,4,2,9,4.5,0,128,480,3.8,4
183,Omar Nelson,Navy,Ind,11,105,387,3.7,3,3,14,4.7,0,108,401,3.7,3
184,Mark Atuaia,Brigham Young,WAC,10,101,374,3.7,5,15,137,9.1,0,116,511,4.4,5
185,Ramod Lee,Temple,Big East,8,88,329,3.7,6,9,39,4.3,0,97,368,3.8,6
186,Courtney Davis,Bowling Green State,MAC,11,77,282,3.7,1,19,176,9.3,1,96,458,4.8,2
187,Donte Womack,SMU,SWC,11,208,758,3.6,3,34,244,7.2,2,242,1002,4.1,5
188,Solomon White,Tulsa,Ind,10,161,574,3.6,4,12,116,9.7,1,173,690,4.0,5
189,Jamaican Dartez,Tulane,Ind,11,150,544,3.6,10,15,104,6.9,0,165,648,3.9,10
190,Ray Lucas,Rutgers,Big East,11,77,276,3.6,6,,,,,77,276,3.6,6
191,Richard Thomas,Washington,Pac-10,10,70,252,3.6,4,15,120,8.0,0,85,372,4.4,4
192,Johnny Macon,Hawaii,WAC,11,107,378,3.5,6,1,2,2.0,0,108,380,3.5,6
193,Nealon Greene,Clemson,ACC,12,102,359,3.5,2,,,,,102,359,3.5,2
194,Mark Smith,Ole Miss,SEC,11,101,358,3.5,3,17,117,6.9,0,118,475,4.0,3
195,Glenn Freitas,Hawaii,WAC,9,91,318,3.5,12,,,,,91,318,3.5,12
196,Tommy Dunn,Akron,MAC,11,80,279,3.5,1,,,,,80,279,3.5,1
197,Don Shanklin,Oregon State,Pac-10,8,72,251,3.5,1,,,,,72,251,3.5,1
198,Hines Ward,Georgia,SEC,10,70,248,3.5,2,18,249,13.8,0,88,497,5.6,2
199,Harold Shaw,Southern Mississippi,Ind,11,87,295,3.4,1,16,101,6.3,1,103,396,3.8,2
200,Sean Glover,Indiana,Big Ten,11,120,395,3.3,3,33,239,7.2,0,153,634,4.1,3
201,Justice Smith,Boston College,Big East,6,102,336,3.3,0,9,23,2.6,0,111,359,3.2,0
202,Derek Sparks,Washington State,Pac-10,8,70,234,3.3,2,4,56,14.0,1,74,290,3.9,3
203,Ty Douthard,Illinois,Big Ten,10,70,232,3.3,4,27,253,9.4,1,97,485,5.0,5
204,Terrel Dixon,Akron,MAC,11,143,463,3.2,1,4,38,9.5,1,147,501,3.4,2
205,Ryan Huzjak,Toledo,MAC,11,117,367,3.1,7,,,,,117,367,3.1,7
206,Craedel Kimbrough,Cincinnati,Ind,11,86,269,3.1,0,1,6,6.0,0,87,275,3.2,0
207,Spencer George,Rice,SWC,11,98,287,2.9,2,7,39,5.6,0,105,326,3.1,2
208,Mark Williams,Kansas,Big 8,11,82,239,2.9,2,,,,,82,239,2.9,2
209,Tony Graziani,Oregon,Pac-10,11,81,236,2.9,4,1,1,1.0,0,82,237,2.9,4
210,Bo Harrison,North Texas,Ind,11,161,455,2.8,2,35,332,9.5,4,196,787,4.0,6
211,John Lewis,Wake Forest,ACC,10,110,304,2.8,5,23,243,10.6,3,133,547,4.1,8
212,Brent Baldwin,Ball State,MAC,11,97,248,2.6,6,,,,,97,248,2.6,6
213,Kevin Schmidtke,Arizona,Pac-10,11,77,203,2.6,1,8,105,13.1,0,85,308,3.6,1
214,Eric Moore,Oklahoma,Big 8,11,91,231,2.5,1,,,,,91,231,2.5,1
215,Cody Ledbetter,New Mexico State,Big West,11,90,223,2.5,2,1,-3,-3.0,0,91,220,2.4,2
216,Frank Fletcher,Memphis,Ind,10,76,191,2.5,0,8,31,3.9,0,84,222,2.6,0
217,Matt Miller,Kansas State,Big 8,11,129,309,2.4,8,,,,,129,309,2.4,8
218,Troy DeGar,Tulsa,Ind,11,131,303,2.3,7,,,,,131,303,2.3,7
219,John Rayborn,UTEP,WAC,12,111,256,2.3,4,,,,,111,256,2.3,4
220,Ben Fay,Navy,Ind,11,105,227,2.2,4,,,,,105,227,2.2,4
221,Donovan McNabb,Syracuse,Big East,11,123,261,2.1,2,,,,,123,261,2.1,2
222,Marcus Crandell,East Carolina,Ind,11,94,201,2.1,6,,,,,94,201,2.1,6
223,Jay McDonagh,Western Michigan,MAC,11,125,214,1.7,3,,,,,125,214,1.7,3
224,Billy Jack Haskins,Kentucky,SEC,11,107,160,1.5,4,,,,,107,160,1.5,4
225,Chad Darnell,Central Michigan,MAC,11,96,139,1.4,3,,,,,96,139,1.4,3
226,Tone Jones,Oklahoma State,Big 8,12,95,125,1.3,10,,,,,95,125,1.3,10
227,Zebbie Lethridge,Texas Tech,SWC,11,122,137,1.1,9,,,,,122,137,1.1,9
228,Barry Lunney Jr.,Arkansas,SEC,12,112,65,0.6,3,2,-9,-4.5,0,114,56,0.5,3
229,Rusty LaRue,Wake Forest,ACC,11,84,26,0.3,0,,,,,84,26,0.3,0
230,Brian Cummings,Maryland,ACC,7,76,17,0.2,1,,,,,76,17,0.2,1
231,Jake Plummer,Arizona State,Pac-10,11,86,-27,-0.3,1,,,,,86,-27,-0.3,1
232,Chris Dittoe,Indiana,Big Ten,9,71,-112,-1.6,4,,,,,71,-112,-1.6,4
233,Steve Sarkisian,Brigham Young,WAC,11,82,-167,-2.0,2,,,,,82,-167,-2.0,2
