Rk,Player,School,Conf,G,RushAtt,RushYds,RushAvg,RushTD,Rec,RecYds,RecAvg,RecTD,Plays,TotalYds,YardsPerPlay,TotalTDs
164,Nate Jones,New Mexico,MWC,11,118,544,4.6,2,4,6,1.5,0,122,550,4.5,2
165,Davion Ervin-Poindexter,Western Kentucky,CUSA,13,107,492,4.6,3,12,51,4.3,0,119,543,4.6,3
166,Cam Wiley,Akron,MAC,10,106,486,4.6,5,22,117,5.3,0,128,603,4.7,5
167,Jovantae Barnes,Oklahoma,Big 12,10,89,411,4.6,4,5,26,5.2,0,94,437,4.6,4
168,Omarion Hampton,North Carolina,ACC,12,86,397,4.6,6,6,40,6.7,1,92,437,4.8,7
169,Corey Kiner,Cincinnati,American,9,76,351,4.6,5,2,2,1.0,0,78,353,4.5,5
170,Re'Mahn Davis,Vanderbilt,SEC,12,232,1042,4.5,5,29,169,5.8,3,261,1211,4.6,8
171,Jayden Daniels,LSU,SEC,13,180,818,4.5,11,0,0,,0,180,818,4.5,11
172,Lincoln Pare,Texas State,Sun Belt,12,172,772,4.5,5,29,229,7.9,1,201,1001,5.0,6
173,Frank Peasant,Middle Tennessee State,CUSA,12,165,750,4.5,9,26,276,10.6,2,191,1026,5.4,11
174,Ronald Awatt,UTEP,CUSA,12,163,734,4.5,2,6,76,12.7,0,169,810,4.8,2
175,Darren Grainger,Georgia State,Sun Belt,12,164,733,4.5,6,0,0,,0,164,733,4.5,6
176,Brenden Brady,UTSA,CUSA,12,156,699,4.5,9,18,190,10.6,0,174,889,5.1,9
177,Tahj Brooks,Texas Tech,Big 12,12,133,601,4.5,7,26,164,6.3,1,159,765,4.8,8
178,Victor Rosa,Connecticut,Ind,11,124,561,4.5,9,5,15,3.0,0,129,576,4.5,9
179,Hassan Hall,Georgia Tech,ACC,12,116,521,4.5,1,28,165,5.9,0,144,686,4.8,1
180,Elijah Green,North Carolina,ACC,13,114,508,4.5,8,17,107,6.3,1,131,615,4.7,9
181,Cam Fancher,Marshall,Sun Belt,12,101,456,4.5,1,0,0,,0,101,456,4.5,1
182,Jirehl Brock,Iowa State,Big 12,10,99,445,4.5,3,21,113,5.4,1,120,558,4.7,4
183,Jaylen Coleman,Duke,ACC,8,95,427,4.5,4,5,47,9.4,1,100,474,4.7,5
184,Chris Tyree,Notre Dame,Ind,12,95,423,4.5,3,20,128,6.4,2,115,551,4.8,5
185,Perris Jones,Virginia,ACC,8,81,365,4.5,2,6,43,7.2,2,87,408,4.7,4
186,Jemel Jones,Army,Ind,8,72,326,4.5,7,0,0,,0,72,326,4.5,7
187,Calvin Tyler Jr.,Utah State,MWC,12,237,1043,4.4,7,13,128,9.8,1,250,1171,4.7,8
188,Dedrick Parson,Hawaii,MWC,13,187,830,4.4,11,30,171,5.7,1,217,1001,4.6,12
189,Cody Schrader,Missouri,SEC,12,157,692,4.4,8,19,137,7.2,0,176,829,4.7,8
190,Brady Cook,Missouri,SEC,12,125,547,4.4,6,0,0,,1,125,547,4.4,7
191,Justin Johnson Jr.,West Virginia,Big 12,12,98,430,4.4,3,8,46,5.8,1,106,476,4.5,4
192,Josh Henderson,Indiana,Big Ten,12,90,398,4.4,4,24,274,11.4,4,114,672,5.9,8
193,Rodney Hammond Jr.,Pitt,ACC,7,84,366,4.4,3,5,65,13.0,0,89,431,4.8,3
194,Calvin Hill,Texas State,Sun Belt,7,76,333,4.4,1,8,46,5.8,0,84,379,4.5,1
195,Lopini Katoa,Brigham Young,Ind,10,75,332,4.4,2,10,80,8.0,0,85,412,4.8,2
196,Daba Fofana,Navy,American,11,175,749,4.3,6,0,0,,0,175,749,4.3,6
197,Edward Saydee,Temple,American,12,149,639,4.3,6,36,262,7.3,0,185,901,4.9,6
198,Justice Ellison,Wake Forest,ACC,12,149,635,4.3,5,5,56,11.2,0,154,691,4.5,5
199,Ron Cook Jr.,Buffalo,MAC,10,139,600,4.3,4,16,207,12.9,0,155,807,5.2,4
200,Jaison Patterson,Bowling Green State,MAC,12,129,560,4.3,1,7,31,4.4,0,136,591,4.3,1
201,Shedro Louis,Liberty,Ind,11,114,492,4.3,7,9,81,9.0,0,123,573,4.7,7
202,Keyon Mozee,Miami (OH),MAC,10,106,455,4.3,2,2,6,3.0,0,108,461,4.3,2
203,Jordan Byrd,San Diego State,MWC,12,91,389,4.3,3,8,53,6.6,1,99,442,4.5,4
204,Samuel Brown V,Rutgers,Big Ten,7,85,369,4.3,3,4,17,4.3,0,89,386,4.3,3
205,Andrew Henry,Louisiana-Monroe,Sun Belt,12,75,323,4.3,4,11,92,8.4,1,86,415,4.8,5
206,Anthony Grant,Nebraska,Big Ten,12,218,915,4.2,6,18,104,5.8,0,236,1019,4.3,6
207,Toa Taua,Nevada,MWC,12,217,911,4.2,11,41,295,7.2,1,258,1206,4.7,12
208,Shadrick Byrd,Charlotte,CUSA,12,149,620,4.2,4,21,222,10.6,1,170,842,5.0,5
209,Mike Washington,Buffalo,MAC,12,143,606,4.2,7,23,135,5.9,1,166,741,4.5,8
210,Tony Mathis,West Virginia,Big 12,10,135,562,4.2,5,7,19,2.7,0,142,581,4.1,5
211,Jordan Houston,North Carolina State,ACC,11,127,530,4.2,0,24,210,8.8,1,151,740,4.9,1
212,Clayton Tune,Houston,American,12,117,489,4.2,5,0,0,,0,117,489,4.2,5
213,Nathaniel Peat,Missouri,SEC,11,95,400,4.2,2,10,66,6.6,1,105,466,4.4,3
214,Steven Anderson,Tulsa,American,10,84,352,4.2,6,3,56,18.7,0,87,408,4.7,6
215,Ta'Zhawn Henry,Houston,American,8,75,318,4.2,3,20,232,11.6,1,95,550,5.8,4
216,Evan Hull,Northwestern,Big Ten,12,221,913,4.1,5,55,546,9.9,2,276,1459,5.3,7
217,Tucker Gregg,Georgia State,Sun Belt,12,172,705,4.1,12,6,67,11.2,0,178,772,4.3,12
218,Shaun Shivers,Indiana,Big Ten,12,143,592,4.1,6,22,128,5.8,1,165,720,4.4,7
219,Kyle Monangai,Rutgers,Big Ten,12,109,445,4.1,2,6,31,5.2,0,115,476,4.1,2
220,Hendon Hooker,Tennessee,SEC,11,104,430,4.1,5,0,0,,0,104,430,4.1,5
221,Chez Mellusi,Wisconsin,Big Ten,8,96,396,4.1,1,2,25,12.5,1,98,421,4.3,2
222,Jaren Hall,Brigham Young,Ind,12,86,350,4.1,3,2,28,14.0,1,88,378,4.3,4
223,Jaylon Jackson,Eastern Michigan,MAC,12,83,342,4.1,1,13,127,9.8,0,96,469,4.9,1
224,Jakobi Buchanan,Army,Ind,10,82,337,4.1,6,0,0,,0,82,337,4.1,6
225,Christian Turner,Wake Forest,ACC,12,128,516,4.0,7,5,39,7.8,1,133,555,4.2,8
226,Dillon Gabriel,Oklahoma,Big 12,11,75,298,4.0,5,1,13,13.0,0,76,311,4.1,5
227,Isaiah Bowser,UCF,American,13,194,760,3.9,14,14,185,13.2,0,208,945,4.5,14
228,Casey Filkins,Stanford,Pac-12,7,122,478,3.9,4,17,205,12.1,1,139,683,4.9,5
229,Latrele Palmer,James Madison,Sun Belt,11,101,398,3.9,5,6,47,7.8,0,107,445,4.2,5
230,Todd Centeio,James Madison,Sun Belt,10,95,366,3.9,7,0,0,,0,95,366,3.9,7
231,Drake Maye,North Carolina,ACC,13,172,653,3.8,7,0,0,,0,172,653,3.8,7
232,Ellis Merriweather,Massachusetts,Ind,10,150,575,3.8,3,8,48,6.0,0,158,623,3.9,3
233,D.J. Uiagalelei,Clemson,ACC,13,142,545,3.8,7,1,6,6.0,0,143,551,3.9,7
234,Peny Boone,Toledo,MAC,12,110,418,3.8,3,10,84,8.4,0,120,502,4.2,3
235,Gino Campiotti,Massachusetts,Ind,10,102,390,3.8,3,0,0,,0,102,390,3.8,3
236,Dylan Downing,Purdue,Big Ten,11,92,352,3.8,4,12,100,8.3,0,104,452,4.3,4
237,Tyre Shelton,Miami (OH),MAC,10,77,290,3.8,3,8,39,4.9,0,85,329,3.9,3
238,Spencer Sanders,Oklahoma State,Big 12,10,107,391,3.7,8,1,2,2.0,0,108,393,3.6,8
239,Terrence Williams,Louisiana,Sun Belt,11,99,365,3.7,1,7,44,6.3,1,106,409,3.9,2
240,Brian Snead,Arkansas State,Sun Belt,8,81,299,3.7,6,9,46,5.1,0,90,345,3.8,6
241,Dominic Richardson,Oklahoma State,Big 12,9,149,543,3.6,8,22,220,10.0,0,171,763,4.5,8
242,Malik Jackson,Louisiana-Monroe,Sun Belt,12,141,507,3.6,6,16,63,3.9,0,157,570,3.6,6
243,Leshon Williams,Iowa,Big Ten,11,114,410,3.6,2,10,76,7.6,0,124,486,3.9,2
244,Max Duggan,TCU,Big 12,13,112,404,3.6,6,1,1,1.0,0,113,405,3.6,6
245,Jamoni Jones,New Mexico State,Ind,12,102,368,3.6,6,5,70,14.0,1,107,438,4.1,7
246,Jalen Holston,Virginia Tech,ACC,11,90,321,3.6,5,10,66,6.6,0,100,387,3.9,5
247,Cartevious Norton,Iowa State,Big 12,8,87,312,3.6,2,12,69,5.8,0,99,381,3.8,2
248,Eric Wilson Jr.,Florida International,CUSA,12,79,288,3.6,2,19,75,3.9,0,98,363,3.7,2
249,Brandon Thomas,Memphis,American,9,76,270,3.6,9,3,19,6.3,0,79,289,3.7,9
250,K.J. Jefferson,Arkansas,SEC,10,144,510,3.5,7,0,0,,0,144,510,3.5,7
251,Johnnie Lang,Arkansas State,Sun Belt,12,119,419,3.5,3,24,238,9.9,3,143,657,4.6,6
252,Michael Pratt,Tulane,American,12,114,395,3.5,10,0,0,,1,114,395,3.5,11
253,Kay'ron Adams,Massachusetts,Ind,11,84,297,3.5,1,2,7,3.5,0,86,304,3.5,1
254,Anton Hall,Navy,American,9,82,291,3.5,2,1,62,62.0,1,83,353,4.3,3
255,Lew Nichols,Central Michigan,MAC,9,177,601,3.4,6,21,128,6.1,0,198,729,3.7,6
256,Caleb Williams,USC,Pac-12,13,109,372,3.4,10,0,0,,0,109,372,3.4,10
257,Micah Kelly,Toledo,MAC,12,113,376,3.3,1,12,68,5.7,1,125,444,3.6,2
258,Jeff Sims,Georgia Tech,ACC,7,87,288,3.3,1,1,1,1.0,0,88,289,3.3,1
259,Cam Porter,Northwestern,Big Ten,12,87,286,3.3,2,7,50,7.1,0,94,336,3.6,2
