Rk,Player,School,Conf,G,RushAtt,RushYds,RushAvg,RushTD,Rec,RecYds,RecAvg,RecTD,Plays,TotalYds,YardsPerPlay,TotalTDs
262,Devin Gardner,Michigan,Big Ten,12,165,483,2.9,11,0,0,,0,165,483,2.9,11
263,Tyler Jones,Texas State,Sun Belt,8,89,257,2.9,0,0,0,,0,89,257,2.9,0
264,Vad Lee,Georgia Tech,ACC,13,182,513,2.8,8,0,0,,0,182,513,2.8,8
265,Silas Spearman III,Florida International,CUSA,10,132,368,2.8,4,2,35,17.5,0,134,403,3.0,4
266,Bo Wallace,Ole Miss,SEC,13,131,355,2.7,6,1,19,19.0,0,132,374,2.8,6
267,Caleb Herring,UNLV,MWC,13,127,346,2.7,5,0,0,,0,127,346,2.7,5
268,Nate Romine,Air Force,MWC,9,75,205,2.7,3,0,0,,0,75,205,2.7,3
269,Tajh Boyd,Clemson,ACC,13,154,400,2.6,10,0,0,,0,154,400,2.6,10
270,Jake Waters,Kansas State,Big 12,13,118,312,2.6,6,0,0,,0,118,312,2.6,6
271,Andrew McDonald,New Mexico State,Ind,12,104,256,2.5,4,0,0,,0,104,256,2.5,4
272,Jameis Winston,Florida State,ACC,14,88,219,2.5,4,0,0,,0,88,219,2.5,4
273,Nathan Scheelhaase,Illinois,Big Ten,12,113,271,2.4,4,0,0,,0,113,271,2.4,4
274,Kolton Browning,Louisiana-Monroe,Sun Belt,10,98,229,2.3,2,0,0,,0,98,229,2.3,2
275,Bryce Petty,Baylor,Big 12,13,94,209,2.2,14,0,0,,0,94,209,2.2,14
276,Chad Chalich,Idaho,Ind,7,93,209,2.2,0,0,0,,0,93,209,2.2,0
277,Baker Mayfield,Texas Tech,Big 12,8,88,190,2.2,3,0,0,,0,88,190,2.2,3
278,Logan Thomas,Virginia Tech,ACC,13,162,344,2.1,4,1,9,9.0,0,163,353,2.2,4
279,Tanner Price,Wake Forest,ACC,12,123,240,2.0,5,1,4,4.0,1,124,244,2.0,6
280,Matt Johnson,Bowling Green State,MAC,14,117,238,2.0,5,0,-8,,0,117,230,2.0,5
281,David Watford,Virginia,ACC,12,104,208,2.0,3,1,-4,-4.0,0,105,204,1.9,3
282,Paxton Lynch,Memphis,American,12,88,127,1.4,2,0,0,,0,88,127,1.4,2
283,Ronnie Bell,Georgia State,Sun Belt,12,80,113,1.4,3,1,6,6.0,0,81,119,1.5,3
284,Keith Price,Washington,Pac-12,12,82,108,1.3,5,0,0,,0,82,108,1.3,5
285,Shane Carden,East Carolina,CUSA,13,90,103,1.1,10,1,14,14.0,1,91,117,1.3,11
286,Austin Boucher,Miami (OH),MAC,8,107,76,0.7,0,0,0,,0,107,76,0.7,0
