Rk,Player,School,Conf,G,RushAtt,RushYds,RushAvg,RushTD,Rec,RecYds,RecAvg,RecTD,Plays,TotalYds,YardsPerPlay,TotalTDs
126,Travis Zachery,Clemson,ACC,11,185,820,4.4,16,17,186,10.9,3,202,1006,5.0,19
127,Steve Havard,Illinois,Big Ten,12,179,790,4.4,10,1,3,3.0,0,180,793,4.4,10
128,DeVaughn Black,Missouri,Big 12,10,169,740,4.4,2,4,36,9.0,0,173,776,4.5,2
129,Rodney Williams,Vanderbilt,SEC,11,148,644,4.4,8,16,172,10.8,1,164,816,5.0,9
130,Holmon Wiggins,New Mexico,MWC,11,138,601,4.4,5,2,37,18.5,1,140,638,4.6,6
131,Fahu Tahi,Brigham Young,MWC,11,102,445,4.4,2,10,72,7.2,0,112,517,4.6,2
132,Gavin Reed,Boise State,Big West,11,88,390,4.4,6,10,184,18.4,2,98,574,5.9,8
133,Tim Beasley,Wyoming,MWC,10,85,376,4.4,5,14,157,11.2,1,99,533,5.4,6
134,Daniel Davis,North Carolina,ACC,8,69,303,4.4,2,3,20,6.7,0,72,323,4.5,2
135,Ja'Quay Wilburn,North Texas,Big West,11,234,1016,4.3,2,10,35,3.5,0,244,1051,4.3,2
136,Anthony Tenner,Idaho,Big West,11,179,764,4.3,9,4,22,5.5,0,183,786,4.3,9
137,Mike Mitchell,Louisiana-Monroe,Ind,11,158,683,4.3,7,31,245,7.9,1,189,928,4.9,8
138,Willie Hurst,Washington,Pac-10,10,126,546,4.3,5,5,65,13.0,0,131,611,4.7,5
139,Nick Goings,Pitt,Big East,11,110,469,4.3,6,14,135,9.6,2,124,604,4.9,8
140,Keith Brown,UCLA,Pac-10,8,98,421,4.3,5,7,17,2.4,0,105,438,4.2,5
141,Walter Taylor,New Mexico State,Big West,11,77,333,4.3,2,1,7,7.0,0,78,340,4.4,2
142,Phillip Rogers,Georgia Tech,ACC,6,72,310,4.3,8,4,17,4.3,0,76,327,4.3,8
143,Morgan Kane,Wake Forest,ACC,11,275,1161,4.2,10,18,95,5.3,2,293,1256,4.3,12
144,Doug Chapman,Marshall,MAC,12,164,686,4.2,12,24,321,13.4,1,188,1007,5.4,13
145,Darrell Bush,Baylor,Big 12,11,162,682,4.2,2,14,116,8.3,0,176,798,4.5,2
146,Chante Murphy,Kent State,MAC,11,162,676,4.2,1,20,192,9.6,1,182,868,4.8,2
147,Josh Roth,Buffalo,MAC,11,124,519,4.2,3,16,103,6.4,0,140,622,4.4,3
148,Derrick Gordon,Buffalo,MAC,8,122,517,4.2,3,3,21,7.0,0,125,538,4.3,3
149,Brooks Bollinger,Wisconsin,Big Ten,12,109,454,4.2,6,,,,,109,454,4.2,6
150,Teofilo Riley,Memphis,CUSA,11,84,352,4.2,3,5,6,1.2,0,89,358,4.0,3
151,Cooper Rego,West Virginia,Big East,11,81,340,4.2,2,2,32,16.0,0,83,372,4.5,2
152,Brock Forsey,Boise State,Big West,12,75,313,4.2,2,7,125,17.9,2,82,438,5.3,4
153,Derrick Nix,Southern Mississippi,CUSA,11,255,1054,4.1,8,14,98,7.0,1,269,1152,4.3,9
154,Brandon Payne,Akron,MAC,11,208,845,4.1,13,16,114,7.1,0,224,959,4.3,13
155,Chad Richardson,Rice,WAC,11,203,831,4.1,11,,,,,203,831,4.1,11
156,Zain Gilmore,Missouri,Big 12,11,188,764,4.1,6,5,29,5.8,0,193,793,4.1,6
157,Brian Broadwater,Navy,Ind,12,154,626,4.1,8,,,,,154,626,4.1,8
158,Chrys Chukwuma,Arkansas,SEC,11,127,522,4.1,8,6,37,6.2,0,133,559,4.2,8
159,Toney Converse,Tulane,CUSA,7,89,366,4.1,4,9,57,6.3,0,98,423,4.3,4
160,Jamie Tyler,Rice,WAC,7,83,338,4.1,3,1,7,7.0,1,84,345,4.1,4
161,Leonard Henry,East Carolina,CUSA,11,77,312,4.1,1,8,64,8.0,0,85,376,4.4,1
162,Jon Jennings,Wyoming,MWC,9,69,284,4.1,4,15,183,12.2,1,84,467,5.6,5
163,Jeremi Johnson,Indiana,Big Ten,11,69,282,4.1,2,10,90,9.0,1,79,372,4.7,3
164,Woodrow Dantzler,Clemson,ACC,10,146,588,4.0,4,2,15,7.5,0,148,603,4.1,4
165,Ja'Mar Toombs,Texas A&M,Big 12,11,147,583,4.0,9,9,128,14.2,1,156,711,4.6,10
166,Sammy Morris,Texas Tech,Big 12,9,140,562,4.0,3,23,386,16.8,2,163,948,5.8,5
167,Maurice Shaw,Washington,Pac-10,9,110,440,4.0,6,7,60,8.6,0,117,500,4.3,6
168,Marcus Godfrey,Temple,Big East,11,84,332,4.0,2,37,175,4.7,1,121,507,4.2,3
169,Anthony Saunders,North Carolina,ACC,9,75,297,4.0,1,2,27,13.5,1,77,324,4.2,2
170,Eric Powell,Eastern Michigan,MAC,11,151,583,3.9,3,30,178,5.9,0,181,761,4.2,3
171,Davy Malaythong,Boise State,Big West,12,148,577,3.9,6,11,108,9.8,1,159,685,4.3,7
172,Marques Tuiasosopo,Washington,Pac-10,11,138,541,3.9,6,,,,,138,541,3.9,6
173,William Bratton,Toledo,MAC,10,126,486,3.9,4,1,8,8.0,0,127,494,3.9,4
174,Ray Robinson,North Carolina State,ACC,10,112,438,3.9,3,8,56,7.0,0,120,494,4.1,3
175,Terrance Williams,UCF,Ind,10,95,369,3.9,2,6,41,6.8,0,101,410,4.1,2
176,Scott Becker,Air Force,MWC,11,88,345,3.9,3,1,6,6.0,0,89,351,3.9,3
177,Tee Martin,Tennessee,SEC,11,81,317,3.9,9,,,,,81,317,3.9,9
178,Coury Hankins,UNLV,MWC,11,75,289,3.9,1,4,49,12.3,0,79,338,4.3,1
179,Eric Flowers,Central Michigan,MAC,8,200,766,3.8,11,7,18,2.6,0,207,784,3.8,11
180,Godfrey Lewis,Bowling Green State,MAC,10,132,500,3.8,6,7,30,4.3,0,139,530,3.8,6
181,Patrick Batteaux,TCU,WAC,11,98,370,3.8,2,2,24,12.0,0,100,394,3.9,2
182,Marcus Fields,California,Pac-10,9,98,368,3.8,1,11,165,15.0,1,109,533,4.9,2
183,Kerry Carter,Stanford,Pac-10,10,87,330,3.8,6,2,15,7.5,0,89,345,3.9,6
184,Ivory Bryant,Northern Illinois,MAC,10,85,325,3.8,4,6,39,6.5,0,91,364,4.0,4
185,Rashard Casey,Penn State,Big Ten,12,76,290,3.8,5,,,,,76,290,3.8,5
186,Damien Anderson,Northwestern,Big Ten,11,306,1128,3.7,3,16,184,11.5,0,322,1312,4.1,3
187,Darren Brister,Louisiana,Ind,11,195,729,3.7,4,10,83,8.3,0,205,812,4.0,4
188,Rondell Mealey,LSU,SEC,11,170,637,3.7,8,16,147,9.2,1,186,784,4.2,9
189,Nick Dunbar,Ball State,MAC,11,161,592,3.7,4,7,12,1.7,0,168,604,3.6,4
190,Rufus Brown,North Carolina,ACC,7,74,275,3.7,1,2,2,1.0,0,76,277,3.6,1
191,Dwayne Cherrington,Colorado,Big 12,9,73,270,3.7,2,8,67,8.4,0,81,337,4.2,2
192,Jacki Crooks,Rutgers,Big East,9,161,587,3.6,3,25,189,7.6,0,186,776,4.2,3
193,David Garrard,East Carolina,CUSA,11,138,493,3.6,8,,,,,138,493,3.6,8
194,Coy Wire,Stanford,Pac-10,11,88,317,3.6,4,4,32,8.0,0,92,349,3.8,4
195,Carlton Rowe,Boston College,Big East,11,73,262,3.6,4,14,165,11.8,0,87,427,4.9,4
196,Andrew Pinnock,South Carolina,SEC,8,73,261,3.6,3,2,2,1.0,0,75,263,3.5,3
197,Chris Leschber,Rice,WAC,8,69,245,3.6,1,2,24,12.0,0,71,269,3.8,1
198,Antwaan Randle El,Indiana,Big Ten,11,224,788,3.5,13,1,6,6.0,0,225,794,3.5,13
199,Derek Watson,South Carolina,SEC,10,111,394,3.5,0,10,55,5.5,0,121,449,3.7,0
200,Letavious Wilks,Duke,ACC,10,95,334,3.5,3,6,54,9.0,0,101,388,3.8,3
201,Derek Homer,Kentucky,SEC,11,94,332,3.5,3,19,108,5.7,0,113,440,3.9,3
202,Heath Evans,Auburn,SEC,11,93,330,3.5,2,8,96,12.0,0,101,426,4.2,2
203,B.J. Tiger,Oklahoma State,Big 12,11,73,259,3.5,2,,,,,73,259,3.5,2
204,Dontrell Jackson,Ohio,MAC,11,154,528,3.4,3,,,,,154,528,3.4,3
205,Rodnick Phillips,SMU,WAC,10,150,503,3.4,3,16,114,7.1,0,166,617,3.7,3
206,Andy Chance,Louisiana-Monroe,Ind,11,130,438,3.4,3,,,,,130,438,3.4,3
207,Deshaun Foster,UCLA,Pac-10,9,111,375,3.4,6,17,114,6.7,0,128,489,3.8,6
208,Ken Bohanon,Tulsa,WAC,10,88,299,3.4,9,5,37,7.4,0,93,336,3.6,9
209,Jarious Jackson,Notre Dame,Ind,12,140,464,3.3,7,,,,,140,464,3.3,7
210,Omar Bacon,Utah,MWC,11,125,415,3.3,3,2,-6,-3.0,0,127,409,3.2,3
211,Reggie Gage,Eastern Michigan,MAC,10,104,343,3.3,8,15,73,4.9,0,119,416,3.5,8
212,Booker Vann,Kent State,MAC,9,74,243,3.3,0,6,23,3.8,0,80,266,3.3,0
213,Jose Davis,Kent State,MAC,11,114,370,3.2,4,,,,,114,370,3.2,4
214,Calvin McCall,Maryland,ACC,9,79,256,3.2,1,1,0,0.0,0,80,256,3.2,1
215,Deon Dyer,North Carolina,ACC,11,73,233,3.2,2,7,55,7.9,1,80,288,3.6,3
216,Mark Henderson,Louisiana-Monroe,Ind,10,72,232,3.2,1,8,42,5.3,0,80,274,3.4,1
217,Bart Hendricks,Boise State,Big West,12,119,357,3.0,8,2,17,8.5,0,121,374,3.1,8
218,Duane Epperson,Duke,ACC,9,107,324,3.0,2,9,43,4.8,0,116,367,3.2,2
219,Quavis Tate,Ball State,MAC,9,104,317,3.0,2,9,28,3.1,0,113,345,3.1,2
220,Joe Gerena,Army,CUSA,9,149,427,2.9,7,,,,,149,427,2.9,7
221,K.C. Enzminger,New Mexico State,Big West,11,125,358,2.9,8,,,,,125,358,2.9,8
222,Steve Bellisari,Ohio State,Big Ten,12,116,332,2.9,2,1,28,28.0,0,117,360,3.1,2
223,Rusty Williams,Auburn,SEC,11,102,297,2.9,3,10,47,4.7,0,112,344,3.1,3
224,John Bernard,Louisiana,Ind,10,98,287,2.9,7,4,26,6.5,0,102,313,3.1,7
225,Sage Rosenfels,Iowa State,Big 12,11,80,225,2.8,4,,,,,80,225,2.8,4
226,Ben Sankey,Wake Forest,ACC,11,150,405,2.7,5,,,,,150,405,2.7,5
227,Nathan Simmons,Oklahoma State,Big 12,11,114,285,2.5,4,5,20,4.0,0,119,305,2.6,4
228,Quincy Carter,Georgia,SEC,11,102,255,2.5,5,,,,,102,255,2.5,5
229,Clifton Robinson,Auburn,SEC,10,91,227,2.5,1,16,79,4.9,1,107,306,2.9,2
230,Domonique Williams,North Carolina,ACC,11,74,183,2.5,0,1,5,5.0,0,75,188,2.5,0
231,Zak Kustok,Northwestern,Big Ten,7,92,209,2.3,2,,,,,92,209,2.3,2
232,Troy Nunes,Syracuse,Big East,11,69,157,2.3,3,,,,,69,157,2.3,3
233,Derek Dyer,Louisiana,Ind,10,108,241,2.2,4,,,,,108,241,2.2,4
234,Jonathan Beasley,Kansas State,Big 12,11,105,227,2.2,8,,,,,105,227,2.2,8
235,Tim Hasselbeck,Boston College,Big East,11,92,198,2.2,3,1,3,3.0,0,93,201,2.2,3
236,Drew Brees,Purdue,Big Ten,12,79,177,2.2,4,2,13,6.5,1,81,190,2.3,5
237,David Neill,Nevada,Big West,11,100,209,2.1,5,,,,,100,209,2.1,5
238,Richard Bridges,North Texas,Big West,10,77,152,2.0,2,,,,,77,152,2.0,2
239,Vic Penn,UCF,Ind,11,100,168,1.7,4,,,,,100,168,1.7,4
240,Madei Williams,Syracuse,Big East,11,76,129,1.7,2,,,,,76,129,1.7,2
241,Dylen Smith,Kansas,Big 12,12,97,151,1.6,2,,,,,97,151,1.6,2
242,Mike Moschetti,Colorado,Big 12,10,85,125,1.5,5,,,,,85,125,1.5,5
243,Jack Hawley,San Diego State,MWC,11,71,90,1.3,1,1,2,2.0,0,72,92,1.3,1
244,Wes Counts,Middle Tennessee State,Ind,11,91,81,0.9,3,2,40,20.0,0,93,121,1.3,3
245,Tony Lindsay,Oklahoma State,Big 12,6,69,58,0.8,3,,,,,69,58,0.8,3
246,Randy McCown,Texas A&M,Big 12,11,80,57,0.7,2,,,,,80,57,0.7,2
247,Butchie Washington,Akron,MAC,11,82,40,0.5,2,,,,,82,40,0.5,2
248,Daniel Dixon,UAB,CUSA,10,116,44,0.4,6,,,,,116,44,0.4,6
249,Jamie Barnette,North Carolina State,ACC,12,81,23,0.3,5,,,,,81,23,0.3,5
250,Brian Conn,Ball State,MAC,11,97,1,0.0,1,1,7,7.0,0,98,8,0.1,1
251,Josh McCown,SMU,WAC,10,69,-9,-0.1,1,,,,,69,-9,-0.1,1
252,Kevin Feterik,Brigham Young,MWC,11,88,-77,-0.9,1,,,,,88,-77,-0.9,1
253,Greg Zolman,Vanderbilt,SEC,11,79,-90,-1.1,5,2,63,31.5,1,81,-27,-0.3,6
254,Dusty Bonner,Kentucky,SEC,11,111,-141,-1.3,3,,,,,111,-141,-1.3,3
255,Chris Kasteler,San Jose State,WAC,10,66,-127,-1.9,0,,,,,66,-127,-1.9,0
