Rk,Player,School,Conf,G,RushAtt,RushYds,RushAvg,RushTD,Rec,RecYds,RecAvg,RecTD,Plays,TotalYds,YardsPerPlay,TotalTDs
81,Michael Black,Washington State,Pac-10,12,242,1181,4.9,11,15,177,11.8,1,257,1358,5.3,12
82,James Johnson,Mississippi State,SEC,11,217,1069,4.9,12,5,56,11.2,0,222,1125,5.1,12
83,Chad Nelson,Rice,WAC,11,196,953,4.9,7,,,,,196,953,4.9,7
84,Stacey Mack,Temple,Big East,11,173,842,4.9,10,23,229,10.0,0,196,1071,5.5,10
85,Lucious Foster,UAB,Ind,10,149,737,4.9,6,14,152,10.9,0,163,889,5.5,6
86,Savon Edwards,Eastern Michigan,MAC,10,128,627,4.9,6,47,444,9.4,1,175,1071,6.1,7
87,Autry Denson,Notre Dame,Ind,12,264,1268,4.8,12,30,175,5.8,1,294,1443,4.9,13
88,Robert Stanford,Western Michigan,MAC,11,216,1033,4.8,11,10,115,11.5,0,226,1148,5.1,11
89,Corby Jones,Missouri,Big 12,11,183,887,4.8,14,,,,,183,887,4.8,14
90,Chris Howard,Michigan,Big Ten,11,180,868,4.8,7,35,263,7.5,1,215,1131,5.3,8
91,Omari Walker,Boston College,Big East,9,136,652,4.8,4,13,76,5.8,0,149,728,4.9,4
92,Mike Lawrence,Kansas State,Big 12,11,127,605,4.8,6,6,30,5.0,0,133,635,4.8,6
93,Frank Moreau,Louisville,CUSA,11,120,573,4.8,5,10,45,4.5,0,130,618,4.8,5
94,Robert Isaac,Mississippi State,SEC,11,116,562,4.8,1,9,56,6.2,0,125,618,4.9,1
95,Ty Amey,Army,Ind,9,111,534,4.8,6,,,,,111,534,4.8,6
96,Carlos Meeks,San Jose State,WAC,9,105,503,4.8,3,5,87,17.4,2,110,590,5.4,5
97,Geary Pryor,Northern Illinois,MAC,11,100,479,4.8,3,6,90,15.0,0,106,569,5.4,3
98,Darren Davis,Iowa State,Big 12,9,212,1005,4.7,5,16,130,8.1,0,228,1135,5.0,5
99,Curtis Alexander,Alabama,SEC,11,155,729,4.7,6,16,133,8.3,2,171,862,5.0,8
100,Joe Hewitt,Army,Ind,10,123,577,4.7,4,2,20,10.0,0,125,597,4.8,4
101,Dee Brown,Syracuse,Big East,12,118,555,4.7,8,5,53,10.6,0,123,608,4.9,8
102,Jermaine Fazande,Oklahoma,Big 12,12,105,491,4.7,5,,,,,105,491,4.7,5
103,James Terrell,Ball State,MAC,11,100,468,4.7,5,4,40,10.0,0,104,508,4.9,5
104,Dennis Riddle,Alabama,SEC,10,97,454,4.7,2,14,102,7.3,0,111,556,5.0,2
105,Ewane Nanji,Ohio,MAC,11,76,357,4.7,0,1,39,39.0,1,77,396,5.1,1
106,Jamie Reader,Akron,MAC,11,71,334,4.7,3,5,35,7.0,0,76,369,4.9,3
107,Brian McKenzie,Brigham Young,WAC,11,218,1004,4.6,12,15,123,8.2,0,233,1127,4.8,12
108,Juan Johnson,Utah,WAC,11,181,838,4.6,7,5,24,4.8,1,186,862,4.6,8
109,Kareem Wilson,Ohio,MAC,11,180,834,4.6,12,,,,,180,834,4.6,12
110,Anthony Tenner,Idaho,Big West,9,122,562,4.6,6,2,9,4.5,0,124,571,4.6,6
111,Shaun Alexander,Alabama,SEC,9,90,415,4.6,3,4,37,9.3,0,94,452,4.8,3
112,Lamont Pegues,Virginia Tech,Big East,11,85,391,4.6,5,2,59,29.5,1,87,450,5.2,6
113,Clement Stokes,Notre Dame,Ind,11,75,344,4.6,3,2,9,4.5,0,77,353,4.6,3
114,Jonas Lewis,San Diego State,WAC,12,226,1020,4.5,6,6,36,6.0,0,232,1056,4.6,6
115,Pepe Pearson,Ohio State,Big Ten,13,192,869,4.5,10,9,104,11.6,0,201,973,4.8,10
116,Basil Mitchell,TCU,WAC,11,159,719,4.5,3,22,226,10.3,2,181,945,5.2,5
117,Marques Brigham,Wyoming,WAC,10,153,696,4.5,6,2,0,0.0,0,155,696,4.5,6
118,Robert Cooper,Cincinnati,CUSA,12,137,611,4.5,4,6,28,4.7,0,143,639,4.5,4
119,Lennox Gordon,New Mexico,WAC,9,111,494,4.5,4,11,39,3.5,0,122,533,4.4,4
120,Landon Smith,Cincinnati,CUSA,12,105,472,4.5,7,10,122,12.2,0,115,594,5.2,7
121,Michael Pittman,Fresno State,WAC,11,238,1057,4.4,8,32,255,8.0,2,270,1312,4.9,10
122,Ricky Williams,Texas Tech,Big 12,11,201,894,4.4,3,10,130,13.0,0,211,1024,4.9,3
123,Jacki Crooks,Rutgers,Big East,11,174,758,4.4,4,24,135,5.6,0,198,893,4.5,4
124,Eric Hickson,Kansas State,Big 12,11,169,750,4.4,9,7,139,19.9,1,176,889,5.1,10
125,Brock Olivo,Missouri,Big 12,11,155,678,4.4,11,13,96,7.4,1,168,774,4.6,12
126,Hut Allred,North Texas,Big West,11,132,586,4.4,5,11,49,4.5,0,143,635,4.4,5
127,Marcus Fields,California,Pac-10,11,95,419,4.4,5,1,24,24.0,0,96,443,4.6,5
128,Billy West,Pitt,Big East,10,86,380,4.4,4,7,93,13.3,1,93,473,5.1,5
129,Kevin Cartwright,Ball State,MAC,11,87,380,4.4,1,3,17,5.7,0,90,397,4.4,1
130,Carl McCullough,Wisconsin,Big Ten,8,85,377,4.4,2,5,19,3.8,0,90,396,4.4,2
131,Robert Holcombe,Illinois,Big Ten,11,294,1253,4.3,4,35,277,7.9,2,329,1530,4.7,6
132,Adrian Autry,Northwestern,Big Ten,12,244,1049,4.3,7,11,29,2.6,0,255,1078,4.2,7
133,Harold Shaw,Southern Mississippi,CUSA,12,245,1045,4.3,16,26,147,5.7,0,271,1192,4.4,16
134,Raymond Priester,Clemson,ACC,11,223,956,4.3,6,14,113,8.1,0,237,1069,4.5,6
135,Donte Womack,SMU,WAC,9,181,775,4.3,4,7,50,7.1,0,188,825,4.4,4
136,Nathan Simmons,Oklahoma State,Big 12,10,166,711,4.3,5,11,56,5.1,0,177,767,4.3,5
137,Lamont Jordan,Maryland,ACC,11,159,689,4.3,3,22,155,7.0,0,181,844,4.7,3
138,Mike Grant,UCF,Ind,11,132,565,4.3,12,24,136,5.7,2,156,701,4.5,14
139,Jerod Douglas,Baylor,Big 12,10,131,557,4.3,4,14,165,11.8,1,145,722,5.0,5
140,LaDainian Tomlinson,TCU,WAC,11,126,538,4.3,6,11,109,9.9,0,137,647,4.7,6
141,Maurice Shaw,Washington,Pac-10,11,125,538,4.3,6,3,5,1.7,0,128,543,4.2,6
142,Herman Lewis,Wake Forest,ACC,11,114,491,4.3,4,,,,,114,491,4.3,4
143,Deuce McAllister,Ole Miss,SEC,11,94,402,4.3,4,7,71,10.1,0,101,473,4.7,4
144,Chris Lemon,Nevada,Big West,11,250,1055,4.2,19,10,115,11.5,0,260,1170,4.5,19
145,Marquis Williams,Louisiana-Monroe,Ind,12,231,977,4.2,9,5,33,6.6,0,236,1010,4.3,9
146,Eric Flowers,Central Michigan,MAC,11,216,909,4.2,7,1,2,2.0,0,217,911,4.2,7
147,Ketric Sanford,Houston,CUSA,9,151,636,4.2,3,14,101,7.2,0,165,737,4.5,3
148,Gerard Arnold,Memphis,CUSA,7,145,613,4.2,4,7,64,9.1,0,152,677,4.5,4
149,Eric Lindsey,Louisiana,Ind,11,120,503,4.2,3,2,16,8.0,0,122,519,4.3,3
150,Mike Scott,Eastern Michigan,MAC,11,111,469,4.2,2,39,364,9.3,1,150,833,5.6,3
151,Ty Houghtaling,New Mexico State,Big West,11,98,408,4.2,5,,,,,98,408,4.2,5
152,Charles Tharp,Hawaii,WAC,12,195,796,4.1,7,42,435,10.4,1,237,1231,5.2,8
153,Eric Vann,Kansas,Big 12,11,196,796,4.1,6,13,114,8.8,0,209,910,4.4,6
154,Chad Plummer,Cincinnati,CUSA,12,149,606,4.1,7,,,,,149,606,4.1,7
155,Devin West,Missouri,Big 12,11,132,544,4.1,4,5,79,15.8,0,137,623,4.5,4
156,Anthony Thomas,Michigan,Big Ten,11,130,529,4.1,5,21,205,9.8,0,151,734,4.9,5
157,Elzie Johnson,UTEP,WAC,11,127,526,4.1,2,18,112,6.2,1,145,638,4.4,3
158,Shaun King,Tulane,CUSA,11,124,511,4.1,5,,,,,124,511,4.1,5
159,Jerome Thomas,Idaho,Big West,10,118,478,4.1,2,29,346,11.9,2,147,824,5.6,4
160,Morgan Kane,Wake Forest,ACC,11,109,445,4.1,3,39,350,9.0,1,148,795,5.4,4
161,Ramon Flanigan,SMU,WAC,11,104,422,4.1,6,,,,,104,422,4.1,6
162,Chris Shelton,New Mexico,WAC,12,96,396,4.1,1,5,38,7.6,1,101,434,4.3,2
163,Dawud Rasheed,Duke,ACC,11,78,321,4.1,2,1,4,4.0,0,79,325,4.1,2
164,John Cosgrove,Ohio,MAC,11,75,307,4.1,3,1,25,25.0,0,76,332,4.4,3
165,Jonathan Linton,North Carolina,ACC,11,248,1004,4.0,10,29,286,9.9,1,277,1290,4.7,11
166,Johnny Goff,Army,Ind,11,173,698,4.0,4,,,,,173,698,4.0,4
167,Herchell Troutman,Colorado,Big 12,11,155,613,4.0,4,18,130,7.2,0,173,743,4.3,4
168,Mike Jenkins,Wyoming,WAC,11,152,605,4.0,10,25,341,13.6,2,177,946,5.3,12
169,Vaughn Inniss,Houston,CUSA,11,143,570,4.0,1,4,21,5.3,0,147,591,4.0,1
170,Lamont Zachery,Arkansas State,Ind,10,97,386,4.0,7,11,161,14.6,1,108,547,5.1,8
171,Spanky Gilliam,Air Force,WAC,12,188,741,3.9,6,2,13,6.5,0,190,754,4.0,6
172,Thomas Hamner,Minnesota,Big Ten,12,170,663,3.9,4,13,95,7.3,1,183,758,4.1,5
173,Tarik Smith,California,Pac-10,11,162,636,3.9,7,8,54,6.8,0,170,690,4.1,7
174,Mike Mitchell,Stanford,Pac-10,11,152,597,3.9,4,17,118,6.9,0,169,715,4.2,4
175,Michael Bishop,Kansas State,Big 12,11,147,566,3.9,9,,,,,147,566,3.9,9
176,Graham Leigh,New Mexico,WAC,12,135,528,3.9,8,,,,,135,528,3.9,8
177,Jared McGrath,Vanderbilt,SEC,11,127,491,3.9,2,10,48,4.8,0,137,539,3.9,2
178,Eddie Faulkner,Wisconsin,Big Ten,10,90,353,3.9,1,2,28,14.0,0,92,381,4.1,1
179,Teofilo Riley,Memphis,CUSA,10,79,307,3.9,1,1,3,3.0,0,80,310,3.9,1
180,Letavious Wilks,Duke,ACC,11,79,305,3.9,1,16,101,6.3,0,95,406,4.3,1
181,Ken Oxendine,Virginia Tech,Big East,11,237,912,3.8,8,13,96,7.4,0,250,1008,4.0,8
182,Charles Wiley,Georgia Tech,ACC,11,150,567,3.8,9,16,171,10.7,0,166,738,4.4,9
183,Elvis Joseph,Louisiana,Ind,11,139,532,3.8,4,4,20,5.0,0,143,552,3.9,4
184,Scott Harley,East Carolina,CUSA,11,119,457,3.8,0,21,170,8.1,1,140,627,4.5,1
185,Paul Smith,UTEP,WAC,11,115,432,3.8,2,8,84,10.5,0,123,516,4.2,2
186,Ivory Bryant,Northern Illinois,MAC,11,224,828,3.7,4,6,42,7.0,0,230,870,3.8,4
187,Tony Lindsay,Oklahoma State,Big 12,11,151,564,3.7,9,1,50,50.0,0,152,614,4.0,9
188,Rod Stinson,Arkansas,SEC,9,111,413,3.7,2,6,51,8.5,0,117,464,4.0,2
189,Donovan McNabb,Syracuse,Big East,12,110,404,3.7,6,,,,,110,404,3.7,6
190,Al Clark,Virginia Tech,Big East,10,94,347,3.7,3,,,,,94,347,3.7,3
191,Delon Washington,USC,Pac-10,11,125,444,3.6,3,5,14,2.8,0,130,458,3.5,3
192,Austin Tinsley,Arkansas State,Ind,8,100,363,3.6,3,16,225,14.1,1,116,588,5.1,4
193,Billy Dicken,Purdue,Big Ten,12,97,351,3.6,6,2,21,10.5,0,99,372,3.8,6
194,Rusty Williams,Auburn,SEC,12,77,277,3.6,4,14,193,13.8,0,91,470,5.2,4
195,Sam Ricketts,Miami (OH),MAC,11,76,273,3.6,3,1,-8,-8.0,0,77,265,3.4,3
196,Gavin Reed,Boise State,Big West,7,130,459,3.5,4,3,20,6.7,0,133,479,3.6,4
197,Malaefou Mackenzie,USC,Pac-10,11,96,332,3.5,3,5,22,4.4,0,101,354,3.5,3
198,Phillip Rogers,Georgia Tech,ACC,10,73,256,3.5,3,2,23,11.5,0,75,279,3.7,3
199,Thomas Jones,Virginia,ACC,11,201,692,3.4,4,17,127,7.5,1,218,819,3.8,5
200,De'Wayne Hogan,Indiana,Big Ten,11,149,506,3.4,4,12,111,9.3,0,161,617,3.8,4
201,Daryl Royal,Cincinnati,CUSA,12,148,503,3.4,3,10,115,11.5,1,158,618,3.9,4
202,Joe Hamilton,Georgia Tech,ACC,11,140,478,3.4,5,,,,,140,478,3.4,5
203,Donte Scarbrough,San Jose State,WAC,8,86,294,3.4,1,10,90,9.0,0,96,384,4.0,1
204,Jamie Wilson,East Carolina,CUSA,11,87,292,3.4,3,20,107,5.4,2,107,399,3.7,5
205,Ricky Walker,Oregon State,Pac-10,9,80,274,3.4,3,6,61,10.2,0,86,335,3.9,3
206,Robbie Hollis,Bowling Green State,MAC,11,151,492,3.3,3,17,165,9.7,0,168,657,3.9,3
207,Joseph Polk,UTEP,WAC,11,143,471,3.3,3,3,41,13.7,0,146,512,3.5,3
208,Kelvin Eafon,Arizona,Pac-10,11,123,408,3.3,4,21,128,6.1,1,144,536,3.7,5
209,Jason Spear,Indiana,Big Ten,11,103,335,3.3,0,33,289,8.8,0,136,624,4.6,0
210,Fred Beasley,Auburn,SEC,12,75,244,3.3,7,16,225,14.1,2,91,469,5.2,9
211,Daunte Culpepper,UCF,Ind,11,136,438,3.2,5,,,,,136,438,3.2,5
212,Bo Hunter,Akron,MAC,11,120,385,3.2,4,1,-5,-5.0,0,121,380,3.1,4
213,Jason Armstrong,Louisiana Tech,Ind,9,71,222,3.1,2,5,39,7.8,0,76,261,3.4,2
214,Boo Williams,South Carolina,SEC,11,117,348,3.0,1,18,202,11.2,1,135,550,4.1,2
215,Nealon Greene,Clemson,ACC,12,115,345,3.0,1,,,,,115,345,3.0,1
216,Aaron Brooks,Virginia,ACC,11,85,255,3.0,5,,,,,85,255,3.0,5
217,Blane Morgan,Air Force,WAC,12,192,565,2.9,6,,,,,192,565,2.9,6
218,Herb Tyler,LSU,SEC,11,96,279,2.9,7,,,,,96,279,2.9,7
219,Eric Branch,Arkansas,SEC,10,91,251,2.8,0,7,37,5.3,0,98,288,2.9,0
220,Baron Rogers,Louisiana,Ind,11,69,186,2.7,1,1,12,12.0,0,70,198,2.8,1
221,Nate Sparks,Boise State,Big West,8,95,251,2.6,2,3,34,11.3,0,98,285,2.9,2
222,John Hessler,Colorado,Big 12,11,75,188,2.5,5,,,,,75,188,2.5,5
223,Chris Wallace,Toledo,MAC,12,98,232,2.4,2,,,,,98,232,2.4,2
224,Tim Alexander,Oregon State,Pac-10,11,127,288,2.3,2,3,45,15.0,0,130,333,2.6,2
225,Akili Smith,Oregon,Pac-10,11,89,183,2.1,2,,,,,89,183,2.1,2
226,Mike Samuel,Wisconsin,Big Ten,13,129,242,1.9,8,,,,,129,242,1.9,8
227,Pete Gonzalez,Pitt,Big East,11,91,169,1.9,3,1,23,23.0,0,92,192,2.1,3
228,Damian Allen,Vanderbilt,SEC,11,104,184,1.8,1,1,14,14.0,0,105,198,1.9,1
229,Jake Josetti,Ball State,MAC,11,112,157,1.4,3,,,,,112,157,1.4,3
230,Charlie Batch,Eastern Michigan,MAC,11,85,110,1.3,1,,,,,85,110,1.3,1
231,Zebbie Lethridge,Texas Tech,Big 12,11,107,133,1.2,7,1,-4,-4.0,0,108,129,1.2,7
232,Jamie Barnette,North Carolina State,ACC,11,77,78,1.0,3,,,,,77,78,1.0,3
233,Bernard Oden,Memphis,CUSA,11,129,81,0.6,8,1,12,12.0,0,130,93,0.7,8
234,Anthony Wright,South Carolina,SEC,9,71,44,0.6,1,,,,,71,44,0.6,1
235,Jeff Watson,Baylor,Big 12,11,76,43,0.6,3,,,,,76,43,0.6,3
236,Cade McNown,UCLA,Pac-10,12,79,26,0.3,4,,,,,79,26,0.3,4
237,Justin Vedder,California,Pac-10,11,99,25,0.3,0,,,,,99,25,0.3,0
238,Matt Hasselbeck,Boston College,Big East,10,71,24,0.3,1,,,,,71,24,0.3,1
239,Cory Sauter,Minnesota,Big Ten,12,129,20,0.2,3,,,,,129,20,0.2,3
240,Lee Jolly,UAB,Ind,10,80,8,0.1,1,,,,,80,8,0.1,1
241,Dameyune Craig,Auburn,SEC,12,96,0,0.0,4,,,,,96,0,0.0,4
242,Ryan Leaf,Washington State,Pac-10,12,82,-48,-0.6,6,,,,,82,-48,-0.6,6
243,Dan Gonzalez,East Carolina,CUSA,11,75,-91,-1.2,1,,,,,75,-91,-1.2,1
244,Brian Cummings,Maryland,ACC,11,100,-139,-1.4,1,1,38,38.0,0,101,-101,-1.0,1
245,Clint Stoerner,Arkansas,SEC,11,81,-267,-3.3,2,,,,,81,-267,-3.3,2
