Rk,Player,School,Conf,G,Rec,RecYds,RecAvg,RecTD,RushAtt,RushYds,RushAvg,RushTD,Plays,TotalYds,YardsPerPlay,TotalTDs
81,Ryan Broyles,Oklahoma,Big 12,13,46,687,14.9,6,3,11,3.7,0,49,698,14.2,6
82,Chris Williams,New Mexico State,WAC,12,86,1271,14.8,9,1,0,0.0,0,87,1271,14.6,9
83,Andy Brodell,Iowa,Big Ten,13,36,533,14.8,4,3,24,8.0,0,39,557,14.3,4
84,Maurice Jones,Memphis,CUSA,12,33,490,14.8,3,11,62,5.6,1,44,552,12.5,4
85,Brandon Lafell,LSU,SEC,13,63,929,14.7,8,2,6,3.0,0,65,935,14.4,8
86,Chris Givens,Miami (OH),MAC,12,35,513,14.7,7,3,-19,-6.3,0,38,494,13.0,7
87,Jarrett Boykin,Virginia Tech,ACC,14,30,441,14.7,2,,,,,30,441,14.7,2
88,Greg Salas,Hawaii,WAC,14,57,831,14.6,3,,,,,57,831,14.6,3
89,Bryce Beall,Houston,CUSA,13,34,496,14.6,4,198,1247,6.3,13,232,1743,7.5,17
90,Austin Collie,Brigham Young,MWC,13,106,1538,14.5,15,10,77,7.7,0,116,1615,13.9,15
91,Derrell Johnson-Koulianos,Iowa,Big Ten,13,44,639,14.5,3,1,6,6.0,0,45,645,14.3,3
92,Darrius Heyward-Bey,Maryland,ACC,12,42,609,14.5,5,15,202,13.5,1,57,811,14.2,6
93,Ed Dickson,Oregon,Pac-10,13,35,508,14.5,3,3,18,6.0,0,38,526,13.8,3
94,Anthony McCall,Louisiana-Monroe,Sun Belt,12,28,406,14.5,6,,,,,28,406,14.5,6
95,Carlton Mitchell,South Florida,Big East,13,28,405,14.5,1,1,7,7.0,0,29,412,14.2,1
96,Jermaine Gresham,Oklahoma,Big 12,14,66,950,14.4,14,1,5,5.0,0,67,955,14.3,14
97,Andre Jones,Akron,MAC,11,47,678,14.4,7,4,51,12.8,0,51,729,14.3,7
98,Sean Walker,Vanderbilt,SEC,13,36,520,14.4,3,16,99,6.2,1,52,619,11.9,4
99,Doug Baldwin,Stanford,Pac-10,12,23,332,14.4,4,4,81,20.3,1,27,413,15.3,5
100,Emmanuel Sanders,SMU,CUSA,10,67,958,14.3,9,,,,,67,958,14.3,9
101,Rob Gronkowski,Arizona,Pac-10,10,47,672,14.3,10,,,,,47,672,14.3,10
102,Jason Chery,Louisiana,Sun Belt,12,46,656,14.3,7,25,312,12.5,3,71,968,13.6,10
103,Jamari Grant,Florida Atlantic,Sun Belt,13,45,642,14.3,4,,,,,45,642,14.3,4
104,Chris McGaha,Arizona State,Pac-10,12,35,501,14.3,1,,,,,35,501,14.3,1
105,T.J. Porter,Pitt,Big East,13,25,357,14.3,0,1,2,2.0,0,26,359,13.8,0
106,Dexter McCluster,Ole Miss,SEC,13,44,625,14.2,1,109,655,6.0,6,153,1280,8.4,7
107,Phillip Livas,Louisiana Tech,WAC,13,43,607,14.1,2,30,337,11.2,2,73,944,12.9,4
108,Brian Watters,UCF,CUSA,12,42,594,14.1,3,,,,,42,594,14.1,3
109,Marcus Perez,Northern Illinois,MAC,12,34,480,14.1,2,3,20,6.7,1,37,500,13.5,3
110,Jahbari McLennan,Arkansas State,Sun Belt,12,32,451,14.1,1,4,78,19.5,1,36,529,14.7,2
111,Damaris Johnson,Tulsa,CUSA,14,53,743,14.0,10,41,327,8.0,1,94,1070,11.4,11
112,Joe Bockheim,Central Michigan,MAC,13,35,491,14.0,5,,,,,35,491,14.0,5
113,Greg Carr,Florida State,ACC,13,39,542,13.9,4,,,,,39,542,13.9,4
114,Demetrius Byrd,LSU,SEC,13,37,513,13.9,4,,,,,37,513,13.9,4
115,Josh Leduc,Eastern Michigan,MAC,12,32,446,13.9,4,,,,,32,446,13.9,4
116,Shane Morales,Oregon State,Pac-10,13,54,743,13.8,8,,,,,54,743,13.8,8
117,Patrick Edwards,Houston,CUSA,8,46,634,13.8,4,2,52,26.0,0,48,686,14.3,4
118,Jared Perry,Missouri,Big 12,14,41,567,13.8,4,2,-8,-4.0,0,43,559,13.0,4
119,Mike McNeill,Nebraska,Big 12,13,32,442,13.8,6,1,0,0.0,0,33,442,13.4,6
120,Bryan Anderson,Central Michigan,MAC,12,63,865,13.7,6,,,,,63,865,13.7,6
121,Taylor Price,Ohio,MAC,12,51,694,13.6,5,5,19,3.8,0,56,713,12.7,5
122,Dontavia Bogan,South Florida,Big East,13,26,354,13.6,1,2,23,11.5,0,28,377,13.5,1
123,Naaman Roosevelt,Buffalo,MAC,14,104,1402,13.5,13,3,9,3.0,0,107,1411,13.2,13
124,Terrell Turner,Arizona,Pac-10,13,43,580,13.5,1,2,17,8.5,0,45,597,13.3,1
125,Garrett Graham,Wisconsin,Big Ten,11,40,540,13.5,5,,,,,40,540,13.5,5
126,David Gettis,Baylor,Big 12,12,29,391,13.5,0,,,,,29,391,13.5,0
127,Damarlo Belcher,Indiana,Big Ten,12,25,337,13.5,2,,,,,25,337,13.5,2
128,Johnathan Wilson,Kansas,Big 12,13,43,573,13.3,3,1,0,0.0,0,44,573,13.0,3
129,Brian King,Tulane,CUSA,12,41,544,13.3,0,2,12,6.0,0,43,556,12.9,0
130,Taylor Embree,UCLA,Pac-10,12,40,531,13.3,0,1,1,1.0,0,41,532,13.0,0
131,Alric Arnett,West Virginia,Big East,13,35,466,13.3,6,2,-4,-2.0,0,37,462,12.5,6
132,Josh Smith,Colorado,Big 12,12,29,387,13.3,3,12,32,2.7,0,41,419,10.2,3
133,R.J. Sumrall,Iowa State,Big 12,12,57,750,13.2,7,,,,,57,750,13.2,7
134,Andrew Means,Indiana,Big Ten,11,34,450,13.2,1,1,7,7.0,0,35,457,13.1,1
135,Desmond Tardy,Purdue,Big Ten,12,67,876,13.1,5,5,9,1.8,0,72,885,12.3,5
136,Brent Casteel,Utah,MWC,13,43,564,13.1,4,17,92,5.4,1,60,656,10.9,5
137,Taurus Johnson,South Florida,Big East,13,38,498,13.1,6,4,11,2.8,0,42,509,12.1,6
138,Jaison Williams,Oregon,Pac-10,13,36,473,13.1,4,,,,,36,473,13.1,4
139,Gerald Baptiste,Southern Mississippi,CUSA,13,35,460,13.1,2,3,28,9.3,0,38,488,12.8,2
140,Roberto Wallace,San Diego State,MWC,11,31,405,13.1,1,,,,,31,405,13.1,1
141,Jamayel Smith,Mississippi State,SEC,12,23,302,13.1,1,2,3,1.5,0,25,305,12.2,1
142,Dennis Pitta,Brigham Young,MWC,13,83,1083,13.0,6,,,,,83,1083,13.0,6
143,Kendall Wright,Baylor,Big 12,12,50,649,13.0,5,29,168,5.8,1,79,817,10.3,6
144,Brandon Myers,Iowa,Big Ten,13,34,441,13.0,4,,,,,34,441,13.0,4
145,Chris Hernandez,New Mexico,MWC,11,33,428,13.0,0,,,,,33,428,13.0,0
146,Moe Brown,South Carolina,SEC,13,30,391,13.0,1,1,5,5.0,0,31,396,12.8,1
147,Jacoby Ford,Clemson,ACC,13,55,710,12.9,4,18,96,5.3,0,73,806,11.0,4
148,B.J. Cunningham,Michigan State,Big Ten,13,41,528,12.9,0,4,56,14.0,0,45,584,13.0,0
149,Kory Sperry,Colorado State,MWC,13,38,492,12.9,6,1,6,6.0,0,39,498,12.8,6
150,Darren Mougey,San Diego State,MWC,10,34,437,12.9,4,13,25,1.9,1,47,462,9.8,5
151,Eric Decker,Minnesota,Big Ten,12,84,1074,12.8,7,11,87,7.9,1,95,1161,12.2,8
152,Tyron Carrier,Houston,CUSA,13,80,1026,12.8,9,12,140,11.7,0,92,1166,12.7,9
153,Jeff Moturi,UTEP,CUSA,12,51,655,12.8,9,3,20,6.7,0,54,675,12.5,9
154,Frantrell Forrest,UAB,CUSA,10,42,536,12.8,2,8,43,5.4,0,50,579,11.6,2
155,Cody Slate,Marshall,CUSA,10,40,510,12.8,8,4,60,15.0,0,44,570,13.0,8
156,C.J. Spiller,Clemson,ACC,12,34,436,12.8,3,116,629,5.4,7,150,1065,7.1,10
157,Danny Oquendo,Maryland,ACC,13,29,371,12.8,2,2,4,2.0,0,31,375,12.1,2
158,Jason Barnes,South Carolina,SEC,12,27,346,12.8,2,,,,,27,346,12.8,2
159,Lucas Taylor,Tennessee,SEC,12,26,332,12.8,1,,,,,26,332,12.8,1
160,Michael Washington,Hawaii,WAC,14,62,789,12.7,6,2,9,4.5,0,64,798,12.5,6
161,Todd Peterson,Nebraska,Big 12,13,62,786,12.7,4,2,18,9.0,0,64,804,12.6,4
162,Eddie Williams,Idaho,WAC,11,54,687,12.7,6,10,114,11.4,0,64,801,12.5,6
163,Brian Robiskie,Ohio State,Big Ten,13,42,535,12.7,8,,,,,42,535,12.7,8
164,Demarco Murray,Oklahoma,Big 12,13,31,395,12.7,4,179,1002,5.6,14,210,1397,6.7,18
165,Jeff Fuller,Texas A&M,Big 12,11,50,630,12.6,9,,,,,50,630,12.6,9
166,Eric Peterman,Northwestern,Big Ten,13,59,737,12.5,6,5,4,0.8,0,64,741,11.6,6
167,Kevin Ogletree,Virginia,ACC,12,58,723,12.5,5,6,8,1.3,1,64,731,11.4,6
168,Maurice Covington,Virginia,ACC,12,33,414,12.5,1,1,-3,-3.0,0,34,411,12.1,1
169,Thearon Collier,Miami (FL),ACC,12,26,324,12.5,2,1,0,0.0,0,27,324,12.0,2
170,Michael Hoomanawanui,Illinois,Big Ten,12,25,312,12.5,2,,,,,25,312,12.5,2
171,Jeremy Maclin,Missouri,Big 12,14,102,1260,12.4,13,40,293,7.3,2,142,1553,10.9,15
172,Kito Poblah,Central Michigan,MAC,13,43,532,12.4,3,,,,,43,532,12.4,3
173,Ryan Whalen,Stanford,Pac-10,12,41,508,12.4,1,,,,,41,508,12.4,1
174,Tiquan Underwood,Rutgers,Big East,13,40,494,12.4,5,,,,,40,494,12.4,5
175,Julian Hawkins,Boise State,WAC,13,26,322,12.4,3,,,,,26,322,12.4,3
176,Jamarko Simmons,Western Michigan,MAC,13,104,1276,12.3,7,1,1,1.0,0,105,1277,12.2,7
177,Deryn Bowser,Akron,MAC,12,64,785,12.3,4,,,,,64,785,12.3,4
178,Juan Nunez,Western Michigan,MAC,12,57,701,12.3,7,,,,,57,701,12.3,7
179,Marcus Anderson,New Mexico State,WAC,12,50,617,12.3,9,,,,,50,617,12.3,9
180,Otis Nelson,Utah State,WAC,12,37,455,12.3,4,,,,,37,455,12.3,4
181,Brandon Collins,Texas,Big 12,12,35,430,12.3,3,,,,,35,430,12.3,3
182,Dorrell Jalloh,West Virginia,Big East,13,29,358,12.3,5,1,2,2.0,0,30,360,12.0,5
183,Quan Cosby,Texas,Big 12,13,92,1123,12.2,10,,,,,92,1123,12.2,10
184,Dominick Goodman,Cincinnati,Big East,14,84,1028,12.2,7,,,,,84,1028,12.2,7
185,Michael Jones,Arizona State,Pac-10,12,61,744,12.2,4,,,,,61,744,12.2,4
186,Tramain Swindall,Texas Tech,Big 12,13,46,561,12.2,2,,,,,46,561,12.2,2
187,Duke Calhoun,Memphis,CUSA,13,40,487,12.2,3,,,,,40,487,12.2,3
188,Charles Clay,Tulsa,CUSA,13,38,464,12.2,9,25,145,5.8,2,63,609,9.7,11
189,Joe Adams,Arkansas,SEC,12,31,377,12.2,1,6,46,7.7,0,37,423,11.4,1
190,Doug Beaumont,Louisville,Big East,12,62,750,12.1,0,8,47,5.9,0,70,797,11.4,0
191,Schneider Julien,Western Michigan,MAC,12,59,712,12.1,6,1,-2,-2.0,0,60,710,11.8,6
192,Brett Hamlin,Buffalo,MAC,14,38,459,12.1,5,1,13,13.0,0,39,472,12.1,5
193,Cameron Morrah,California,Pac-10,13,27,326,12.1,8,,,,,27,326,12.1,8
194,Chris Garrett,Ohio,MAC,11,24,290,12.1,2,117,529,4.5,5,141,819,5.8,7
195,James Casey,Rice,CUSA,13,111,1329,12.0,13,57,241,4.2,6,168,1570,9.3,19
196,Michael Crabtree,Texas Tech,Big 12,13,97,1165,12.0,19,2,1,0.5,0,99,1166,11.8,19
197,Detron Lewis,Texas Tech,Big 12,13,76,913,12.0,3,,,,,76,913,12.0,3
198,Briggs Orsbon,Ball State,MAC,14,68,813,12.0,5,3,9,3.0,0,71,822,11.6,5
199,Toren Dixon,Rice,CUSA,13,50,598,12.0,5,,,,,50,598,12.0,5
200,Michael Reed,Brigham Young,MWC,11,49,589,12.0,2,,,,,49,589,12.0,2
201,Aubrey Quarles,Kansas State,Big 12,12,34,407,12.0,1,,,,,34,407,12.0,1
202,Houston Jones,Iowa State,Big 12,12,32,384,12.0,0,,,,,32,384,12.0,0
203,Andre Kohn,Houston,CUSA,11,25,301,12.0,2,63,257,4.1,3,88,558,6.3,5
204,Jordan Shipley,Texas,Big 12,13,89,1060,11.9,11,4,32,8.0,0,93,1092,11.7,11
205,D.J. Williams,Arkansas,SEC,12,61,723,11.9,3,,,,,61,723,11.9,3
206,Kenny McKinley,South Carolina,SEC,10,54,642,11.9,4,2,2,1.0,0,56,644,11.5,4
207,James Rodgers,Oregon State,Pac-10,12,51,607,11.9,4,46,408,8.9,5,97,1015,10.5,9
208,Knowshon Moreno,Georgia,SEC,13,33,392,11.9,2,250,1400,5.6,16,283,1792,6.3,18
209,A.J. Love,South Florida,Big East,13,31,370,11.9,2,2,15,7.5,0,33,385,11.7,2
210,Jeremy Bruce,Akron,MAC,12,29,345,11.9,1,18,53,2.9,0,47,398,8.5,1
211,Arnil Stallworth,Mississippi State,SEC,12,23,273,11.9,1,12,50,4.2,1,35,323,9.2,2
212,Ryan Wolfe,UNLV,MWC,12,88,1040,11.8,6,14,91,6.5,1,102,1131,11.1,7
213,Brandon Gibson,Washington State,Pac-10,13,57,673,11.8,2,10,19,1.9,0,67,692,10.3,2
214,Jamar Hunt,UTEP,CUSA,12,31,367,11.8,2,,,,,31,367,11.8,2
215,Menelik Holt,Nebraska,Big 12,12,30,355,11.8,1,,,,,30,355,11.8,1
216,Sancho McDonald,Middle Tennessee State,Sun Belt,12,26,308,11.8,3,2,8,4.0,0,28,316,11.3,3
217,Freddie Brown,Utah,MWC,13,77,900,11.7,7,,,,,77,900,11.7,7
218,Eldred King,Middle Tennessee State,Sun Belt,12,51,598,11.7,4,2,-5,-2.5,0,53,593,11.2,4
219,Chris Ogbonnaya,Texas,Big 12,13,46,540,11.7,3,74,373,5.0,4,120,913,7.6,7
220,Derek Kinder,Pitt,Big East,13,36,422,11.7,3,2,9,4.5,0,38,431,11.3,3
221,Greg Mathews,Michigan,Big Ten,11,35,409,11.7,2,,,,,35,409,11.7,2
222,Kyle Rudolph,Notre Dame,Ind,13,29,340,11.7,2,,,,,29,340,11.7,2
223,Tommy Saunders,Missouri,Big 12,14,72,833,11.6,7,3,14,4.7,0,75,847,11.3,7
224,David Richmond,San Jose State,WAC,12,72,832,11.6,7,5,32,6.4,0,77,864,11.2,7
225,Austin Pettis,Boise State,WAC,13,49,567,11.6,9,,,,,49,567,11.6,9
226,Jamie McCoy,Texas A&M,Big 12,12,43,500,11.6,5,,,,,43,500,11.6,5
227,Marquis Hamilton,Iowa State,Big 12,12,26,301,11.6,3,1,-12,-12.0,0,27,289,10.7,3
228,D'Andre Goodwin,Washington,Pac-10,12,60,692,11.5,1,13,59,4.5,0,73,751,10.3,1
229,London Crawford,Arkansas,SEC,12,27,311,11.5,1,1,-5,-5.0,0,28,306,10.9,1
230,Kevin Brock,Rutgers,Big East,13,26,300,11.5,2,,,,,26,300,11.5,2
231,Max Komar,Idaho,WAC,12,26,298,11.5,0,3,22,7.3,0,29,320,11.0,0
232,Montez Billings,Auburn,SEC,11,24,277,11.5,0,2,-7,-3.5,0,26,270,10.4,0
233,Eron Riley,Duke,ACC,12,61,693,11.4,8,,,,,61,693,11.4,8
234,Casey Flair,UNLV,MWC,12,49,560,11.4,4,,,,,49,560,11.4,4
235,Jeron Mastrud,Kansas State,Big 12,12,38,435,11.4,2,,,,,38,435,11.4,2
236,Josh Chichester,Louisville,Big East,12,30,341,11.4,2,,,,,30,341,11.4,2
237,Jerrel Jernigan,Troy,Sun Belt,12,77,868,11.3,5,33,254,7.7,1,110,1122,10.2,6
238,Dwayne Harris,East Carolina,CUSA,10,58,654,11.3,1,19,76,4.0,0,77,730,9.5,1
239,Scotty McKnight,Colorado,Big 12,12,46,519,11.3,5,2,2,1.0,0,48,521,10.9,5
240,Ernest Jackson,Buffalo,MAC,13,45,507,11.3,4,1,4,4.0,0,46,511,11.1,4
241,Danny Coale,Virginia Tech,ACC,14,36,408,11.3,0,6,14,2.3,0,42,422,10.0,0
242,Lavon Brazill,Ohio,MAC,12,34,384,11.3,1,9,75,8.3,0,43,459,10.7,1
243,Jake Sharp,Kansas,Big 12,13,25,283,11.3,1,186,860,4.6,12,211,1143,5.4,13
244,Delashaun Dean,Arizona,Pac-10,13,53,593,11.2,4,2,5,2.5,0,55,598,10.9,4
245,Mike McCoy,Nevada,WAC,13,53,592,11.2,2,7,41,5.9,1,60,633,10.6,3
246,Rich Gunnell,Boston College,ACC,14,49,551,11.2,4,4,17,4.3,0,53,568,10.7,4
247,Brandon Pettigrew,Oklahoma State,Big 12,10,42,472,11.2,0,,,,,42,472,11.2,0
248,Aaron Hernandez,Florida,SEC,13,34,381,11.2,5,,,,,34,381,11.2,5
249,Stanley Morrison,Utah State,WAC,12,26,291,11.2,1,5,17,3.4,0,31,308,9.9,1
250,Mike Thomas,Arizona,Pac-10,13,74,825,11.1,4,24,114,4.8,1,98,939,9.6,5
251,Jeremy Childs,Boise State,WAC,12,72,802,11.1,7,,,,,72,802,11.1,7
252,Kenneth Zacharie,Louisiana-Monroe,Sun Belt,12,46,510,11.1,4,,,,,46,510,11.1,4
253,Brooks Foster,North Carolina,ACC,13,30,334,11.1,2,8,104,13.0,0,38,438,11.5,2
254,Rodgeriqus Smith,Auburn,SEC,12,30,332,11.1,1,,,,,30,332,11.1,1
255,Marlon Lucky,Nebraska,Big 12,12,26,288,11.1,1,125,517,4.1,7,151,805,5.3,8
256,Frank Goodin,Louisiana-Monroe,Sun Belt,11,25,277,11.1,2,182,783,4.3,5,207,1060,5.1,7
257,Chase Coffman,Missouri,Big 12,12,90,987,11.0,10,,,,,90,987,11.0,10
258,Stephen Williams,Toledo,MAC,12,71,781,11.0,8,,,,,71,781,11.0,8
259,Derrick Williams,Penn State,Big Ten,13,44,485,11.0,4,43,243,5.7,3,87,728,8.4,7
260,Shannon Woods,Texas Tech,Big 12,13,36,397,11.0,2,141,716,5.1,12,177,1113,6.3,14
261,Thomas White,Baylor,Big 12,12,35,385,11.0,2,2,11,5.5,0,37,396,10.7,2
262,Dominique Johnson,UCLA,Pac-10,12,34,373,11.0,1,2,-2,-1.0,0,36,371,10.3,1
263,Jereme Brooks,Utah,MWC,13,30,331,11.0,1,10,60,6.0,1,40,391,9.8,2
264,Walter Bryant,TCU,MWC,13,27,298,11.0,2,1,3,3.0,0,28,301,10.8,2
265,Preston Davis,Idaho,WAC,12,27,296,11.0,3,7,48,6.9,0,34,344,10.1,3
266,Jake Gaebler,Western Kentucky,Sun Belt,10,54,588,10.9,4,1,-1,-1.0,0,55,587,10.7,4
267,Darrell McNeal,Louisiana-Monroe,Sun Belt,11,51,558,10.9,4,21,40,1.9,4,72,598,8.3,8
268,Johnny Williams,Duke,ACC,11,30,327,10.9,0,1,-3,-3.0,0,31,324,10.5,0
269,Eugene Jarvis,Kent State,MAC,9,25,273,10.9,1,165,801,4.9,9,190,1074,5.7,10
