Rk,Player,School,Conf,G,Rec,RecYds,RecAvg,RecTD,RushAtt,RushYds,RushAvg,RushTD,Plays,TotalYds,YardsPerPlay,TotalTDs
277,Greg Nelson,Minnesota,Big Ten,11,31,287,9.3,2,1,-5,-5.0,0,32,282,8.8,2
278,Matt Cushing,Illinois,Big Ten,11,22,203,9.2,0,,,,,22,203,9.2,0
279,John Washington,TCU,WAC,11,39,353,9.1,1,3,6,2.0,0,42,359,8.5,1
280,Curtis Enis,Penn State,Big Ten,12,32,291,9.1,1,224,1210,5.4,13,256,1501,5.9,14
281,Kris Mangum,Ole Miss,SEC,11,29,264,9.1,2,,,,,29,264,9.1,2
282,Ty Douthard,Illinois,Big Ten,11,25,227,9.1,1,71,255,3.6,3,96,482,5.0,4
283,Freddie Jones,North Carolina,ACC,11,32,288,9.0,4,,,,,32,288,9.0,4
284,Duce Staley,South Carolina,SEC,11,28,253,9.0,0,218,1116,5.1,9,246,1369,5.6,9
285,Mike Mitchell,Stanford,Pac-10,11,23,207,9.0,2,164,809,4.9,4,187,1016,5.4,6
286,Darin Ward,Indiana,Big Ten,8,23,205,8.9,0,,,,,23,205,8.9,0
287,Edwin Watson,Purdue,Big Ten,11,25,220,8.8,0,194,768,4.0,6,219,988,4.5,6
288,Reggie Etheridge,Boise State,Big West,12,25,217,8.7,0,206,811,3.9,5,231,1028,4.5,5
289,Robert Edwards,Georgia,SEC,11,23,199,8.7,1,184,800,4.3,9,207,999,4.8,10
290,Basil Mitchell,TCU,WAC,11,40,344,8.6,3,192,953,5.0,5,232,1297,5.6,8
291,Dennis Riddle,Alabama,SEC,12,34,290,8.5,3,242,1079,4.5,11,276,1369,5.0,14
292,Isaac Curtis III,Kentucky,SEC,11,22,188,8.5,2,,,,,22,188,8.5,2
293,Sedrick Irvin,Michigan State,Big Ten,12,40,337,8.4,2,237,1067,4.5,16,277,1404,5.1,18
294,Astron Whatley,Kent State,MAC,11,24,201,8.4,0,254,1132,4.5,6,278,1333,4.8,6
295,Reco Owens,Duke,ACC,11,23,194,8.4,2,9,12,1.3,0,32,206,6.4,2
296,Rodney Sermons,USC,Pac-10,12,39,315,8.1,5,54,256,4.7,1,93,571,6.1,6
297,Abu Wilson,Utah State,Big West,11,23,187,8.1,0,195,840,4.3,16,218,1027,4.7,16
298,Bruce James,Maryland,ACC,11,21,170,8.1,0,2,22,11.0,0,23,192,8.3,0
299,Scott Harley,East Carolina,Ind,11,25,199,8.0,0,307,1745,5.7,14,332,1944,5.9,14
300,Jaime Kimbrough,Fresno State,WAC,11,42,320,7.6,1,101,479,4.7,4,143,799,5.6,5
301,Darnell Autry,Northwestern,Big Ten,11,26,196,7.5,1,280,1452,5.2,17,306,1648,5.4,18
302,Obafemi Ayanbadejo,San Diego State,WAC,11,26,194,7.5,1,1,1,1.0,0,27,195,7.2,1
303,Brock Olivo,Missouri,Big 12,11,22,165,7.5,2,157,749,4.8,5,179,914,5.1,7
304,Jake Moreland,Western Michigan,MAC,11,28,206,7.4,1,,,,,28,206,7.4,1
305,Corey Walker,Arkansas State,Ind,9,35,255,7.3,3,148,648,4.4,9,183,903,4.9,12
306,Antowain Smith,Houston,CUSA,11,28,201,7.2,1,202,1239,6.1,14,230,1440,6.3,15
307,Lamont Zachery,Arkansas State,Ind,11,22,156,7.1,3,114,846,7.4,4,136,1002,7.4,7
308,Lennox Gordon,New Mexico,WAC,11,22,155,7.0,0,196,1008,5.1,9,218,1163,5.3,9
309,Tavian Banks,Iowa,Big Ten,11,21,137,6.5,1,131,599,4.6,9,152,736,4.8,10
310,Mike Lawrence,Kansas State,Big 12,11,27,173,6.4,0,209,982,4.7,10,236,1155,4.9,10
311,Omari Walker,Boston College,Big East,12,32,187,5.8,0,261,1199,4.6,13,293,1386,4.7,13
312,Elzie Johnson,UTEP,WAC,11,22,70,3.2,0,92,508,5.5,0,114,578,5.1,0
