Rk,Player,School,Conf,G,Rec,RecYds,RecAvg,RecTD,RushAtt,RushYds,RushAvg,RushTD,Plays,TotalYds,YardsPerPlay,TotalTDs
92,Chritauskie Dove,Missouri,SEC,12,38,576,15.2,0,0,0,,0,38,576,15.2,0
93,Javen Banks,Texas State,Sun Belt,10,36,548,15.2,5,0,0,,0,36,548,15.2,5
94,Jordan Watkins,Louisville,ACC,12,35,531,15.2,4,0,0,,0,35,531,15.2,4
95,Broc Thompson,Purdue,Big Ten,12,30,457,15.2,4,0,0,,0,30,457,15.2,4
96,Malik Knowles,Kansas State,Big 12,13,29,441,15.2,4,15,106,7.1,0,44,547,12.4,4
97,Dante Cephas,Kent State,MAC,14,82,1240,15.1,9,0,0,,0,82,1240,15.1,9
98,Garrett Wilson,Ohio State,Big Ten,11,70,1058,15.1,12,4,76,19.0,1,74,1134,15.3,13
99,Steve Jenkins,UNLV,MWC,11,46,694,15.1,4,2,5,2.5,0,48,699,14.6,4
100,Tre Mosley,Michigan State,Big Ten,12,35,530,15.1,3,2,-1,-0.5,0,37,529,14.3,3
101,Jahcour Pearson,Ole Miss,SEC,10,26,392,15.1,0,4,30,7.5,0,30,422,14.1,0
102,Andrew Parchment,Florida State,ACC,10,24,363,15.1,2,0,3,,1,24,366,15.3,3
103,Calvin Jackson Jr.,Washington State,Pac-12,13,66,987,15.0,7,1,3,3.0,0,67,990,14.8,7
104,Josh Kelly,Fresno State,MWC,13,52,778,15.0,3,3,20,6.7,0,55,798,14.5,3
105,Trevon Bradford,Oregon State,Pac-12,13,42,631,15.0,5,7,45,6.4,1,49,676,13.8,6
106,Ke'Shawn Williams,Wake Forest,ACC,14,27,404,15.0,3,0,0,,0,27,404,15.0,3
107,Brandon Bowling,Utah State,MWC,14,56,835,14.9,10,0,0,,0,56,835,14.9,10
108,Keshunn Abram,Kent State,MAC,14,47,699,14.9,3,0,0,,0,47,699,14.9,3
109,Brandon Johnson,UCF,American,12,38,565,14.9,11,0,0,,0,38,565,14.9,11
110,C.J. Johnson,East Carolina,American,10,35,520,14.9,1,0,0,,0,35,520,14.9,1
111,Danny Davis,Wisconsin,Big Ten,9,32,478,14.9,2,1,1,1.0,0,33,479,14.5,2
112,Malik Nabers,LSU,SEC,11,28,417,14.9,4,4,23,5.8,0,32,440,13.8,4
113,Nathaniel Dell,Houston,American,14,90,1329,14.8,12,1,5,5.0,0,91,1334,14.7,12
114,Charleston Rambo,Miami (FL),ACC,12,79,1172,14.8,7,0,0,,0,79,1172,14.8,7
115,Corey Sutton,Appalachian State,Sun Belt,13,61,904,14.8,7,0,0,,0,61,904,14.8,7
116,Jaray Jenkins,LSU,SEC,11,34,502,14.8,6,0,0,,0,34,502,14.8,6
117,Erik Ezukanma,Texas Tech,Big 12,11,48,705,14.7,4,10,138,13.8,2,58,843,14.5,6
118,Josh Ali,Kentucky,SEC,10,41,601,14.7,3,3,13,4.3,1,44,614,14.0,4
119,Adonai Mitchell,Georgia,SEC,12,29,426,14.7,4,0,0,,0,29,426,14.7,4
120,Te'Vailance Hunt,Arkansas State,Sun Belt,11,52,758,14.6,6,0,0,,0,52,758,14.6,6
121,Omar Manning,Nebraska,Big Ten,11,26,380,14.6,2,3,1,0.3,0,29,381,13.1,2
122,Khalil Shakir,Boise State,MWC,12,77,1117,14.5,7,21,130,6.2,0,98,1247,12.7,7
123,De'Corian Clark,UTSA,CUSA,13,52,755,14.5,7,2,9,4.5,0,54,764,14.1,7
124,Jordan Whittington,Texas,Big 12,7,26,377,14.5,3,1,8,8.0,0,27,385,14.3,3
125,Chris Olave,Ohio State,Big Ten,11,65,936,14.4,13,0,0,,0,65,936,14.4,13
126,Grant Dubose,Charlotte,CUSA,12,62,892,14.4,6,3,18,6.0,0,65,910,14.0,6
127,Taylor Morin,Wake Forest,ACC,14,43,621,14.4,5,1,1,1.0,0,44,622,14.1,5
128,Derius Davis,TCU,Big 12,12,36,518,14.4,1,10,42,4.2,1,46,560,12.2,2
129,Ladd McConkey,Georgia,SEC,15,31,447,14.4,5,4,44,11.0,1,35,491,14.0,6
130,Jermaine Braddock,San Jose State,MWC,8,27,390,14.4,2,0,0,,0,27,390,14.4,2
131,Kyle Williams,UNLV,MWC,10,42,601,14.3,2,2,7,3.5,0,44,608,13.8,2
132,Avery Davis,Notre Dame,Ind,8,27,386,14.3,4,3,19,6.3,0,30,405,13.5,4
133,Dalton Kincaid,Utah,Pac-12,13,36,510,14.2,8,1,4,4.0,0,37,514,13.9,8
134,Jason Ivory,Memphis,American,9,29,413,14.2,3,0,0,,0,29,413,14.2,3
135,Tre Harris,Louisiana Tech,CUSA,12,40,562,14.1,4,0,0,,0,40,562,14.1,4
136,Chris Autman-Bell,Minnesota,Big Ten,11,36,506,14.1,6,0,0,,0,36,506,14.1,6
137,Jamari Thrash,Georgia State,Sun Belt,11,32,452,14.1,3,1,5,5.0,0,33,457,13.8,3
138,Will Derrick,Louisiana-Monroe,Sun Belt,10,25,353,14.1,1,0,0,,0,25,353,14.1,1
139,Corey Rucker,Arkansas State,Sun Belt,12,59,826,14.0,9,2,20,10.0,1,61,846,13.9,10
140,JaCorey Sullivan,Central Michigan,MAC,10,49,687,14.0,10,0,0,,0,49,687,14.0,10
141,Jared Wayne,Pitt,ACC,13,47,658,14.0,6,0,0,,0,47,658,14.0,6
142,Jason Brownlee,Southern Mississippi,CUSA,11,46,643,14.0,8,0,0,,0,46,643,14.0,8
143,Cole Tucker,Northern Illinois,MAC,9,41,575,14.0,3,0,0,,0,41,575,14.0,3
144,Cameron Odom,Ohio,MAC,10,29,406,14.0,1,1,0,0.0,0,30,406,13.5,1
145,Amare Jones,Georgia Southern,Sun Belt,10,25,351,14.0,0,41,196,4.8,0,66,547,8.3,0
146,Deshon Stoudemire,Troy,Sun Belt,10,23,323,14.0,2,0,0,,0,23,323,14.0,2
147,Romeo Doubs,Nevada,MWC,11,80,1109,13.9,11,1,4,4.0,0,81,1113,13.7,11
148,David Bell,Purdue,Big Ten,11,93,1286,13.8,6,3,39,13.0,0,96,1325,13.8,6
149,Roderic Burns,North Texas,CUSA,13,58,802,13.8,4,2,18,9.0,0,60,820,13.7,4
150,Devin Maddox,Toledo,MAC,13,41,567,13.8,4,2,19,9.5,0,43,586,13.6,4
151,Myles Price,Texas Tech,Big 12,12,38,523,13.8,2,14,83,5.9,1,52,606,11.7,3
152,Tyrick James,Tulane,American,11,31,429,13.8,4,0,0,,0,31,429,13.8,4
153,Tre'Shaun Harrison,Oregon State,Pac-12,12,29,401,13.8,3,6,23,3.8,0,35,424,12.1,3
154,Thomas Hennigan,Appalachian State,Sun Belt,14,60,823,13.7,6,0,0,,0,60,823,13.7,6
155,Justin Garrett,UTEP,CUSA,13,50,685,13.7,4,1,12,12.0,0,51,697,13.7,4
156,Sean Dykes,Memphis,American,12,48,657,13.7,7,0,0,,0,48,657,13.7,7
157,Bryce Ford-Wheaton,West Virginia,Big 12,11,42,575,13.7,3,0,0,,0,42,575,13.7,3
158,Isaiah Winstead,Toledo,MAC,13,38,520,13.7,1,0,0,,0,38,520,13.7,1
159,Skyy Moore,Western Michigan,MAC,12,95,1292,13.6,10,1,10,10.0,0,96,1302,13.6,10
160,Stephan Robinson,Northwestern,Big Ten,11,46,625,13.6,2,10,120,12.0,0,56,745,13.3,2
161,Jelani Woods,Virginia,ACC,11,44,598,13.6,8,1,1,1.0,0,45,599,13.3,8
162,Jimmy Horn Jr.,South Florida,American,12,30,408,13.6,1,5,12,2.4,0,35,420,12.0,1
163,Elijah Spencer,Charlotte,CUSA,11,28,381,13.6,6,0,0,,0,28,381,13.6,6
164,Brian Cobbs,Maryland,Big Ten,13,25,341,13.6,1,1,-4,-4.0,0,26,337,13.0,1
165,Dontario Drummond,Ole Miss,SEC,12,76,1028,13.5,8,6,40,6.7,1,82,1068,13.0,9
166,Demario Douglas,Liberty,Ind,12,52,701,13.5,6,1,2,2.0,0,53,703,13.3,6
167,J.C. Santana,Tulsa,American,13,51,689,13.5,3,1,6,6.0,0,52,695,13.4,3
168,Kris Hutson,Oregon,Pac-12,14,31,419,13.5,2,1,-9,-9.0,0,32,410,12.8,2
169,Elijah Kothe,San Diego State,MWC,12,31,418,13.5,1,0,0,,0,31,418,13.5,1
170,Trevor Wilson,Kansas,Big 12,12,27,364,13.5,1,7,42,6.0,0,34,406,11.9,1
171,Josh Johnson,Tulsa,American,13,83,1114,13.4,6,3,-2,-0.7,0,86,1112,12.9,6
172,Rakim Jarrett,Maryland,Big Ten,13,62,829,13.4,5,4,2,0.5,0,66,831,12.6,5
173,Emeka Emezie,North Carolina State,ACC,12,60,802,13.4,6,0,0,,0,60,802,13.4,6
174,Will Sheppard,Vanderbilt,SEC,11,43,577,13.4,4,0,0,,0,43,577,13.4,4
175,Justin Shorter,Florida,SEC,12,41,550,13.4,3,0,0,,0,41,550,13.4,3
176,Kayshon Boutte,LSU,SEC,6,38,509,13.4,9,0,0,,0,38,509,13.4,9
177,Justin Lockhart,Nevada,MWC,10,35,470,13.4,2,0,0,,0,35,470,13.4,2
178,Dominic Johnson,Buffalo,MAC,12,34,457,13.4,2,0,0,,0,34,457,13.4,2
179,Isaiah Hamilton,San Jose State,MWC,11,31,414,13.4,2,0,0,,0,31,414,13.4,2
180,Kemore Gamble,Florida,SEC,9,31,414,13.4,4,0,0,,0,31,414,13.4,4
181,Jake Herslow,Houston,American,14,36,480,13.3,5,0,0,,0,36,480,13.3,5
182,Jahmyr Gibbs,Georgia Tech,ACC,12,35,465,13.3,2,143,746,5.2,4,178,1211,6.8,6
183,Josh Downs,North Carolina,ACC,13,101,1335,13.2,8,0,0,,0,101,1335,13.2,8
184,Kobe Hudson,Auburn,SEC,12,44,580,13.2,4,0,0,,0,44,580,13.2,4
185,Gary Bryant Jr.,USC,Pac-12,10,44,579,13.2,7,1,3,3.0,1,45,582,12.9,8
186,Shedrick Jackson,Auburn,SEC,13,40,527,13.2,1,0,0,,0,40,527,13.2,1
187,Demetris Robertson,Auburn,SEC,12,37,489,13.2,4,5,42,8.4,1,42,531,12.6,5
188,Malachi Carter,Georgia Tech,ACC,10,37,489,13.2,2,0,0,,0,37,489,13.2,2
189,Tay Martin,Oklahoma State,Big 12,12,80,1046,13.1,10,1,4,4.0,1,81,1050,13.0,11
190,Boogie Knight,Louisiana-Monroe,Sun Belt,12,45,588,13.1,3,1,-3,-3.0,0,46,585,12.7,3
191,Malik Washington,Northwestern,Big Ten,12,44,578,13.1,2,5,-2,-0.4,0,49,576,11.8,2
192,Beaux Collins,Clemson,ACC,10,31,407,13.1,3,0,0,,0,31,407,13.1,3
193,Jahan Dotson,Penn State,Big Ten,12,91,1182,13.0,12,6,18,3.0,1,97,1200,12.4,13
194,Quian Williams,Buffalo,MAC,12,64,835,13.0,2,0,0,,0,64,835,13.0,2
195,Velus Jones Jr.,Tennessee,SEC,13,62,807,13.0,7,1,15,15.0,0,63,822,13.0,7
196,Marcell Barbee,Texas State,Sun Belt,12,40,520,13.0,5,0,0,,0,40,520,13.0,5
197,Brandon Robinson,Florida Atlantic,CUSA,12,37,481,13.0,4,0,0,,0,37,481,13.0,4
198,Malik Heath,Mississippi State,SEC,10,34,442,13.0,5,0,0,,0,34,442,13.0,5
199,Kendric Pryor,Wisconsin,Big Ten,12,32,416,13.0,3,8,41,5.1,0,40,457,11.4,3
200,Jordan Mims,Fresno State,MWC,13,25,324,13.0,4,127,710,5.6,6,152,1034,6.8,10
201,Porter Rooks,North Carolina State,ACC,10,23,298,13.0,0,0,0,,0,23,298,13.0,0
202,Jalen Wydermyer,Texas A&M,SEC,12,40,515,12.9,4,0,0,,0,40,515,12.9,4
203,Ezra Naylor II,Tulsa,American,10,33,426,12.9,3,0,0,,0,33,426,12.9,3
204,Wan'Dale Robinson,Kentucky,SEC,13,104,1334,12.8,7,7,111,15.9,0,111,1445,13.0,7
205,Tyler Snead,East Carolina,American,12,67,855,12.8,4,5,-1,-0.2,0,72,854,11.9,4
206,Parker Washington,Penn State,Big Ten,13,64,820,12.8,4,2,12,6.0,0,66,832,12.6,4
207,Milton Wright,Purdue,Big Ten,11,57,732,12.8,7,3,11,3.7,0,60,743,12.4,7
208,Jalon Calhoun,Duke,ACC,12,56,718,12.8,3,2,13,6.5,1,58,731,12.6,4
209,Jake Bailey,Rice,CUSA,11,56,714,12.8,2,1,14,14.0,0,57,728,12.8,2
210,Jared Wyatt,New Mexico State,Ind,12,49,629,12.8,3,0,0,,0,49,629,12.8,3
211,Kekoa Crawford,California,Pac-12,11,40,513,12.8,0,0,0,,0,40,513,12.8,0
212,Jalen Walker,Miami (OH),MAC,11,31,398,12.8,4,1,-4,-4.0,0,32,394,12.3,4
213,Brian Thomas Jr.,LSU,SEC,11,28,359,12.8,2,2,6,3.0,0,30,365,12.2,2
214,Keyshawn Smith,Miami (FL),ACC,9,26,332,12.8,3,0,0,,0,26,332,12.8,3
215,Jerreth Sterns,Western Kentucky,CUSA,14,150,1902,12.7,17,5,17,3.4,0,155,1919,12.4,17
216,Zakhari Franklin,UTSA,CUSA,13,81,1027,12.7,12,0,0,,0,81,1027,12.7,12
217,Keytaon Thompson,Virginia,ACC,12,78,990,12.7,2,39,247,6.3,4,117,1237,10.6,6
218,Tory Horton,Nevada,MWC,11,52,659,12.7,5,0,0,,0,52,659,12.7,5
219,Tayvion Robinson,Virginia Tech,ACC,12,44,559,12.7,5,13,47,3.6,0,57,606,10.6,5
220,LV Bunkley-Shelton,Arizona State,Pac-12,12,33,418,12.7,2,0,0,,0,33,418,12.7,2
221,Taj Davis,Washington,Pac-12,9,26,329,12.7,1,0,0,,0,26,329,12.7,1
222,Reginald Todd,Troy,Sun Belt,7,23,291,12.7,1,2,35,17.5,0,25,326,13.0,1
223,Michael Mathison,Akron,MAC,11,56,706,12.6,3,1,5,5.0,0,57,711,12.5,3
224,Sam Laporta,Iowa,Big Ten,14,53,670,12.6,3,0,0,,0,53,670,12.6,3
225,Dante Wright,Colorado State,MWC,9,44,554,12.6,3,3,-5,-1.7,0,47,549,11.7,3
226,Phillip Brooks,Kansas State,Big 12,13,43,543,12.6,2,3,-7,-2.3,0,46,536,11.7,2
227,Kyric McGowan,Georgia Tech,ACC,10,37,467,12.6,7,0,0,,0,37,467,12.6,7
228,Andre Bodison,New Mexico State,Ind,10,32,403,12.6,0,1,4,4.0,0,33,407,12.3,0
229,Michael Young,Cincinnati,American,11,28,353,12.6,2,0,0,,0,28,353,12.6,2
230,Trey McBride,Colorado State,MWC,12,90,1121,12.5,1,0,0,,0,90,1121,12.5,1
231,Kyle Philips,UCLA,Pac-12,11,59,739,12.5,10,0,0,,0,59,739,12.5,10
232,Victor Tucker,Charlotte,CUSA,10,51,639,12.5,2,4,42,10.5,0,55,681,12.4,2
233,R.J. Sneed,Baylor,Big 12,13,46,573,12.5,2,2,0,0.0,0,48,573,11.9,2
234,Keke Chism,Missouri,SEC,12,41,511,12.5,3,2,15,7.5,0,43,526,12.2,3
235,Tre Tucker,Cincinnati,American,14,34,426,12.5,2,2,12,6.0,0,36,438,12.2,2
236,John Samuel Shenker,Auburn,SEC,12,33,413,12.5,0,1,1,1.0,0,34,414,12.2,0
237,Adonicas Sanders,Georgia Tech,ACC,9,29,362,12.5,3,0,0,,0,29,362,12.5,3
238,Isaiah Esdale,West Virginia,Big 12,10,29,362,12.5,1,1,-7,-7.0,0,30,355,11.8,1
239,Brennan Presley,Oklahoma State,Big 12,13,50,619,12.4,5,5,36,7.2,1,55,655,11.9,6
240,Kaylon Geiger,Texas Tech,Big 12,12,43,533,12.4,1,12,98,8.2,0,55,631,11.5,1
241,Stefan Cobbs,Boise State,MWC,8,34,421,12.4,5,2,5,2.5,0,36,426,11.8,5
242,Drake London,USC,Pac-12,8,88,1084,12.3,7,1,2,2.0,0,89,1086,12.2,7
243,Reggie Roberson Jr.,SMU,American,12,51,625,12.3,6,0,0,,0,51,625,12.3,6
244,Tyrice Richie,Northern Illinois,MAC,9,44,540,12.3,1,5,6,1.2,0,49,546,11.1,1
245,Audie Omotosho,East Carolina,American,11,40,493,12.3,3,0,0,,0,40,493,12.3,3
246,Brady Russell,Colorado,Pac-12,10,25,307,12.3,0,1,0,0.0,0,26,307,11.8,0
247,Charlie Kolar,Iowa State,Big 12,12,62,756,12.2,6,0,0,,0,62,756,12.2,6
248,Brant Kuithe,Utah,Pac-12,14,50,611,12.2,6,4,12,3.0,1,54,623,11.5,7
249,Jarrin Pierce,Middle Tennessee State,CUSA,12,43,523,12.2,6,0,0,,0,43,523,12.2,6
250,Grant Calcaterra,SMU,American,11,38,465,12.2,4,0,0,,0,38,465,12.2,4
251,Shadeed Ahmed,Marshall,CUSA,12,38,463,12.2,3,0,0,,0,38,463,12.2,3
252,Drew Estrada,Baylor,Big 12,11,30,367,12.2,1,8,4,0.5,0,38,371,9.8,1
253,Charles Ross,San Jose State,MWC,8,25,305,12.2,2,0,0,,0,25,305,12.2,2
254,Johnny Ford,Florida Atlantic,CUSA,11,23,280,12.2,2,131,831,6.3,5,154,1111,7.2,7
255,Ricky Pearsall,Arizona State,Pac-12,13,48,580,12.1,4,6,44,7.3,1,54,624,11.6,5
256,Khaleb Hood,Georgia Southern,Sun Belt,12,41,497,12.1,0,13,77,5.9,1,54,574,10.6,1
257,Jalen McMillan,Washington,Pac-12,10,39,470,12.1,3,0,0,,0,39,470,12.1,3
258,Isiah Cox,Ohio,MAC,9,30,362,12.1,4,4,56,14.0,1,34,418,12.3,5
259,Calvin Turner,Hawaii,MWC,13,73,876,12.0,4,73,316,4.3,8,146,1192,8.2,12
260,Jayson Jackson,Ball State,MAC,13,69,829,12.0,5,10,33,3.3,0,79,862,10.9,5
261,Sam James,West Virginia,Big 12,13,42,505,12.0,5,2,9,4.5,0,44,514,11.7,5
262,Octavius Evans,Boise State,MWC,10,34,409,12.0,2,3,22,7.3,1,37,431,11.6,3
263,Zachari Jackson,Louisiana-Monroe,Sun Belt,9,25,301,12.0,2,0,0,,0,25,301,12.0,2
264,John Metchie,Alabama,SEC,13,96,1142,11.9,8,1,8,8.0,0,97,1150,11.9,8
