Rk,Player,School,Conf,G,Rec,RecYds,RecAvg,RecTD,RushAtt,RushYds,RushAvg,RushTD,Plays,TotalYds,YardsPerPlay,TotalTDs
56,Kevin McKenzie,Washington State,Pac-10,12,55,911,16.6,11,1,-7,-7.0,0,56,904,16.1,11
57,Gari Scott,Michigan State,Big Ten,12,41,680,16.6,7,,,,,41,680,16.6,7
58,Blake Spence,Oregon,Pac-10,12,38,631,16.6,6,,,,,38,631,16.6,6
59,Tyrone Watley,Iowa State,Big 12,11,50,827,16.5,8,,,,,50,827,16.5,8
60,Matt Farmer,Air Force,WAC,12,23,380,16.5,2,4,64,16.0,1,27,444,16.4,3
61,Damon Savage,Tulsa,WAC,11,66,1084,16.4,6,,,,,66,1084,16.4,6
62,Geoff Turner,Colorado State,WAC,8,34,559,16.4,4,,,,,34,559,16.4,4
63,Hicks Poor,Auburn,SEC,12,34,558,16.4,2,,,,,34,558,16.4,2
64,Ben Cahoon,Brigham Young,WAC,11,57,931,16.3,4,1,18,18.0,0,58,949,16.4,4
65,Jimmy Carpenter,UTEP,WAC,11,47,767,16.3,3,,,,,47,767,16.3,3
66,Quincy Jackson,Alabama,SEC,11,29,472,16.3,3,1,2,2.0,0,30,474,15.8,3
67,Chafie Fields,Penn State,Big Ten,12,23,374,16.3,2,7,136,19.4,2,30,510,17.0,4
68,Oliver Newell,San Jose State,WAC,11,58,942,16.2,11,1,-2,-2.0,0,59,940,15.9,11
69,L.C. Stevens,North Carolina,ACC,11,45,727,16.2,3,,,,,45,727,16.2,3
70,Richie Floyd,Memphis,CUSA,11,38,617,16.2,1,,,,,38,617,16.2,1
71,Faheem Ali,Eastern Michigan,MAC,11,36,584,16.2,3,,,,,36,584,16.2,3
72,Darin Higgins,Nevada,Big West,10,31,501,16.2,3,,,,,31,501,16.2,3
73,Harvey Middleton,Georgia Tech,ACC,11,52,839,16.1,7,2,7,3.5,0,54,846,15.7,7
74,JaJuan Dawson,Tulane,CUSA,8,52,839,16.1,10,,,,,52,839,16.1,10
75,Az-Zahir Hakim,San Diego State,WAC,8,37,595,16.1,6,,,,,37,595,16.1,6
76,Derrick Bridges,Louisiana-Monroe,Ind,12,25,403,16.1,2,,,,,25,403,16.1,2
77,Orlando Iglesias,Houston,CUSA,11,33,529,16.0,2,,,,,33,529,16.0,2
78,Justin McCareins,Northern Illinois,MAC,11,27,431,16.0,4,,,,,27,431,16.0,4
79,Tutu Atwell,Minnesota,Big Ten,12,58,924,15.9,5,7,77,11.0,0,65,1001,15.4,5
80,Jay Hall,Miami (OH),MAC,11,54,861,15.9,6,,,,,54,861,15.9,6
81,Corey Allen,Georgia,SEC,11,32,510,15.9,4,1,3,3.0,0,33,513,15.5,4
82,Charles Lee,UCF,Ind,11,29,460,15.9,6,,,,,29,460,15.9,6
83,Karsten Bailey,Auburn,SEC,12,53,840,15.8,7,,,,,53,840,15.8,7
84,Danny Farmer,UCLA,Pac-10,12,41,649,15.8,3,,,,,41,649,15.8,3
85,Deon Price,Idaho,Big West,11,39,615,15.8,3,1,14,14.0,0,40,629,15.7,3
86,Robert Reed,Ole Miss,SEC,9,22,347,15.8,1,4,71,17.8,0,26,418,16.1,1
87,Corey Thomas,Duke,ACC,11,45,707,15.7,7,1,5,5.0,0,46,712,15.5,7
88,Rodney Williams,Arizona,Pac-10,11,43,674,15.7,7,2,-9,-4.5,0,45,665,14.8,7
89,Abram Booty,LSU,SEC,10,35,550,15.7,1,,,,,35,550,15.7,1
90,Wendell Montgomery,Wyoming,WAC,13,58,905,15.6,4,2,3,1.5,0,60,908,15.1,4
91,Bryan Schorman,Central Michigan,MAC,10,56,871,15.6,2,,,,,56,871,15.6,2
92,Terry Loville,Bowling Green State,MAC,11,34,530,15.6,3,,,,,34,530,15.6,3
93,Stephen Alexander,Oklahoma,Big 12,12,29,450,15.5,1,,,,,29,450,15.5,1
94,Darrius Malone,UAB,Ind,11,28,435,15.5,3,1,6,6.0,0,29,441,15.2,3
95,Marcus Nash,Tennessee,SEC,12,76,1170,15.4,13,,,,,76,1170,15.4,13
96,Todd Yoder,Vanderbilt,SEC,7,21,324,15.4,2,,,,,21,324,15.4,2
97,Phil Savoy,Colorado,Big 12,10,43,659,15.3,5,,,,,43,659,15.3,5
98,Daniel Jones,Utah,WAC,9,41,626,15.3,5,,,,,41,626,15.3,5
99,Jay Young,North Texas,Big West,11,36,552,15.3,4,1,3,3.0,0,37,555,15.0,4
100,Pat Greene,West Virginia,Big East,11,32,491,15.3,1,,,,,32,491,15.3,1
101,Tyrone Browning,Indiana,Big Ten,11,24,367,15.3,0,1,5,5.0,0,25,372,14.9,0
102,Bill Powell,Rutgers,Big East,10,22,335,15.2,1,,,,,22,335,15.2,1
103,Jamie Richardson,Florida,SEC,11,27,408,15.1,7,,,,,27,408,15.1,7
104,Travis McGriff,Florida,SEC,11,24,363,15.1,3,,,,,24,363,15.1,3
105,Anthony DiCosmo,Boston College,Big East,8,24,362,15.1,4,3,33,11.0,0,27,395,14.6,4
106,Tony Mamaril,Boise State,Big West,11,22,332,15.1,0,,,,,22,332,15.1,0
107,Eugene Baker,Kent State,MAC,11,103,1549,15.0,18,,,,,103,1549,15.0,18
108,Jerame Tuman,Michigan,Big Ten,10,27,404,15.0,4,,,,,27,404,15.0,4
109,Nakia Jenkins,Utah State,Big West,11,73,1086,14.9,6,,,,,73,1086,14.9,6
110,Brian Musso,Northwestern,Big Ten,12,58,865,14.9,8,1,37,37.0,0,59,902,15.3,8
111,Damron Hamilton,Bowling Green State,MAC,11,52,777,14.9,3,3,35,11.7,1,55,812,14.8,4
112,Arnold Jackson,Louisville,CUSA,11,46,687,14.9,7,1,-6,-6.0,0,47,681,14.5,7
113,Donnie Hart,Texas Tech,Big 12,7,41,609,14.9,4,,,,,41,609,14.9,4
114,Jesus Reyes,San Diego State,WAC,12,31,462,14.9,2,5,28,5.6,0,36,490,13.6,2
115,Tony Hartley,Oregon,Pac-10,12,31,461,14.9,8,,,,,31,461,14.9,8
116,Dennis Harding,Boston College,Big East,10,29,432,14.9,2,,,,,29,432,14.9,2
117,Kenny Mitchell,Arizona State,Pac-10,11,29,429,14.8,1,,,,,29,429,14.8,1
118,Raki Nelson,Notre Dame,Ind,12,23,341,14.8,0,,,,,23,341,14.8,0
119,Michael Chandler,Kansas,Big 12,11,21,311,14.8,0,,,,,21,311,14.8,0
120,Troy Smith,East Carolina,CUSA,11,54,795,14.7,4,,,,,54,795,14.7,4
121,Grant Heard,Ole Miss,SEC,11,35,513,14.7,1,,,,,35,513,14.7,1
122,Patrick Batteaux,TCU,WAC,11,27,396,14.7,1,,,,,27,396,14.7,1
123,Larry Shannon,East Carolina,CUSA,7,21,308,14.7,1,,,,,21,308,14.7,1
124,Bobby Shaw,California,Pac-10,11,75,1093,14.6,10,2,8,4.0,0,77,1101,14.3,10
125,Mark Nonsant,UCF,Ind,11,48,703,14.6,3,2,5,2.5,0,50,708,14.2,3
126,Alonzo Mayes,Oklahoma State,Big 12,7,29,424,14.6,7,,,,,29,424,14.6,7
127,Leroy Hodge,Texas A&M,Big 12,12,23,336,14.6,1,,,,,23,336,14.6,1
128,Peerless Price,Tennessee,SEC,12,48,698,14.5,6,2,31,15.5,0,50,729,14.6,6
129,Gary Ellison,Hawaii,WAC,12,26,378,14.5,2,3,16,5.3,0,29,394,13.6,2
130,Tai Streets,Michigan,Big Ten,11,24,349,14.5,4,,,,,24,349,14.5,4
131,Siaha Burley,UCF,Ind,11,77,1106,14.4,7,2,3,1.5,0,79,1109,14.0,7
132,Jermale Kelly,South Carolina,SEC,11,43,618,14.4,10,1,14,14.0,0,44,632,14.4,10
133,Franco Smith,Louisiana,Ind,11,28,404,14.4,2,,,,,28,404,14.4,2
134,Mo Little,Oklahoma,Big 12,12,27,390,14.4,1,,,,,27,390,14.4,1
135,Rodney Smith,Boise State,Big West,11,64,917,14.3,9,,,,,64,917,14.3,9
136,Kio Sanford,Kentucky,SEC,9,36,516,14.3,5,,,,,36,516,14.3,5
137,Andre Rone,Ole Miss,SEC,11,36,513,14.3,3,,,,,36,513,14.3,3
138,Ron Teat,Arkansas State,Ind,11,30,430,14.3,2,,,,,30,430,14.3,2
139,Luke Leverson,Minnesota,Big Ten,12,28,400,14.3,1,,,,,28,400,14.3,1
140,Marcus Stiggers,Colorado,Big 12,11,25,357,14.3,4,3,11,3.7,1,28,368,13.1,5
141,Lamont Woodberry,Mississippi State,SEC,11,24,342,14.3,3,,,,,24,342,14.3,3
142,Brock Kreitzburg,Toledo,MAC,12,44,626,14.2,7,,,,,44,626,14.2,7
143,Malcolm Johnson,Notre Dame,Ind,12,42,596,14.2,2,,,,,42,596,14.2,2
144,Ray Curry,Toledo,MAC,12,30,427,14.2,3,1,12,12.0,0,31,439,14.2,3
145,Marty Booker,Louisiana-Monroe,Ind,9,44,621,14.1,5,,,,,44,621,14.1,5
146,Troy Walters,Stanford,Pac-10,11,86,1206,14.0,8,2,-7,-3.5,0,88,1199,13.6,8
147,Tony Akins,Louisiana-Monroe,Ind,12,32,447,14.0,1,3,39,13.0,0,35,486,13.9,1
148,Johnny Macon,Hawaii,WAC,12,26,363,14.0,1,3,5,1.7,0,29,368,12.7,1
149,Mace Freeman,Toledo,MAC,10,30,418,13.9,4,2,15,7.5,0,32,433,13.5,4
150,Brian Wofford,Clemson,ACC,12,28,388,13.9,4,,,,,28,388,13.9,4
151,Tony Small,Georgia,SEC,11,26,362,13.9,1,,,,,26,362,13.9,1
152,Kendrick Bates,Arizona State,Pac-10,10,23,320,13.9,1,,,,,23,320,13.9,1
153,Geoff Noisy,Nevada,Big West,11,86,1184,13.8,5,10,27,2.7,0,96,1211,12.6,5
154,Lenzie Jackson,Arizona State,Pac-10,11,53,733,13.8,5,1,4,4.0,0,54,737,13.6,5
155,Kevin Dyson,Utah,WAC,11,60,824,13.7,2,1,14,14.0,0,61,838,13.7,2
156,Duane Gregory,New Mexico State,Big West,11,46,628,13.7,3,3,79,26.3,0,49,707,14.4,3
157,Donald Hayes,Wisconsin,Big Ten,13,45,618,13.7,2,,,,,45,618,13.7,2
158,Ed Williams,Iowa State,Big 12,10,39,534,13.7,5,,,,,39,534,13.7,5
159,Shawn Tims,Washington State,Pac-10,12,37,506,13.7,0,5,39,7.8,1,42,545,13.0,1
160,Terrence Wilkins,Virginia,ACC,11,37,506,13.7,4,1,-2,-2.0,0,38,504,13.3,4
161,Mal Lawyer,Clemson,ACC,12,28,384,13.7,3,,,,,28,384,13.7,3
162,Brian Waters,North Texas,Big West,11,27,371,13.7,1,3,11,3.7,0,30,382,12.7,1
163,Kwame Cavil,Texas,Big 12,9,23,316,13.7,1,,,,,23,316,13.7,1
164,Emanuel Smith,Arkansas,SEC,11,28,380,13.6,1,1,5,5.0,0,29,385,13.3,1
165,Cornelius Bonner,Cincinnati,CUSA,12,27,366,13.6,1,,,,,27,366,13.6,1
166,Mike Jenkins,Wyoming,WAC,11,25,341,13.6,2,152,605,4.0,10,177,946,5.3,12
167,Ricky Boyer,Arizona State,Pac-10,11,21,285,13.6,4,7,85,12.1,0,28,370,13.2,4
168,Larry Foster,LSU,SEC,11,43,579,13.5,4,5,25,5.0,0,48,604,12.6,4
169,Damien Dodson,Memphis,CUSA,10,45,605,13.4,5,4,18,4.5,0,49,623,12.7,5
170,Carlos Baker,UNLV,WAC,11,32,428,13.4,0,,,,,32,428,13.4,0
171,Ryan Shaw,New Mexico State,Big West,11,28,374,13.4,1,,,,,28,374,13.4,1
172,David Boston,Ohio State,Big Ten,13,73,970,13.3,14,1,7,7.0,0,74,977,13.2,14
173,Ibn Green,Louisville,CUSA,11,55,731,13.3,8,,,,,55,731,13.3,8
174,Reggie Wayne,Miami (FL),Big East,11,48,640,13.3,2,,,,,48,640,13.3,2
175,Edwin Watson,Purdue,Big Ten,12,31,411,13.3,2,175,927,5.3,11,206,1338,6.5,13
176,Chris Cole,Texas A&M,Big 12,12,25,333,13.3,3,2,59,29.5,0,27,392,14.5,3
177,Larry Brown,Georgia,SEC,11,21,280,13.3,2,,,,,21,280,13.3,2
178,Desmond Clark,Wake Forest,ACC,11,72,950,13.2,5,1,0,0.0,0,73,950,13.0,5
179,Dennis Northcutt,Arizona,Pac-10,11,58,767,13.2,9,6,105,17.5,1,64,872,13.6,10
180,Cory Peterson,Ole Miss,SEC,10,40,527,13.2,1,,,,,40,527,13.2,1
181,Darrin Chiaverini,Colorado,Big 12,11,35,461,13.2,0,,,,,35,461,13.2,0
182,Miguel Montano,Louisville,CUSA,11,67,875,13.1,1,,,,,67,875,13.1,1
183,Deon Mitchell,Northern Illinois,MAC,11,45,588,13.1,4,4,35,8.8,0,49,623,12.7,4
184,William Young,Kent State,MAC,11,35,457,13.1,4,1,-7,-7.0,0,36,450,12.5,4
185,Derrius Thompson,Baylor,Big 12,11,32,420,13.1,1,,,,,32,420,13.1,1
186,Jason Peace,North Carolina,ACC,11,32,418,13.1,2,,,,,32,418,13.1,2
187,Boo Bendinger,Utah,WAC,11,24,314,13.1,1,,,,,24,314,13.1,1
188,Tony Horne,Clemson,ACC,12,70,907,13.0,8,6,7,1.2,0,76,914,12.0,8
189,Hines Ward,Georgia,SEC,11,55,715,13.0,6,30,223,7.4,0,85,938,11.0,6
190,Chancy Carr,Memphis,CUSA,11,24,313,13.0,1,1,7,7.0,0,25,320,12.8,1
191,Eddie Brooks,Missouri,Big 12,11,24,311,13.0,4,,,,,24,311,13.0,4
192,John Wilson,Tulane,CUSA,11,23,299,13.0,1,,,,,23,299,13.0,1
193,Jeremy Dusho,Bowling Green State,MAC,8,23,298,13.0,0,,,,,23,298,13.0,0
194,Jammie Deese,Wake Forest,ACC,11,54,697,12.9,4,1,-14,-14.0,0,55,683,12.4,4
195,Anthony Tucker,Fresno State,WAC,12,32,414,12.9,3,2,36,18.0,0,34,450,13.2,3
196,Trevor Gaylor,Miami (OH),MAC,11,29,375,12.9,4,,,,,29,375,12.9,4
197,LaVorn Colclough,Marshall,MAC,13,74,946,12.8,9,1,9,9.0,0,75,955,12.7,9
198,Damon Williams,UNLV,WAC,11,61,770,12.6,5,,,,,61,770,12.6,5
199,Jeremaine Copeland,Tennessee,SEC,12,58,732,12.6,9,,,,,58,732,12.6,9
200,Ryan Prestimonico,Idaho,Big West,11,38,478,12.6,4,3,44,14.7,1,41,522,12.7,5
201,Octavis Long,Michigan State,Big Ten,12,28,353,12.6,4,,,,,28,353,12.6,4
202,Damian Vaughn,Miami (OH),MAC,11,27,340,12.6,1,,,,,27,340,12.6,1
203,Mike Hutchings,Western Michigan,MAC,11,22,277,12.6,1,,,,,22,277,12.6,1
204,Todd Floyd,UNLV,WAC,11,39,486,12.5,4,,,,,39,486,12.5,4
205,Todd Cleveland,UCF,Ind,11,30,375,12.5,0,2,-13,-6.5,0,32,362,11.3,0
206,Damian Harrell,Florida State,ACC,11,23,288,12.5,1,,,,,23,288,12.5,1
207,Scottie Montgomery,Duke,ACC,11,51,633,12.4,4,3,7,2.3,0,54,640,11.9,4
208,Maurice Bryant,Houston,CUSA,11,39,483,12.4,1,1,2,2.0,0,40,485,12.1,1
209,Bryan White,Texas,Big 12,11,22,272,12.4,1,,,,,22,272,12.4,1
210,Sean Cangelosi,Louisiana Tech,Ind,11,27,332,12.3,1,1,14,14.0,0,28,346,12.4,1
211,Kerry Hood,South Carolina,SEC,11,26,320,12.3,6,9,47,5.2,0,35,367,10.5,6
212,Greg Ainsworth,Oregon State,Pac-10,11,49,600,12.2,0,2,-11,-5.5,0,51,589,11.5,0
213,Lance Mickelsen,Kentucky,SEC,11,31,377,12.2,6,,,,,31,377,12.2,6
214,George McDonald-Ashford,Illinois,Big Ten,11,27,330,12.2,2,2,13,6.5,1,29,343,11.8,3
215,Nafis Karim,Florida,SEC,9,23,281,12.2,1,,,,,23,281,12.2,1
216,Shawn Foreman,West Virginia,Big East,12,77,928,12.1,5,,,,,77,928,12.1,5
217,P.J. Franklin,Tulane,CUSA,11,58,703,12.1,8,2,3,1.5,0,60,706,11.8,8
218,Josh Bradley,Louisiana Tech,Ind,11,46,555,12.1,8,,,,,46,555,12.1,8
219,Bobby Brown,Notre Dame,Ind,12,45,543,12.1,6,,,,,45,543,12.1,6
220,Willie Spencer,Akron,MAC,11,43,521,12.1,2,7,30,4.3,1,50,551,11.0,3
221,Joel Stuart,Northwestern,Big Ten,12,23,279,12.1,1,,,,,23,279,12.1,1
222,Craig Yeast,Kentucky,SEC,11,73,873,12.0,10,1,14,14.0,0,74,887,12.0,10
223,Zola Davis,South Carolina,SEC,10,34,407,12.0,2,,,,,34,407,12.0,2
224,Kevin Coleman,Kentucky,SEC,11,52,621,11.9,8,,,,,52,621,11.9,8
225,Dustin Johnson,Brigham Young,WAC,11,33,394,11.9,1,18,107,5.9,0,51,501,9.8,1
226,Jerome Thomas,Idaho,Big West,10,29,346,11.9,2,118,478,4.1,2,147,824,5.6,4
227,Antonio Wilson,Idaho,Big West,11,77,910,11.8,10,,,,,77,910,11.8,10
228,Mel Long,Toledo,MAC,12,47,556,11.8,6,,,,,47,556,11.8,6
229,Jerrold Smith,Tulsa,WAC,10,33,388,11.8,3,2,3,1.5,0,35,391,11.2,3
230,Roddy Tompkins,Oregon State,Pac-10,11,46,538,11.7,3,,,,,46,538,11.7,3
231,Derek Homer,Kentucky,SEC,11,31,364,11.7,2,88,502,5.7,1,119,866,7.3,3
232,Morris Anderson,Baylor,Big 12,11,27,315,11.7,3,2,40,20.0,0,29,355,12.2,3
233,Demario Brown,Utah State,Big West,8,26,304,11.7,1,184,971,5.3,10,210,1275,6.1,11
234,Billy Miller,USC,Pac-10,11,56,649,11.6,2,,,,,56,649,11.6,2
235,Moises Cruz,Maryland,ACC,10,29,337,11.6,1,,,,,29,337,11.6,1
236,Torrie Simmons,TCU,WAC,10,27,314,11.6,1,,,,,27,314,11.6,1
237,Alge Crumpler,North Carolina,ACC,11,24,278,11.6,4,,,,,24,278,11.6,4
238,Jamal Lewis,Tennessee,SEC,12,23,266,11.6,2,232,1364,5.9,7,255,1630,6.4,9
239,Dameane Douglas,California,Pac-10,11,53,610,11.5,3,1,1,1.0,0,54,611,11.3,3
240,Bo Harrison,North Texas,Big West,11,33,379,11.5,2,,,,,33,379,11.5,2
241,Chris Hutton,Rutgers,Big East,11,21,241,11.5,1,,,,,21,241,11.5,1
242,Jake Hoffart,Pitt,Big East,11,64,731,11.4,8,,,,,64,731,11.4,8
243,Alphonso Collins,East Carolina,CUSA,11,33,376,11.4,2,,,,,33,376,11.4,2
244,Mike Bastianelli,USC,Pac-10,11,33,376,11.4,3,,,,,33,376,11.4,3
245,Jermaine Walker,Boston College,Big East,11,21,239,11.4,0,1,5,5.0,0,22,244,11.1,0
246,Jake Moreland,Western Michigan,MAC,11,36,406,11.3,3,,,,,36,406,11.3,3
247,Donald Winston,Purdue,Big Ten,10,32,361,11.3,1,2,10,5.0,0,34,371,10.9,1
248,Buddy Rodgers,Maryland,ACC,9,26,294,11.3,2,68,194,2.9,3,94,488,5.2,5
249,Robbie Wheeler,Houston,CUSA,10,42,470,11.2,2,3,9,3.0,0,45,479,10.6,2
250,Cedric Williams,Louisiana Tech,Ind,10,36,404,11.2,3,1,12,12.0,0,37,416,11.2,3
251,Waking Bailey,San Jose State,WAC,10,34,380,11.2,0,8,17,2.1,0,42,397,9.5,0
252,Mike Brown,TCU,WAC,11,26,292,11.2,2,,,,,26,292,11.2,2
253,Na Brown,North Carolina,ACC,11,55,610,11.1,4,,,,,55,610,11.1,4
254,Damon Pitt,Central Michigan,MAC,11,21,233,11.1,0,1,4,4.0,0,22,237,10.8,0
255,Malcolm McKenzie,Texas Tech,Big 12,11,42,462,11.0,2,,,,,42,462,11.0,2
256,Bobby Ray Tell,Louisiana Tech,Ind,11,27,298,11.0,3,118,800,6.8,7,145,1098,7.6,10
257,Gabe Payne,San Jose State,WAC,11,33,359,10.9,2,1,-9,-9.0,0,34,350,10.3,2
258,Isaac Jones,Purdue,Big Ten,11,41,443,10.8,4,1,20,20.0,0,42,463,11.0,4
259,Adam Simonson,Central Michigan,MAC,11,31,336,10.8,4,,,,,31,336,10.8,4
260,Steven Harper,Rutgers,Big East,11,22,237,10.8,1,2,4,2.0,0,24,241,10.0,1
261,Damon Dunn,Stanford,Pac-10,11,54,578,10.7,2,4,17,4.3,2,58,595,10.3,4
262,Lenny Willis,Illinois,Big Ten,11,33,354,10.7,0,,,,,33,354,10.7,0
263,Shawn Bryson,Tennessee,SEC,12,29,307,10.6,0,36,146,4.1,2,65,453,7.0,2
264,Todd Pollack,Boston College,Big East,11,28,296,10.6,1,,,,,28,296,10.6,1
265,Jimmy Robinson,Kentucky,SEC,11,35,366,10.5,2,,,,,35,366,10.5,2
266,Vinny Sutherland,Purdue,Big Ten,12,34,357,10.5,2,13,111,8.5,2,47,468,10.0,4
267,Melvin Pearsall,Florida State,ACC,11,31,326,10.5,3,,,,,31,326,10.5,3
268,Isaiah Jackson,Toledo,MAC,12,29,305,10.5,0,,,,,29,305,10.5,0
269,Mark Britt,Kent State,MAC,11,26,274,10.5,4,,,,,26,274,10.5,4
270,Charles Tharp,Hawaii,WAC,12,42,435,10.4,1,195,796,4.1,7,237,1231,5.2,8
271,Josh Keur,Michigan State,Big Ten,12,34,355,10.4,2,,,,,34,355,10.4,2
272,Rob Majoy,Illinois,Big Ten,11,25,261,10.4,2,2,52,26.0,0,27,313,11.6,2
273,Scott Regimbald,Houston,CUSA,11,25,260,10.4,0,,,,,25,260,10.4,0
274,Basil Mitchell,TCU,WAC,11,22,226,10.3,2,159,719,4.5,3,181,945,5.2,5
275,Jaime Kimbrough,Fresno State,WAC,12,36,368,10.2,5,95,484,5.1,2,131,852,6.5,7
276,Thabiti Davis,Wake Forest,ACC,11,49,494,10.1,5,,,,,49,494,10.1,5
277,Stacey Mack,Temple,Big East,11,23,229,10.0,0,173,842,4.9,10,196,1071,5.5,10
278,Jonathan Linton,North Carolina,ACC,11,29,286,9.9,1,248,1004,4.0,10,277,1290,4.7,11
