Rk,Player,School,Conf,G,Rec,RecYds,RecAvg,RecTD,RushAtt,RushYds,RushAvg,RushTD,Plays,TotalYds,YardsPerPlay,TotalTDs
34,Hank Baskett,New Mexico,MWC,12,54,908,16.8,3,1,2,2.0,0,55,910,16.5,3
35,Chris Henry,West Virginia,Big East,11,52,872,16.8,12,1,2,2.0,0,53,874,16.5,12
36,Eddie Royal,Virginia Tech,ACC,12,28,470,16.8,3,1,11,11.0,1,29,481,16.6,4
37,Steven Harris,Arkansas,SEC,11,37,617,16.7,4,2,5,2.5,0,39,622,15.9,4
38,Sean Coffey,Missouri,Big 12,11,39,648,16.6,10,,,,,39,648,16.6,10
39,David Anderson,Colorado State,MWC,11,57,940,16.5,2,1,-5,-5.0,0,58,935,16.1,2
40,Fred Gibson,Georgia,SEC,12,49,801,16.3,7,1,11,11.0,0,50,812,16.2,7
41,Broderick Clark,Louisville,CUSA,10,27,441,16.3,4,1,6,6.0,0,28,447,16.0,4
42,Vernon Davis,Maryland,ACC,11,27,441,16.3,3,1,-2,-2.0,0,28,439,15.7,3
43,Charles Sharon,Bowling Green State,MAC,12,66,1070,16.2,15,,,,,66,1070,16.2,15
44,Reggie Brown,Georgia,SEC,12,53,860,16.2,6,4,35,8.8,0,57,895,15.7,6
45,Anthony Crissinger-Hill,Florida Atlantic,Sun Belt,7,46,746,16.2,5,0,0,,0,46,746,16.2,5
46,Larry Taylor,Florida Atlantic,Sun Belt,10,25,405,16.2,2,1,3,3.0,0,26,408,15.7,2
47,Hannibal Thomas,Cincinnati,CUSA,12,64,1028,16.1,9,2,24,12.0,0,66,1052,15.9,9
48,Roscoe Parrish,Miami (FL),ACC,12,43,693,16.1,8,9,60,6.7,0,52,753,14.5,8
49,Brittney Tellis,Florida Atlantic,Sun Belt,12,23,371,16.1,2,1,16,16.0,0,24,387,16.1,2
50,Mike Hass,Oregon State,Pac-10,12,86,1379,16.0,7,,,,,86,1379,16.0,7
51,Johnny Quinn,North Texas,Sun Belt,12,49,785,16.0,9,,,,,49,785,16.0,9
52,Andre Caldwell,Florida,SEC,12,43,689,16.0,3,2,66,33.0,1,45,755,16.8,4
53,Blake Mackey,Colorado,Big 12,13,28,449,16.0,1,3,18,6.0,0,31,467,15.1,1
54,Roydell Williams,Tulane,CUSA,10,52,826,15.9,12,1,-7,-7.0,0,53,819,15.5,12
55,Evan Moore,Stanford,Pac-10,11,39,616,15.8,6,,,,,39,616,15.8,6
56,Marlon White,Vanderbilt,SEC,11,29,457,15.8,2,,,,,29,457,15.8,2
57,Dallas Baker,Florida,SEC,12,26,410,15.8,5,,,,,26,410,15.8,5
58,Steve Smith,USC,Pac-10,8,42,660,15.7,6,1,-1,-1.0,0,43,659,15.3,6
59,Jerome Stegall,Arkansas State,Sun Belt,11,25,392,15.7,3,6,25,4.2,0,31,417,13.5,3
60,Clinton Solomon,Iowa,Big Ten,12,58,905,15.6,6,,,,,58,905,15.6,6
61,Bobby Chase,SMU,WAC,11,31,483,15.6,0,,,,,31,483,15.6,0
62,Yamon Figurs,Kansas State,Big 12,11,31,483,15.6,2,2,8,4.0,0,33,491,14.9,2
63,Owen Daniels,Wisconsin,Big Ten,12,25,391,15.6,2,,,,,25,391,15.6,2
64,Jarrett Hicks,Texas Tech,Big 12,12,76,1177,15.5,13,2,20,10.0,0,78,1197,15.3,13
65,Chuck Walker,Arkansas State,Sun Belt,11,38,589,15.5,2,2,2,1.0,0,40,591,14.8,2
66,Damien Linson,Central Michigan,MAC,9,37,574,15.5,7,4,-7,-1.8,0,41,567,13.8,7
67,Lawrence Bady,Boise State,WAC,11,30,466,15.5,1,14,115,8.2,2,44,581,13.2,3
68,Dwayne Jarrett,USC,Pac-10,13,55,849,15.4,13,,,,,55,849,15.4,13
69,Dorien Bryant,Purdue,Big Ten,12,38,584,15.4,3,7,85,12.1,1,45,669,14.9,4
70,Marcus Monk,Arkansas,SEC,11,37,569,15.4,6,,,,,37,569,15.4,6
71,Ashlan Davis,Tulsa,WAC,12,30,462,15.4,1,8,43,5.4,0,38,505,13.3,1
72,Craig Davis,LSU,SEC,12,43,659,15.3,1,1,5,5.0,0,44,664,15.1,1
73,Dwayne Bowe,LSU,SEC,11,39,597,15.3,5,1,2,2.0,0,40,599,15.0,5
74,Levon Thomas,Georgia Tech,ACC,12,32,489,15.3,3,2,25,12.5,0,34,514,15.1,3
75,Buchie Ibeh,Temple,Big East,8,22,337,15.3,1,,,,,22,337,15.3,1
76,Kenny Higgins,Toledo,MAC,13,46,697,15.2,5,10,79,7.9,0,56,776,13.9,5
77,Montrell Jones,Louisville,CUSA,12,37,564,15.2,3,0,0,,0,37,564,15.2,3
78,Jesse Holley,North Carolina,ACC,12,30,456,15.2,2,2,4,2.0,0,32,460,14.4,2
79,Travis Latendresse,Utah,MWC,12,27,411,15.2,2,3,9,3.0,0,30,420,14.0,2
80,Geoff McArthur,California,Pac-10,12,57,862,15.1,7,,,,,57,862,15.1,7
81,Terry Richardson,Arizona State,Pac-10,12,45,679,15.1,6,4,39,9.8,1,49,718,14.7,7
82,Derek Hagan,Arizona State,Pac-10,12,83,1248,15.0,10,,,,,83,1248,15.0,10
83,Jason Williams,Connecticut,Big East,12,44,661,15.0,4,2,31,15.5,0,46,692,15.0,4
84,Ikey Chuku,Temple,Big East,11,31,464,15.0,3,1,9,9.0,0,32,473,14.8,3
85,Tim Tolbert,New Mexico State,Sun Belt,11,28,420,15.0,3,,,,,28,420,15.0,3
86,Nate Morton,Wake Forest,ACC,10,26,391,15.0,1,4,8,2.0,0,30,399,13.3,1
87,Eric Deslauriers,Eastern Michigan,MAC,11,84,1252,14.9,13,1,13,13.0,0,85,1265,14.9,13
88,Britton Komine,Hawaii,WAC,13,53,788,14.9,4,,,,,53,788,14.9,4
89,J.P. Waller,Air Force,MWC,11,32,476,14.9,3,1,2,2.0,0,33,478,14.5,3
90,Syndric Steptoe,Arizona,Pac-10,10,30,446,14.9,3,3,30,10.0,0,33,476,14.4,3
91,Greg Jennings,Western Michigan,MAC,11,74,1092,14.8,11,3,12,4.0,0,77,1104,14.3,11
92,Courtney Roby,Indiana,Big Ten,11,55,810,14.7,7,21,135,6.4,2,76,945,12.4,9
93,Chauncey Stovall,Florida State,ACC,12,53,780,14.7,6,1,-2,-2.0,0,54,778,14.4,6
94,Rufus Skillern,San Jose State,WAC,11,40,588,14.7,4,,,,,40,588,14.7,4
95,Larry Lester,Boston College,Big East,8,35,515,14.7,2,,,,,35,515,14.7,2
96,Michael Robinson,Penn State,Big Ten,9,33,485,14.7,3,49,172,3.5,0,82,657,8.0,3
97,Ryne Robinson,Miami (OH),MAC,13,64,932,14.6,4,6,-9,-1.5,0,70,923,13.2,4
98,Michael Larkin,Miami (OH),MAC,13,57,832,14.6,8,,,,,57,832,14.6,8
99,Kendrick Jones,Illinois,Big Ten,11,47,687,14.6,5,1,7,7.0,0,48,694,14.5,5
100,Austin Collie,Brigham Young,MWC,11,53,771,14.5,8,6,19,3.2,0,59,790,13.4,8
101,Rhema McKnight,Notre Dame,Ind,12,42,610,14.5,3,,,,,42,610,14.5,3
102,Kemmie Lewis,Louisiana,Sun Belt,11,40,578,14.5,1,,,,,40,578,14.5,1
103,Shaun Herbert,Northwestern,Big Ten,12,32,465,14.5,1,,,,,32,465,14.5,1
104,Junior Taylor,UCLA,Pac-10,12,32,463,14.5,2,,,,,32,463,14.5,2
105,Justin McCullum,Stanford,Pac-10,10,26,376,14.5,1,,,,,26,376,14.5,1
106,Phil Goodman,Temple,Big East,11,47,677,14.4,5,,,,,47,677,14.4,5
107,Jared Jones,Syracuse,Big East,12,43,621,14.4,3,3,-8,-2.7,0,46,613,13.3,3
108,Joe Fernandez,Fresno State,WAC,12,38,546,14.4,4,1,7,7.0,0,39,553,14.2,4
109,Ben Obomanu,Auburn,SEC,13,25,359,14.4,7,1,7,7.0,0,26,366,14.1,7
110,Ted Ginn Jr.,Ohio State,Big Ten,12,25,359,14.4,2,13,113,8.7,2,38,472,12.4,4
111,Steve Fleming,Arizona,Pac-10,11,23,332,14.4,2,,,,,23,332,14.4,2
112,Steve Savoy,Utah,MWC,12,67,961,14.3,11,22,307,14.0,6,89,1268,14.2,17
113,Grant Adams,Boston College,Big East,12,52,745,14.3,3,,,,,52,745,14.3,3
114,Marques Roberts,Baylor,Big 12,11,40,570,14.3,6,,,,,40,570,14.3,6
115,Tavaris Capers,UCF,MAC,11,36,514,14.3,4,1,-8,-8.0,0,37,506,13.7,4
116,Matt Knueven,Buffalo,MAC,11,29,415,14.3,1,2,11,5.5,0,31,426,13.7,1
117,Terrance Breaux,Buffalo,MAC,11,23,330,14.3,1,,,,,23,330,14.3,1
118,Airese Currie,Clemson,ACC,11,61,868,14.2,2,6,8,1.3,0,67,876,13.1,2
119,Drisan James,Boise State,WAC,12,40,568,14.2,1,,,,,40,568,14.2,1
120,Joshua Tinch,Louisville,CUSA,12,36,510,14.2,1,,,,,36,510,14.2,1
121,Mark Bradford,Stanford,Pac-10,11,34,482,14.2,1,4,44,11.0,0,38,526,13.8,1
122,Nate Curry,Georgia Tech,ACC,11,32,454,14.2,3,,,,,32,454,14.2,3
123,Andy Blount,North Texas,Sun Belt,12,30,427,14.2,5,,,,,30,427,14.2,5
124,Sonny Shackelford,Washington,Pac-10,11,21,298,14.2,1,1,-7,-7.0,0,22,291,13.2,1
125,Jared Ellerson,Minnesota,Big Ten,12,37,521,14.1,3,10,68,6.8,0,47,589,12.5,3
126,Dan Murray,Connecticut,Big East,12,28,396,14.1,5,,,,,28,396,14.1,5
127,Rod McNeal,Utah State,Sun Belt,10,26,366,14.1,1,29,122,4.2,0,55,488,8.9,1
128,Jay'Mond Cleveland,SMU,WAC,10,24,339,14.1,0,,,,,24,339,14.1,0
129,Santonio Holmes,Ohio State,Big Ten,12,55,769,14.0,7,2,19,9.5,0,57,788,13.8,7
130,Robert Ortiz,San Diego State,MWC,11,52,728,14.0,6,2,-4,-2.0,0,54,724,13.4,6
131,Antwon Courington,Southern Mississippi,CUSA,12,47,659,14.0,5,6,39,6.5,0,53,698,13.2,5
132,Paul Dombrowski,New Mexico State,Sun Belt,11,28,392,14.0,4,46,161,3.5,1,74,553,7.5,5
133,John Madsen,Utah,MWC,12,27,377,14.0,5,,,,,27,377,14.0,5
134,Tony Pennyman,Utah State,Sun Belt,11,43,598,13.9,2,11,53,4.8,1,54,651,12.1,3
135,Luther Huggins,UCF,MAC,11,42,585,13.9,3,,,,,42,585,13.9,3
136,Alvin Pearman,Virginia,ACC,12,29,402,13.9,1,195,1037,5.3,10,224,1439,6.4,11
137,Chris Baker,Rutgers,Big East,11,28,388,13.9,2,,,,,28,388,13.9,2
138,Tyrone Prothro,Alabama,SEC,12,25,347,13.9,1,13,66,5.1,1,38,413,10.9,2
139,Kerry Wright,Middle Tennessee State,Sun Belt,11,76,1048,13.8,11,4,13,3.3,0,80,1061,13.3,11
140,Erik Davis,Vanderbilt,SEC,10,37,510,13.8,3,,,,,37,510,13.8,3
141,Andrew Mooney,New Mexico State,Sun Belt,11,27,372,13.8,2,,,,,27,372,13.8,2
142,Darron White,Memphis,CUSA,12,26,359,13.8,1,11,12,1.1,0,37,371,10.0,1
143,Anthony Perine,Southern Mississippi,CUSA,12,24,332,13.8,1,,,,,24,332,13.8,1
144,Braylon Edwards,Michigan,Big Ten,12,97,1330,13.7,15,6,61,10.2,0,103,1391,13.5,15
145,Cory Rodgers,TCU,CUSA,11,61,836,13.7,7,12,35,2.9,2,73,871,11.9,9
146,Clark Harris,Rutgers,Big East,11,53,725,13.7,5,,,,,53,725,13.7,5
147,Kevin Robinson,Utah State,Sun Belt,11,44,602,13.7,3,,,,,44,602,13.7,3
148,Jacob Murphy,Army,CUSA,10,26,357,13.7,2,1,10,10.0,0,27,367,13.6,2
149,Will Prosser,Mississippi State,SEC,11,24,328,13.7,0,,,,,24,328,13.7,0
150,Bill Sampy,Louisiana,Sun Belt,11,57,776,13.6,6,,,,,57,776,13.6,6
151,Alex Smith,Stanford,Pac-10,11,52,706,13.6,3,,,,,52,706,13.6,3
152,Aaron Alexander,Army,CUSA,10,37,505,13.6,4,,,,,37,505,13.6,4
153,Anthony Fasano,Notre Dame,Ind,11,27,367,13.6,4,,,,,27,367,13.6,4
154,Lamart Barrett,North Carolina State,ACC,11,24,326,13.6,0,1,29,29.0,0,25,355,14.2,0
155,Paris Warren,Utah,MWC,12,80,1076,13.5,12,28,157,5.6,2,108,1233,11.4,14
156,Brandon Smith,Vanderbilt,SEC,11,41,553,13.5,3,4,-13,-3.3,0,45,540,12.0,3
157,Justin Harper,Central Michigan,MAC,11,39,526,13.5,5,,,,,39,526,13.5,5
158,Martin Nance,Miami (OH),MAC,5,25,337,13.5,1,,,,,25,337,13.5,1
159,Scott Chandler,Iowa,Big Ten,12,24,324,13.5,2,,,,,24,324,13.5,2
160,Josh Barge,Wyoming,MWC,10,23,310,13.5,2,2,8,4.0,0,25,318,12.7,2
161,Kevin Everett,Miami (FL),ACC,11,23,310,13.5,0,1,-3,-3.0,0,24,307,12.8,0
162,Domenik Hixon,Akron,MAC,11,66,882,13.4,6,,,,,66,882,13.4,6
163,Craig Bragg,UCLA,Pac-10,9,36,483,13.4,4,1,2,2.0,0,37,485,13.1,4
164,Jayson Swain,Tennessee,SEC,13,29,388,13.4,4,,,,,29,388,13.4,4
165,Bo Scaife,Texas,Big 12,12,26,348,13.4,2,0,0,,1,26,348,13.4,3
166,Jahkeen Gilmore,Indiana,Big Ten,9,23,308,13.4,2,1,8,8.0,0,24,316,13.2,2
167,Dante Ridgeway,Ball State,MAC,11,105,1399,13.3,8,1,-13,-13.0,0,106,1386,13.1,8
168,J.R. Russell,Louisville,CUSA,12,73,968,13.3,7,,,,,73,968,13.3,7
169,Keron Henry,Connecticut,Big East,12,67,891,13.3,5,1,6,6.0,0,68,897,13.2,5
170,Mark Clayton,Oklahoma,Big 12,13,66,876,13.3,8,4,11,2.8,0,70,887,12.7,8
171,Earvin Johnson,UNLV,MWC,11,60,795,13.3,8,,,,,60,795,13.3,8
172,Jayson Boyd,UTEP,WAC,12,42,560,13.3,5,,,,,42,560,13.3,5
173,Darrin Charles,Wisconsin,Big Ten,12,25,333,13.3,3,,,,,25,333,13.3,3
174,Dantson Dareus,Florida Atlantic,Sun Belt,11,23,306,13.3,0,0,0,,0,23,306,13.3,0
175,Lance Moore,Toledo,MAC,13,90,1189,13.2,14,3,19,6.3,0,93,1208,13.0,14
176,Trey Haverty,Texas Tech,Big 12,12,77,1019,13.2,6,,,,,77,1019,13.2,6
177,Travis Wilson,Oklahoma,Big 12,13,50,660,13.2,11,1,5,5.0,0,51,665,13.0,11
178,Heath Miller,Virginia,ACC,12,41,541,13.2,5,1,6,6.0,0,42,547,13.0,5
179,Tony Jeffery,Texas,Big 12,12,33,437,13.2,3,7,47,6.7,1,40,484,12.1,4
180,Brett Biggs,Akron,MAC,11,32,421,13.2,2,185,871,4.7,10,217,1292,6.0,12
181,Marcel Love,Oregon State,Pac-10,12,40,523,13.1,4,,,,,40,523,13.1,4
182,Tim Day,Oregon,Pac-10,11,35,457,13.1,8,,,,,35,457,13.1,8
183,Earnest Jackson,Cincinnati,CUSA,12,24,314,13.1,1,2,9,4.5,0,26,323,12.4,1
184,Kyle Brown,Michigan State,Big Ten,12,23,302,13.1,1,,,,,23,302,13.1,1
185,Tres Moses,Rutgers,Big East,11,81,1056,13.0,5,4,3,0.8,0,85,1059,12.5,5
186,Jason Carter,Texas A&M,Big 12,12,36,468,13.0,0,9,68,7.6,3,45,536,11.9,3
187,Jason Wood,Arkansas State,Sun Belt,11,34,443,13.0,3,,,,,34,443,13.0,3
188,Brian Casey,Kansas State,Big 12,11,22,286,13.0,2,,,,,22,286,13.0,2
189,Terrence Murphy,Texas A&M,Big 12,11,56,721,12.9,3,4,31,7.8,0,60,752,12.5,3
190,Bobby Good,East Carolina,CUSA,8,33,427,12.9,4,1,4,4.0,0,34,431,12.7,4
191,Jon Davis,Iowa State,Big 12,12,48,614,12.8,2,9,103,11.4,0,57,717,12.6,2
192,Johnny Walker,Colorado State,MWC,10,35,449,12.8,2,2,19,9.5,1,37,468,12.6,3
193,Scott Mitchell,Kentucky,SEC,11,30,383,12.8,1,1,4,4.0,0,31,387,12.5,1
194,Brandon Jones,Oklahoma,Big 12,13,27,345,12.8,3,,,,,27,345,12.8,3
195,Matt Herian,Nebraska,Big 12,8,24,308,12.8,3,,,,,24,308,12.8,3
196,Steve Odom,Toledo,MAC,13,53,675,12.7,5,,,,,53,675,12.7,5
197,Talib Wise,Nevada,WAC,12,44,559,12.7,3,35,147,4.2,3,79,706,8.9,6
198,Joe Klopfenstein,Colorado,Big 12,13,33,418,12.7,5,,,,,33,418,12.7,5
199,James Hawkins,Bowling Green State,MAC,12,25,318,12.7,2,,,,,25,318,12.7,2
200,James Jones,San Jose State,WAC,11,25,317,12.7,1,5,2,0.4,0,30,319,10.6,1
201,Chad Owens,Hawaii,WAC,13,102,1290,12.6,17,1,0,0.0,0,103,1290,12.5,17
202,Demetrius Williams,Oregon,Pac-10,9,47,593,12.6,2,1,6,6.0,0,48,599,12.5,2
203,Marcedes Lewis,UCLA,Pac-10,12,32,402,12.6,7,,,,,32,402,12.6,7
204,Tyler Holden,Wyoming,MWC,12,27,339,12.6,1,2,0,0.0,0,29,339,11.7,1
205,Moey Mutz,Arizona State,Pac-10,12,35,438,12.5,1,,,,,35,438,12.5,1
206,Ashton Aikens,Northwestern,Big Ten,11,32,401,12.5,0,,,,,32,401,12.5,0
207,Tony Brown,Tennessee,SEC,13,31,388,12.5,3,,,,,31,388,12.5,3
208,Evan Judge,Colorado,Big 12,12,31,386,12.5,4,1,3,3.0,0,32,389,12.2,4
209,Kerry Johnson,Ole Miss,SEC,11,27,338,12.5,0,1,1,1.0,0,28,339,12.1,0
210,Ross Pilkington,Nebraska,Big 12,11,27,337,12.5,2,,,,,27,337,12.5,2
211,Cory Ross,Nebraska,Big 12,11,21,262,12.5,2,207,1102,5.3,6,228,1364,6.0,8
212,Nichiren Flowers,Nevada,WAC,12,91,1126,12.4,6,,,,,91,1126,12.4,6
213,Matt Cutaia,Connecticut,Big East,12,44,545,12.4,1,,,,,44,545,12.4,1
214,Craphonso Thorpe,Florida State,ACC,11,40,496,12.4,2,,,,,40,496,12.4,2
215,Brad Cieslak,Northern Illinois,MAC,12,31,384,12.4,3,,,,,31,384,12.4,3
216,Kendal Briles,Houston,CUSA,6,25,311,12.4,0,10,17,1.7,1,35,328,9.4,1
217,Matt Spaeth,Minnesota,Big Ten,12,24,298,12.4,4,,,,,24,298,12.4,4
218,Taylor Stubblefield,Purdue,Big Ten,12,89,1095,12.3,16,,,,,89,1095,12.3,16
219,Joe Newton,Oregon State,Pac-10,12,56,687,12.3,7,,,,,56,687,12.3,7
220,Tavares Gideon,Memphis,CUSA,12,54,665,12.3,11,,,,,54,665,12.3,11
221,Brandon Williams,Wisconsin,Big Ten,12,42,517,12.3,0,8,56,7.0,0,50,573,11.5,0
222,Derrick Fenner,Maryland,ACC,11,35,430,12.3,2,,,,,35,430,12.3,2
223,T.J. Williams,North Carolina State,ACC,11,31,382,12.3,0,,,,,31,382,12.3,0
224,R.J. Corbin,Miami (OH),MAC,12,26,319,12.3,1,,,,,26,319,12.3,1
225,Jason Rivers,Hawaii,WAC,13,80,973,12.2,7,,,,,80,973,12.2,7
226,Jeff Webb,San Diego State,MWC,11,71,863,12.2,6,1,4,4.0,0,72,867,12.0,6
227,Kyle Ingraham,Purdue,Big Ten,12,51,624,12.2,7,,,,,51,624,12.2,7
228,Charles Davis,Purdue,Big Ten,12,34,416,12.2,3,,,,,34,416,12.2,3
229,Jeff King,Virginia Tech,ACC,13,25,304,12.2,4,,,,,25,304,12.2,4
230,Joel Hazard,Boston College,Big East,12,34,413,12.1,5,1,1,1.0,0,35,414,11.8,5
231,Anthony Wheat-Brown,Oregon State,Pac-10,10,33,400,12.1,3,,,,,33,400,12.1,3
232,Garrett Cross,California,Pac-10,11,28,339,12.1,5,,,,,28,339,12.1,5
233,Ryan Kennedy,SMU,WAC,11,21,254,12.1,1,,,,,21,254,12.1,1
234,Chris Foster,SMU,WAC,11,37,444,12.0,4,1,8,8.0,0,38,452,11.9,4
235,George Murray,Cincinnati,CUSA,12,30,361,12.0,0,14,23,1.6,0,44,384,8.7,0
236,Bill Flowers,Ole Miss,SEC,8,29,349,12.0,2,,,,,29,349,12.0,2
237,Richard Washington,North Carolina State,ACC,8,29,348,12.0,2,12,133,11.1,0,41,481,11.7,2
238,Alec Messerall,Air Force,MWC,10,22,265,12.0,1,1,0,0.0,0,23,265,11.5,1
239,Ricky Williams,Arizona,Pac-10,11,22,264,12.0,0,,,,,22,264,12.0,0
240,A.J. Bennett,Eastern Michigan,MAC,11,36,430,11.9,2,3,26,8.7,1,39,456,11.7,3
241,Tee Milons,Mississippi State,SEC,10,24,285,11.9,2,,,,,24,285,11.9,2
242,Kelvin Grant,Clemson,ACC,10,23,274,11.9,0,,,,,23,274,11.9,0
243,S.J. Green,South Florida,CUSA,11,22,262,11.9,1,,,,,22,262,11.9,1
244,Ed Hinkel,Iowa,Big Ten,12,63,744,11.8,7,,,,,63,744,11.8,7
245,Reggie Bush,USC,Pac-10,13,43,509,11.8,7,143,908,6.3,6,186,1417,7.6,13
246,Jason Avant,Michigan,Big Ten,11,38,447,11.8,3,,,,,38,447,11.8,3
247,Alvin Marshall,UNLV,MWC,11,37,437,11.8,1,6,57,9.5,0,43,494,11.5,1
248,Mario Hill,Ole Miss,SEC,11,36,426,11.8,0,1,9,9.0,0,37,435,11.8,0
249,Michael McGrew,Virginia,ACC,12,30,355,11.8,2,,,,,30,355,11.8,2
250,Jermaine Jamison,Fresno State,WAC,11,24,284,11.8,3,,,,,24,284,11.8,3
251,Mark Philmore,Northwestern,Big Ten,8,54,633,11.7,2,,,,,54,633,11.7,2
252,Brandon Rideau,Kansas,Big 12,11,51,597,11.7,7,,,,,51,597,11.7,7
253,Joe Delsardo,Pitt,Big East,12,49,573,11.7,4,1,0,0.0,0,50,573,11.5,4
254,Jonathan Fields,Northwestern,Big Ten,12,48,560,11.7,4,7,60,8.6,0,55,620,11.3,4
255,Cody Fuller,Texas Tech,Big 12,12,43,505,11.7,0,,,,,43,505,11.7,0
256,Maurice Avery,Memphis,CUSA,12,36,422,11.7,1,9,63,7.0,0,45,485,10.8,1
257,Jabari Arthur,Akron,MAC,9,23,270,11.7,0,7,17,2.4,0,30,287,9.6,0
258,Steve Suter,Maryland,ACC,10,23,270,11.7,0,5,31,6.2,0,28,301,10.8,0
259,Tramain Hall,North Carolina State,ACC,11,28,324,11.6,3,14,81,5.8,0,42,405,9.6,3
260,Mark Simmons,Kansas,Big 12,11,48,553,11.5,3,3,19,6.3,0,51,572,11.2,3
261,Brandon Allen,New Mexico State,Sun Belt,11,26,300,11.5,1,3,12,4.0,0,29,312,10.8,1
262,Derrick Bush,Kent State,MAC,11,25,288,11.5,3,2,0,0.0,0,27,288,10.7,3
263,Marcus Maxwell,Oregon,Pac-10,11,25,287,11.5,2,,,,,25,287,11.5,2
264,Norris Drinkard,UAB,CUSA,12,23,265,11.5,2,21,156,7.4,4,44,421,9.6,6
265,Rich Parson,Maryland,ACC,11,22,254,11.5,1,,,,,22,254,11.5,1
266,Tyrell McElroy,Kent State,MAC,10,22,252,11.5,0,2,7,3.5,0,24,259,10.8,0
267,Caleb Spencer,Nevada,WAC,12,67,761,11.4,4,1,8,8.0,0,68,769,11.3,4
268,O.J. Small,Florida,SEC,12,63,719,11.4,4,,,,,63,719,11.4,4
269,Gerald Welch,Hawaii,WAC,13,45,515,11.4,5,,,,,45,515,11.4,5
270,Jerramy Scott,Michigan State,Big Ten,12,39,444,11.4,3,2,5,2.5,0,41,449,11.0,3
271,Robert Jordan,California,Pac-10,8,29,332,11.4,2,1,-4,-4.0,0,30,328,10.9,2
272,Ronnie Elliott,Duke,ACC,11,28,318,11.4,1,1,4,4.0,0,29,322,11.1,1
273,Jermaine Landrum,Tulsa,WAC,12,24,273,11.4,2,7,21,3.0,0,31,294,9.5,2
274,Limas Sweed,Texas,Big 12,11,23,263,11.4,0,,,,,23,263,11.4,0
