Rk,Player,School,Conf,G,Rec,RecYds,RecAvg,RecTD,RushAtt,RushYds,RushAvg,RushTD,Plays,TotalYds,YardsPerPlay,TotalTDs
33,Ralph Strickland,Northern Illinois,Big West,11,38,664,17.5,7,17,120,7.1,2,55,784,14.3,9
34,Bristol Greene,Eastern Michigan,MAC,8,30,521,17.4,5,,,,,30,521,17.4,5
35,Tony Simmons,Wisconsin,Big Ten,11,29,504,17.4,7,,,,,29,504,17.4,7
36,Chris Jones,Mississippi State,SEC,11,23,400,17.4,1,,,,,23,400,17.4,1
37,Mark Harris,Stanford,Pac-10,11,57,984,17.3,6,,,,,57,984,17.3,6
38,Muhsin Muhammad,Michigan State,Big Ten,12,50,867,17.3,3,1,35,35.0,0,51,902,17.7,3
39,Bobby Shaw,California,Pac-10,11,38,658,17.3,6,,,,,38,658,17.3,6
40,Dillan Micus,Hawaii,WAC,12,31,536,17.3,3,,,,,31,536,17.3,3
41,K.O. Kealaluhi,Brigham Young,WAC,10,28,483,17.3,2,5,39,7.8,0,33,522,15.8,2
42,Bobby Engram,Penn State,Big Ten,11,63,1084,17.2,11,5,94,18.8,1,68,1178,17.3,12
43,Cedric Johnson,UTEP,WAC,12,28,479,17.1,5,2,6,3.0,0,30,485,16.2,5
44,Duane Gregory,New Mexico State,Big West,11,50,844,16.9,6,,,,,50,844,16.9,6
45,Iheanyi Uwaezuoke,California,Pac-10,11,30,506,16.9,3,1,19,19.0,0,31,525,16.9,3
46,Jeff Venghaus,Rice,SWC,11,22,371,16.9,1,,,,,22,371,16.9,1
47,E.G. Green,Florida State,ACC,11,60,1007,16.8,10,4,56,14.0,1,64,1063,16.6,11
48,Toderick Malone,Alabama,SEC,11,38,637,16.8,5,5,78,15.6,1,43,715,16.6,6
49,Tremayne Banks,Miami (OH),MAC,11,44,733,16.7,5,3,0,0.0,0,47,733,15.6,5
50,Clester Johnson,Nebraska,Big 8,11,22,367,16.7,2,3,35,11.7,0,25,402,16.1,2
51,Lovett Purnell,West Virginia,Big East,11,37,614,16.6,6,,,,,37,614,16.6,6
52,Charlie Jones,Fresno State,WAC,12,71,1171,16.5,9,5,28,5.6,0,76,1199,15.8,9
53,Mike Adams,Texas,SWC,12,53,876,16.5,3,3,9,3.0,0,56,885,15.8,3
54,Mike Guffie,North Carolina State,ACC,11,49,810,16.5,5,,,,,49,810,16.5,5
55,Paul Turner,Colorado State,WAC,11,41,678,16.5,9,5,70,14.0,1,46,748,16.3,10
56,Brent Tillman,Wyoming,WAC,10,26,429,16.5,1,,,,,26,429,16.5,1
57,Craig Allen,Purdue,Big Ten,11,21,347,16.5,0,1,3,3.0,0,22,350,15.9,0
58,Dietrich Jells,Pitt,Big East,10,48,789,16.4,8,6,19,3.2,0,54,808,15.0,8
59,Eddie Kennison,LSU,SEC,11,45,739,16.4,2,9,86,9.6,0,54,825,15.3,2
60,Dave Janoski,Washington,Pac-10,11,40,657,16.4,2,,,,,40,657,16.4,2
61,Mike Johnston,Brigham Young,WAC,11,40,650,16.3,6,1,-10,-10.0,0,41,640,15.6,6
62,Justin McLemore,Texas,SWC,10,30,488,16.3,4,,,,,30,488,16.3,4
63,Cristin McLemore,Oregon,Pac-10,12,64,1036,16.2,4,3,8,2.7,0,67,1044,15.6,4
64,Tyrone Goodson,Auburn,SEC,11,37,597,16.1,1,,,,,37,597,16.1,1
65,Jermaine Holmes,Virginia Tech,Big East,11,29,468,16.1,6,,,,,29,468,16.1,6
66,Stepfret Williams,Louisiana-Monroe,Ind,11,66,1056,16.0,12,4,14,3.5,0,70,1070,15.3,12
67,Troy Redwine,North Texas,Ind,11,50,800,16.0,8,1,-2,-2.0,0,51,798,15.6,8
68,Amani Toomer,Michigan,Big Ten,12,39,623,16.0,5,1,15,15.0,0,40,638,16.0,5
69,Steve Clay,Eastern Michigan,MAC,11,63,999,15.9,7,,,,,63,999,15.9,7
70,Albert Connell,Texas A&M,SWC,11,41,653,15.9,7,5,32,6.4,0,46,685,14.9,7
71,Bryan Schorman,Central Michigan,MAC,8,38,604,15.9,3,,,,,38,604,15.9,3
72,Derrick Franklin,Tulane,Ind,11,29,462,15.9,1,,,,,29,462,15.9,1
73,Juan Daniels,Georgia,SEC,11,46,726,15.8,5,,,,,46,726,15.8,5
74,Carlos Baker,UNLV,Big West,8,37,585,15.8,3,1,3,3.0,0,38,588,15.5,3
75,Zola Davis,South Carolina,SEC,11,58,911,15.7,9,,,,,58,911,15.7,9
76,Rocky Henry,Utah,WAC,12,55,866,15.7,6,,,,,55,866,15.7,6
77,Fred Coleman,Washington,Pac-10,11,32,498,15.6,4,,,,,32,498,15.6,4
78,Rickey Dudley,Ohio State,Big Ten,13,37,575,15.5,7,,,,,37,575,15.5,7
79,Brian Manning,Stanford,Pac-10,11,40,616,15.4,3,2,9,4.5,1,42,625,14.9,4
80,Jimmy Grissett,North Carolina State,ACC,11,37,570,15.4,6,1,-3,-3.0,0,38,567,14.9,6
81,Joey Kent,Tennessee,SEC,11,69,1055,15.3,9,1,-9,-9.0,0,70,1046,14.9,9
82,Reidel Anthony,Florida,SEC,9,24,366,15.3,3,2,21,10.5,1,26,387,14.9,4
83,Kevin Alexander,Utah State,Big West,11,92,1400,15.2,6,2,13,6.5,0,94,1413,15.0,6
84,Antwuan Wyatt,Clemson,ACC,12,45,683,15.2,5,5,34,6.8,0,50,717,14.3,5
85,Patrick Jeffers,Virginia,ACC,8,34,517,15.2,3,,,,,34,517,15.2,3
86,Derrick Austin,Arkansas State,Big West,11,28,425,15.2,4,,,,,28,425,15.2,4
87,Leeland McElroy,Texas A&M,SWC,10,25,379,15.2,3,246,1122,4.6,13,271,1501,5.5,16
88,Marcus Wall,North Carolina,ACC,11,28,424,15.1,1,3,2,0.7,0,31,426,13.7,1
89,Derrick Steagall,Georgia Tech,ACC,9,27,406,15.0,2,1,17,17.0,0,28,423,15.1,2
90,Robert Bates,Louisville,Ind,11,24,361,15.0,4,,,,,24,361,15.0,4
91,Kaipo McGuire,Brigham Young,WAC,11,24,359,15.0,3,,,,,24,359,15.0,3
92,Brandon Stokley,Louisiana,Big West,11,75,1121,14.9,9,,,,,75,1121,14.9,9
93,Chris Doering,Florida,SEC,12,70,1045,14.9,17,,,,,70,1045,14.9,17
94,Steve McHenry,Nevada,Big West,11,59,878,14.9,12,,,,,59,878,14.9,12
95,Fred Brock,Southern Mississippi,Ind,11,42,624,14.9,6,2,-4,-2.0,0,44,620,14.1,6
96,Steve Pagador,New Mexico,WAC,11,33,492,14.9,2,1,-5,-5.0,0,34,487,14.3,2
97,Derrick Mason,Michigan State,Big Ten,12,53,787,14.8,4,,,,,53,787,14.8,4
98,Mitch Running,Kansas State,Big 8,11,51,756,14.8,7,,,,,51,756,14.8,7
99,Damond Wilkins,Nevada,Big West,11,51,754,14.8,6,2,2,1.0,0,53,756,14.3,6
100,Pat Fitzgerald,Texas,SWC,11,30,445,14.8,8,,,,,30,445,14.8,8
101,Chad Lewis,Brigham Young,WAC,8,31,456,14.7,2,,,,,31,456,14.7,2
102,Lew Lawhorn,Akron,MAC,11,30,442,14.7,3,6,57,9.5,1,36,499,13.9,4
103,Kalief Muhammad,Baylor,SWC,11,37,542,14.6,2,30,203,6.8,1,67,745,11.1,3
104,Tony Gonzalez,California,Pac-10,11,37,541,14.6,2,,,,,37,541,14.6,2
105,Scott Slutzker,Iowa,Big Ten,11,35,509,14.5,1,,,,,35,509,14.5,1
106,Ryan Sylvester,Western Michigan,MAC,11,28,407,14.5,5,,,,,28,407,14.5,5
107,Alex Van Dyke,Nevada,Big West,11,129,1854,14.4,16,1,6,6.0,0,130,1860,14.3,16
108,Henry Lusk,Utah,WAC,12,37,534,14.4,4,11,42,3.8,0,48,576,12.0,4
109,Marc Edwards,Notre Dame,Ind,11,25,361,14.4,3,140,717,5.1,9,165,1078,6.5,12
110,Larry Shannon,East Carolina,Ind,11,24,346,14.4,5,,,,,24,346,14.4,5
111,LeMay Thomas,Ole Miss,SEC,11,56,801,14.3,3,,,,,56,801,14.3,3
112,Monty Means,South Carolina,SEC,11,46,657,14.3,10,1,3,3.0,0,47,660,14.0,10
113,Michael London,Wisconsin,Big Ten,11,41,587,14.3,2,2,-5,-2.5,0,43,582,13.5,2
114,Eddie Klaneski,Hawaii,WAC,12,36,513,14.3,1,30,144,4.8,0,66,657,10.0,1
115,Harvey Middleton,Georgia Tech,ACC,11,31,444,14.3,3,1,5,5.0,0,32,449,14.0,3
116,Ernie Conwell,Washington,Pac-10,11,24,343,14.3,2,,,,,24,343,14.3,2
117,Lance Hansen,Kent State,MAC,9,23,328,14.3,2,,,,,23,328,14.3,2
118,Jermaine Lewis,Maryland,ACC,10,66,937,14.2,3,15,58,3.9,2,81,995,12.3,5
119,Kevin Lockett,Kansas State,Big 8,11,56,797,14.2,13,,,,,56,797,14.2,13
120,Ajamu Stoner,Indiana,Big Ten,11,29,412,14.2,1,2,25,12.5,0,31,437,14.1,1
121,Johnny McWilliams,USC,Pac-10,12,24,341,14.2,5,,,,,24,341,14.2,5
122,Cornelius White,Virginia Tech,Big East,11,22,312,14.2,2,,,,,22,312,14.2,2
123,Keyshawn Johnson,USC,Pac-10,12,102,1434,14.1,7,4,47,11.8,0,106,1481,14.0,7
124,Andre Cooper,Florida State,ACC,11,71,1002,14.1,15,,,,,71,1002,14.1,15
125,Sheddrick Wilson,LSU,SEC,11,60,845,14.1,6,,,,,60,845,14.1,6
126,Larkay James,Houston,SWC,11,50,706,14.1,4,4,16,4.0,0,54,722,13.4,4
127,Michael Kedzior,Tulsa,Ind,11,44,620,14.1,3,,,,,44,620,14.1,3
128,David Saraf,Wyoming,WAC,11,38,534,14.1,2,1,3,3.0,0,39,537,13.8,2
129,Jake Campbell,Air Force,WAC,11,25,353,14.1,5,75,565,7.5,6,100,918,9.2,11
130,Will Blackwell,San Diego State,WAC,12,86,1207,14.0,8,,,,,86,1207,14.0,8
131,Jason Tucker,TCU,SWC,9,31,433,14.0,1,,,,,31,433,14.0,1
132,Craig Yeast,Kentucky,SEC,10,24,337,14.0,2,5,6,1.2,0,29,343,11.8,2
133,Chad Mackey,Louisiana Tech,Big West,11,90,1253,13.9,9,10,193,19.3,2,100,1446,14.5,11
134,Miguel Montano,Louisville,Ind,11,50,694,13.9,3,1,5,5.0,0,51,699,13.7,3
135,Ed Williams,Iowa State,Big 8,11,46,639,13.9,7,1,7,7.0,0,47,646,13.7,7
136,Anthony Eubanks,Arkansas,SEC,12,43,596,13.9,4,,,,,43,596,13.9,4
137,Brian Roberson,Fresno State,WAC,12,55,758,13.8,5,4,45,11.3,1,59,803,13.6,6
138,Duane Todd,Vanderbilt,SEC,11,21,289,13.8,1,,,,,21,289,13.8,1
139,Kevin Dyson,Utah,WAC,12,55,751,13.7,6,1,3,3.0,0,56,754,13.5,6
140,Tony Sanchez,New Mexico State,Big West,11,42,576,13.7,4,,,,,42,576,13.7,4
141,Windrell Hayes,San Jose State,Big West,11,39,535,13.7,5,4,38,9.5,0,43,573,13.3,5
142,DeAndre Maxwell,San Diego State,WAC,12,36,494,13.7,4,,,,,36,494,13.7,4
143,Ryan Wheatley,Eastern Michigan,MAC,11,33,451,13.7,5,,,,,33,451,13.7,5
144,Darrell Ballard,Colorado State,WAC,11,32,438,13.7,1,,,,,32,438,13.7,1
145,Germane Crowell,Virginia,ACC,12,27,371,13.7,5,,,,,27,371,13.7,5
146,Chris Anderson,Colorado,Big 8,11,23,316,13.7,2,,,,,23,316,13.7,2
147,Greg Kyler,Tennessee,SEC,11,21,287,13.7,1,,,,,21,287,13.7,1
148,Matt Lepsis,Colorado,Big 8,11,25,341,13.6,2,,,,,25,341,13.6,2
149,Darrius Blevins,Memphis,Ind,10,24,326,13.6,2,48,186,3.9,1,72,512,7.1,3
150,Mitchell Galloway,East Carolina,Ind,11,46,619,13.5,3,6,12,2.0,1,52,631,12.1,4
151,Stephen Alexander,Oklahoma,Big 8,11,43,580,13.5,2,,,,,43,580,13.5,2
152,Byron Hanspard,Texas Tech,SWC,11,35,474,13.5,7,248,1374,5.5,11,283,1848,6.5,18
153,Joe Abdullah,Pacific,Big West,11,34,460,13.5,3,263,1334,5.1,11,297,1794,6.0,14
154,Eric Starks,Bowling Green State,MAC,11,32,433,13.5,3,,,,,32,433,13.5,3
155,Derek Ayers,UCLA,Pac-10,12,23,310,13.5,1,27,213,7.9,2,50,523,10.5,3
156,Ryan Thelwell,Minnesota,Big Ten,11,58,775,13.4,6,,,,,58,775,13.4,6
157,John Washington,TCU,SWC,11,52,699,13.4,6,5,97,19.4,0,57,796,14.0,6
158,Ashaundai Smith,Kansas,Big 8,11,41,550,13.4,4,4,43,10.8,0,45,593,13.2,4
159,Brian Smith,North Texas,Ind,11,33,441,13.4,1,5,-7,-1.4,0,38,434,11.4,1
160,Eric Henderson,Miami (OH),MAC,11,23,308,13.4,6,2,24,12.0,0,25,332,13.3,6
161,Steve Everson,Boston College,Big East,11,42,557,13.3,1,1,2,2.0,0,43,559,13.0,1
162,Alonzo Mayes,Oklahoma State,Big 8,11,32,421,13.2,4,,,,,32,421,13.2,4
163,Robert Baker,Auburn,SEC,11,28,370,13.2,3,6,50,8.3,0,34,420,12.4,3
164,Moine Nicholson,Ole Miss,SEC,11,25,330,13.2,4,17,53,3.1,1,42,383,9.1,5
165,Cory Schemm,Navy,Ind,11,25,327,13.1,1,22,202,9.2,0,47,529,11.3,1
166,Richard Peace,Wyoming,WAC,11,21,275,13.1,3,,,,,21,275,13.1,3
167,Marco Battaglia,Rutgers,Big East,11,69,894,13.0,10,,,,,69,894,13.0,10
168,Brice Hunter,Georgia,SEC,11,44,574,13.0,3,1,-8,-8.0,0,45,566,12.6,3
169,Kevin Jordan,UCLA,Pac-10,12,43,558,13.0,3,,,,,43,558,13.0,3
170,Curtis Brown,Alabama,SEC,11,43,557,13.0,3,,,,,43,557,13.0,3
171,Chad Carpenter,Washington State,Pac-10,11,32,415,13.0,2,,,,,32,415,13.0,2
172,Eric Atkins,Pacific,Big West,11,32,415,13.0,2,1,4,4.0,0,33,419,12.7,2
173,Rick Tucker,Utah,WAC,8,21,273,13.0,0,,,,,21,273,13.0,0
174,Rodney Williams,Arizona,Pac-10,11,46,587,12.8,4,1,-8,-8.0,0,47,579,12.3,4
175,Eric Matthews,Indiana,Big Ten,8,29,371,12.8,1,,,,,29,371,12.8,1
176,Dan Ballou,Wake Forest,ACC,11,26,333,12.8,2,2,14,7.0,0,28,347,12.4,2
177,Josh Wilcox,Oregon,Pac-10,12,36,456,12.7,5,,,,,36,456,12.7,5
178,Anthony Ladd,Cincinnati,Ind,11,34,433,12.7,3,1,5,5.0,0,35,438,12.5,3
179,Greg Addis,North Carolina State,ACC,11,34,433,12.7,1,,,,,34,433,12.7,1
180,Jerome McIntosh,Arkansas State,Big West,11,34,431,12.7,4,1,3,3.0,0,35,434,12.4,4
181,Chris Brasfield,TCU,SWC,9,28,355,12.7,2,,,,,28,355,12.7,2
182,Eric Moulds,Mississippi State,SEC,10,62,779,12.6,6,3,1,0.3,0,65,780,12.0,6
183,Isaac Byrd,Kansas,Big 8,11,48,604,12.6,5,,,,,48,604,12.6,5
184,Damon Williams,UNLV,Big West,11,41,515,12.6,2,,,,,41,515,12.6,2
185,Josh Bradley,Louisiana Tech,Big West,11,40,505,12.6,5,,,,,40,505,12.6,5
186,Jason Dulick,Illinois,Big Ten,11,36,453,12.6,3,1,13,13.0,0,37,466,12.6,3
187,James Whitmore,SMU,SWC,11,31,390,12.6,2,,,,,31,390,12.6,2
188,Cornel West,Nevada,Big West,11,51,638,12.5,4,2,1,0.5,0,53,639,12.1,4
189,Coswell Sims,Louisville,Ind,11,46,571,12.4,4,10,97,9.7,3,56,668,11.9,7
190,Marlon Estes,Wake Forest,ACC,11,68,833,12.3,9,1,1,1.0,0,69,834,12.1,9
191,Steven Rosi,Toledo,MAC,11,41,505,12.3,7,,,,,41,505,12.3,7
192,Ryan Pearson,Southern Mississippi,Ind,11,32,392,12.3,1,,,,,32,392,12.3,1
193,Maurice Staley,Tennessee,SEC,11,25,307,12.3,1,,,,,25,307,12.3,1
194,Itula Mili,Brigham Young,WAC,7,36,440,12.2,3,11,26,2.4,0,47,466,9.9,3
195,Damion Johnson,Houston,SWC,11,31,377,12.2,3,,,,,31,377,12.2,3
196,Chris Sanders,Texas A&M,SWC,10,23,281,12.2,0,,,,,23,281,12.2,0
197,Kevin Thornal,SMU,SWC,11,44,531,12.1,6,,,,,44,531,12.1,6
198,Sadiq Durham,Pitt,Big East,11,38,460,12.1,1,1,5,5.0,0,39,465,11.9,1
199,Mancel Johnson,Maryland,ACC,11,30,359,12.0,3,,,,,30,359,12.0,3
200,Brandon King,Boston College,Big East,12,29,349,12.0,1,3,35,11.7,0,32,384,12.0,1
201,June Henley,Kansas,Big 8,11,26,312,12.0,0,158,766,4.8,8,184,1078,5.9,8
202,Tony Burton,UNLV,Big West,11,23,277,12.0,4,163,880,5.4,5,186,1157,6.2,9
203,Phil Savoy,Colorado,Big 8,10,49,582,11.9,5,,,,,49,582,11.9,5
204,Marcus Nash,Tennessee,SEC,11,43,512,11.9,4,1,6,6.0,0,44,518,11.8,4
205,Steven Harper,Rutgers,Big East,11,35,417,11.9,7,3,1,0.3,0,38,418,11.0,7
206,Adam Simonson,Central Michigan,MAC,11,22,261,11.9,1,,,,,22,261,11.9,1
207,Eddie Alford,Akron,MAC,11,46,541,11.8,3,,,,,46,541,11.8,3
208,Brian Lundy,San Jose State,Big West,11,39,459,11.8,3,,,,,39,459,11.8,3
209,Sanford Ware,Vanderbilt,SEC,11,34,402,11.8,1,3,38,12.7,1,37,440,11.9,2
210,David White,UNLV,Big West,11,24,283,11.8,1,1,-7,-7.0,0,25,276,11.0,1
211,Deon Mitchell,Northern Illinois,Big West,11,23,272,11.8,2,54,235,4.4,4,77,507,6.6,6
212,Shawn Griswold,Utah State,Big West,11,23,272,11.8,4,,,,,23,272,11.8,4
213,Jason Nichols,East Carolina,Ind,11,43,502,11.7,2,1,12,12.0,0,44,514,11.7,2
214,Kantroy Walker,Kent State,MAC,11,28,328,11.7,2,7,25,3.6,2,35,353,10.1,4
215,Jeff Hodrick,Duke,ACC,11,34,396,11.6,0,1,1,1.0,0,35,397,11.3,0
216,Bill Powell,Rutgers,Big East,10,27,314,11.6,0,,,,,27,314,11.6,0
217,Willie Gosha,Auburn,SEC,11,58,668,11.5,0,,,,,58,668,11.5,0
218,Thabiti Davis,Wake Forest,ACC,11,36,415,11.5,2,,,,,36,415,11.5,2
219,Cary Taylor,Arizona,Pac-10,10,21,242,11.5,3,1,23,23.0,0,22,265,12.0,3
220,Patrick Walsh,San Jose State,Big West,11,21,242,11.5,0,104,467,4.5,2,125,709,5.7,2
221,Na'il Benjamin,California,Pac-10,11,52,594,11.4,5,5,11,2.2,0,57,605,10.6,5
222,Mike Horacek,Iowa State,Big 8,11,31,353,11.4,0,1,16,16.0,0,32,369,11.5,0
223,Jeff Liggon,Tulane,Ind,11,29,330,11.4,0,1,-9,-9.0,0,30,321,10.7,0
224,Marc Wilson,Duke,ACC,11,47,531,11.3,2,,,,,47,531,11.3,2
225,Eric Moore,Washington State,Pac-10,11,43,486,11.3,3,,,,,43,486,11.3,3
226,Phillip Riley,Florida State,ACC,11,30,340,11.3,3,7,78,11.1,0,37,418,11.3,3
227,Dorian Wilkerson,Indiana,Big Ten,11,27,305,11.3,1,1,8,8.0,0,28,313,11.2,1
228,Greg Clark,Stanford,Pac-10,11,23,260,11.3,2,,,,,23,260,11.3,2
229,Brock Kreitzburg,Toledo,MAC,11,23,259,11.3,1,,,,,23,259,11.3,1
230,Danyell Ferguson,Miami (FL),Big East,11,22,248,11.3,1,212,1069,5.0,12,234,1317,5.6,13
231,Corey Thomas,Duke,ACC,11,45,505,11.2,6,,,,,45,505,11.2,6
232,Tyson Schwieger,Kansas State,Big 8,11,39,438,11.2,3,,,,,39,438,11.2,3
233,Montres Gords,Western Michigan,MAC,11,29,325,11.2,0,2,-1,-0.5,1,31,324,10.5,1
234,Hema Heimuli,Brigham Young,WAC,11,46,511,11.1,3,112,449,4.0,6,158,960,6.1,9
235,Robbie Wheeler,Houston,SWC,11,35,387,11.1,5,5,30,6.0,0,40,417,10.4,5
236,Sean Stewart,Cincinnati,Ind,11,21,234,11.1,0,,,,,21,234,11.1,0
237,Brian Roche,San Jose State,Big West,11,66,729,11.0,5,,,,,66,729,11.0,5
238,Charles West,Houston,SWC,11,50,548,11.0,2,4,2,0.5,0,54,550,10.2,2
239,Ta'Boris Fisher,Ole Miss,SEC,10,45,493,11.0,4,2,-3,-1.5,0,47,490,10.4,4
240,Darrell Braswell,Wake Forest,ACC,11,51,557,10.9,1,,,,,51,557,10.9,1
241,Dean Jackson,Louisiana Tech,Big West,11,37,402,10.9,3,,,,,37,402,10.9,3
242,Kris Mangum,Ole Miss,SEC,11,36,391,10.9,2,,,,,36,391,10.9,2
243,Keffer McGee,Mississippi State,SEC,11,27,295,10.9,2,235,1072,4.6,13,262,1367,5.2,15
244,Darrel Nicklow,South Carolina,SEC,11,23,250,10.9,1,1,-13,-13.0,0,24,237,9.9,1
245,Joe Opalenick,Duke,ACC,8,22,240,10.9,2,,,,,22,240,10.9,2
246,Damon Bowers,Pacific,Big West,11,22,239,10.9,1,,,,,22,239,10.9,1
247,Larry Parker,USC,Pac-10,12,25,270,10.8,0,,,,,25,270,10.8,0
248,Ta-if Kumasi,Eastern Michigan,MAC,11,23,249,10.8,0,,,,,23,249,10.8,0
249,Stanley Pritchett,South Carolina,SEC,11,62,664,10.7,4,86,333,3.9,8,148,997,6.7,12
250,Ryan Roskelly,Memphis,Ind,11,34,361,10.6,0,1,9,9.0,0,35,370,10.6,0
251,O.J. Santiago,Kent State,MAC,11,28,297,10.6,2,,,,,28,297,10.6,2
252,Johnny Woodson,Minnesota,Big Ten,11,25,266,10.6,0,,,,,25,266,10.6,0
253,Curtis Anderson,Pitt,Big East,10,25,264,10.6,0,,,,,25,264,10.6,0
254,John Lewis,Wake Forest,ACC,10,23,243,10.6,3,110,304,2.8,5,133,547,4.1,8
255,Tyrone Watley,Pacific,Big West,11,37,388,10.5,3,,,,,37,388,10.5,3
256,Jerald Sowell,Tulane,Ind,10,27,284,10.5,1,84,346,4.1,2,111,630,5.7,3
257,Kenyatta Watson,Boston College,Big East,10,25,263,10.5,1,2,55,27.5,1,27,318,11.8,2
258,Tony Levine,Minnesota,Big Ten,11,38,396,10.4,1,3,38,12.7,1,41,434,10.6,2
259,Bryant Thomas,Washington State,Pac-10,11,32,333,10.4,2,,,,,32,333,10.4,2
260,Winslow Oliver,New Mexico,WAC,11,22,228,10.4,2,162,915,5.6,4,184,1143,6.2,6
261,Scott Richards,East Carolina,Ind,11,33,341,10.3,3,,,,,33,341,10.3,3
262,Corey Bridges,South Carolina,SEC,11,27,277,10.3,3,5,42,8.4,0,32,319,10.0,3
263,Blake Spence,Oregon,Pac-10,12,24,247,10.3,1,,,,,24,247,10.3,1
264,Freddie Scott,Penn State,Big Ten,11,34,347,10.2,1,2,-10,-5.0,0,36,337,9.4,1
265,Albert Johnson,SMU,SWC,11,28,285,10.2,0,,,,,28,285,10.2,0
266,Reggie Funderburk,Rutgers,Big East,11,54,546,10.1,1,,,,,54,546,10.1,1
267,Savon Edwards,Eastern Michigan,MAC,11,43,432,10.0,3,148,732,4.9,2,191,1164,6.1,5
268,Tony Knox,Western Michigan,MAC,11,43,430,10.0,3,1,14,14.0,0,44,444,10.1,3
269,Reginald Murphy,Arkansas State,Big West,11,38,380,10.0,0,,,,,38,380,10.0,0
270,Reco Owens,Duke,ACC,11,24,239,10.0,0,3,-6,-2.0,0,27,233,8.6,0
271,Abu Wilson,Utah State,Big West,11,38,375,9.9,0,275,1476,5.4,15,313,1851,5.9,15
272,Brian Waters,North Texas,Ind,11,27,266,9.9,3,3,16,5.3,1,30,282,9.4,4
273,Corey Walker,Arkansas State,Big West,11,42,411,9.8,4,212,1013,4.8,9,254,1424,5.6,13
274,Desmond Clark,Wake Forest,ACC,9,24,236,9.8,1,,,,,24,236,9.8,1
275,Matt Nyquist,Wisconsin,Big Ten,11,37,354,9.6,5,,,,,37,354,9.6,5
