Rk,Player,School,Conf,G,Rec,RecYds,RecAvg,RecTD,RushAtt,RushYds,RushAvg,RushTD,Plays,TotalYds,YardsPerPlay,TotalTDs
34,Sherrod Gideon,Southern Mississippi,CUSA,11,66,1186,18.0,13,,,,,66,1186,18.0,13
35,Brandon Stokley,Louisiana,Ind,11,65,1173,18.0,8,4,10,2.5,0,69,1183,17.1,8
36,Terrence Wilkins,Virginia,ACC,11,45,811,18.0,1,2,-1,-0.5,0,47,810,17.2,1
37,Damon Griffin,Oregon,Pac-10,12,58,1038,17.9,7,,,,,58,1038,17.9,7
38,Damien Dodson,Memphis,CUSA,10,42,753,17.9,2,3,9,3.0,0,45,762,16.9,2
39,Kevin Prentiss,Mississippi State,SEC,12,38,681,17.9,3,4,68,17.0,0,42,749,17.8,3
40,Steve Neal,Western Michigan,MAC,11,63,1121,17.8,7,,,,,63,1121,17.8,7
41,Trevor Insley,Nevada,Big West,11,69,1220,17.7,11,1,-20,-20.0,0,70,1200,17.1,11
42,Chris Cole,Texas A&M,Big 12,13,38,667,17.6,5,2,-14,-7.0,0,40,653,16.3,5
43,Ricky Hall,Virginia Tech,Big East,11,37,650,17.6,8,,,,,37,650,17.6,8
44,Morris Anderson,Baylor,Big 12,11,37,639,17.3,3,1,-5,-5.0,0,38,634,16.7,3
45,Trevor Gaylor,Miami (OH),MAC,11,38,653,17.2,5,5,40,8.0,1,43,693,16.1,6
46,Anthony DiCosmo,Boston College,Big East,11,47,804,17.1,7,,,,,47,804,17.1,7
47,Bryan Schorman,Central Michigan,MAC,10,40,682,17.1,1,,,,,40,682,17.1,1
48,Kerwin Cook,Tulane,CUSA,12,31,528,17.0,4,,,,,31,528,17.0,4
49,David Boston,Ohio State,Big Ten,12,85,1435,16.9,13,2,1,0.5,0,87,1436,16.5,13
50,Troy Walters,Stanford,Pac-10,9,52,880,16.9,5,2,6,3.0,0,54,886,16.4,5
51,Cedrick Wilson,Tennessee,SEC,11,33,558,16.9,6,,,,,33,558,16.9,6
52,Chris Coleman,North Carolina State,ACC,11,52,876,16.8,5,,,,,52,876,16.8,5
53,David Burr,Nevada,Big West,10,27,450,16.7,4,7,48,6.9,0,34,498,14.6,4
54,L.C. Stevens,North Carolina,ACC,10,25,414,16.6,2,,,,,25,414,16.6,2
55,David Patterson,New Mexico State,Big West,9,24,395,16.5,5,,,,,24,395,16.5,5
56,Lennie Johnson,Arkansas State,Ind,12,55,901,16.4,2,1,-8,-8.0,0,56,893,15.9,2
57,Na Brown,North Carolina,ACC,11,55,897,16.3,6,1,48,48.0,1,56,945,16.9,7
58,Todd Pinkston,Southern Mississippi,CUSA,11,52,848,16.3,7,,,,,52,848,16.3,7
59,Tyrone Browning,Indiana,Big Ten,11,47,764,16.3,2,1,0,0.0,0,48,764,15.9,2
60,Troy Smith,East Carolina,CUSA,10,44,719,16.3,4,1,2,2.0,0,45,721,16.0,4
61,Calvin Hall,Alabama,SEC,10,21,343,16.3,0,,,,,21,343,16.3,0
62,Brian Poli-Dixon,UCLA,Pac-10,12,44,712,16.2,10,1,9,9.0,0,45,721,16.0,10
63,Ron Dugans,Florida State,ACC,12,38,616,16.2,3,,,,,38,616,16.2,3
64,LaMont Chappell,East Carolina,CUSA,10,36,584,16.2,6,4,0,0.0,0,40,584,14.6,6
65,Nafis Karim,Florida,SEC,11,34,552,16.2,6,,,,,34,552,16.2,6
66,Ibn Green,Louisville,CUSA,10,55,884,16.1,12,,,,,55,884,16.1,12
67,Malcolm Johnson,Notre Dame,Ind,11,43,692,16.1,6,,,,,43,692,16.1,6
68,Brandon Campbell,Eastern Michigan,MAC,8,35,563,16.1,1,,,,,35,563,16.1,1
69,Cornelius Bonner,Cincinnati,CUSA,11,48,767,16.0,3,,,,,48,767,16.0,3
70,Clifton Robinson,Auburn,SEC,11,42,672,16.0,0,3,-14,-4.7,0,45,658,14.6,0
71,Khori Ivy,West Virginia,Big East,12,41,658,16.0,6,,,,,41,658,16.0,6
72,Jed Weaver,Oregon,Pac-10,12,39,623,16.0,5,,,,,39,623,16.0,5
73,Kofi Shuck,Wyoming,WAC,11,35,559,16.0,3,,,,,35,559,16.0,3
74,Ryan Prestimonico,Idaho,Big West,11,42,668,15.9,6,,,,,42,668,15.9,6
75,Jermaine Arrington,Maryland,ACC,10,23,366,15.9,1,3,78,26.0,1,26,444,17.1,2
76,Jeremy McDaniel,Arizona,Pac-10,12,58,916,15.8,9,,,,,58,916,15.8,9
77,Champ Bailey,Georgia,SEC,11,47,744,15.8,5,16,84,5.3,0,63,828,13.1,5
78,Manuel Compas,Ball State,MAC,11,24,378,15.8,4,,,,,24,378,15.8,4
79,Jerome Anderson,Utah,WAC,11,42,658,15.7,3,,,,,42,658,15.7,3
80,Marty Booker,Louisiana-Monroe,Ind,11,75,1168,15.6,11,2,-1,-0.5,0,77,1167,15.2,11
81,Plaxico Burress,Michigan State,Big Ten,12,65,1013,15.6,8,,,,,65,1013,15.6,8
82,Ryan Shaw,New Mexico State,Big West,11,43,672,15.6,13,,,,,43,672,15.6,13
83,Chris Hutton,Rutgers,Big East,11,34,531,15.6,2,,,,,34,531,15.6,2
84,Waking Bailey,San Jose State,WAC,11,23,359,15.6,1,,,,,23,359,15.6,1
85,Aaron Jones,Utah State,Big West,11,22,344,15.6,4,,,,,22,344,15.6,4
86,Dee Miller,Ohio State,Big Ten,12,59,915,15.5,3,3,17,5.7,0,62,932,15.0,3
87,Martinez Williams,New Mexico,WAC,12,49,760,15.5,7,,,,,49,760,15.5,7
88,Craig Yeast,Kentucky,SEC,11,85,1311,15.4,14,6,87,14.5,0,91,1398,15.4,14
89,Jermaine Sheffield,Eastern Michigan,MAC,11,62,953,15.4,4,,,,,62,953,15.4,4
90,R. Jay Soward,USC,Pac-10,12,44,679,15.4,6,12,150,12.5,1,56,829,14.8,7
91,Jurron Kelly,Kent State,MAC,10,31,476,15.4,2,,,,,31,476,15.4,2
92,Ron Teat,Arkansas State,Ind,12,28,430,15.4,5,,,,,28,430,15.4,5
93,P.J. Franklin,Tulane,CUSA,12,80,1221,15.3,11,5,67,13.4,1,85,1288,15.2,12
94,Zola Davis,South Carolina,SEC,11,48,733,15.3,5,,,,,48,733,15.3,5
95,Brian Wofford,Clemson,ACC,11,35,535,15.3,5,1,18,18.0,0,36,553,15.4,5
96,Chris Juergens,Washington,Pac-10,11,27,414,15.3,5,,,,,27,414,15.3,5
97,Kwame Cavil,Texas,Big 12,11,51,775,15.2,3,2,2,1.0,0,53,777,14.7,3
98,Darin Higgins,Nevada,Big West,11,34,517,15.2,5,1,-3,-3.0,0,35,514,14.7,5
99,Jermaine Walker,Boston College,Big East,9,23,349,15.2,3,,,,,23,349,15.2,3
100,Marcellus Rivers,Oklahoma State,Big 12,11,22,335,15.2,4,,,,,22,335,15.2,4
101,Peerless Price,Tennessee,SEC,12,61,920,15.1,10,3,25,8.3,0,64,945,14.8,10
102,Latef Grim,Pitt,Big East,10,60,906,15.1,9,2,6,3.0,1,62,912,14.7,10
103,Tai Streets,Michigan,Big Ten,12,60,906,15.1,11,,,,,60,906,15.1,11
104,Karsten Bailey,Auburn,SEC,11,43,651,15.1,7,,,,,43,651,15.1,7
105,Jeremaine Copeland,Tennessee,SEC,12,29,438,15.1,1,,,,,29,438,15.1,1
106,Richie Floyd,Memphis,CUSA,11,29,437,15.1,2,1,-2,-2.0,0,30,435,14.5,2
107,Broderick McGrew,North Texas,Big West,11,26,393,15.1,1,,,,,26,393,15.1,1
108,D'Wayne Bates,Northwestern,Big Ten,12,83,1245,15.0,9,7,-18,-2.6,0,90,1227,13.6,9
109,Shawn Foreman,West Virginia,Big East,12,63,948,15.0,8,,,,,63,948,15.0,8
110,Reggie Wayne,Miami (FL),Big East,11,42,629,15.0,4,,,,,42,629,15.0,4
111,Corey Nelson,Boise State,Big West,11,34,511,15.0,1,2,12,6.0,0,36,523,14.5,1
112,Jay Hall,Miami (OH),MAC,9,31,466,15.0,4,,,,,31,466,15.0,4
113,Mal Lawyer,Clemson,ACC,11,31,464,15.0,3,1,11,11.0,0,32,475,14.8,3
114,Geoff Noisy,Nevada,Big West,11,94,1405,14.9,7,,,,,94,1405,14.9,7
115,Kevin Johnson,Syracuse,Big East,11,60,894,14.9,9,8,105,13.1,3,68,999,14.7,12
116,Margin Hooks,Brigham Young,WAC,13,49,732,14.9,3,3,21,7.0,0,52,753,14.5,3
117,Oliver Newell,San Jose State,WAC,12,39,583,14.9,5,,,,,39,583,14.9,5
118,Jeff Townsley,Idaho,Big West,11,31,462,14.9,6,1,7,7.0,0,32,469,14.7,6
119,Roddy Tompkins,Oregon State,Pac-10,11,29,431,14.9,2,,,,,29,431,14.9,2
120,Emanuel Smith,Arkansas,SEC,11,25,372,14.9,2,1,-3,-3.0,0,26,369,14.2,2
121,Justin Swift,Kansas State,Big 12,12,23,342,14.9,3,,,,,23,342,14.9,3
122,Charles Smith,Fresno State,WAC,11,42,621,14.8,3,3,35,11.7,0,45,656,14.6,3
123,Shaun Alexander,Alabama,SEC,11,26,385,14.8,4,258,1178,4.6,13,284,1563,5.5,17
124,Chafie Fields,Penn State,Big Ten,11,25,369,14.8,1,1,1,1.0,0,26,370,14.2,1
125,Buck Collins,East Carolina,CUSA,11,22,325,14.8,3,,,,,22,325,14.8,3
126,Desmond Clark,Wake Forest,ACC,10,59,866,14.7,8,,,,,59,866,14.7,8
127,Robert Scott,Utah State,Big West,11,55,808,14.7,6,5,20,4.0,0,60,828,13.8,6
128,Dave Davis,Stanford,Pac-10,10,48,707,14.7,6,1,-6,-6.0,0,49,701,14.3,6
129,Richmond Flowers,Duke,ACC,9,48,704,14.7,4,1,9,9.0,0,49,713,14.6,4
130,Cory Peterson,Ole Miss,SEC,11,41,601,14.7,4,,,,,41,601,14.7,4
131,Reggie Robinson,LSU,SEC,11,21,308,14.7,1,,,,,21,308,14.7,1
132,Darnell McDonald,Kansas State,Big 12,12,75,1092,14.6,9,,,,,75,1092,14.6,9
133,Dennis Northcutt,Arizona,Pac-10,12,63,922,14.6,6,9,69,7.7,0,72,991,13.8,6
134,Rodney Smith,Boise State,Big West,11,53,772,14.6,11,,,,,53,772,14.6,11
135,Marcus Knight,Michigan,Big Ten,12,41,597,14.6,1,2,4,2.0,0,43,601,14.0,1
136,Robert Garth,New Mexico State,Big West,11,32,466,14.6,2,,,,,32,466,14.6,2
137,Gari Scott,Michigan State,Big Ten,12,58,843,14.5,4,,,,,58,843,14.5,4
138,Deon Mitchell,Northern Illinois,MAC,11,39,567,14.5,0,2,24,12.0,0,41,591,14.4,0
139,Derrius Thompson,Baylor,Big 12,11,33,478,14.5,1,,,,,33,478,14.5,1
140,Abram Booty,LSU,SEC,11,54,779,14.4,5,,,,,54,779,14.4,5
141,Mel Long,Toledo,MAC,12,31,446,14.4,5,,,,,31,446,14.4,5
142,Antwain Wilson,Boise State,Big West,11,30,431,14.4,2,14,78,5.6,1,44,509,11.6,3
143,Troy Edwards,Louisiana Tech,Ind,12,140,1996,14.3,27,21,227,10.8,3,161,2223,13.8,30
144,Charles Lee,UCF,Ind,11,46,656,14.3,3,,,,,46,656,14.3,3
145,Darran Hall,Colorado State,WAC,11,44,629,14.3,2,7,65,9.3,2,51,694,13.6,4
146,Jeff Allen,Stanford,Pac-10,9,21,300,14.3,1,,,,,21,300,14.3,1
147,Luke Leverson,Minnesota,Big Ten,11,60,854,14.2,9,,,,,60,854,14.2,9
148,Daniel Jones,Utah,WAC,11,57,809,14.2,4,2,9,4.5,0,59,818,13.9,4
149,Dwight Carter,Hawaii,WAC,12,40,567,14.2,3,,,,,40,567,14.2,3
150,Andre King,Miami (FL),Big East,11,28,397,14.2,1,,,,,28,397,14.2,1
151,Tariq McDonald,Arizona State,Pac-10,11,28,397,14.2,4,,,,,28,397,14.2,4
152,Andy Holland,Rutgers,Big East,10,21,298,14.2,0,,,,,21,298,14.2,0
153,Tony Small,Georgia,SEC,11,48,675,14.1,3,1,-9,-9.0,0,49,666,13.6,3
154,Jerrald Long,Marshall,MAC,13,46,649,14.1,5,,,,,46,649,14.1,5
155,Terry Murphy,Pitt,Big East,9,40,563,14.1,3,,,,,40,563,14.1,3
156,Marvin Chalmers,Wake Forest,ACC,11,31,438,14.1,2,,,,,31,438,14.1,2
157,Derek Dorris,Texas Tech,Big 12,11,28,395,14.1,3,1,17,17.0,0,29,412,14.2,3
158,Randall Lane,Purdue,Big Ten,13,67,940,14.0,7,1,4,4.0,0,68,944,13.9,7
159,Chad Plummer,Cincinnati,CUSA,11,61,852,14.0,0,45,52,1.2,1,106,904,8.5,1
160,Eugene Baker,Kent State,MAC,6,49,685,14.0,4,2,15,7.5,0,51,700,13.7,4
161,Germany Thompson,New Mexico,WAC,11,43,601,14.0,5,2,-3,-1.5,0,45,598,13.3,5
162,Kevin Coleman,Kentucky,SEC,11,42,588,14.0,3,,,,,42,588,14.0,3
163,Grant Heard,Ole Miss,SEC,11,40,559,14.0,4,,,,,40,559,14.0,4
164,Harrison Hill,Kansas,Big 12,10,28,391,14.0,2,,,,,28,391,14.0,2
165,Ben Fleming,South Carolina,SEC,11,24,336,14.0,1,,,,,24,336,14.0,1
166,Boo Williams,South Carolina,SEC,11,24,335,14.0,1,51,239,4.7,1,75,574,7.7,2
167,John White,Eastern Michigan,MAC,8,24,335,14.0,3,2,5,2.5,0,26,340,13.1,3
168,JaJuan Dawson,Tulane,CUSA,12,74,1030,13.9,12,,,,,74,1030,13.9,12
169,Charles Sheffield,Louisville,CUSA,11,50,697,13.9,4,1,2,2.0,0,51,699,13.7,4
170,Lenzie Jackson,Arizona State,Pac-10,11,41,568,13.9,5,3,30,10.0,0,44,598,13.6,5
171,Larry Brown,Georgia,SEC,11,31,431,13.9,2,1,-1,-1.0,0,32,430,13.4,2
172,Wendell Montgomery,Wyoming,WAC,11,57,789,13.8,0,3,17,5.7,0,60,806,13.4,0
173,Javon Green,Colorado,Big 12,11,39,539,13.8,4,,,,,39,539,13.8,4
174,Mike Hart,Duke,ACC,11,21,289,13.8,2,,,,,21,289,13.8,2
175,Deronnie Pitts,Stanford,Pac-10,11,74,1012,13.7,7,,,,,74,1012,13.7,7
176,Mike Hutchings,Western Michigan,MAC,11,48,656,13.7,1,,,,,48,656,13.7,1
177,Albert Johnson,SMU,WAC,12,39,536,13.7,7,2,9,4.5,0,41,545,13.3,7
178,J.J. Washington,Arkansas State,Ind,12,28,384,13.7,1,,,,,28,384,13.7,1
179,Reggie Allen,Central Michigan,MAC,11,61,832,13.6,3,11,77,7.0,0,72,909,12.6,3
180,Wesley Morris,Hawaii,WAC,12,51,692,13.6,4,,,,,51,692,13.6,4
181,Damien Groce,Iowa State,Big 12,11,47,640,13.6,7,,,,,47,640,13.6,7
182,Lavel Bailey,Akron,MAC,11,41,558,13.6,1,1,2,2.0,0,42,560,13.3,1
183,Anthony Becht,West Virginia,Big East,12,29,393,13.6,4,,,,,29,393,13.6,4
184,Corey Jones,Penn State,Big Ten,11,27,368,13.6,2,1,20,20.0,0,28,388,13.9,2
185,Eric Powell,Eastern Michigan,MAC,8,27,368,13.6,1,152,473,3.1,2,179,841,4.7,3
186,Delwyn Daigre,Louisiana Tech,Ind,11,40,540,13.5,2,,,,,40,540,13.5,2
187,Willie Alderson,Idaho,Big West,11,31,419,13.5,1,16,66,4.1,0,47,485,10.3,1
188,Terance Richardson,Oklahoma State,Big 12,11,25,337,13.5,2,1,15,15.0,0,26,352,13.5,2
189,Dallas Davis,Colorado State,WAC,12,39,523,13.4,5,1,0,0.0,0,40,523,13.1,5
190,Jay Young,North Texas,Big West,11,32,428,13.4,1,,,,,32,428,13.4,1
191,Garry Davis,Kentucky,SEC,11,23,308,13.4,5,,,,,23,308,13.4,5
192,Jimmy Carpenter,UTEP,WAC,11,52,691,13.3,1,,,,,52,691,13.3,1
193,Damond Blueitt,SMU,WAC,12,37,491,13.3,3,,,,,37,491,13.3,3
194,Sean Cangelosi,Louisiana Tech,Ind,12,33,439,13.3,5,,,,,33,439,13.3,5
195,Brock Kreitzburg,Toledo,MAC,11,27,359,13.3,1,,,,,27,359,13.3,1
196,Lavell Boyd,Louisville,CUSA,11,61,804,13.2,1,,,,,61,804,13.2,1
197,Scottie Montgomery,Duke,ACC,11,60,793,13.2,3,22,128,5.8,1,82,921,11.2,4
198,London McBride,Utah State,Big West,11,28,370,13.2,2,,,,,28,370,13.2,2
199,Willie Grissom,Oklahoma State,Big 12,11,21,278,13.2,0,,,,,21,278,13.2,0
200,Tavarus Hogans,Vanderbilt,SEC,11,28,366,13.1,3,1,1,1.0,0,29,367,12.7,3
201,Siaha Burley,UCF,Ind,11,88,1142,13.0,8,1,6,6.0,0,89,1148,12.9,8
202,Mark Nonsant,UCF,Ind,11,65,847,13.0,5,1,3,3.0,0,66,850,12.9,5
203,Kevin Faulk,LSU,SEC,11,22,287,13.0,3,229,1279,5.6,12,251,1566,6.2,15
204,Arnold Jackson,Louisville,CUSA,11,90,1165,12.9,10,5,33,6.6,0,95,1198,12.6,10
205,Greg Ainsworth,Oregon State,Pac-10,11,58,749,12.9,3,4,30,7.5,0,62,779,12.6,3
206,Larry Foster,LSU,SEC,11,56,722,12.9,4,5,46,9.2,0,61,768,12.6,4
207,Quincy Jackson,Alabama,SEC,11,48,621,12.9,4,1,21,21.0,0,49,642,13.1,4
208,Jon Eaton,Akron,MAC,11,32,413,12.9,1,6,75,12.5,1,38,488,12.8,2
209,Nate Poole,Marshall,MAC,13,48,616,12.8,3,2,-5,-2.5,0,50,611,12.2,3
210,Len Ware,UNLV,WAC,10,39,500,12.8,2,2,12,6.0,0,41,512,12.5,2
211,Billy Miller,USC,Pac-10,13,49,623,12.7,3,,,,,49,623,12.7,3
212,Michael Williams,Arkansas,SEC,11,44,560,12.7,5,,,,,44,560,12.7,5
213,Leaford Hackett,Washington State,Pac-10,10,54,680,12.6,4,2,-5,-2.5,0,56,675,12.1,4
214,Jermale Kelly,South Carolina,SEC,11,44,555,12.6,4,1,12,12.0,0,45,567,12.6,4
215,Adrian Reese,Ball State,MAC,11,27,341,12.6,2,3,11,3.7,0,30,352,11.7,2
216,Derrek Uhl,Colorado State,WAC,12,26,327,12.6,3,,,,,26,327,12.6,3
217,Boo Blevins,Memphis,CUSA,10,30,375,12.5,2,,,,,30,375,12.5,2
218,Cedric Williams,Louisiana Tech,Ind,11,27,336,12.4,2,,,,,27,336,12.4,2
219,Orlando Iglesias,Houston,CUSA,11,63,772,12.3,8,,,,,63,772,12.3,8
220,Kahlil Hill,Iowa,Big Ten,11,35,432,12.3,2,1,6,6.0,0,36,438,12.2,2
221,John Cooper,Marshall,MAC,13,33,407,12.3,0,,,,,33,407,12.3,0
222,Matt Davison,Nebraska,Big 12,12,32,394,12.3,0,,,,,32,394,12.3,0
223,Jammie Deese,Wake Forest,ACC,11,68,826,12.1,3,1,10,10.0,0,69,836,12.1,3
224,Darrin Chiaverini,Colorado,Big 12,11,52,630,12.1,5,1,10,10.0,0,53,640,12.1,5
225,Scott Thompson,Fresno State,WAC,10,31,375,12.1,1,,,,,31,375,12.1,1
226,Pete Rebstock,Colorado State,WAC,11,27,327,12.1,0,,,,,27,327,12.1,0
227,Kenny Clark,UCF,Ind,11,40,481,12.0,6,,,,,40,481,12.0,6
228,Damon Williams,UNLV,WAC,11,31,373,12.0,1,2,-5,-2.5,0,33,368,11.2,1
229,Antonio Brown,West Virginia,Big East,11,23,275,12.0,1,5,34,6.8,0,28,309,11.0,1
230,Darryl Daniel,Syracuse,Big East,11,22,263,12.0,0,,,,,22,263,12.0,0
231,Chris Lacy,Idaho,Big West,11,21,253,12.0,0,5,28,5.6,0,26,281,10.8,0
232,Jeremiah Brister,Tulsa,WAC,11,21,252,12.0,1,2,24,12.0,0,23,276,12.0,1
233,Jonathan Hawkins,Texas Tech,Big 12,11,21,252,12.0,1,21,62,3.0,0,42,314,7.5,1
234,Tim Alexander,Oregon State,Pac-10,11,52,620,11.9,2,4,3,0.8,0,56,623,11.1,2
235,Michael Vaughn,Alabama,SEC,11,34,403,11.9,4,2,26,13.0,0,36,429,11.9,4
236,Kevin Cooper,Mississippi State,SEC,12,25,298,11.9,3,,,,,25,298,11.9,3
237,James Jordan,Louisiana Tech,Ind,12,56,662,11.8,4,2,2,1.0,0,58,664,11.4,4
238,Damon Gourdine,San Diego State,WAC,11,55,649,11.8,4,3,26,8.7,0,58,675,11.6,4
239,Gabe Cox,Purdue,Big Ten,13,55,647,11.8,8,,,,,55,647,11.8,8
240,LaVorn Colclough,Marshall,MAC,13,50,591,11.8,6,3,12,4.0,0,53,603,11.4,6
241,Quentin McCord,Kentucky,SEC,9,37,435,11.8,3,2,118,59.0,1,39,553,14.2,4
242,Chris Anthony,Iowa State,Big 12,11,42,490,11.7,2,,,,,42,490,11.7,2
243,Cuncho Brown,Penn State,Big Ten,11,21,245,11.7,0,,,,,21,245,11.7,0
244,Jerrian James,Houston,CUSA,11,80,931,11.6,5,,,,,80,931,11.6,5
245,Damon Savage,Tulsa,WAC,10,42,488,11.6,5,3,13,4.3,0,45,501,11.1,5
246,Jerrold Smith,Tulsa,WAC,11,33,383,11.6,3,18,43,2.4,0,51,426,8.4,3
247,Lenny Willis,Illinois,Big Ten,8,26,301,11.6,0,,,,,26,301,11.6,0
248,Reggie Davis,Washington,Pac-10,11,21,243,11.6,2,,,,,21,243,11.6,2
249,Dameane Douglas,California,Pac-10,11,100,1150,11.5,4,1,9,9.0,1,101,1159,11.5,5
250,David Saunders,West Virginia,Big East,12,77,883,11.5,8,2,-5,-2.5,0,79,878,11.1,8
251,Wes Caswell,Tulsa,WAC,9,52,598,11.5,4,5,37,7.4,0,57,635,11.1,4
252,Corey McCoy,Colorado State,WAC,12,42,482,11.5,3,,,,,42,482,11.5,3
253,Ray Curry,Toledo,MAC,12,45,513,11.4,2,1,13,13.0,0,46,526,11.4,2
254,Donny Utu,Utah,WAC,10,34,389,11.4,3,,,,,34,389,11.4,3
255,Marcellus Harris,East Carolina,CUSA,11,21,238,11.3,2,8,20,2.5,0,29,258,8.9,2
256,Darrell Jackson,Florida,SEC,11,26,292,11.2,4,1,12,12.0,0,27,304,11.3,4
257,Michael Chandler,Kansas,Big 12,11,21,236,11.2,1,,,,,21,236,11.2,1
258,Jermaine Wiggins,Georgia,SEC,11,23,256,11.1,1,,,,,23,256,11.1,1
259,Charlie Rogers,Georgia Tech,ACC,10,21,233,11.1,1,47,439,9.3,3,68,672,9.9,4
260,Rufus French,Ole Miss,SEC,11,35,386,11.0,2,,,,,35,386,11.0,2
261,Jimmy Robinson,Kentucky,SEC,10,26,285,11.0,2,,,,,26,285,11.0,2
262,Jaime Kimbrough,Fresno State,WAC,11,36,391,10.9,0,213,1168,5.5,10,249,1559,6.3,10
263,Jay Tant,Northwestern,Big Ten,12,30,327,10.9,2,,,,,30,327,10.9,2
264,Ricky Williams,Texas,Big 12,11,24,262,10.9,1,361,2124,5.9,27,385,2386,6.2,28
265,Isaac Jones,Purdue,Big Ten,13,83,899,10.8,7,,,,,83,899,10.8,7
266,Mace Freeman,Toledo,MAC,11,33,358,10.8,4,1,-1,-1.0,0,34,357,10.5,4
267,Jesus Reyes,San Diego State,WAC,11,32,347,10.8,1,2,96,48.0,1,34,443,13.0,2
268,Mike Bilik,Toledo,MAC,11,39,417,10.7,2,,,,,39,417,10.7,2
269,Doug Chapman,Marshall,MAC,13,26,279,10.7,3,278,1265,4.6,17,304,1544,5.1,20
270,Brian Natkin,UTEP,WAC,11,34,362,10.6,3,,,,,34,362,10.6,3
271,Scott Regimbald,Houston,CUSA,11,21,223,10.6,3,,,,,21,223,10.6,3
272,Chris Daniels,Purdue,Big Ten,13,45,473,10.5,7,,,,,45,473,10.5,7
273,Jake Moreland,Western Michigan,MAC,11,44,457,10.4,6,,,,,44,457,10.4,6
274,Ron Johnson,Minnesota,Big Ten,11,38,395,10.4,4,,,,,38,395,10.4,4
275,James Whalen,Kentucky,SEC,11,23,239,10.4,3,,,,,23,239,10.4,3
276,Dane Looker,Washington,Pac-10,11,64,662,10.3,5,,,,,64,662,10.3,5
277,Ronney Jenkins,Brigham Young,WAC,13,34,349,10.3,2,252,1307,5.2,13,286,1656,5.8,15
278,Gerald Harris,Washington,Pac-10,11,25,257,10.3,2,,,,,25,257,10.3,2
