Rk,Player,School,Conf,G,Rec,RecYds,RecAvg,RecTD,RushAtt,RushYds,RushAvg,RushTD,Plays,TotalYds,YardsPerPlay,TotalTDs
181,Charles Lee,UCF,Ind,11,87,1133,13.0,5,1,2,2.0,0,88,1135,12.9,5
182,Dallas Davis,Colorado State,MWC,11,51,665,13.0,3,2,15,7.5,0,53,680,12.8,3
183,Cory Peterson,Ole Miss,SEC,12,51,661,13.0,4,2,22,11.0,0,53,683,12.9,4
184,Sherrod Gideon,Southern Mississippi,CUSA,8,40,520,13.0,7,,,,,40,520,13.0,7
185,Damien Dodson,Memphis,CUSA,10,39,507,13.0,4,4,11,2.8,0,43,518,12.0,4
186,Luke Staley,Brigham Young,MWC,8,26,339,13.0,3,92,432,4.7,10,118,771,6.5,13
187,Shaun Alexander,Alabama,SEC,11,25,323,12.9,4,302,1383,4.6,19,327,1706,5.2,23
188,Gray McNeill,San Diego State,MWC,11,22,283,12.9,2,,,,,22,283,12.9,2
189,Tyson Hinshaw,UCF,Ind,11,57,731,12.8,3,2,2,1.0,0,59,733,12.4,3
190,R. Jay Soward,USC,Pac-10,11,51,655,12.8,4,9,89,9.9,0,60,744,12.4,4
191,Orlando Iglesias,Houston,CUSA,11,59,750,12.7,2,,,,,59,750,12.7,2
192,Mel Long,Toledo,MAC,11,47,599,12.7,4,,,,,47,599,12.7,4
193,Curtis Fagan,Oklahoma,Big 12,10,30,382,12.7,2,1,-4,-4.0,0,31,378,12.2,2
194,Farwan Zubedi,Washington State,Pac-10,12,29,369,12.7,1,,,,,29,369,12.7,1
195,Brad Melsby,UCLA,Pac-10,11,22,279,12.7,3,,,,,22,279,12.7,3
196,Khori Ivy,West Virginia,Big East,11,53,666,12.6,5,1,-5,-5.0,0,54,661,12.2,5
197,Bubba Franks,Miami (FL),Big East,12,45,565,12.6,5,,,,,45,565,12.6,5
198,Bryan Arndt,Boston College,Big East,10,27,340,12.6,3,,,,,27,340,12.6,3
199,Leroy Hodge,Texas A&M,Big 12,11,25,314,12.6,2,,,,,25,314,12.6,2
200,Jerramy Stevens,Washington,Pac-10,11,21,265,12.6,4,,,,,21,265,12.6,4
201,Robert Prescott,Oregon State,Pac-10,12,49,614,12.5,2,3,11,3.7,0,52,625,12.0,2
202,Joey Getherall,Notre Dame,Ind,10,35,436,12.5,3,4,21,5.3,2,39,457,11.7,5
203,Willie King,Wyoming,MWC,11,31,387,12.5,1,14,89,6.4,0,45,476,10.6,1
204,Marcellus Rivers,Oklahoma State,Big 12,10,27,336,12.4,4,,,,,27,336,12.4,4
205,Nian Taylor,Washington State,Pac-10,12,51,627,12.3,3,,,,,51,627,12.3,3
206,Chris Juergens,Washington,Pac-10,10,42,516,12.3,1,1,2,2.0,0,43,518,12.0,1
207,Charles Sheffield,Louisville,CUSA,10,34,418,12.3,1,,,,,34,418,12.3,1
208,Pete Rebstock,Colorado State,MWC,10,30,368,12.3,4,2,-1,-0.5,0,32,367,11.5,4
209,Reggie Wayne,Miami (FL),Big East,12,40,486,12.2,4,,,,,40,486,12.2,4
210,Jake Schifino,Akron,MAC,9,37,452,12.2,1,3,29,9.7,0,40,481,12.0,1
211,Boo Bendinger,Utah,MWC,9,31,378,12.2,5,,,,,31,378,12.2,5
212,Jevaris Johnson,Georgia,SEC,11,31,378,12.2,2,,,,,31,378,12.2,2
213,Kerwin Jones,Tulane,CUSA,10,21,257,12.2,3,,,,,21,257,12.2,3
214,Kenny Clark,UCF,Ind,11,54,655,12.1,6,1,8,8.0,0,55,663,12.1,6
215,Aaron Jones,Utah State,Big West,9,54,653,12.1,4,5,41,8.2,0,59,694,11.8,4
216,Tim Stratton,Purdue,Big Ten,12,49,593,12.1,4,,,,,49,593,12.1,4
217,Jeff Townsley,Idaho,Big West,11,37,449,12.1,2,,,,,37,449,12.1,2
218,Len Ware,UNLV,MWC,7,31,376,12.1,0,,,,,31,376,12.1,0
219,Arnold Jackson,Louisville,CUSA,11,101,1209,12.0,9,4,27,6.8,0,105,1236,11.8,9
220,Waking Bailey,San Jose State,WAC,10,35,420,12.0,2,,,,,35,420,12.0,2
221,Derrick Bridges,Louisiana-Monroe,Ind,11,34,409,12.0,1,,,,,34,409,12.0,1
222,Garry Davis,Kentucky,SEC,9,26,312,12.0,1,,,,,26,312,12.0,1
223,Ahmad Hawkins,Virginia,ACC,10,21,253,12.0,1,,,,,21,253,12.0,1
224,Kwame Cavil,Texas,Big 12,13,100,1188,11.9,6,1,-2,-2.0,0,101,1186,11.7,6
225,Leaford Hackett,Washington State,Pac-10,11,44,525,11.9,2,2,7,3.5,0,46,532,11.6,2
226,Chris Coleman,North Carolina State,ACC,9,41,487,11.9,1,1,0,0.0,0,42,487,11.6,1
227,Casey Leblanc,San Jose State,WAC,10,35,418,11.9,2,27,172,6.4,3,62,590,9.5,5
228,Quinton Spotwood,Syracuse,Big East,11,32,380,11.9,3,1,-7,-7.0,0,33,373,11.3,3
229,Chris Oliver,Iowa,Big Ten,11,26,309,11.9,0,,,,,26,309,11.9,0
230,Donny Utu,Utah,MWC,9,23,274,11.9,3,,,,,23,274,11.9,3
231,Andra Fuller,Baylor,Big 12,11,26,308,11.8,2,2,-25,-12.5,0,28,283,10.1,2
232,Joshua Bush,Western Michigan,MAC,12,48,562,11.7,5,7,17,2.4,0,55,579,10.5,5
233,Chris Anthony,Iowa State,Big 12,10,37,432,11.7,1,,,,,37,432,11.7,1
234,Tariq McDonald,Arizona State,Pac-10,12,33,386,11.7,1,1,1,1.0,0,34,387,11.4,1
235,Matt Butler,Mississippi State,SEC,11,28,327,11.7,2,,,,,28,327,11.7,2
236,Reggie Worthy,Auburn,SEC,11,23,270,11.7,1,1,9,9.0,0,24,279,11.6,1
237,Damon Gourdine,San Diego State,MWC,8,38,439,11.6,4,2,12,6.0,0,40,451,11.3,4
238,Desmond Williams,Louisiana,Ind,11,32,371,11.6,3,2,17,8.5,0,34,388,11.4,3
239,Donta Greene,Toledo,MAC,11,30,349,11.6,1,1,13,13.0,0,31,362,11.7,1
240,Charles Smith,Fresno State,WAC,12,52,600,11.5,7,7,55,7.9,0,59,655,11.1,7
241,Adrian Reese,Ball State,MAC,11,58,664,11.4,5,2,-4,-2.0,0,60,660,11.0,5
242,Brandon Daniels,Oklahoma,Big 12,10,50,572,11.4,3,10,39,3.9,0,60,611,10.2,3
243,Damian Mackey,Oklahoma,Big 12,11,28,319,11.4,4,,,,,28,319,11.4,4
244,Michael Williams,Arkansas,SEC,10,28,318,11.4,1,,,,,28,318,11.4,1
245,James Whalen,Kentucky,SEC,11,90,1019,11.3,10,,,,,90,1019,11.3,10
246,Freddie Milons,Alabama,SEC,12,65,733,11.3,2,15,178,11.9,1,80,911,11.4,3
247,Ibn Green,Louisville,CUSA,11,60,680,11.3,8,,,,,60,680,11.3,8
248,Donald Shoals,Tulsa,WAC,11,30,338,11.3,2,1,4,4.0,1,31,342,11.0,3
249,Damon Savage,Tulsa,WAC,11,67,752,11.2,4,6,24,4.0,1,73,776,10.6,5
250,Bucky Orton,Utah State,Big West,11,38,424,11.2,0,,,,,38,424,11.2,0
251,Ted Iacenda,New Mexico,MWC,11,27,303,11.2,3,20,92,4.6,0,47,395,8.4,3
252,Maurice Flournoy,Ole Miss,SEC,11,24,269,11.2,3,,,,,24,269,11.2,3
253,Kevin Kasper,Iowa,Big Ten,10,60,664,11.1,3,1,-9,-9.0,0,61,655,10.7,3
254,Jameel Cook,Illinois,Big Ten,12,26,288,11.1,5,19,121,6.4,0,45,409,9.1,5
255,Deuce McAllister,Ole Miss,SEC,11,23,256,11.1,1,168,930,5.5,13,191,1186,6.2,14
256,Brian Natkin,UTEP,WAC,12,59,648,11.0,4,,,,,59,648,11.0,4
257,Ben Horton,Brigham Young,MWC,11,43,472,11.0,2,,,,,43,472,11.0,2
258,Terance Richardson,Oklahoma State,Big 12,11,21,232,11.0,1,7,82,11.7,1,28,314,11.2,2
259,JaJuan Dawson,Tulane,CUSA,10,96,1051,10.9,8,1,3,3.0,0,97,1054,10.9,8
260,Hansford Johnson,Middle Tennessee State,Ind,11,47,513,10.9,4,4,13,3.3,0,51,526,10.3,4
261,Levron Williams,Indiana,Big Ten,11,33,360,10.9,3,118,817,6.9,4,151,1177,7.8,7
262,Kareem Wise,Missouri,Big 12,10,29,316,10.9,0,,,,,29,316,10.9,0
263,Thomas Jones,Virginia,ACC,11,22,239,10.9,1,334,1798,5.4,16,356,2037,5.7,17
264,Billy Kendall,Memphis,CUSA,11,28,302,10.8,2,,,,,28,302,10.8,2
265,Demario Brown,Utah State,Big West,11,26,282,10.8,1,279,1536,5.5,14,305,1818,6.0,15
266,Shawn Mills,Southern Mississippi,CUSA,11,23,249,10.8,0,2,15,7.5,0,25,264,10.6,0
267,Joe Dean Davenport,Arkansas,SEC,11,21,227,10.8,5,,,,,21,227,10.8,5
268,Tyrone Calico,Middle Tennessee State,Ind,11,65,695,10.7,5,3,3,1.0,0,68,698,10.3,5
269,Ryan Nunez,Texas,Big 12,12,56,600,10.7,3,,,,,56,600,10.7,3
270,Hodges Mitchell,Texas,Big 12,13,32,343,10.7,1,256,1343,5.2,9,288,1686,5.9,10
271,Michael Greer,Georgia,SEC,9,31,332,10.7,1,,,,,31,332,10.7,1
272,Marquise Walker,Michigan,Big Ten,11,31,331,10.7,2,2,-14,-7.0,0,33,317,9.6,2
273,Elliott Carson,Vanderbilt,SEC,10,25,267,10.7,3,,,,,25,267,10.7,3
