Rk,Player,School,Conf,G,Rec,RecYds,RecAvg,RecTD,RushAtt,RushYds,RushAvg,RushTD,Plays,TotalYds,YardsPerPlay,TotalTDs
99,Marcus Washington,Nebraska,Big Ten,12,31,471,15.2,1,0,0,,0,31,471,15.2,1
100,Rivaldo Fairweather,Florida International,CUSA,12,28,426,15.2,3,0,0,,0,28,426,15.2,3
101,Dominic Lovett,Missouri,SEC,12,56,846,15.1,3,7,6,0.9,0,63,852,13.5,3
102,Skyler Bell,Wisconsin,Big Ten,12,29,439,15.1,5,12,116,9.7,0,41,555,13.5,5
103,Bryan Thompson,Arizona State,Pac-12,11,25,377,15.1,0,0,0,,0,25,377,15.1,0
104,Kris Mitchell,Florida International,CUSA,12,23,348,15.1,4,4,20,5.0,0,27,368,13.6,4
105,Tyler Hudson,Louisville,ACC,12,69,1034,15.0,2,0,0,,0,69,1034,15.0,2
106,Tahj Washington,USC,Pac-12,13,45,676,15.0,6,0,0,,0,45,676,15.0,6
107,Billy Bowens,Boise State,MWC,13,30,449,15.0,4,1,12,12.0,0,31,461,14.9,4
108,Jaray Jenkins,LSU,SEC,13,27,404,15.0,6,0,0,,0,27,404,15.0,6
109,Jimmy Horn Jr.,South Florida,American,11,37,551,14.9,3,9,95,10.6,1,46,646,14.0,4
110,Malachi Carter,Georgia Tech,ACC,11,23,342,14.9,2,2,36,18.0,0,25,378,15.1,2
111,Jordan Addison,USC,Pac-12,11,59,875,14.8,8,4,33,8.3,0,63,908,14.4,8
112,Corey Gammage,Marshall,Sun Belt,12,49,724,14.8,5,0,0,,0,49,724,14.8,5
113,Chimere Dike,Wisconsin,Big Ten,12,44,653,14.8,6,3,16,5.3,1,47,669,14.2,7
114,Trey Palmer,Nebraska,Big Ten,12,71,1043,14.7,9,5,75,15.0,0,76,1118,14.7,9
115,Daniel Jackson,Minnesota,Big Ten,10,33,484,14.7,3,0,0,,0,33,484,14.7,3
116,Bryson Nesbit,North Carolina,ACC,13,32,470,14.7,3,0,0,,0,32,470,14.7,3
117,Dylan Drummond,Eastern Michigan,MAC,9,30,440,14.7,3,0,0,,0,30,440,14.7,3
118,Jalen McMillan,Washington,Pac-12,12,71,1040,14.6,8,1,2,2.0,0,72,1042,14.5,8
119,Tyrin Smith,UTEP,CUSA,12,71,1039,14.6,7,5,36,7.2,0,76,1075,14.1,7
120,Jake Bobo,UCLA,Pac-12,12,54,789,14.6,7,0,0,,0,54,789,14.6,7
121,Jahmal Edrine,Florida Atlantic,CUSA,11,39,570,14.6,6,0,0,,0,39,570,14.6,6
122,Jha'Quan Jackson,Tulane,American,13,32,467,14.6,2,1,8,8.0,0,33,475,14.4,2
123,Jadon Thompson,Cincinnati,American,12,27,393,14.6,1,0,0,,0,27,393,14.6,1
124,Jalon Calhoun,Duke,ACC,12,56,811,14.5,4,0,0,,0,56,811,14.5,4
125,De'Corian Clark,UTSA,CUSA,9,51,741,14.5,8,0,0,,0,51,741,14.5,8
126,Jahmal Banks,Wake Forest,ACC,11,39,564,14.5,8,0,0,,0,39,564,14.5,8
127,Justin McGriff,Utah State,MWC,12,31,450,14.5,4,0,0,,0,31,450,14.5,4
128,Jacob Copeland,Maryland,Big Ten,12,26,376,14.5,2,1,-1,-1.0,0,27,375,13.9,2
129,Oscar Cardenas,UTSA,CUSA,13,26,376,14.5,2,2,3,1.5,0,28,379,13.5,2
130,Luke Lachey,Iowa,Big Ten,12,25,362,14.5,3,0,0,,0,25,362,14.5,3
131,Tre Harris,Louisiana Tech,CUSA,12,65,935,14.4,10,5,22,4.4,0,70,957,13.7,10
132,Eddie Lewis,Memphis,American,12,36,520,14.4,5,2,10,5.0,0,38,530,13.9,5
133,George Johnson,Massachusetts,Ind,12,28,402,14.4,1,7,4,0.6,0,35,406,11.6,1
134,Jaelen Gill,Boston College,ACC,12,27,388,14.4,0,0,0,,0,27,388,14.4,0
135,Antwane Wells Jr.,South Carolina,SEC,12,63,898,14.3,5,2,12,6.0,1,65,910,14.0,6
136,Corey Crooms,Western Michigan,MAC,12,57,814,14.3,5,2,-5,-2.5,0,59,809,13.7,5
137,Dontayvion Wicks,Virginia,ACC,8,30,430,14.3,2,0,0,,0,30,430,14.3,2
138,Ben Sinnott,Kansas State,Big 12,13,28,399,14.3,4,0,0,,0,28,399,14.3,4
139,Jake Roberts,North Texas,CUSA,13,26,373,14.3,2,1,10,10.0,0,27,383,14.2,2
140,Jalen Wayne,South Alabama,Sun Belt,12,56,794,14.2,9,0,0,,0,56,794,14.2,9
141,Rara Thomas,Mississippi State,SEC,12,44,626,14.2,7,0,0,,0,44,626,14.2,7
142,Ke'Shawn Williams,Wake Forest,ACC,12,39,553,14.2,1,0,0,,0,39,553,14.2,1
143,KeSean Carter,Houston,American,12,35,497,14.2,4,0,0,,0,35,497,14.2,4
144,Rashee Rice,SMU,American,12,96,1355,14.1,10,0,0,,0,96,1355,14.1,10
145,Jaylin Lane,Middle Tennessee State,CUSA,10,59,829,14.1,4,3,4,1.3,0,62,833,13.4,4
146,Tanner Knue,Eastern Michigan,MAC,11,42,592,14.1,9,2,16,8.0,0,44,608,13.8,9
147,Devin Maddox,Toledo,MAC,12,38,536,14.1,3,5,12,2.4,0,43,548,12.7,3
148,Zion Bowens,Hawaii,MWC,9,35,494,14.1,4,0,0,,0,35,494,14.1,4
149,A.T. Perry,Wake Forest,ACC,12,70,980,14.0,11,0,0,,0,70,980,14.0,11
150,Brock Bowers,Georgia,SEC,13,52,726,14.0,6,6,93,15.5,3,58,819,14.1,9
151,Mac Hippenhammer,Miami (OH),MAC,12,52,726,14.0,8,0,0,,0,52,726,14.0,8
152,Cole Tucker,Northern Illinois,MAC,11,45,632,14.0,4,0,0,,0,45,632,14.0,4
153,Jabre Barber,Troy,Sun Belt,6,25,351,14.0,2,0,0,,0,25,351,14.0,2
154,Zay Flowers,Boston College,ACC,12,78,1077,13.8,12,12,40,3.3,0,90,1117,12.4,12
155,Daewood Davis,Western Kentucky,CUSA,12,63,872,13.8,7,1,15,15.0,0,64,887,13.9,7
156,Keon Coleman,Michigan State,Big Ten,12,58,798,13.8,7,0,0,,0,58,798,13.8,7
157,Javon Baker,UCF,American,13,54,747,13.8,5,0,0,,0,54,747,13.8,5
158,Amare Jones,Georgia Southern,Sun Belt,8,35,483,13.8,6,1,-2,-2.0,0,36,481,13.4,6
159,Chase Cota,Oregon,Pac-12,9,33,455,13.8,2,0,0,,0,33,455,13.8,2
160,Cam Sullivan-Brown,Massachusetts,Ind,10,27,373,13.8,2,0,0,,0,27,373,13.8,2
161,Jordan Smith,Temple,American,11,25,346,13.8,4,0,0,,0,25,346,13.8,4
162,Bub Means,Pitt,ACC,12,23,317,13.8,1,3,10,3.3,0,26,327,12.6,1
163,Sam Pinckney,Coastal Carolina,Sun Belt,12,67,917,13.7,3,0,0,,0,67,917,13.7,3
164,Var'keyes Gumms,North Texas,CUSA,13,33,451,13.7,5,0,0,,0,33,451,13.7,5
165,Stefan Cobbs,Boise State,MWC,11,29,396,13.7,2,1,7,7.0,0,30,403,13.4,2
166,Alex Adams,Akron,MAC,11,63,856,13.6,9,0,0,,0,63,856,13.6,9
167,Malik Nabers,LSU,SEC,13,63,854,13.6,2,1,5,5.0,0,64,859,13.4,2
168,Marshon Ford,Louisville,ACC,12,31,421,13.6,2,0,0,,0,31,421,13.6,2
169,Shamir Hagans,Duke,ACC,12,27,368,13.6,5,0,0,,0,27,368,13.6,5
170,Ronnie Bell,Michigan,Big Ten,13,56,754,13.5,3,3,23,7.7,1,59,777,13.2,4
171,Xavier Weaver,South Florida,American,9,53,718,13.5,6,1,1,1.0,0,54,719,13.3,6
172,Devin Voisin,South Alabama,Sun Belt,12,53,714,13.5,4,0,0,,0,53,714,13.5,4
173,Jordan Whittington,Texas,Big 12,12,45,608,13.5,1,0,0,,0,45,608,13.5,1
174,Kyle Williams,UNLV,MWC,9,40,541,13.5,5,1,12,12.0,0,41,553,13.5,5
175,Savion Williams,TCU,Big 12,13,29,392,13.5,4,0,0,,0,29,392,13.5,4
176,CJ Lewis,Bowling Green State,MAC,12,26,352,13.5,2,1,-1,-1.0,0,27,351,13.0,2
177,Demario Douglas,Liberty,Ind,12,73,977,13.4,6,5,105,21.0,1,78,1082,13.9,7
178,Justin Marshall,Buffalo,MAC,12,53,710,13.4,8,0,0,,0,53,710,13.4,8
179,Barion Brown,Kentucky,SEC,12,45,604,13.4,4,2,2,1.0,0,47,606,12.9,4
180,Xavier White,Texas Tech,Big 12,12,42,561,13.4,3,1,5,5.0,0,43,566,13.2,3
181,Tayvion Robinson,Kentucky,SEC,10,35,470,13.4,3,7,33,4.7,0,42,503,12.0,3
182,Tanner McLachlan,Arizona,Pac-12,12,34,456,13.4,2,0,0,,0,34,456,13.4,2
183,Joseph Ngata,Clemson,ACC,13,33,442,13.4,2,0,0,,0,33,442,13.4,2
184,Parker Washington,Penn State,Big Ten,10,46,611,13.3,2,2,8,4.0,0,48,619,12.9,2
185,Tyson Mobley,Coastal Carolina,Sun Belt,12,36,478,13.3,5,2,1,0.5,0,38,479,12.6,5
186,Pat Bryant,Illinois,Big Ten,11,34,453,13.3,2,0,0,,0,34,453,13.3,2
187,Jalen Cropper,Fresno State,MWC,13,79,1044,13.2,5,7,19,2.7,0,86,1063,12.4,5
188,Ladd McConkey,Georgia,SEC,13,51,675,13.2,5,6,120,20.0,2,57,795,13.9,7
189,Phillip Brooks,Kansas State,Big 12,13,41,543,13.2,4,4,29,7.3,0,45,572,12.7,4
190,Brenden Rice,USC,Pac-12,13,33,437,13.2,2,0,0,,0,33,437,13.2,2
191,Traeshon Holden,Alabama,SEC,10,25,331,13.2,6,0,0,,0,25,331,13.2,6
192,Josh Cameron,Baylor,Big 12,12,25,330,13.2,0,0,0,,0,25,330,13.2,0
193,Henry Pearson,Appalachian State,Sun Belt,12,25,329,13.2,5,0,0,,0,25,329,13.2,5
194,Nathaniel Dell,Houston,American,12,103,1354,13.1,15,4,9,2.3,0,107,1363,12.7,15
195,Malachi Corley,Western Kentucky,CUSA,13,90,1181,13.1,9,10,84,8.4,0,100,1265,12.7,9
196,Caullin Lacy,South Alabama,Sun Belt,12,58,759,13.1,6,1,2,2.0,0,59,761,12.9,6
197,Odieu Hiliare,Bowling Green State,MAC,12,55,720,13.1,6,6,5,0.8,0,61,725,11.9,6
198,Seydou Traore,Arkansas State,Sun Belt,12,50,655,13.1,4,0,0,,0,50,655,13.1,4
199,Puka Nacua,Brigham Young,Ind,9,48,625,13.0,5,25,209,8.4,5,73,834,11.4,10
200,Brayden Willis,Oklahoma,Big 12,12,35,456,13.0,7,10,26,2.6,0,45,482,10.7,7
201,Devaughn Cooper,Syracuse,ACC,12,29,376,13.0,3,0,0,,0,29,376,13.0,3
202,Jakarius Caston,Southern Mississippi,Sun Belt,9,27,352,13.0,4,0,0,,0,27,352,13.0,4
203,Brayden Cosper,Brigham Young,Ind,12,27,351,13.0,1,0,0,,0,27,351,13.0,1
204,Loic Fouonji,Texas Tech,Big 12,12,27,351,13.0,3,0,0,,0,27,351,13.0,3
205,Devin Ravenel,James Madison,Sun Belt,11,24,313,13.0,7,1,-4,-4.0,0,25,309,12.4,7
206,Will Sheppard,Vanderbilt,SEC,12,60,776,12.9,9,0,0,,0,60,776,12.9,9
207,Tre Tucker,Cincinnati,American,12,52,672,12.9,3,1,8,8.0,0,53,680,12.8,3
208,Luke McCaffrey,Rice,CUSA,10,51,656,12.9,6,11,137,12.5,1,62,793,12.8,7
209,Bru McCoy,Tennessee,SEC,11,48,619,12.9,3,1,3,3.0,0,49,622,12.7,3
210,Caden Prieskorn,Memphis,American,12,46,593,12.9,6,0,0,,0,46,593,12.9,6
211,Deshon Stoudemire,Troy,Sun Belt,13,38,491,12.9,2,0,0,,0,38,491,12.9,2
212,Brycen Tremayne,Stanford,Pac-12,12,38,490,12.9,3,0,0,,0,38,490,12.9,3
213,Cameron Latu,Alabama,SEC,10,25,323,12.9,3,0,0,,0,25,323,12.9,3
214,Zakhari Franklin,UTSA,CUSA,13,86,1100,12.8,14,0,0,,0,86,1100,12.8,14
215,Jose Barbon,Temple,American,12,72,918,12.8,2,0,0,,0,72,918,12.8,2
216,Xavier Worthy,Texas,Big 12,12,53,676,12.8,9,2,14,7.0,0,55,690,12.5,9
217,Will Mallory,Miami (FL),ACC,12,42,538,12.8,3,0,0,,0,42,538,12.8,3
218,Corey Dyches,Maryland,Big Ten,12,35,449,12.8,3,0,0,,0,35,449,12.8,3
219,Lideatrick Griffin,Mississippi State,SEC,12,35,449,12.8,4,0,0,,0,35,449,12.8,4
220,Ja'Cyais Credle,Georgia State,Sun Belt,11,28,359,12.8,2,0,0,,0,28,359,12.8,2
221,Dalton Kincaid,Utah,Pac-12,12,70,890,12.7,8,0,0,,0,70,890,12.7,8
222,Jason Ivory,Memphis,American,12,46,586,12.7,2,0,0,,0,46,586,12.7,2
223,Demeer Blankumsee,Toledo,MAC,10,37,470,12.7,3,0,0,,0,37,470,12.7,3
224,Malachai Jones,Tulsa,American,12,37,470,12.7,2,0,0,,0,37,470,12.7,2
225,Jevin Frett,Louisiana-Monroe,Sun Belt,12,30,382,12.7,2,0,0,,0,30,382,12.7,2
226,Alred Luke,Louisiana-Monroe,Sun Belt,12,23,293,12.7,1,8,23,2.9,0,31,316,10.2,1
227,Shocky Jacques-Louis,Akron,MAC,12,74,931,12.6,2,0,0,,0,74,931,12.6,2
228,Amad Anderson Jr.,Temple,American,11,38,479,12.6,4,4,-4,-1.0,0,42,475,11.3,4
229,Giovanni Sanders,Arizona State,Pac-12,12,40,500,12.5,1,1,0,0.0,0,41,500,12.2,1
230,Mason Fairchild,Kansas,Big 12,12,29,363,12.5,5,0,0,,0,29,363,12.5,5
231,Jamal Turner,Toledo,MAC,13,26,325,12.5,8,0,0,,0,26,325,12.5,8
232,Blake Whiteheart,Wake Forest,ACC,11,23,287,12.5,3,0,0,,0,23,287,12.5,3
233,Charlie Jones,Purdue,Big Ten,13,110,1361,12.4,12,2,3,1.5,0,112,1364,12.2,12
234,Isaiah Winstead,East Carolina,American,12,82,1013,12.4,4,0,0,,0,82,1013,12.4,4
235,Elijhah Badger,Arizona State,Pac-12,12,70,866,12.4,7,4,23,5.8,0,74,889,12.0,7
236,Grant Dubose,Charlotte,CUSA,12,64,792,12.4,9,0,0,,0,64,792,12.4,9
237,Jaylen Hall,Western Kentucky,CUSA,13,59,731,12.4,5,3,48,16.0,0,62,779,12.6,5
238,Derwin Burgess Jr.,Georgia Southern,Sun Belt,10,58,717,12.4,6,2,10,5.0,0,60,727,12.1,6
239,Cam Camper,Indiana,Big Ten,7,46,569,12.4,2,0,0,,0,46,569,12.4,2
240,Taylor Morin,Wake Forest,ACC,12,44,545,12.4,7,0,0,,0,44,545,12.4,7
241,Jamari Gassett,Buffalo,MAC,10,28,347,12.4,2,1,-1,-1.0,0,29,346,11.9,2
242,Sam Wiglusz,Ohio,MAC,13,69,850,12.3,11,2,23,11.5,0,71,873,12.3,11
243,Jalil Farooq,Oklahoma,Big 12,12,33,407,12.3,4,13,126,9.7,0,46,533,11.6,4
244,Nehemiah Martinez,Texas Tech,Big 12,12,32,394,12.3,2,2,6,3.0,0,34,400,11.8,2
245,Kamari Morales,North Carolina,ACC,13,29,358,12.3,4,0,0,,0,29,358,12.3,4
246,Jehlani Galloway,Western Michigan,MAC,12,28,344,12.3,0,0,0,,0,28,344,12.3,0
247,Jalen Walthall,Hawaii,MWC,11,27,333,12.3,1,0,0,,0,27,333,12.3,1
248,Jacob Cowing,Arizona,Pac-12,12,85,1034,12.2,7,3,1,0.3,0,88,1035,11.8,7
249,Evan Stewart,Texas A&M,SEC,10,53,649,12.2,2,1,-1,-1.0,0,54,648,12.0,2
250,Zane Pope,Fresno State,MWC,13,46,561,12.2,3,0,0,,0,46,561,12.2,3
251,Brian Hightower,Illinois,Big Ten,12,37,452,12.2,2,0,0,,0,37,452,12.2,2
252,Kenny McIntosh,Georgia,SEC,13,37,450,12.2,1,136,709,5.2,10,173,1159,6.7,11
253,Brian Thomas Jr.,LSU,SEC,12,27,330,12.2,4,0,0,,0,27,330,12.2,4
254,Elijah Metcalf,Middle Tennessee State,CUSA,12,25,305,12.2,2,0,0,,0,25,305,12.2,2
255,Brian Cobbs,Utah State,MWC,12,70,844,12.1,4,2,6,3.0,0,72,850,11.8,4
256,Michael Mayer,Notre Dame,Ind,12,67,809,12.1,9,0,0,,0,67,809,12.1,9
257,Brennan Presley,Oklahoma State,Big 12,12,61,739,12.1,2,4,16,4.0,1,65,755,11.6,3
258,Ricky White,UNLV,MWC,12,51,619,12.1,4,1,3,3.0,0,52,622,12.0,4
259,Brian Casteel,Nevada,MWC,12,48,581,12.1,4,0,0,,0,48,581,12.1,4
260,Miles Cross,Ohio,MAC,13,43,521,12.1,3,3,5,1.7,0,46,526,11.4,3
261,Dalevon Campbell,Nevada,MWC,12,38,459,12.1,1,0,0,,0,38,459,12.1,1
262,Hal Presley,Baylor,Big 12,12,31,374,12.1,3,1,2,2.0,0,32,376,11.8,3
263,Ahmari Huggins-Bruce,Louisville,ACC,11,30,363,12.1,2,2,3,1.5,0,32,366,11.4,2
264,Champ Flemings,Arkansas State,Sun Belt,11,41,492,12.0,1,2,20,10.0,0,43,512,11.9,1
265,Brevyn Spann-Ford,Minnesota,Big Ten,12,40,481,12.0,2,0,0,,0,40,481,12.0,2
