Rk,Player,School,Conf,G,Rec,RecYds,RecAvg,RecTD,RushAtt,RushYds,RushAvg,RushTD,Plays,TotalYds,YardsPerPlay,TotalTDs
274,Dominick Goodman,Cincinnati,Big East,13,40,452,11.3,5,1,-8,-8.0,0,41,444,10.8,5
275,Ramal Porter,San Diego State,MWC,12,24,272,11.3,2,1,7,7.0,0,25,279,11.2,2
276,Michael Ford,Wyoming,MWC,12,60,674,11.2,4,1,1,1.0,0,61,675,11.1,4
277,Kevin Ogletree,Virginia,ACC,12,52,582,11.2,4,7,63,9.0,0,59,645,10.9,4
278,Brett Swain,San Diego State,MWC,12,47,528,11.2,2,4,2,0.5,0,51,530,10.4,2
279,Jordan Kent,Oregon,Pac-10,13,44,491,11.2,4,1,22,22.0,0,45,513,11.4,4
280,T.J. Williams,Michigan State,Big Ten,12,25,281,11.2,3,1,7,7.0,0,26,288,11.1,3
281,Johnny Quinn,North Texas,Sun Belt,11,57,633,11.1,4,1,0,0.0,0,58,633,10.9,4
282,Ryan Scott,Memphis,CUSA,12,47,520,11.1,3,,,,,47,520,11.1,3
283,Brandon Powers,Oregon State,Pac-10,14,39,433,11.1,1,,,,,39,433,11.1,1
284,Chastin West,Fresno State,WAC,12,33,365,11.1,3,10,58,5.8,0,43,423,9.8,3
285,Jamarko Simmons,Western Michigan,MAC,13,61,668,11.0,2,7,38,5.4,0,68,706,10.4,2
286,Chase Coffman,Missouri,Big 12,13,58,638,11.0,9,,,,,58,638,11.0,9
287,Derrick Williams,Penn State,Big Ten,13,40,440,11.0,1,36,145,4.0,1,76,585,7.7,2
288,Mike Holley,Temple,Ind,12,31,342,11.0,0,1,7,7.0,0,32,349,10.9,0
289,Darrell McNeal,Louisiana-Monroe,Sun Belt,12,25,276,11.0,2,6,54,9.0,0,31,330,10.6,2
290,Joel Armstrong,Rice,CUSA,13,24,265,11.0,2,84,135,1.6,1,108,400,3.7,3
291,Brian Murph,Kansas,Big 12,12,43,467,10.9,3,1,14,14.0,0,44,481,10.9,3
292,Riar Geer,Colorado,Big 12,12,24,261,10.9,3,,,,,24,261,10.9,3
293,Brandon Warren,Florida State,ACC,12,28,301,10.8,1,,,,,28,301,10.8,1
294,Tommy Saunders,Missouri,Big 12,13,25,271,10.8,2,,,,,25,271,10.8,2
295,Anthony Hill,North Carolina State,ACC,12,45,478,10.6,0,,,,,45,478,10.6,0
296,Preston Brown,Tulane,CUSA,11,44,467,10.6,2,0,4,,0,44,471,10.7,2
297,Kory Sperry,Colorado State,MWC,12,36,380,10.6,5,,,,,36,380,10.6,5
298,Tyler Grisham,Clemson,ACC,13,25,264,10.6,3,,,,,25,264,10.6,3
299,Chris Hopkins,Toledo,MAC,12,54,565,10.5,7,,,,,54,565,10.5,7
300,Shaun Herbert,Northwestern,Big Ten,12,47,494,10.5,2,2,14,7.0,0,49,508,10.4,2
301,Jordan Norwood,Penn State,Big Ten,13,45,472,10.5,2,,,,,45,472,10.5,2
302,Bobby Williams,Middle Tennessee State,Sun Belt,13,36,378,10.5,1,,,,,36,378,10.5,1
303,Manuel Johnson,Oklahoma,Big 12,12,36,378,10.5,3,2,13,6.5,0,38,391,10.3,3
304,Walter Hill,Army,Ind,12,30,314,10.5,1,,,,,30,314,10.5,1
305,Rodney Ferguson,New Mexico,MWC,13,28,291,10.4,2,252,1234,4.9,7,280,1525,5.4,9
306,Herb Grigsby,Iowa,Big Ten,10,27,282,10.4,0,3,24,8.0,1,30,306,10.2,1
307,Donnie Johnson,Tulsa,CUSA,13,27,280,10.4,2,,,,,27,280,10.4,2
308,Syndric Steptoe,Arizona,Pac-10,12,55,568,10.3,2,7,34,4.9,0,62,602,9.7,2
309,Caleb Spencer,Nevada,WAC,13,55,564,10.3,2,2,-1,-0.5,1,57,563,9.9,3
310,Jeremy Trimble,Army,Ind,12,52,534,10.3,2,1,41,41.0,1,53,575,10.8,3
311,Ean Randolph,South Florida,Big East,13,49,506,10.3,4,7,51,7.3,0,56,557,9.9,4
312,Quinton Smith,Rice,CUSA,13,40,410,10.3,2,211,1096,5.2,10,251,1506,6.0,12
313,Nick Polk,Indiana,Big Ten,11,32,326,10.2,1,2,0,0.0,0,34,326,9.6,1
314,Johnny Walker,Colorado State,MWC,12,58,586,10.1,0,5,14,2.8,0,63,600,9.5,0
315,Andre Caldwell,Florida,SEC,14,57,577,10.1,6,21,102,4.9,1,78,679,8.7,7
316,Danny Amendola,Texas Tech,Big 12,13,48,487,10.1,5,3,12,4.0,0,51,499,9.8,5
317,Dexton Fields,Kansas,Big 12,12,45,455,10.1,5,1,7,7.0,0,46,462,10.0,5
318,Dante Rosario,Oregon,Pac-10,13,42,426,10.1,1,,,,,42,426,10.1,1
319,Emmanuel Spann,Marshall,CUSA,12,38,383,10.1,3,1,1,1.0,0,39,384,9.8,3
320,James Bailey,Indiana,Big Ten,12,40,401,10.0,0,,,,,40,401,10.0,0
321,Joey Haynos,Maryland,ACC,13,37,369,10.0,3,,,,,37,369,10.0,3
322,Jason Harmon,Florida Atlantic,Sun Belt,12,26,261,10.0,2,,,,,26,261,10.0,2
323,Ashlyn Parker,Florida International,Sun Belt,12,23,231,10.0,0,,,,,23,231,10.0,0
324,Chandler Williams,Florida International,Sun Belt,10,67,664,9.9,1,3,-9,-3.0,0,70,655,9.4,1
325,Rashaad Norwood,Kansas State,Big 12,12,36,358,9.9,0,,,,,36,358,9.9,0
326,Robert Johnson,Texas Tech,Big 12,12,89,871,9.8,11,,,,,89,871,9.8,11
327,Kenneth Moore,Wake Forest,ACC,14,32,314,9.8,1,105,507,4.8,2,137,821,6.0,3
328,Zach Miller,Arizona State,Pac-10,13,50,484,9.7,4,,,,,50,484,9.7,4
329,Samuel Smith,Florida International,Sun Belt,10,47,458,9.7,2,,,,,47,458,9.7,2
330,Jason Snelling,Virginia,ACC,11,29,282,9.7,0,183,772,4.2,7,212,1054,5.0,7
331,Kalvin McRae,Ohio,MAC,14,29,280,9.7,1,258,1252,4.9,15,287,1532,5.3,16
332,Martin Rucker,Missouri,Big 12,13,53,511,9.6,5,1,9,9.0,0,54,520,9.6,5
333,Raphael Chestnut,Duke,ACC,12,39,375,9.6,2,,,,,39,375,9.6,2
334,Marshawn Lynch,California,Pac-10,13,34,328,9.6,4,223,1356,6.1,11,257,1684,6.6,15
335,Tony Hunt,Penn State,Big Ten,13,27,259,9.6,3,277,1386,5.0,11,304,1645,5.4,14
336,Anthony James,Louisiana Tech,WAC,13,25,241,9.6,1,,,,,25,241,9.6,1
337,Brandon Jackson,Nebraska,Big 12,14,33,313,9.5,2,188,989,5.3,8,221,1302,5.9,10
338,Derek Schouman,Boise State,WAC,12,29,276,9.5,4,,,,,29,276,9.5,4
339,Fontel Mines,Virginia,ACC,12,27,256,9.5,2,,,,,27,256,9.5,2
340,Patrick Turner,USC,Pac-10,13,29,272,9.4,2,,,,,29,272,9.4,2
341,Michael Bumpus,Washington State,Pac-10,12,60,558,9.3,1,,,,,60,558,9.3,1
342,Steve Odom,Toledo,MAC,12,46,428,9.3,2,2,-10,-5.0,0,48,418,8.7,2
343,Fred Davis,USC,Pac-10,13,38,352,9.3,3,,,,,38,352,9.3,3
344,Brandon Allen,New Mexico State,WAC,12,26,240,9.2,1,,,,,26,240,9.2,1
345,Curtis Brown,Brigham Young,MWC,13,62,566,9.1,3,201,1010,5.0,7,263,1576,6.0,10
346,Brian Hernandez,Utah,MWC,11,47,424,9.0,1,,,,,47,424,9.0,1
347,Larry Taylor,Connecticut,Big East,10,29,261,9.0,1,6,78,13.0,0,35,339,9.7,1
348,Ray Fisher,Indiana,Big Ten,11,24,215,9.0,0,1,6,6.0,0,25,221,8.8,0
349,Gary Banks,Troy,Sun Belt,13,68,603,8.9,8,6,21,3.5,0,74,624,8.4,8
350,Garrett Wolfe,Northern Illinois,MAC,13,28,249,8.9,1,309,1928,6.2,18,337,2177,6.5,19
351,Lamart Barrett,North Carolina State,ACC,11,27,241,8.9,0,,,,,27,241,8.9,0
352,Chris Maragos,Western Michigan,MAC,13,25,222,8.9,0,3,0,0.0,0,28,222,7.9,0
353,Joe Chapple,Western Michigan,MAC,13,35,308,8.8,2,,,,,35,308,8.8,2
354,Otis Nelson,Utah State,WAC,10,27,238,8.8,1,,,,,27,238,8.8,1
355,Tom Santi,Virginia,ACC,12,29,253,8.7,1,,,,,29,253,8.7,1
356,Mike Falco,Rice,CUSA,8,26,219,8.4,1,8,10,1.3,0,34,229,6.7,1
357,Terrance Parks,Baylor,Big 12,6,26,217,8.3,0,,,,,26,217,8.3,0
358,Joseph Doss,Memphis,CUSA,12,25,205,8.2,2,224,910,4.1,7,249,1115,4.5,9
359,Trumaine Riley,Eastern Michigan,MAC,11,45,364,8.1,0,4,5,1.3,0,49,369,7.5,0
360,Jon Cornish,Kansas,Big 12,12,24,194,8.1,1,250,1457,5.8,8,274,1651,6.0,9
361,Ontario Sneed,Central Michigan,MAC,13,52,415,8.0,7,135,764,5.7,4,187,1179,6.3,11
362,Chris Marrow,UTEP,CUSA,12,32,257,8.0,0,,,,,32,257,8.0,0
363,Tommy Henderson,Rice,CUSA,11,31,245,7.9,1,,,,,31,245,7.9,1
364,Marcus Cross,Utah State,WAC,11,27,211,7.8,1,176,650,3.7,3,203,861,4.2,4
365,Brian Leonard,Rutgers,Big East,13,38,294,7.7,0,93,423,4.5,5,131,717,5.5,5
366,Jacob Hester,LSU,SEC,13,35,269,7.7,3,94,440,4.7,6,129,709,5.5,9
367,Chris Brown,Tennessee,SEC,13,31,239,7.7,1,,,,,31,239,7.7,1
368,Shannon Woods,Texas Tech,Big 12,13,75,572,7.6,2,152,926,6.1,10,227,1498,6.6,12
369,L.V. Whitworth,Boston College,ACC,13,30,227,7.6,0,174,791,4.5,4,204,1018,5.0,4
370,Dwayne Wright,Fresno State,WAC,12,29,221,7.6,1,261,1462,5.6,11,290,1683,5.8,12
371,Kory Sheets,Purdue,Big Ten,14,28,213,7.6,2,158,780,4.9,11,186,993,5.3,13
372,Chris Markey,UCLA,Pac-10,13,35,261,7.5,0,227,1107,4.9,2,262,1368,5.2,2
373,Albert Young,Iowa,Big Ten,13,30,225,7.5,1,178,779,4.4,7,208,1004,4.8,8
374,Larry Bostic,Ball State,MAC,11,42,309,7.4,0,146,545,3.7,3,188,854,4.5,3
375,Jeremiah Williams,New Mexico State,WAC,11,37,265,7.2,2,96,426,4.4,4,133,691,5.2,6
376,Lance Long,Mississippi State,SEC,12,25,177,7.1,1,2,-2,-1.0,0,27,175,6.5,1
377,Darius Walker,Notre Dame,Ind,13,56,391,7.0,1,255,1267,5.0,7,311,1658,5.3,8
378,Kevin Smith,UCF,CUSA,9,23,158,6.9,0,206,934,4.5,7,229,1092,4.8,7
379,James Starks,Buffalo,MAC,12,34,226,6.6,0,175,704,4.0,6,209,930,4.4,6
380,Tim Brown,Temple,Ind,10,33,218,6.6,0,182,731,4.0,2,215,949,4.4,2
381,Christopher Buckner,New Mexico State,WAC,11,23,151,6.6,0,,,,,23,151,6.6,0
382,Tyrell Sutton,Northwestern,Big Ten,12,40,261,6.5,2,189,1000,5.3,5,229,1261,5.5,7
383,Reynaldo Pellerin,SMU,CUSA,12,30,196,6.5,3,,,,,30,196,6.5,3
384,Yvenson Bernard,Oregon State,Pac-10,13,43,276,6.4,1,296,1307,4.4,12,339,1583,4.7,13
385,Brandon Whitaker,Baylor,Big 12,9,30,192,6.4,1,41,158,3.9,1,71,350,4.9,2
386,Mark Bonds,Western Michigan,MAC,12,26,164,6.3,0,252,1082,4.3,7,278,1246,4.5,7
387,Marcus Thomas,UTEP,CUSA,11,39,242,6.2,1,156,513,3.3,5,195,755,3.9,6
388,Dontayo Gage,Eastern Michigan,MAC,12,28,169,6.0,0,20,4,0.2,0,48,173,3.6,0
389,Akieem Jolla,New Mexico State,WAC,10,23,135,5.9,0,0,0,,0,23,135,5.9,0
390,Paul Mosley,Baylor,Big 12,11,23,122,5.3,1,100,479,4.8,6,123,601,4.9,7
391,Dennis Kennedy,Akron,MAC,11,39,193,4.9,0,226,914,4.0,9,265,1107,4.2,9
