Rk,Player,School,Conf,G,Rec,RecYds,RecAvg,RecTD,RushAtt,RushYds,RushAvg,RushTD,Plays,TotalYds,YardsPerPlay,TotalTDs
45,Marvin McNutt,Iowa,Big Ten,13,53,861,16.2,8,1,5,5.0,0,54,866,16.0,8
46,Derrell Johnson-Koulianos,Iowa,Big Ten,12,46,745,16.2,10,5,40,8.0,0,51,785,15.4,10
47,Orson Charles,Georgia,SEC,13,26,422,16.2,2,,,,,26,422,16.2,2
48,Justin Blackmon,Oklahoma State,Big 12,12,111,1782,16.1,20,4,77,19.3,1,115,1859,16.2,21
49,Leonard Hankerson,Miami (FL),ACC,13,72,1156,16.1,13,,,,,72,1156,16.1,13
50,Eric Greenwood,Idaho,WAC,13,46,741,16.1,6,,,,,46,741,16.1,6
51,Michael Campbell,Temple,MAC,12,45,724,16.1,6,,,,,45,724,16.1,6
52,Rob Housler,Florida Atlantic,Sun Belt,12,39,629,16.1,4,1,29,29.0,0,40,658,16.5,4
53,Deantre Lewis,Arizona State,Pac-10,11,23,370,16.1,2,92,539,5.9,4,115,909,7.9,6
54,Jermaine Kearse,Washington,Pac-10,13,63,1005,16.0,12,,,,,63,1005,16.0,12
55,Devier Posey,Ohio State,Big Ten,13,53,848,16.0,7,,,,,53,848,16.0,7
56,Jarrett Boykin,Virginia Tech,ACC,14,53,847,16.0,6,,,,,53,847,16.0,6
57,Dontrelle Inman,Virginia,ACC,12,51,815,16.0,3,,,,,51,815,16.0,3
58,Rod Streater,Temple,MAC,12,30,481,16.0,4,7,83,11.9,1,37,564,15.2,5
59,Greg Salas,Hawaii,WAC,14,119,1889,15.9,14,,,,,119,1889,15.9,14
60,Zach Bolger,Wyoming,MWC,11,28,446,15.9,3,,,,,28,446,15.9,3
61,Alex Neutz,Buffalo,MAC,11,26,414,15.9,4,,,,,26,414,15.9,4
62,Marcus Sales,Syracuse,Big East,11,26,414,15.9,4,,,,,26,414,15.9,4
63,D.J. Woods,Cincinnati,Big East,12,57,898,15.8,8,11,87,7.9,2,68,985,14.5,10
64,Chris Owusu,Stanford,Pac-10,7,25,396,15.8,3,2,32,16.0,0,27,428,15.9,3
65,Torrey Smith,Maryland,ACC,13,67,1055,15.7,12,9,7,0.8,0,76,1062,14.0,12
66,Rishard Matthews,Nevada,WAC,14,56,879,15.7,5,5,76,15.2,2,61,955,15.7,7
67,Kelvin Bolden,Southern Mississippi,CUSA,12,46,722,15.7,6,5,27,5.4,0,51,749,14.7,6
68,Aaron Dobson,Marshall,CUSA,12,44,689,15.7,5,2,18,9.0,0,46,707,15.4,5
69,Da'Jon McKnight,Minnesota,Big Ten,12,48,750,15.6,10,,,,,48,750,15.6,10
70,Ryan Grant,Tulane,CUSA,12,33,515,15.6,4,5,3,0.6,0,38,518,13.6,4
71,Patrick Edwards,Houston,CUSA,12,71,1100,15.5,13,1,-9,-9.0,0,72,1091,15.2,13
72,Jonathan Baldwin,Pitt,Big East,13,53,822,15.5,5,3,3,1.0,0,56,825,14.7,5
73,Mark Dell,Michigan State,Big Ten,13,51,788,15.5,6,,,,,51,788,15.5,6
74,Kierrie Johnson,Houston,CUSA,12,37,572,15.5,6,,,,,37,572,15.5,6
75,Coby Fleener,Stanford,Pac-10,13,28,434,15.5,7,,,,,28,434,15.5,7
76,Steven Goulet,Ohio,MAC,13,25,388,15.5,1,8,79,9.9,0,33,467,14.2,1
77,Lester Jean,Florida Atlantic,Sun Belt,12,64,988,15.4,8,2,-16,-8.0,0,66,972,14.7,8
78,Jeremy Ebert,Northwestern,Big Ten,13,62,953,15.4,8,5,21,4.2,0,67,974,14.5,8
79,Lance Kendricks,Wisconsin,Big Ten,13,43,663,15.4,5,2,-10,-5.0,0,45,653,14.5,5
80,Willie Haulstead,Florida State,ACC,13,38,587,15.4,6,0,6,,0,38,593,15.6,6
81,Jalen Saunders,Fresno State,WAC,13,30,462,15.4,3,19,166,8.7,0,49,628,12.8,3
82,Dwight Jones,North Carolina,ACC,13,62,946,15.3,4,,,,,62,946,15.3,4
83,Damaris Johnson,Tulsa,CUSA,13,57,872,15.3,4,55,560,10.2,7,112,1432,12.8,11
84,Marvin Jones,California,Pac-10,12,50,765,15.3,4,6,94,15.7,1,56,859,15.3,5
85,Patrick Hearn,UAB,CUSA,12,35,536,15.3,4,3,11,3.7,0,38,547,14.4,4
86,Duwyce Wilson,Indiana,Big Ten,12,32,488,15.3,3,,,,,32,488,15.3,3
87,Shaky Smithson,Utah,MWC,13,25,383,15.3,3,4,33,8.3,0,29,416,14.3,3
88,Chris Matthews,Kentucky,SEC,13,61,925,15.2,9,,,,,61,925,15.2,9
89,Owen Spencer,North Carolina State,ACC,13,60,912,15.2,4,,,,,60,912,15.2,4
90,Jimmy Young,TCU,MWC,13,32,486,15.2,4,,,,,32,486,15.2,4
91,Kamar Aiken,UCF,CUSA,14,32,486,15.2,2,,,,,32,486,15.2,2
92,Daniel Blackledge,Washington State,Pac-10,11,30,456,15.2,3,2,16,8.0,0,32,472,14.8,3
93,Allen Muse,Arkansas State,Sun Belt,12,42,635,15.1,5,1,2,2.0,0,43,637,14.8,5
94,Paul Richardson,Colorado,Big 12,12,34,514,15.1,6,6,7,1.2,0,40,521,13.0,6
95,Ted Bolser,Indiana,Big Ten,12,27,407,15.1,5,,,,,27,407,15.1,5
96,Andrell Smith,Louisville,Big East,13,25,377,15.1,3,,,,,25,377,15.1,3
97,Juron Criner,Arizona,Pac-10,13,82,1233,15.0,11,8,66,8.3,0,90,1299,14.4,11
98,Jamel Hamler,Fresno State,WAC,12,54,812,15.0,6,1,-1,-1.0,0,55,811,14.7,6
99,Deonte Thompson,Florida,SEC,13,38,570,15.0,1,,,,,38,570,15.0,1
100,A.J. Green,Georgia,SEC,9,57,848,14.9,9,3,44,14.7,0,60,892,14.9,9
101,Aubrey Quarles,Kansas State,Big 12,13,51,760,14.9,5,3,41,13.7,0,54,801,14.8,5
102,Van Chew,Syracuse,Big East,12,41,611,14.9,5,,,,,41,611,14.9,5
103,Kealoha Pilares,Hawaii,WAC,13,88,1306,14.8,15,,,,,88,1306,14.8,15
104,Jeff Fuller,Texas A&M,Big 12,13,72,1066,14.8,12,,,,,72,1066,14.8,12
105,Doug Baldwin,Stanford,Pac-10,13,58,857,14.8,9,3,39,13.0,0,61,896,14.7,9
106,Jordan White,Western Michigan,MAC,12,94,1378,14.7,10,3,29,9.7,0,97,1407,14.5,10
107,Armon Binns,Cincinnati,Big East,12,75,1101,14.7,10,,,,,75,1101,14.7,10
108,Noel Grigsby,San Jose State,WAC,13,56,822,14.7,4,,,,,56,822,14.7,4
109,Marquis Maze,Alabama,SEC,13,38,557,14.7,3,3,15,5.0,0,41,572,14.0,3
110,Virgil Green,Nevada,WAC,14,35,515,14.7,5,4,19,4.8,0,39,534,13.7,5
111,Chris Givens,Wake Forest,ACC,11,35,514,14.7,4,16,63,3.9,2,51,577,11.3,6
112,Brandon Sullivan,San Diego State,MWC,13,26,383,14.7,3,40,124,3.1,7,66,507,7.7,10
113,Dontavia Bogan,South Florida,Big East,12,47,685,14.6,6,2,23,11.5,0,49,708,14.4,6
114,Julio Jones,Alabama,SEC,13,78,1133,14.5,7,8,135,16.9,2,86,1268,14.7,9
115,Anthony McCall,Louisiana-Monroe,Sun Belt,12,33,479,14.5,2,,,,,33,479,14.5,2
116,Rodney Smith,Florida State,ACC,14,31,448,14.5,3,,,,,31,448,14.5,3
117,Arceto Clark,Mississippi State,SEC,13,25,362,14.5,3,,,,,25,362,14.5,3
118,T.Y. Hilton,Florida International,Sun Belt,13,59,848,14.4,5,30,282,9.4,4,89,1130,12.7,9
119,Chad Bumphis,Mississippi State,SEC,12,44,634,14.4,5,19,131,6.9,0,63,765,12.1,5
120,Terrence McCrae,Ohio,MAC,13,35,505,14.4,9,3,7,2.3,0,38,512,13.5,9
121,John Chiles,Texas,Big 12,11,29,418,14.4,1,2,18,9.0,0,31,436,14.1,1
122,Greg Childs,Arkansas,SEC,8,46,659,14.3,6,,,,,46,659,14.3,6
123,Willie Clark,Northern Illinois,MAC,14,42,602,14.3,7,,,,,42,602,14.3,7
124,Frantrell Forrest,UAB,CUSA,9,39,558,14.3,4,8,21,2.6,0,47,579,12.3,4
125,Tyrone Pronty,Bowling Green State,MAC,12,35,502,14.3,3,3,17,5.7,0,38,519,13.7,3
126,Darius Hanks,Alabama,SEC,13,32,456,14.3,3,2,7,3.5,0,34,463,13.6,3
127,Riley Dunlop,Ohio,MAC,13,27,387,14.3,3,2,18,9.0,1,29,405,14.0,4
128,Greg Ellingson,Florida International,Sun Belt,12,43,612,14.2,5,,,,,43,612,14.2,5
129,Marcus Allen,New Mexico State,WAC,12,42,598,14.2,2,17,100,5.9,1,59,698,11.8,3
130,Marcus Lattimore,South Carolina,SEC,13,29,412,14.2,2,249,1197,4.8,17,278,1609,5.8,19
131,Royce Pollard,Hawaii,WAC,14,64,901,14.1,7,,,,,64,901,14.1,7
132,Terrell Zachery,Auburn,SEC,14,43,605,14.1,4,11,71,6.5,0,54,676,12.5,4
133,Terrence Toliver,LSU,SEC,13,41,579,14.1,5,,,,,41,579,14.1,5
134,Vance McDonald,Rice,CUSA,10,28,396,14.1,8,3,19,6.3,0,31,415,13.4,8
135,Jeff Maehl,Oregon,Pac-10,13,77,1076,14.0,12,1,-1,-1.0,0,78,1075,13.8,12
136,James Cleveland,Houston,CUSA,11,57,800,14.0,6,1,-1,-1.0,0,58,799,13.8,6
137,Marqueis Gray,Minnesota,Big Ten,12,42,587,14.0,5,23,110,4.8,1,65,697,10.7,6
138,Mike Jones,UAB,CUSA,12,38,531,14.0,7,2,-8,-4.0,0,40,523,13.1,7
139,Jalal Beauchman,San Jose State,WAC,13,60,835,13.9,6,,,,,60,835,13.9,6
140,Brian Watters,UCF,CUSA,14,47,651,13.9,2,1,11,11.0,0,48,662,13.8,2
141,Lou Greenwood,Colorado State,MWC,12,34,474,13.9,2,16,61,3.8,1,50,535,10.7,3
142,Lucas Reed,New Mexico,MWC,11,33,459,13.9,5,,,,,33,459,13.9,5
143,Austin Zouzalik,Texas Tech,Big 12,12,31,432,13.9,2,,,,,31,432,13.9,2
144,Evan Landi,South Florida,Big East,13,28,390,13.9,2,,,,,28,390,13.9,2
145,Erik Highsmith,North Carolina,ACC,13,25,348,13.9,3,,,,,25,348,13.9,3
146,Malcolm Williams,Texas,Big 12,12,24,334,13.9,2,3,10,3.3,0,27,344,12.7,2
147,Kris Burd,Virginia,ACC,12,58,799,13.8,5,3,7,2.3,0,61,806,13.2,5
148,Marcus Rivers,Buffalo,MAC,12,50,690,13.8,5,,,,,50,690,13.8,5
149,Darius Carey,North Texas,Sun Belt,12,38,524,13.8,5,5,65,13.0,1,43,589,13.7,6
150,Josh Bellamy,Louisville,Big East,13,29,401,13.8,5,1,12,12.0,0,30,413,13.8,5
151,Willie McNeal,Western Kentucky,Sun Belt,12,26,360,13.8,2,17,70,4.1,0,43,430,10.0,2
152,Cody Wilson,Central Michigan,MAC,12,83,1137,13.7,5,18,95,5.3,1,101,1232,12.2,6
153,Jarvis Williams,North Carolina State,ACC,13,52,713,13.7,5,,,,,52,713,13.7,5
154,Johdrick Morris,Southern Mississippi,CUSA,12,50,684,13.7,4,1,-9,-9.0,0,51,675,13.2,4
155,Mike Shanahan,Pitt,Big East,13,43,589,13.7,1,,,,,43,589,13.7,1
156,Justin Brown,Penn State,Big Ten,13,33,452,13.7,1,2,-12,-6.0,0,35,440,12.6,1
157,Jalil Carter,Akron,MAC,12,30,412,13.7,2,2,28,14.0,0,32,440,13.8,2
158,Nick Harwell,Miami (OH),MAC,14,64,871,13.6,6,5,21,4.2,0,69,892,12.9,6
159,Tavon Austin,West Virginia,Big East,13,58,787,13.6,8,16,161,10.1,1,74,948,12.8,9
160,James Kirkendoll,Texas,Big 12,12,52,707,13.6,2,2,-10,-5.0,0,54,697,12.9,2
161,Melvin Harris,Ole Miss,SEC,11,30,408,13.6,3,,,,,30,408,13.6,3
162,Eric Lair,Minnesota,Big Ten,12,39,526,13.5,2,1,9,9.0,0,40,535,13.4,2
163,Brett Brackett,Penn State,Big Ten,13,39,525,13.5,5,,,,,39,525,13.5,5
164,Jamaal Jackson,North Texas,Sun Belt,11,33,446,13.5,4,2,6,3.0,0,35,452,12.9,4
165,Bart Johnson,TCU,MWC,13,31,419,13.5,4,,,,,31,419,13.5,4
166,Anthony Elzy,North Carolina,ACC,11,25,338,13.5,2,72,296,4.1,2,97,634,6.5,4
167,Austin Pettis,Boise State,WAC,13,71,951,13.4,10,,,,,71,951,13.4,10
168,Michael Smith,Connecticut,Big East,13,46,615,13.4,2,,,,,46,615,13.4,2
169,Malcolm Beyah,Middle Tennessee State,Sun Belt,13,29,388,13.4,2,6,23,3.8,0,35,411,11.7,2
170,Alex Green,Hawaii,WAC,14,27,363,13.4,1,146,1199,8.2,18,173,1562,9.0,19
171,Devon Smith,Penn State,Big Ten,13,27,363,13.4,1,15,42,2.8,0,42,405,9.6,1
172,Conner Vernon,Duke,ACC,12,73,973,13.3,4,5,40,8.0,0,78,1013,13.0,4
173,A.J. Jenkins,Illinois,Big Ten,13,56,746,13.3,7,,,,,56,746,13.3,7
174,La'Rod King,Kentucky,SEC,13,36,478,13.3,5,,,,,36,478,13.3,5
175,Gerell Robinson,Arizona State,Pac-10,11,29,387,13.3,5,,,,,29,387,13.3,5
176,Ja-Mes Logan,Ole Miss,SEC,12,29,387,13.3,2,,,,,29,387,13.3,2
177,Marcus Barnett,Cincinnati,Big East,12,25,333,13.3,2,,,,,25,333,13.3,2
178,Niles Paul,Nebraska,Big 12,12,39,516,13.2,1,5,14,2.8,0,44,530,12.0,1
179,Cortez Smith,Purdue,Big Ten,12,33,434,13.2,4,2,8,4.0,0,35,442,12.6,4
180,Chris Harper,Kansas State,Big 12,13,25,330,13.2,4,5,47,9.4,0,30,377,12.6,4
181,Jerrell Jackson,Missouri,Big 12,12,50,656,13.1,3,4,22,5.5,1,54,678,12.6,4
182,Martel Moore,Northern Illinois,MAC,14,40,525,13.1,4,,,,,40,525,13.1,4
183,Matt Snyder,Virginia,ACC,12,30,393,13.1,0,,,,,30,393,13.1,0
184,Michael Floyd,Notre Dame,Ind,12,79,1025,13.0,12,1,9,9.0,0,80,1034,12.9,12
185,Roy Roundtree,Michigan,Big Ten,13,72,935,13.0,7,,,,,72,935,13.0,7
186,Jason Bruce,Troy,Sun Belt,13,47,613,13.0,5,4,35,8.8,0,51,648,12.7,5
187,Joe Halahuni,Oregon State,Pac-10,12,30,390,13.0,6,,,,,30,390,13.0,6
188,Tyler Eifert,Notre Dame,Ind,11,27,352,13.0,2,,,,,27,352,13.0,2
189,Kenny Stills,Oklahoma,Big 12,14,61,786,12.9,5,,,,,61,786,12.9,5
190,Kerry Taylor,Arizona State,Pac-10,12,54,699,12.9,3,,,,,54,699,12.9,3
191,Darryl Stonum,Michigan,Big Ten,13,49,633,12.9,4,,,,,49,633,12.9,4
192,Bobby Swigert,Boston College,ACC,13,39,504,12.9,4,,,,,39,504,12.9,4
193,Luke Willson,Rice,CUSA,11,33,425,12.9,3,,,,,33,425,12.9,3
194,Ben Thayer,Eastern Michigan,MAC,12,30,386,12.9,3,1,32,32.0,0,31,418,13.5,3
195,Carl Moore,Florida,SEC,13,27,349,12.9,1,,,,,27,349,12.9,1
196,Taiwan Easterling,Florida State,ACC,14,43,551,12.8,5,1,-8,-8.0,0,44,543,12.3,5
197,Nick Toon,Wisconsin,Big Ten,9,36,459,12.8,3,2,10,5.0,0,38,469,12.3,3
198,Maurice Shaw,Idaho,WAC,13,32,410,12.8,2,,,,,32,410,12.8,2
199,Taylor Embree,UCLA,Pac-10,12,32,409,12.8,0,1,0,0.0,0,33,409,12.4,0
200,Kito Poblah,Central Michigan,MAC,12,44,558,12.7,5,2,11,5.5,0,46,569,12.4,5
201,Jeffery Anderson,UAB,CUSA,12,32,407,12.7,4,,,,,32,407,12.7,4
202,Jaron Brown,Clemson,ACC,12,32,405,12.7,3,8,63,7.9,0,40,468,11.7,3
203,Devin Street,Pitt,Big East,13,25,318,12.7,2,3,16,5.3,0,28,334,11.9,2
204,John Cole,Vanderbilt,SEC,12,25,317,12.7,1,1,-1,-1.0,0,26,316,12.2,1
205,Tyshon Goode,Kent State,MAC,12,59,743,12.6,5,1,3,3.0,0,60,746,12.4,5
206,Ty Kirk,New Mexico,MWC,12,38,477,12.6,2,7,12,1.7,0,45,489,10.9,2
207,Kashif Moore,Connecticut,Big East,13,36,452,12.6,4,5,5,1.0,0,41,457,11.1,4
208,A.J. Guyton,UCF,CUSA,13,28,353,12.6,3,5,7,1.4,0,33,360,10.9,3
209,Devin Aguilar,Washington,Pac-10,11,28,352,12.6,2,,,,,28,352,12.6,2
210,Darrell Davis,North Carolina State,ACC,12,26,327,12.6,3,,,,,26,327,12.6,3
211,T.J. Graham,North Carolina State,ACC,13,25,316,12.6,4,1,-7,-7.0,0,26,309,11.9,4
212,Lance Lewis,East Carolina,CUSA,13,89,1116,12.5,14,,,,,89,1116,12.5,14
213,Lyle Leong,Texas Tech,Big 12,13,74,926,12.5,19,,,,,74,926,12.5,19
214,Cody Hoffman,Brigham Young,MWC,13,42,527,12.5,7,,,,,42,527,12.5,7
215,Brandon Barden,Vanderbilt,SEC,12,34,425,12.5,3,,,,,34,425,12.5,3
216,Ryan Broyles,Oklahoma,Big 12,14,131,1622,12.4,14,,,,,131,1622,12.4,14
217,Jereme Brooks,Utah,MWC,13,51,633,12.4,4,2,-8,-4.0,0,53,625,11.8,4
218,Scotty McKnight,Colorado,Big 12,12,50,621,12.4,7,,,,,50,621,12.4,7
219,Jeremy Lafrance,Akron,MAC,10,43,534,12.4,6,1,10,10.0,1,44,544,12.4,7
220,Alec Lemon,Syracuse,Big East,12,32,397,12.4,4,1,-2,-2.0,0,33,395,12.0,4
221,Stanley Havili,USC,Pac-10,13,32,396,12.4,2,26,166,6.4,1,58,562,9.7,3
222,Bryant Williams,New Mexico,MWC,10,24,298,12.4,3,3,12,4.0,0,27,310,11.5,3
223,Jacquise Terry,Kent State,MAC,12,23,285,12.4,2,151,542,3.6,7,174,827,4.8,9
224,Donovan Varner,Duke,ACC,12,60,736,12.3,1,6,2,0.3,1,66,738,11.2,2
225,Markus Wheaton,Oregon State,Pac-10,12,55,675,12.3,4,27,220,8.1,2,82,895,10.9,6
226,Deandre Hopkins,Clemson,ACC,12,52,637,12.3,4,,,,,52,637,12.3,4
227,Alex Torres,Texas Tech,Big 12,11,39,481,12.3,3,,,,,39,481,12.3,3
228,Mike Willie,Arizona State,Pac-10,12,36,442,12.3,6,,,,,36,442,12.3,6
229,Landon Cox,Northern Illinois,MAC,14,35,429,12.3,3,1,4,4.0,0,36,433,12.0,3
230,Keshawn Martin,Michigan State,Big Ten,11,32,394,12.3,1,18,157,8.7,0,50,551,11.0,1
231,Tannar Rehrer,Memphis,CUSA,12,23,284,12.3,0,,,,,23,284,12.3,0
232,Cole Beasley,SMU,CUSA,14,87,1060,12.2,6,,,,,87,1060,12.2,6
233,Kendall Wright,Baylor,Big 12,13,78,952,12.2,7,8,53,6.6,0,86,1005,11.7,7
234,Robert Woods,USC,Pac-10,13,65,792,12.2,6,6,50,8.3,0,71,842,11.9,6
235,B.J. Cunningham,Michigan State,Big Ten,12,50,611,12.2,9,1,0,0.0,0,51,611,12.0,9
236,Charles Clay,Tulsa,CUSA,13,43,526,12.2,7,34,226,6.6,0,77,752,9.8,7
237,Thomas Roberson,Tulsa,CUSA,13,30,367,12.2,2,8,67,8.4,0,38,434,11.4,2
238,Darius Darks,Iowa State,Big 12,12,29,355,12.2,1,,,,,29,355,12.2,1
239,Wayne Times,Florida International,Sun Belt,13,28,341,12.2,1,5,31,6.2,1,33,372,11.3,2
240,Randall Cobb,Kentucky,SEC,13,84,1017,12.1,7,55,424,7.7,5,139,1441,10.4,12
241,Doug Martin,Boise State,WAC,13,28,338,12.1,2,201,1260,6.3,12,229,1598,7.0,14
242,D'Andre Goodwin,Washington,Pac-10,13,44,530,12.0,4,,,,,44,530,12.0,4
243,Adonis Thomas,Toledo,MAC,13,31,372,12.0,2,175,1098,6.3,8,206,1470,7.1,10
244,Quentin Pierce,Southern Mississippi,CUSA,12,38,454,11.9,4,,,,,38,454,11.9,4
245,Terrence Miller,Arizona,Pac-10,13,29,345,11.9,0,2,13,6.5,0,31,358,11.5,0
246,Lance Dunbar,North Texas,Sun Belt,12,28,332,11.9,3,274,1553,5.7,13,302,1885,6.2,16
247,Courtney Edmonson,Marshall,CUSA,10,25,298,11.9,2,1,4,4.0,0,26,302,11.6,2
248,Casey Robottom,Tulane,CUSA,10,56,663,11.8,4,,,,,56,663,11.8,4
249,Brandon Wimberly,Nevada,WAC,14,41,482,11.8,0,5,55,11.0,0,46,537,11.7,0
250,Cameron Graham,Louisville,Big East,13,40,470,11.8,5,,,,,40,470,11.8,5
251,Antavious Wilson,Marshall,CUSA,8,29,342,11.8,5,,,,,29,342,11.8,5
252,William Wright,Arizona,Pac-10,9,25,294,11.8,2,2,31,15.5,0,27,325,12.0,2
253,Tavarese Maye,Louisiana-Monroe,Sun Belt,12,43,505,11.7,3,11,103,9.4,1,54,608,11.3,4
254,Dontel Watkins,Utah State,WAC,12,42,492,11.7,4,3,26,8.7,0,45,518,11.5,4
255,Kyle Rudolph,Notre Dame,Ind,6,28,328,11.7,3,,,,,28,328,11.7,3
256,Avery Holley,Florida Atlantic,Sun Belt,11,25,293,11.7,1,3,20,6.7,0,28,313,11.2,1
257,Todd Lee,New Mexico State,WAC,12,24,280,11.7,3,5,53,10.6,0,29,333,11.5,3
258,Kamar Jorden,Bowling Green State,MAC,12,96,1109,11.6,4,,,,,96,1109,11.6,4
259,Luther Ambrose,Louisiana-Monroe,Sun Belt,12,65,752,11.6,6,10,13,1.3,0,75,765,10.2,6
260,D.J. Williams,Arkansas,SEC,13,54,627,11.6,4,,,,,54,627,11.6,4
261,Demetrius Fields,Northwestern,Big Ten,13,25,291,11.6,2,,,,,25,291,11.6,2
262,Ryan Swope,Texas A&M,Big 12,13,72,825,11.5,4,11,58,5.3,0,83,883,10.6,4
263,Joseph Randle,Oklahoma State,Big 12,13,37,427,11.5,1,82,452,5.5,2,119,879,7.4,3
264,Jake Williams,Iowa State,Big 12,12,35,404,11.5,4,,,,,35,404,11.5,4
265,Luke Ashworth,Brigham Young,MWC,13,32,368,11.5,7,,,,,32,368,11.5,7
266,T.J. Moe,Missouri,Big 12,13,92,1045,11.4,6,12,81,6.8,1,104,1126,10.8,7
267,Sidney Stewart,Northwestern,Big Ten,13,40,454,11.4,0,,,,,40,454,11.4,0
268,Malcolm Shepherd,Nevada,WAC,14,35,399,11.4,1,10,89,8.9,0,45,488,10.8,1
269,Brent Leonard,Louisiana-Monroe,Sun Belt,12,33,377,11.4,3,,,,,33,377,11.4,3
270,Marlon McClure,UTEP,CUSA,12,30,343,11.4,1,8,33,4.1,0,38,376,9.9,1
271,Armand Robinson,Miami (OH),MAC,14,94,1062,11.3,6,11,50,4.5,0,105,1112,10.6,6
272,Juan Nunez,Western Michigan,MAC,12,91,1032,11.3,10,,,,,91,1032,11.3,10
