Rk,Player,School,Conf,G,Rec,RecYds,RecAvg,RecTD,RushAtt,RushYds,RushAvg,RushTD,Plays,TotalYds,YardsPerPlay,TotalTDs
54,Demond Thompkins,UNLV,Big West,11,62,1068,17.2,8,,,,,62,1068,17.2,8
55,Lee DeRamus,Wisconsin,Big Ten,12,54,920,17.0,6,2,19,9.5,0,56,939,16.8,6
56,Mike Baker,West Virginia,Big East,12,42,714,17.0,5,3,56,18.7,0,45,770,17.1,5
57,Craig Faulkner,Tennessee,SEC,11,40,680,17.0,6,3,27,9.0,0,43,707,16.4,6
58,Roger Pettus,Wake Forest,ACC,11,30,510,17.0,1,2,-11,-5.5,0,32,499,15.6,1
59,Tyler Anderson,Brigham Young,WAC,11,21,358,17.0,5,9,48,5.3,0,30,406,13.5,5
60,Harold Jasper,Iowa,Big Ten,12,38,641,16.9,2,,,,,38,641,16.9,2
61,Johnny Thomas,Arizona State,Pac-10,9,34,574,16.9,3,6,105,17.5,1,40,679,17.0,4
62,Todd Dixon,Wake Forest,ACC,10,33,558,16.9,4,5,27,5.4,0,38,585,15.4,4
63,Iheanyi Uwaezuoke,California,Pac-10,13,25,422,16.9,2,,,,,25,422,16.9,2
64,Darnay Scott,San Diego State,WAC,12,75,1262,16.8,10,2,98,49.0,0,77,1360,17.7,10
65,Steve Christensen,Brigham Young,WAC,11,24,404,16.8,3,26,107,4.1,0,50,511,10.2,3
66,Shelby Hill,Syracuse,Big East,11,56,937,16.7,4,2,14,7.0,0,58,951,16.4,4
67,Micah Matsuzaki,Brigham Young,WAC,11,30,500,16.7,2,,,,,30,500,16.7,2
68,Erwin Wilburn,SMU,SWC,11,29,484,16.7,2,,,,,29,484,16.7,2
69,David Osborne,New Mexico State,Big West,11,27,451,16.7,2,,,,,27,451,16.7,2
70,Mike Senior,Nevada,Big West,11,58,962,16.6,5,,,,,58,962,16.6,5
71,Keith Miller,Boston College,Big East,11,36,597,16.6,4,,,,,36,597,16.6,4
72,Mark Harris,Stanford,Pac-10,11,35,580,16.6,4,,,,,35,580,16.6,4
73,Eddie Kennison,LSU,SEC,11,28,466,16.6,3,7,24,3.4,0,35,490,14.0,3
74,Henry Lusk,Utah,WAC,12,42,692,16.5,5,4,15,3.8,0,46,707,15.4,5
75,James Whitmore,SMU,SWC,11,31,510,16.5,2,,,,,31,510,16.5,2
76,Mercury Hayes,Michigan,Big Ten,12,30,496,16.5,5,4,27,6.8,0,34,523,15.4,5
77,David Palmer,Alabama,SEC,12,61,1000,16.4,7,42,278,6.6,0,103,1278,12.4,7
78,Brian Oliver,Ball State,MAC,11,62,1010,16.3,10,1,4,4.0,0,63,1014,16.1,10
79,Cliff Parks,Louisiana Tech,Big West,11,24,388,16.2,1,,,,,24,388,16.2,1
80,Eric Drage,Brigham Young,WAC,10,54,867,16.1,5,,,,,54,867,16.1,5
81,Damien Semien,California,Pac-10,13,32,515,16.1,5,3,9,3.0,0,35,524,15.0,5
82,Jeff Hill,Purdue,Big Ten,11,35,559,16.0,4,4,94,23.5,0,39,653,16.7,4
83,Willy Tate,Oregon,Pac-10,10,32,512,16.0,4,,,,,32,512,16.0,4
84,Derrick Steagall,Georgia Tech,ACC,10,24,385,16.0,1,5,80,16.0,0,29,465,16.0,1
85,J.J. Rowlett,UTEP,WAC,12,32,508,15.9,2,6,23,3.8,0,38,531,14.0,2
86,Jermaine Ross,Purdue,Big Ten,11,31,493,15.9,3,1,33,33.0,0,32,526,16.4,3
87,Larry Holmes,Virginia,ACC,9,29,461,15.9,4,1,3,3.0,0,30,464,15.5,4
88,Albert Sweet,Cincinnati,Ind,11,29,460,15.9,6,,,,,29,460,15.9,6
89,Cristin McLemore,Oregon,Pac-10,11,50,791,15.8,10,2,5,2.5,0,52,796,15.3,10
90,Thomas Bailey,Auburn,SEC,11,27,427,15.8,4,,,,,27,427,15.8,4
91,Lake Dawson,Notre Dame,Ind,11,25,395,15.8,2,2,4,2.0,0,27,399,14.8,2
92,Tim Nowatzke,Brigham Young,WAC,11,23,364,15.8,4,1,9,9.0,0,24,373,15.5,4
93,Randy Gatewood,UNLV,Big West,11,40,629,15.7,7,,,,,40,629,15.7,7
94,Rameir Martin,Bowling Green State,MAC,11,56,876,15.6,5,,,,,56,876,15.6,5
95,Derrick Deadwiler,Oregon,Pac-10,11,52,811,15.6,5,7,12,1.7,0,59,823,13.9,5
96,Chris T. Jones,Miami (FL),Big East,11,45,700,15.6,4,1,5,5.0,0,46,705,15.3,4
97,Jason Kremus,Maryland,ACC,11,37,576,15.6,5,,,,,37,576,15.6,5
98,Paul Turner,Colorado State,WAC,11,28,437,15.6,3,4,47,11.8,0,32,484,15.1,3
99,Brian Lundy,San Jose State,Big West,11,46,712,15.5,5,,,,,46,712,15.5,5
100,Tony Harrison,Texas A&M,SWC,11,31,481,15.5,4,2,14,7.0,0,33,495,15.0,4
101,Brian Gordon,Hawaii,WAC,12,27,419,15.5,4,54,543,10.1,2,81,962,11.9,6
102,Napoleon Outlaw,Michigan State,Big Ten,12,23,356,15.5,1,,,,,23,356,15.5,1
103,Kevin Lockett,Kansas State,Big 8,11,50,770,15.4,4,,,,,50,770,15.4,4
104,Stanley Dorsey,Duke,ACC,11,44,678,15.4,4,,,,,44,678,15.4,4
105,Carl Winston,New Mexico,WAC,11,50,766,15.3,4,,,,,50,766,15.3,4
106,Cory Fleming,Tennessee,SEC,11,39,596,15.3,11,,,,,39,596,15.3,11
107,Rickey Brady,Oklahoma,Big 8,11,35,536,15.3,2,,,,,35,536,15.3,2
108,J.J. Meadors,Arkansas,SEC,11,28,429,15.3,3,1,5,5.0,0,29,434,15.0,3
109,Abdul Muhammad,Nebraska,Big 8,11,25,383,15.3,3,,,,,25,383,15.3,3
110,Bryan Rowley,Utah,WAC,12,55,838,15.2,6,6,8,1.3,0,61,846,13.9,6
111,Henry Bailey,UNLV,Big West,11,33,502,15.2,2,3,8,2.7,0,36,510,14.2,2
112,Robert Hinton,North Carolina State,ACC,10,29,442,15.2,3,,,,,29,442,15.2,3
113,Omar Cassidy,Georgia Tech,ACC,11,26,395,15.2,2,1,27,27.0,0,27,422,15.6,2
114,Reginald Murphy,Arkansas State,Big West,11,21,320,15.2,1,,,,,21,320,15.2,1
115,Marcus Carter,Louisiana,Big West,11,53,801,15.1,5,1,-2,-2.0,0,54,799,14.8,5
116,Turhon O'Bannon,New Mexico,WAC,11,47,710,15.1,7,2,8,4.0,0,49,718,14.7,7
117,Chris Penn,Tulsa,Ind,11,105,1578,15.0,12,1,2,2.0,0,106,1580,14.9,12
118,Bryan Reeves,Nevada,Big West,10,91,1362,15.0,17,2,3,1.5,0,93,1365,14.7,17
119,Justin Armour,Stanford,Pac-10,11,51,764,15.0,6,,,,,51,764,15.0,6
120,Brad Breedlove,Duke,ACC,11,35,524,15.0,2,,,,,35,524,15.0,2
121,Clyde McCoy,Arizona State,Pac-10,11,30,449,15.0,1,1,-1,-1.0,0,31,448,14.5,1
122,Jimmy Screen,Navy,Ind,11,26,391,15.0,2,,,,,26,391,15.0,2
123,Shannon Culver,Oklahoma State,Big 8,11,23,346,15.0,1,1,10,10.0,0,24,356,14.8,1
124,Burt Thornton,Purdue,Big Ten,11,23,345,15.0,1,,,,,23,345,15.0,1
125,Corey Warren,Oklahoma,Big 8,11,26,387,14.9,5,1,5,5.0,0,27,392,14.5,5
126,Michael Westbrook,Colorado,Big 8,10,33,490,14.8,2,,,,,33,490,14.8,2
127,Omar Douglas,Minnesota,Big Ten,11,60,880,14.7,11,4,5,1.3,0,64,885,13.8,11
128,D.J. Reid,Central Michigan,MAC,11,47,693,14.7,7,,,,,47,693,14.7,7
129,Lovell Pinkney,Texas,SWC,10,47,686,14.6,5,1,-14,-14.0,0,48,672,14.0,5
130,Tydus Winans,Fresno State,WAC,12,45,656,14.6,5,1,6,6.0,0,46,662,14.4,5
131,Anthony Daigle,Fresno State,WAC,12,42,612,14.6,8,156,769,4.9,7,198,1381,7.0,15
132,Scott Ray,LSU,SEC,11,25,366,14.6,1,,,,,25,366,14.6,1
133,Mike Reddick,South Carolina,SEC,11,23,334,14.5,0,18,111,6.2,1,41,445,10.9,1
134,J.J. Stokes,UCLA,Pac-10,12,82,1181,14.4,17,,,,,82,1181,14.4,17
135,Billy Davis,Pitt,Big East,11,24,346,14.4,1,,,,,24,346,14.4,1
136,Derrell Mitchell,Texas Tech,SWC,11,48,688,14.3,6,,,,,48,688,14.3,6
137,Brian Francis,Louisiana Tech,Big West,11,46,657,14.3,2,2,-7,-3.5,0,48,650,13.5,2
138,Brian Berry,SMU,SWC,11,33,471,14.3,2,,,,,33,471,14.3,2
139,Brett Bech,LSU,SEC,11,30,429,14.3,3,,,,,30,429,14.3,3
140,Warrick Dunn,Florida State,ACC,12,25,357,14.3,6,68,511,7.5,4,93,868,9.3,10
141,Shane DeLaCruz,Washington State,Pac-10,10,21,301,14.3,0,1,-4,-4.0,0,22,297,13.5,0
142,Isaac Bruce,Memphis,Ind,11,74,1054,14.2,10,2,-4,-2.0,0,76,1050,13.8,10
143,J.C. Dawkins,Wisconsin,Big Ten,12,36,512,14.2,4,,,,,36,512,14.2,4
144,Toney Jenkins,Utah State,Big West,11,33,467,14.2,2,,,,,33,467,14.2,2
145,Anthony Dean,Iowa,Big Ten,12,29,408,14.1,1,2,13,6.5,0,31,421,13.6,1
146,Troy Dickey,Arizona,Pac-10,11,27,381,14.1,6,,,,,27,381,14.1,6
147,Mill Coleman,Michigan State,Big Ten,12,48,671,14.0,3,2,-1,-0.5,1,50,670,13.4,4
148,Jason Lucky,San Jose State,Big West,11,26,364,14.0,3,,,,,26,364,14.0,3
149,Derrick Austin,Arkansas State,Big West,10,22,309,14.0,1,1,0,0.0,0,23,309,13.4,1
150,Lloyd Hill,Texas Tech,SWC,11,57,794,13.9,6,,,,,57,794,13.9,6
151,Scott Brunswick,Toledo,MAC,11,41,571,13.9,5,,,,,41,571,13.9,5
152,Michael Kedzior,Tulsa,Ind,11,31,432,13.9,1,,,,,31,432,13.9,1
153,Willie Jackson,Florida,SEC,9,49,675,13.8,6,,,,,49,675,13.8,6
154,Mark Bruener,Washington,Pac-10,11,30,414,13.8,3,,,,,30,414,13.8,3
155,Jason Dulick,Illinois,Big Ten,11,28,387,13.8,2,,,,,28,387,13.8,2
156,Myron Robinson,Louisiana,Big West,11,28,386,13.8,4,2,17,8.5,0,30,403,13.4,4
157,Terence Saluone,Brigham Young,WAC,11,25,344,13.8,2,,,,,25,344,13.8,2
158,Marshall Faulk,San Diego State,WAC,12,47,644,13.7,3,300,1530,5.1,21,347,2174,6.3,24
159,Kevin Knox,Florida State,ACC,12,42,575,13.7,7,,,,,42,575,13.7,7
160,Kevin Jordan,UCLA,Pac-10,12,45,612,13.6,2,1,-12,-12.0,0,46,600,13.0,2
161,Keith Jack,Houston,SWC,11,41,556,13.6,4,1,12,12.0,0,42,568,13.5,4
162,Mike Alstott,Purdue,Big Ten,11,30,407,13.6,2,153,816,5.3,12,183,1223,6.7,14
163,Andy Korytkowski,Central Michigan,MAC,11,23,313,13.6,1,,,,,23,313,13.6,1
164,Ed Howard,Rice,SWC,10,32,431,13.5,3,,,,,32,431,13.5,3
165,David Dunn,Fresno State,WAC,12,30,404,13.5,0,2,6,3.0,0,32,410,12.8,0
166,Mike Senters,Northwestern,Big Ten,9,27,364,13.5,2,2,10,5.0,0,29,374,12.9,2
167,David Shaw,Stanford,Pac-10,11,32,429,13.4,4,2,18,9.0,0,34,447,13.1,4
168,Eddie Baety,Indiana,Big Ten,12,26,348,13.4,1,1,0,0.0,0,27,348,12.9,1
169,Junior Green,Pitt,Big East,10,25,335,13.4,3,4,-5,-1.3,0,29,330,11.4,3
170,Aubrey Hill,Florida,SEC,12,23,309,13.4,4,,,,,23,309,13.4,4
171,Michael Stephens,Nevada,Big West,11,80,1062,13.3,7,,,,,80,1062,13.3,7
172,Matt Frier,Florida State,ACC,12,45,598,13.3,3,1,12,12.0,0,46,610,13.3,3
173,Ralph Dawkins,Louisville,Ind,11,37,491,13.3,6,120,579,4.8,3,157,1070,6.8,9
174,Terrance McMillan,Central Michigan,MAC,10,27,358,13.3,1,,,,,27,358,13.3,1
175,Billy Williams,Tennessee,SEC,11,39,513,13.2,5,2,22,11.0,0,41,535,13.0,5
176,Terry Vaughn,Arizona,Pac-10,11,36,474,13.2,2,1,1,1.0,0,37,475,12.8,2
177,Larry Johnson,Western Michigan,MAC,11,30,397,13.2,1,,,,,30,397,13.2,1
178,Rafael Denson,Oklahoma State,Big 8,11,27,356,13.2,3,13,16,1.2,0,40,372,9.3,3
179,Kez McCorvey,Florida State,ACC,12,74,966,13.1,6,1,9,9.0,0,75,975,13.0,6
180,Jonathan Harris,Miami (FL),Big East,11,38,496,13.1,3,2,13,6.5,0,40,509,12.7,3
181,Roell Preston,Ole Miss,SEC,11,35,455,13.0,3,4,18,4.5,0,39,473,12.1,3
182,Chris Doering,Florida,SEC,12,43,553,12.9,7,,,,,43,553,12.9,7
183,Derrick Franklin,Tulane,Ind,12,31,401,12.9,2,4,8,2.0,0,35,409,11.7,2
184,Raymond Roberts,Northern Illinois,Big West,11,31,401,12.9,2,1,0,0.0,0,32,401,12.5,2
185,Ray Peterson,San Diego State,WAC,12,31,400,12.9,0,1,10,10.0,0,32,410,12.8,0
186,Mike Jadlot,Missouri,Big 8,11,21,271,12.9,3,,,,,21,271,12.9,3
187,Brice Hunter,Georgia,SEC,11,76,970,12.8,9,3,10,3.3,0,79,980,12.4,9
188,Ron Peters,Houston,SWC,11,35,448,12.8,2,,,,,35,448,12.8,2
189,Richard Woodley,TCU,SWC,11,34,435,12.8,2,2,17,8.5,0,36,452,12.6,2
190,Mario Henry,Rutgers,Big East,11,23,294,12.8,2,,,,,23,294,12.8,2
191,Jamie Asher,Louisville,Ind,11,52,658,12.7,3,,,,,52,658,12.7,3
192,Ken Grace,USC,Pac-10,13,36,458,12.7,2,1,-8,-8.0,0,37,450,12.2,2
193,Aaron Laing,New Mexico State,Big West,11,32,406,12.7,0,,,,,32,406,12.7,0
194,Gary Brown,Tulsa,Ind,11,22,279,12.7,4,,,,,22,279,12.7,4
195,Bryce Doman,Brigham Young,WAC,11,36,455,12.6,7,,,,,36,455,12.6,7
196,Aaron Osterman,Minnesota,Big Ten,11,32,402,12.6,1,,,,,32,402,12.6,1
197,Zack Wesley,New Mexico,WAC,11,35,437,12.5,2,,,,,35,437,12.5,2
198,Eddie Pratt,Wyoming,WAC,11,30,375,12.5,2,1,1,1.0,0,31,376,12.1,2
199,Rishon Early,Minnesota,Big Ten,11,24,300,12.5,0,,,,,24,300,12.5,0
200,Steve Spurrier,Duke,ACC,11,24,299,12.5,1,1,0,0.0,0,25,299,12.0,1
201,Brian Dusho,Kent State,MAC,11,72,890,12.4,1,,,,,72,890,12.4,1
202,Pete Mitchell,Boston College,Big East,11,66,818,12.4,7,,,,,66,818,12.4,7
203,Shane Sieracki,Central Michigan,MAC,11,21,260,12.4,1,1,2,2.0,0,22,262,11.9,1
204,Kevin Hickman,Navy,Ind,11,39,479,12.3,2,,,,,39,479,12.3,2
205,Tom Petithomme,San Jose State,Big West,11,28,345,12.3,5,1,5,5.0,0,29,350,12.1,5
206,Damon Dixon,Navy,Ind,11,51,620,12.2,3,,,,,51,620,12.2,3
207,Marco Battaglia,Rutgers,Big East,10,27,329,12.2,1,,,,,27,329,12.2,1
208,Chris Gamble,Northwestern,Big Ten,11,25,304,12.2,1,1,25,25.0,0,26,329,12.7,1
209,Mac Cody,Memphis,Ind,11,50,606,12.1,4,5,46,9.2,0,55,652,11.9,4
210,Brett Carolan,Washington State,Pac-10,11,49,591,12.1,0,,,,,49,591,12.1,0
211,Brian Collins,TCU,SWC,11,37,446,12.1,2,1,7,7.0,0,38,453,11.9,2
212,Jerris McPhail,East Carolina,Ind,10,34,410,12.1,4,30,173,5.8,0,64,583,9.1,4
213,Tamarick Vanover,Florida State,ACC,11,45,542,12.0,3,9,38,4.2,2,54,580,10.7,5
214,Jeff Thomas,Georgia,SEC,11,39,469,12.0,1,,,,,39,469,12.0,1
215,Keith Reynolds,Washington State,Pac-10,11,46,547,11.9,4,,,,,46,547,11.9,4
216,Brian Sallee,Missouri,Big 8,11,34,406,11.9,1,20,-70,-3.5,0,54,336,6.2,1
217,Jeremy Patterson,Miami (OH),MAC,11,30,356,11.9,3,1,-6,-6.0,0,31,350,11.3,3
218,Lewis Garrison,Minnesota,Big Ten,11,28,333,11.9,2,,,,,28,333,11.9,2
219,Elan Banks,Western Michigan,MAC,11,26,309,11.9,1,3,8,2.7,0,29,317,10.9,1
220,Courtney Burton,Ohio,MAC,11,31,366,11.8,3,,,,,31,366,11.8,3
221,Greg Hooks,Utah,WAC,10,43,502,11.7,4,1,-3,-3.0,0,44,499,11.3,4
222,Christian Fauria,Colorado,Big 8,11,30,351,11.7,1,,,,,30,351,11.7,1
223,Buck Moncla,Louisiana,Big West,11,26,303,11.7,3,,,,,26,303,11.7,3
224,Emerson Allen,Rice,SWC,11,25,293,11.7,3,,,,,25,293,11.7,3
225,Mike Roan,Wisconsin,Big Ten,12,34,396,11.6,3,,,,,34,396,11.6,3
226,Lee Gissendaner,Northwestern,Big Ten,11,58,669,11.5,5,,,,,58,669,11.5,5
227,Morris Letcher,East Carolina,Ind,9,27,311,11.5,3,1,-5,-5.0,0,28,306,10.9,3
228,Mike Nguyen,UCLA,Pac-10,12,26,300,11.5,1,,,,,26,300,11.5,1
229,Mitch Running,Kansas State,Big 8,11,41,466,11.4,1,,,,,41,466,11.4,1
230,Curtis Shearer,San Diego State,WAC,12,27,307,11.4,2,,,,,27,307,11.4,2
231,Wil Ursin,Tulane,Ind,10,50,565,11.3,3,,,,,50,565,11.3,3
232,Chad Mackey,Louisiana Tech,Big West,11,50,564,11.3,2,,,,,50,564,11.3,2
233,Greg Weston,Pacific,Big West,10,29,328,11.3,1,,,,,29,328,11.3,1
234,Daryl Rogers,Pacific,Big West,11,50,561,11.2,3,63,205,3.3,4,113,766,6.8,7
235,Carlester Crumpler,East Carolina,Ind,11,31,346,11.2,1,,,,,31,346,11.2,1
236,Parnell Charles,Arizona State,Pac-10,11,26,291,11.2,5,16,103,6.4,2,42,394,9.4,7
237,Luther Morris,Northwestern,Big Ten,11,24,269,11.2,1,,,,,24,269,11.2,1
238,Kirk Botkin,Arkansas,SEC,10,23,257,11.2,0,,,,,23,257,11.2,0
239,Mike Jones,Wyoming,WAC,11,69,763,11.1,5,,,,,69,763,11.1,5
240,Tony Cline,Stanford,Pac-10,11,42,465,11.1,2,,,,,42,465,11.1,2
241,Shannon Mitchell,Georgia,SEC,11,49,539,11.0,2,,,,,49,539,11.0,2
242,Andre Wallace,Western Michigan,MAC,11,55,599,10.9,6,,,,,55,599,10.9,6
243,Walter Rasby,Wake Forest,ACC,11,32,347,10.8,0,,,,,32,347,10.8,0
244,Brandon Bennett,South Carolina,SEC,11,26,282,10.8,1,193,853,4.4,7,219,1135,5.2,8
245,Kyle Brady,Penn State,Big Ten,11,26,282,10.8,2,,,,,26,282,10.8,2
246,Kenny Holly,Missouri,Big 8,11,58,623,10.7,4,1,-4,-4.0,0,59,619,10.5,4
247,A.J. Ofodile,Missouri,Big 8,11,55,589,10.7,4,,,,,55,589,10.7,4
248,Cedric Saunders,Ohio State,Big Ten,12,27,290,10.7,0,,,,,27,290,10.7,0
249,Scott Slutzker,Iowa,Big Ten,11,29,307,10.6,2,,,,,29,307,10.6,2
250,Ramondo Davidson,Temple,Big East,11,25,266,10.6,2,,,,,25,266,10.6,2
251,Jason Cooper,Louisiana Tech,Big West,11,22,234,10.6,0,177,590,3.3,5,199,824,4.1,5
252,Chris Brantley,Rutgers,Big East,11,56,589,10.5,7,3,29,9.7,0,59,618,10.5,7
253,Aubrey Thompson,Utah State,Big West,11,51,538,10.5,5,3,55,18.3,0,54,593,11.0,5
254,Walter Smith,Michigan,Big Ten,12,31,325,10.5,1,1,-9,-9.0,0,32,316,9.9,1
255,Theron Hill,Washington,Pac-10,11,21,220,10.5,1,1,2,2.0,0,22,222,10.1,1
256,Darius Card,Bowling Green State,MAC,11,33,343,10.4,2,45,167,3.7,0,78,510,6.5,2
257,Mike Jefferson,Navy,Ind,11,23,238,10.3,0,,,,,23,238,10.3,0
258,Mike Lee,Utah State,Big West,11,70,715,10.2,5,7,70,10.0,0,77,785,10.2,5
259,Chuck Rios,Minnesota,Big Ten,11,48,488,10.2,3,50,181,3.6,1,98,669,6.8,4
260,Mick Rossley,SMU,SWC,11,46,468,10.2,3,1,-14,-14.0,0,47,454,9.7,3
261,Jim Clement,Miami (OH),MAC,11,42,426,10.1,3,,,,,42,426,10.1,3
262,Jimmy Lee,Rice,SWC,11,36,365,10.1,2,13,117,9.0,0,49,482,9.8,2
263,Deon Strother,USC,Pac-10,13,57,563,9.9,1,69,360,5.2,5,126,923,7.3,6
264,Jim Vackaro,Western Michigan,MAC,11,33,327,9.9,0,127,540,4.3,4,160,867,5.4,4
265,Scott Greene,Michigan State,Big Ten,12,31,306,9.9,4,1,10,10.0,0,32,316,9.9,4
266,Leon Gantt,Army,Ind,11,21,207,9.9,1,,,,,21,207,9.9,1
267,Tony Richardson,Auburn,SEC,11,28,273,9.8,2,58,249,4.3,4,86,522,6.1,6
268,Tom Boyd,Toledo,MAC,9,22,216,9.8,2,,,,,22,216,9.8,2
269,Keith Williams,Utah,WAC,12,28,271,9.7,0,89,415,4.7,5,117,686,5.9,5
270,Mark Mason,Maryland,ACC,11,21,204,9.7,0,158,616,3.9,3,179,820,4.6,3
271,Ashaundai Smith,Kansas,Big 8,12,27,256,9.5,1,2,36,18.0,0,29,292,10.1,1
272,Bronson Trebbi,Western Michigan,MAC,11,22,208,9.5,3,,,,,22,208,9.5,3
273,Donald Lindsey,San Jose State,Big West,11,21,200,9.5,1,73,290,4.0,2,94,490,5.2,3
274,Tom Matter,Nevada,Big West,11,49,460,9.4,3,,,,,49,460,9.4,3
275,Ty Douthard,Illinois,Big Ten,11,43,406,9.4,2,153,599,3.9,7,196,1005,5.1,9
276,Bob Organ,Michigan State,Big Ten,12,33,306,9.3,0,,,,,33,306,9.3,0
277,Dave Madsen,Western Michigan,MAC,11,28,261,9.3,2,140,571,4.1,2,168,832,5.0,4
278,Bradford Banta,USC,Pac-10,13,31,284,9.2,2,,,,,31,284,9.2,2
