Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle
1994.0,Rickey Brady,Oklahoma,TE,76.0,246.0,10.38,34.0,,4.96,21.0,34.0,115.0,4.39,,12.18
1994.0,Rich Braham,West Virginia,OG,75.6,290.0,9.25,31.0,,5.33,21.0,26.0,104.0,4.78,,
1994.0,Chris Brantley,Rutgers,WR,69.9,177.0,10.0,31.0,,4.53,,32.0,120.0,4.0,,11.03
1994.0,Chad Bratzke,Eastern Kentucky,DE,76.3,260.0,9.88,33.75,,4.96,23.0,31.0,118.0,4.5,,
1994.0,Doug Brien,California,K,71.3,177.0,8.0,27.88,,,,,,,,
1994.0,Jeff Brohm,Louisville,QB,72.8,208.0,9.5,30.0,,,,34.5,113.0,4.23,,
1994.0,Bucky Brooks,North Carolina,CB,71.6,189.0,8.75,32.25,,4.57,,35.5,122.0,4.43,,11.87
1994.0,Ernie Brown,Syracuse,DT,74.1,283.0,8.5,33.0,,5.35,16.0,24.0,93.0,4.81,,
1994.0,Phil Brown,Texas,RB,70.3,210.0,9.0,31.0,,4.8,13.0,34.0,113.0,4.56,,12.19
1994.0,Isaac Bruce,Memphis,WR,71.5,173.0,8.75,33.13,,4.55,,36.5,121.0,4.15,,11.5
1994.0,Beno Bryant,Washington,RB,68.6,184.0,8.63,29.5,,4.55,19.0,33.5,118.0,4.15,,11.93
1994.0,Vaughn Bryant,Stanford,CB,69.1,187.0,9.5,29.75,,,,,,,,
1994.0,Brentson Buckner,Clemson,DT,74.0,300.0,9.63,33.5,,5.21,26.0,27.0,108.0,4.88,,
1994.0,Alfie Burch,Michigan,SS,72.1,196.0,9.25,31.13,,4.75,15.0,32.5,117.0,4.71,,11.85
1994.0,Joe Burch,Texas Southern,C,74.0,286.0,10.25,32.25,,5.17,21.0,27.5,104.0,4.66,,
1994.0,John Burke,Virginia Tech,TE,74.9,258.0,9.25,31.5,,5.17,23.0,26.5,105.0,4.59,,12.53
1994.0,Paul Burmeister,Iowa,QB,74.4,215.0,9.0,29.38,,5.1,,29.5,108.0,4.36,,
1994.0,Keith Burns,Oklahoma State,ILB,73.3,233.0,9.25,32.5,,4.88,13.0,30.0,113.0,4.65,,12.21
1994.0,Jeff Burris,Notre Dame,CB,71.0,194.0,9.63,31.0,,4.59,12.0,34.0,119.0,4.16,,11.7
1994.0,James Burton,Frenso State (CA),CB,68.6,185.0,8.5,29.5,,4.57,13.0,30.5,113.0,4.27,,11.75
1994.0,Butler Bynote,Ohio State,CB,69.6,190.0,8.88,31.0,,4.47,9.0,33.5,120.0,4.06,,10.88
1994.0,Darnell Campbell,Boston College,FB,73.9,238.0,9.88,34.0,,4.77,,28.5,106.0,,,
1994.0,Matthew Campbell,South Carolina,OT,76.5,257.0,10.5,32.63,,5.15,16.0,30.5,104.0,4.69,,12.46
1994.0,Brett Carolan,Washington State,TE,75.3,241.0,9.5,31.25,,,,,,,,
1994.0,Herman Carroll,Mississippi State,DE,75.9,267.0,9.13,33.5,,5.05,15.0,30.0,112.0,4.51,,
1994.0,Dwayne Carswell,Liberty (VA),TE,75.9,264.0,9.38,33.0,,5.16,17.0,26.5,102.0,4.5,,12.78
1994.0,Bernard Carter,East Carolina (NC),ILB,74.3,239.0,10.63,32.75,,4.79,22.0,33.5,118.0,4.13,,12.0
1994.0,Perry Carter,Southern Mississippi,CB,71.4,194.0,8.88,30.75,,4.44,11.0,32.5,119.0,4.17,,12.06
1994.0,Shante Carver,Arizona State,OLB,76.9,239.0,9.13,35.5,,5.05,,30.0,112.0,4.59,,
1994.0,Glen Cavanaugh,Stanford,C,76.9,291.0,9.13,32.5,,5.29,25.0,27.5,104.0,4.79,,
1994.0,Dwayne Chandler,Kansas,TE,74.4,244.0,9.38,32.88,,4.81,22.0,28.5,119.0,,,
1994.0,Lindsey Chapman,California,RB,68.0,197.0,9.25,30.25,,4.6,,38.0,120.0,4.43,,11.81
1994.0,Derrick Clark,Evangel (MO),FB,73.5,235.0,10.13,33.25,,4.83,13.0,33.5,116.0,4.62,,12.34
1994.0,Willie Clark,Notre Dame,CB,70.3,183.0,8.0,31.5,,4.44,,,113.0,4.35,,
1994.0,Robert Cobb,Louisiana-Monroe,QB,74.5,217.0,10.13,32.13,,,,26.0,104.0,4.76,,
1994.0,Andre Coleman,Kansas State,WR,68.8,165.0,8.63,30.0,,4.41,,,,,,
1994.0,Ervin Collier,Florida A&M,DT,74.8,287.0,8.88,32.88,,5.14,21.0,26.0,98.0,4.65,,
1994.0,Jeff Cothran,Ohio State,FB,72.6,249.0,9.5,33.0,,5.01,22.0,29.0,113.0,4.29,,
1994.0,Marvin Courtney,Mississippi,RB,71.4,207.0,9.0,32.25,,4.68,8.0,32.0,119.0,4.5,,11.56
1994.0,John Covington,Notre Dame,SS,72.9,198.0,8.63,31.5,,4.55,14.0,35.5,124.0,4.25,,11.5
1994.0,Joel Crisman,Southern California,OG,75.9,295.0,8.88,33.13,,5.73,16.0,23.0,96.0,5.04,,
1994.0,Sean Crocker,North Carolina,CB,69.8,191.0,9.13,32.0,,4.59,,33.5,122.0,4.14,,11.35
1994.0,Carlester Crumpler,East Carolina (NC),TE,77.5,253.0,10.13,34.5,,,,,,,,
1994.0,Richard Cruz,Portland State (OR),OLB,74.8,245.0,8.75,32.5,,5.04,14.0,27.0,103.0,4.5,,12.21
1994.0,Chris Dausin,Texas A&M,C,77.3,279.0,10.0,32.5,,5.46,13.0,27.0,96.0,4.57,,
1994.0,Dwayne Davis,Colorado,SS,72.6,203.0,9.63,32.38,,4.67,,32.0,115.0,4.43,,12.37
1994.0,Isaac Davis,Arkansas,OG,74.4,325.0,9.5,32.5,,5.28,23.0,26.0,104.0,4.66,,
1994.0,Michael Davis,Cincinnati,SS,72.5,188.0,9.63,30.0,,4.54,16.0,35.0,122.0,4.06,,11.19
1994.0,Mitch Davis,Georgia,ILB,73.3,238.0,9.63,32.88,,4.81,15.0,27.0,103.0,4.44,,12.09
1994.0,Lake Dawson,Notre Dame,WR,72.3,203.0,9.5,33.0,,4.73,,34.0,118.0,4.12,,11.22
1994.0,Jed Devries,Utah State,OT,77.5,292.0,8.88,31.5,,5.28,30.0,29.0,107.0,4.89,,
1994.0,Troy Dickey,Arizona,WR,74.3,217.0,10.0,33.5,,,,,,,,
1994.0,Trent Dilfer,Frenso State (CA),QB,75.3,228.0,9.63,32.25,,,,,,,,
1994.0,Corey Dixon,Nebraska,WR,67.3,157.0,8.63,28.0,,4.51,,32.0,109.0,4.2,,11.22
1994.0,Ernest Dixon,South Carolina,OLB,73.1,257.0,8.63,32.0,,4.86,20.0,29.0,99.0,4.53,,12.28
1994.0,Johnny Dixon,Mississippi,SS,71.4,204.0,8.5,31.0,,4.79,,32.0,112.0,4.43,,11.82
1994.0,Mark Dixon,Virginia,OG,75.3,289.0,9.63,33.0,,5.57,23.0,25.5,92.0,4.79,,
1994.0,Todd Dixon,Wake Forest,WR,70.0,175.0,9.0,30.38,,4.53,,33.0,117.0,4.53,,11.65
1994.0,Clint Dolezel,East Texas Baptist,QB,76.4,189.0,8.5,31.88,,5.01,,26.5,112.0,4.38,,
1994.0,Dewayne Dotson,Mississippi,ILB,72.6,245.0,9.5,31.88,,,,,,,,
1994.0,Donald Douglas,Houston,FS,73.6,201.0,9.13,32.0,,4.78,9.0,30.5,118.0,4.15,,11.59
1994.0,Gary Downs,North Carolina State,RB,71.9,212.0,9.38,31.25,,4.61,,33.0,116.0,4.28,,11.53
1994.0,Eric Drage,Brigham Young,WR,71.3,188.0,8.25,29.5,,4.65,,30.0,110.0,4.21,,11.35
1994.0,Tyronne Drakeford,Virginia Tech,CB,69.6,185.0,9.0,30.88,,4.59,18.0,33.5,115.0,,,
1994.0,Josh Dunning,Washington State,OG,74.6,302.0,9.88,31.88,,5.26,37.0,29.5,106.0,4.87,,
1994.0,Marcus Durgin,Samford (AL),CB,71.4,191.0,9.38,32.0,,4.66,,33.5,120.0,,,
1994.0,Ronald Edwards,North Carolina A&T,OT,77.0,311.0,9.88,35.5,,5.53,17.0,25.0,102.0,4.98,,
1994.0,Dan Eichloff,Kansas,K,72.3,223.0,9.0,30.38,,,,,,,,
1994.0,Keith Elias,Princeton,RB,69.0,191.0,9.0,28.75,,4.62,15.0,33.5,122.0,4.2,,11.16
1994.0,Bert Emanuel,Rice (TX),WR,70.4,171.0,8.25,30.63,,4.59,,37.0,117.0,3.98,,10.85
1994.0,Mike Empey,Brigham Young,OG,77.6,308.0,9.63,33.0,,5.52,29.0,25.5,102.0,5.03,,
1994.0,Eric England,Texas A&M,DE,74.3,283.0,9.38,33.0,,,19.0,,,,,
1994.0,Willie English,Central Florida,FB,71.3,231.0,10.13,31.5,,4.84,17.0,27.5,108.0,4.54,,12.71
1994.0,D'Marco Farr,Washington,DT,73.0,271.0,9.63,33.38,,5.16,,26.0,102.0,4.28,,
1994.0,Marshall Faulk,San Diego State,RB,70.1,206.0,9.13,31.75,,,,,,,,
1994.0,Craig Faulkner,Tennessee,WR,70.6,182.0,9.13,30.75,,4.8,,30.5,109.0,4.16,,11.5
1994.0,Taase Faumui,Hawaii,DE,75.5,271.0,9.13,32.25,,4.98,,31.5,112.0,4.37,,
1994.0,Jay Fiedler,Dartmouth (NH),QB,73.4,215.0,9.5,30.5,,4.81,,33.5,116.0,4.46,,
1994.0,Jim Flanigan,Notre Dame,DT,74.0,281.0,9.38,32.0,,4.9,28.0,30.5,109.0,4.25,,
1994.0,Cory Fleming,Tennessee,WR,73.1,207.0,8.13,32.5,,,,,,,,
1994.0,William Floyd,Florida State,FB,73.0,242.0,9.88,31.75,,4.73,22.0,30.5,119.0,,,
1994.0,Glenn Foley,Boston College,QB,72.8,212.0,9.38,30.75,,,,,,,,
1994.0,James Folston,Louisiana-Monroe,OLB,74.8,235.0,10.13,34.0,,4.62,25.0,34.5,115.0,4.34,,11.47
1994.0,Henry Ford,Arkansas,DE,74.9,284.0,8.63,33.88,,4.88,,34.5,116.0,4.5,,
1994.0,Carlos Fowler,Wisconsin,DT,74.0,271.0,9.0,32.25,,5.09,,27.0,105.0,4.43,,
1994.0,Dion Foxx,James Madison (VA),OLB,74.8,249.0,9.25,33.0,,4.92,20.0,32.0,114.0,4.6,,12.21
1994.0,Rob Fredrickson,Michigan State,OLB,75.5,242.0,10.0,32.0,,4.69,,35.0,118.0,3.93,,11.6
1994.0,Gus Frerotte,Tulsa (OK),QB,75.0,221.0,9.5,30.88,,5.04,,26.0,102.0,4.79,,
1994.0,Matt Frier,Florida State,WR,70.5,194.0,8.25,30.0,,,,,,,,
1994.0,Randy Fuller,Tennessee State,CB,69.8,173.0,8.5,30.5,,4.6,,34.0,118.0,4.14,,11.22
1994.0,Kevin Gaines,Louisville,CB,72.1,187.0,9.25,31.0,,4.74,9.0,33.5,125.0,4.23,,11.21
1994.0,William Gaines,Florida,DE,76.0,300.0,10.38,35.75,,5.12,15.0,29.0,,4.87,,
1994.0,Tom Gallagher,Washington,OT,77.1,308.0,9.63,34.13,,5.2,30.0,,,,,
1994.0,Wayne Gandy,Auburn,OT,76.4,289.0,9.75,34.5,,,,,,,,
1994.0,Eric Gant,Grambling State (LA),FB,72.0,254.0,9.25,32.5,,5.1,,24.0,105.0,,,
1994.0,Charlie Garner,Tennessee,RB,69.1,182.0,9.75,31.5,,,,,,,,
1994.0,Jason Gildon,Oklahoma State,OLB,75.3,235.0,9.5,33.5,,4.9,18.0,36.0,116.0,4.4,,
1994.0,Aaron Glenn,Texas A&M,CB,68.5,184.0,8.88,30.0,,,9.0,,,,,
1994.0,Marvin Goodwin,UCLA,SS,72.5,199.0,9.63,32.0,,,,,,,,
1994.0,Marvin Graves,Syracuse,QB,72.8,201.0,9.63,31.88,,5.14,,27.5,105.0,4.54,,
1994.0,Tracy Greene,Grambling State (LA),TE,76.6,275.0,10.0,34.5,,5.18,13.0,22.5,105.0,4.87,,12.78
1994.0,James Gregory,Alabama,DT,75.0,302.0,9.38,34.5,,5.26,,,,,,
1994.0,Ross Hales,Indiana,TE,77.8,257.0,10.0,33.0,,4.95,8.0,28.5,117.0,4.5,,11.91
1994.0,Lemanski Hall,Alabama,OLB,72.1,229.0,9.13,31.5,,,,,,,,
1994.0,Shelly Hammonds,Penn State,CB,69.9,187.0,8.5,30.75,,4.69,9.0,32.0,119.0,4.5,,12.08
1994.0,Jim Hanna,Louisville,DE,75.5,279.0,9.5,32.63,,,28.0,,,,,
1994.0,Bernardo Harris,North Carolina,OLB,74.1,238.0,9.25,32.25,,4.78,18.0,32.5,113.0,4.38,,11.68
1994.0,Raymont Harris,Ohio State,RB,72.0,225.0,9.25,32.0,,4.61,22.0,37.0,116.0,4.4,,11.59
1994.0,Steve Hawkins,Western Michigan,FS,77.4,207.0,9.63,34.13,,4.46,13.0,36.0,123.0,4.25,,11.68
1994.0,Kurt Haws,Utah,TE,76.5,248.0,10.5,31.25,,4.88,16.0,31.5,113.0,4.37,,12.31
1994.0,George Hegamin,North Carolina State,OT,78.3,359.0,9.25,34.0,,5.64,14.0,25.0,93.0,5.2,,
1994.0,Mario Henry,Rutgers,WR,72.6,184.0,9.5,31.75,,4.56,,38.5,125.0,4.37,,11.84
1994.0,Greg Hill,Texas A&M,RB,70.6,207.0,8.5,30.5,,4.5,14.0,33.5,115.0,3.97,,11.15
1994.0,Lloyd Hill,Texas Tech,WR,72.8,190.0,8.75,32.5,,,,,,,,
1994.0,Shelby Hill,Syracuse,WR,71.4,207.0,9.5,30.75,,,,,,,,
1994.0,Corey Holliday,North Carolina,WR,74.0,208.0,10.25,32.88,,4.75,,27.5,112.0,4.34,,11.9
1994.0,Harrison Houston,Florida,WR,69.3,173.0,8.5,29.5,,4.63,,32.5,106.0,4.1,,11.1
1994.0,Malik Jackson,Rutgers,SS,71.8,238.0,9.38,32.25,,4.98,18.0,28.0,110.0,4.37,,12.38
1994.0,Sean Jackson,Florida State,RB,73.4,219.0,8.88,30.75,,4.69,,35.5,112.0,4.48,,11.94
1994.0,Tyoka Jackson,Penn State,DT,74.1,263.0,8.5,32.0,,5.11,,29.5,108.0,4.57,,
1994.0,Willie Jackson,Florida,WR,73.0,205.0,9.0,33.0,,4.62,,38.0,125.0,4.15,,11.0
1994.0,Ray Jacobs,North Carolina,DE,74.1,244.0,9.25,32.0,,4.72,23.0,31.5,117.0,4.69,,
1994.0,Charles Johnson,Colorado,WR,72.3,188.0,9.25,32.0,,,,,,,,
1994.0,Joe Johnson,Louisville,DE,75.6,285.0,9.25,34.38,,5.11,23.0,33.5,122.0,4.34,,
1994.0,Leshon Johnson,Northern Illinois,RB,70.9,206.0,8.5,31.63,,,,,,,,
1994.0,Lonnie Johnson,Florida State,TE,74.9,239.0,10.13,32.5,,4.89,21.0,35.0,114.0,4.41,,12.75
1994.0,Tre Johnson,Temple,OT,74.9,315.0,9.25,33.0,,5.23,,25.0,105.0,4.51,,
1994.0,Calvin Jones,Nebraska,RB,71.1,212.0,10.0,32.75,,4.58,,30.5,115.0,4.09,,11.28
1994.0,Ernest Jones,Oregon,DE,74.1,239.0,9.25,32.38,,4.73,23.0,29.5,110.0,4.35,,12.31
1994.0,Jason Jones,Hampton (VA),OG,75.8,282.0,8.25,33.88,,5.41,21.0,25.0,101.0,4.87,,
1994.0,Andrew Jordan,Western Carolina,TE,76.0,262.0,9.63,33.5,,5.1,22.0,28.0,106.0,4.69,,12.81
1994.0,Todd Jordan,Mississippi State,P,74.6,235.0,10.0,32.0,,5.11,,28.0,97.0,4.46,,
1994.0,Dwayne Joseph,Syracuse,CB,69.4,188.0,10.0,31.0,,4.74,15.0,34.5,120.0,4.35,,11.81
1994.0,Jay Kearney,West Virginia,WR,72.9,190.0,9.88,30.88,,4.61,,36.0,115.0,,,
1994.0,Jake Kelchner,West Virginia,QB,73.0,218.0,9.25,31.25,,5.12,,27.0,99.0,4.47,,
1994.0,Perry Klein,LIU-CW Post (NY),QB,74.4,214.0,9.0,31.88,,4.84,,32.5,115.0,4.2,,
1994.0,Alan Kline,Ohio State,OT,77.9,289.0,9.0,32.5,,5.34,6.0,26.0,101.0,4.85,,
1994.0,Jimmy Klingler,Houston,QB,74.5,218.0,9.0,32.0,,5.03,,29.5,111.0,4.45,,
1994.0,Kelvin Knight,Mississippi State,FS,72.6,204.0,9.38,32.5,,,12.0,,,,,
1994.0,Kevin Knox,Florida State,WR,74.5,199.0,10.13,33.0,,4.64,,34.5,119.0,4.35,,11.5
1994.0,Darren Krein,Miami (FL),DE,75.1,264.0,9.25,32.0,,4.88,22.0,31.5,107.0,4.44,,
1994.0,Aaron Laing,New Mexico State,TE,74.4,262.0,9.25,32.0,,4.91,20.0,30.5,112.0,4.55,,12.46
1994.0,Antonio Langham,Alabama,CB,71.0,180.0,8.88,32.0,,,,,,,,
1994.0,Tyler Lawrence,North Carolina State,OLB,74.0,252.0,9.0,32.0,,5.0,16.0,27.5,106.0,4.47,,12.25
1994.0,Kevin Lee,Alabama,WR,72.3,194.0,8.5,32.5,,4.55,,32.0,121.0,,,
1994.0,Fred Lester,Alabama A&M,FB,72.9,235.0,10.13,32.88,,4.57,24.0,34.5,120.0,4.62,,11.65
1994.0,Dorsey Levens,Georgia Tech,RB,72.9,228.0,10.63,32.88,,4.6,18.0,37.5,118.0,4.42,,11.62
1994.0,Charles Levy,Arizona,RB,71.8,197.0,9.0,31.75,,4.52,,34.5,114.0,4.41,,11.56
1994.0,Roderick Lewis,Arizona,TE,76.8,254.0,10.25,34.25,,4.72,,33.5,119.0,4.56,,12.34
1994.0,Thomas Lewis,Indiana,WR,72.6,185.0,9.25,31.0,,4.61,,34.5,116.0,4.15,,11.63
1994.0,Juan Long,Mississippi State,ILB,74.3,243.0,9.88,33.0,,5.04,15.0,28.0,112.0,4.81,,
1994.0,Kenny Lopez,Miami (FL),DT,74.0,275.0,10.5,33.63,,5.11,22.0,24.0,100.0,4.64,,
1994.0,Corey Louchiey,South Carolina,OT,78.6,311.0,9.25,34.0,,5.38,,,,,,
1994.0,Keith Lyle,Virginia,FS,73.6,205.0,8.88,30.5,,4.61,17.0,35.0,118.0,4.25,,11.7
1994.0,Eric Mahlum,California,C,76.4,285.0,9.88,32.5,,4.95,24.0,30.0,110.0,4.38,,
1994.0,Van Malone,Texas,FS,71.1,186.0,9.63,32.0,,,,,,,,
1994.0,Jason Mathews,Texas A&M,OT,77.9,274.0,9.5,32.25,,5.1,22.0,26.0,102.0,4.47,,
1994.0,Steve Matthews,Memphis,QB,74.9,208.0,8.88,31.5,,,,,,,,
1994.0,Chris Maumalanga,Kansas,DT,74.3,288.0,10.0,33.0,,5.2,21.0,31.0,106.0,4.42,,
1994.0,Kevin Mawae,Louisiana State,C,75.6,385.0,10.25,31.0,,5.35,22.0,29.0,108.0,4.57,,
1994.0,Hurvin Mccormack,Indiana,DT,76.6,271.0,9.13,34.75,,5.15,23.0,25.5,105.0,,,
1994.0,Ryan Mccoy,Houston,ILB,74.3,237.0,10.0,33.0,,5.09,18.0,30.5,106.0,4.58,,12.22
1994.0,Dwight Mcfadden,Southern California,RB,71.1,179.0,9.0,30.38,,4.6,11.0,30.0,108.0,,,
1994.0,Willie Mcginest,Southern California,DE,76.5,255.0,10.13,34.38,,4.72,22.0,34.5,126.0,4.19,,
1994.0,Toddrick Mcintosh,Florida State,DE,74.6,277.0,10.0,32.88,,5.06,17.0,30.5,108.0,4.7,,
1994.0,Jaime Mendez,Kansas State,FS,70.9,194.0,9.75,31.5,,4.62,17.0,33.0,114.0,3.97,,11.09
1994.0,Terry Mickens,Florida A&M,WR,72.1,200.0,10.0,32.5,,4.63,,31.0,117.0,4.39,,11.75
1994.0,Jamir Miller,UCLA,OLB,76.0,226.0,9.5,34.0,,,,,,,,
1994.0,Jim Miller,Michigan State,QB,74.3,227.0,9.38,31.5,,5.13,,24.5,100.0,4.39,,
1994.0,Lamar Mills,Indiana,DT,76.1,284.0,10.13,34.38,,5.26,15.0,26.5,100.0,4.75,,
1994.0,Kevin Mitchell,Syracuse,ILB,73.5,260.0,8.25,32.0,,,16.0,,,,,
1994.0,Shannon Mitchell,Georgia,TE,73.6,247.0,9.88,31.0,,5.13,,28.0,101.0,4.43,,12.16
1994.0,Mark Montgomery,Wisconsin,RB,71.9,220.0,8.63,32.25,,,24.0,,,,,
1994.0,Marty Moore,Kentucky,ILB,72.6,243.0,8.13,32.0,,4.81,19.0,29.5,107.0,4.48,,12.12
1994.0,Bam Morris,Texas Tech,RB,72.5,241.0,9.25,30.75,,,15.0,,,,,
1994.0,Cree Morris,Saint Mary's (CA),QB,79.0,239.0,10.25,33.5,,5.36,,26.5,99.0,4.73,,
1994.0,Horace Morris,Tennessee,DE,74.1,230.0,10.25,33.0,,4.69,26.0,33.5,117.0,4.4,,
1994.0,Johnnie Morton,Southern California,WR,71.9,189.0,10.0,32.0,,,,,,,,
1994.0,Aaron Mundy,Virginia,TE,77.3,252.0,9.75,33.75,,5.03,9.0,30.5,115.0,4.63,,12.03
1994.0,Tom Nalen,Boston College,C,74.9,280.0,9.0,33.13,,5.14,20.0,28.0,102.0,4.59,,
1994.0,Willie Nelson,Ohio State,FS,71.8,200.0,8.38,31.5,,4.67,17.0,,117.0,,,
1994.0,Mike Nesbitt,New Mexico,P,73.8,180.0,9.0,30.5,,,,,,,,
1994.0,Quentin Neujahr,Kansas State,C,74.8,285.0,9.13,32.0,,5.24,21.0,25.0,102.0,4.47,,
1994.0,Todd Norman,Notre Dame,OG,76.9,307.0,9.5,32.5,,5.71,19.0,26.0,98.0,4.81,,
1994.0,Craig Novitsky,UCLA,OG,77.4,299.0,10.75,34.25,,5.28,20.0,27.5,103.0,4.72,,
1994.0,Jeremy Nunley,Alabama,DE,76.8,265.0,9.38,33.38,,5.03,,31.0,114.0,4.42,,
1994.0,Doug Nussmeier,Idaho,QB,74.9,211.0,9.63,31.25,,4.88,,33.0,113.0,4.13,,
1994.0,Turhon O'Bannon,New Mexico,WR,72.3,196.0,8.63,33.13,,4.52,,35.0,120.0,4.34,,11.76
1994.0,Brian O'Neal,Penn State,FB,72.0,233.0,10.25,31.38,,4.83,17.0,32.0,115.0,4.12,,11.69
1994.0,Pat O'Neill,Syracuse,K,72.8,200.0,9.0,31.63,,,,,,,,
1994.0,Brad Ottis,Wayne State (NE),DE,75.8,271.0,9.88,34.0,,4.96,18.0,29.0,118.0,4.25,,
1994.0,David Palmer,Alabama,WR,67.9,167.0,8.5,29.63,,,,,,,,
1994.0,Joe Panos,Wisconsin,OG,74.9,296.0,9.75,32.0,,,28.0,,,,,
1994.0,Orlando Parker,Troy (AL),WR,70.6,183.0,9.25,32.75,,4.53,,,,,,
1994.0,Vaughn Parker,UCLA,OG,74.5,305.0,10.13,33.88,,5.34,26.0,26.5,101.0,4.88,,
1994.0,Kevin Patrick,Miami (FL),DE,74.8,253.0,9.13,32.0,,5.05,,28.5,105.0,4.34,,
1994.0,Roosevelt Patterson,Alabama,OT,75.1,313.0,10.25,33.38,,,,,,,,
1994.0,Joseph Patton,Alabama A&M,OG,75.8,288.0,10.13,34.75,,,,,,,,
1994.0,Chris Penn,Tulsa (OK),WR,72.1,196.0,10.38,31.88,,4.79,,35.5,118.0,4.06,,11.31
