Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle
2017.0,Billy Brown,Shepherd (WV),WR,75.38,254.0,10.38,33.0,,4.7,23.0,29.0,118.0,4.14,6.9,11.75
2017.0,Blair Brown,Ohio,LB,71.5,238.0,9.38,31.25,,4.65,22.0,37.0,124.0,,6.92,
2017.0,Christian Brown,West Virginia,DT,74.13,303.0,8.5,32.25,,5.39,34.0,26.0,101.0,4.81,8.02,
2017.0,DeAngelo Brown,Louisville,DT,72.38,312.0,9.13,33.0,,5.59,36.0,29.5,100.0,4.84,7.78,
2017.0,Fadol Brown,Mississippi,DE,76.13,273.0,10.25,35.0,,4.94,19.0,34.0,115.0,4.57,7.24,
2017.0,Jayon Brown,UCLA,LB,71.75,231.0,9.63,31.38,,4.7,17.0,31.5,120.0,4.53,7.28,
2017.0,Keith Brown,Western Kentucky,ILB,72.5,246.0,9.25,31.75,,4.88,25.0,29.5,115.0,4.65,7.53,
2017.0,Noah Brown,Ohio State,WR,74.0,222.0,9.13,31.75,,4.56,19.0,,,4.33,7.07,
2017.0,Pharaoh Brown,Oregon,TE,77.63,255.0,10.38,35.63,,4.83,24.0,34.0,103.0,4.62,7.24,
2017.0,Richie Brown,Mississippi State,OLB,73.75,237.0,9.25,32.5,,4.63,18.0,37.0,116.0,4.26,6.75,
2017.0,Daniel Brunskill,San Diego State,OT,77.13,273.0,9.88,33.88,,5.2,17.0,28.0,106.0,4.84,7.9,
2017.0,Collin Buchanan,Miami (OH),OL,76.63,316.0,10.5,32.38,,,23.0,25.0,97.0,4.75,,
2017.0,Riley Bullough,Michigan State,LB,73.63,226.0,9.88,31.25,,4.73,20.0,31.5,116.0,4.38,7.0,11.91
2017.0,Harrison Butker,Georgia Tech,K,75.63,199.0,8.75,31.75,,,,,,,,
2017.0,Adam Butler,Vanderbilt,DT,75.88,293.0,9.75,32.25,,5.23,23.0,28.5,101.0,4.9,7.51,
2017.0,Jake Butt,Michigan,TE,77.13,246.0,10.0,32.0,32.0,,,,,,,
2017.0,Hatari Byrd,Texas A&M-Commerce,SS,72.38,207.0,9.38,32.25,,4.66,19.0,35.0,122.0,4.28,7.15,
2017.0,Austin Calitro,Villanova,ILB,72.5,239.0,9.38,32.25,,4.67,24.0,34.0,111.0,4.31,6.96,
2017.0,KD Cannon,Baylor,WR,71.13,182.0,8.88,30.75,,4.41,13.0,37.0,119.0,4.2,7.1,
2017.0,Jason Carr,West Georgia,DT,77.25,302.0,10.38,34.25,,5.33,12.0,23.5,99.0,5.07,8.19,
2017.0,Josh Carraway,Texas Christian,DE,75.0,242.0,9.25,34.25,,4.74,25.0,29.5,120.0,4.42,7.2,12.48
2017.0,Jordan Carrell,Colorado,DT,74.13,290.0,9.5,32.0,,4.98,20.0,31.5,107.0,4.5,7.9,
2017.0,Christopher Carson,Oklahoma State,RB,72.25,218.0,9.63,33.25,,4.58,23.0,37.0,130.0,4.28,7.53,
2017.0,Cethan Carter,Nebraska,TE,74.75,241.0,9.0,32.38,,4.68,19.0,,,4.47,,
2017.0,Jamal Carter,Miami (FL),SS,72.63,218.0,9.38,31.0,,4.64,19.0,35.0,122.0,4.28,7.17,
2017.0,Chris Casher,Faulkner,DE,75.88,264.0,9.5,32.25,,4.88,22.0,30.5,106.0,4.6,7.7,
2017.0,Taco Charlton,Michigan,DE,77.63,277.0,9.75,34.25,22.0,4.92,25.0,33.0,116.0,,7.17,
2017.0,Jehu Chesson,Michigan,WR,74.75,204.0,9.13,33.25,,4.47,10.0,35.5,132.0,4.09,6.7,
2017.0,Devin Church,Eastern Illinois,RB,67.0,198.0,8.63,30.625,,4.55,18.0,35.0,115.0,4.17,6.6,
2017.0,Chuck Clark,Virginia Tech,DB,71.63,208.0,9.0,32.25,,4.54,16.0,34.0,122.0,4.07,6.85,11.62
2017.0,Jemar Clark,Arkansas State,OT,77.25,300.0,10.63,35.75,,,28.0,25.0,92.0,,,
2017.0,Jeremy Clark,Michigan,CB,75.13,220.0,9.38,32.88,,,20.0,,,4.5,,
2017.0,Jamaal Clayborn,Mississippi State,C,75.75,316.0,8.88,33.25,,5.64,15.0,25.5,98.0,5.01,8.0,
2017.0,Corey Clement,Wisconsin,RB,70.25,220.0,9.75,30.5,,4.68,19.0,28.5,115.0,4.53,6.71,
2017.0,Chunky Clements,Illinois,DT,74.13,301.0,10.38,32.88,,,23.0,,,4.96,,
2017.0,Tarik Cohen,North Carolina A&T,RB,66.38,179.0,10.13,29.75,,4.42,11.0,31.5,118.0,4.27,7.22,
2017.0,Adrian Colbert,Miami (FL),FS,72.5,200.0,8.0,31.75,,4.49,10.0,33.5,117.0,4.31,7.24,
2017.0,Dylan Cole,Missouri State,OLB,72.5,239.0,9.38,31.875,,4.54,32.0,39.0,125.0,4.19,6.82,
2017.0,Stacy Coley,Miami (FL),WR,72.13,195.0,9.75,32.25,,4.45,10.0,34.0,122.0,4.39,7.19,
2017.0,Aviante Collins,Texas Christian,OT,76.25,295.0,9.38,33.38,,4.81,34.0,24.0,102.0,4.73,7.85,
2017.0,Gareon Conley,Ohio State,CB,72.25,195.0,9.5,33.0,17.0,4.44,11.0,37.0,129.0,4.18,6.68,
2017.0,James Conner,Pittsburgh,RB,73.25,233.0,9.88,31.25,,4.65,20.0,29.0,113.0,4.4,7.14,
2017.0,Dalvin Cook,Florida State,RB,71.13,210.0,9.25,32.38,,4.49,22.0,30.5,116.0,4.53,7.27,
2017.0,Ethan Cooper,Indiana (PA),OG,74.0,322.0,10.38,32.63,11.0,5.36,26.0,24.5,99.0,4.88,8.02,
2017.0,Bryan Cox,Florida,DE,74.63,265.0,9.5,33.75,,4.89,16.0,26.5,109.0,,,
2017.0,Demetrious Cox,Michigan State,FS,71.88,200.0,10.0,31.25,,4.55,26.0,34.0,124.0,4.33,7.02,
2017.0,Jason Croom,Tennessee,TE,76.25,252.0,9.63,33.375,,4.69,23.0,34.0,120.0,4.4,7.33,
2017.0,Lucas Crowley,North Carolina,C,74.25,294.0,9.38,32.5,,5.38,30.0,26.0,98.0,4.87,7.96,
2017.0,Sean Culkin,Missouri,TE,77.13,255.0,9.5,32.875,,4.71,21.0,35.5,120.0,4.46,7.2,
2017.0,Zach Cunningham,Vanderbilt,LB,75.25,234.0,9.25,34.38,22.0,4.67,15.0,35.0,125.0,,7.03,
2017.0,Aaron Curry,Texas Christian,DT,73.5,280.0,9.88,32.5,,4.93,26.0,32.0,108.0,4.82,7.69,
2017.0,Jeremy Cutrer,Middle Tennessee State,CB,73.25,170.0,8.88,31.75,,4.52,,32.0,122.0,4.26,7.26,
2017.0,Darrell Daniels,Washington,TE,75.13,247.0,10.25,34.5,,4.55,17.0,32.0,116.0,4.47,7.09,
2017.0,Reggie Daniels,Oregon,SS,72.38,201.0,9.25,32.75,,4.59,13.0,35.0,122.0,4.2,6.97,
2017.0,Amara Darboh,Michigan,WR,73.75,214.0,9.88,32.63,,4.45,17.0,36.0,124.0,4.26,6.81,11.88
2017.0,Julie'n Davenport,Bucknell (PA),OT,78.75,318.0,10.5,36.5,28.0,5.45,18.0,27.0,106.0,4.69,7.57,
2017.0,Corey Davis,Western Michigan,WR,74.75,209.0,9.13,33.0,31.0,,,,,4.28,,11.48
2017.0,Jarrad Davis,Florida,LB,73.25,238.0,9.75,33.5,22.0,4.62,23.0,38.5,129.0,4.39,7.39,
2017.0,Justin Davis,Southern California,RB,72.63,208.0,9.63,31.0,,,21.0,30.0,115.0,4.32,6.75,11.29
2017.0,Keionta Davis,Tennessee-Chattanooga,DE,75.0,271.0,9.5,34.0,,4.72,30.0,37.5,121.0,4.46,7.64,
2017.0,Kevin Davis,Colorado State,LB,73.75,235.0,10.25,32.38,,4.91,11.0,30.5,110.0,4.5,7.18,
2017.0,Marcus Davis,Auburn,WR,69.0,179.0,9.75,30.0,,4.53,,31.5,114.0,4.46,7.49,
2017.0,Matt Davis,North Carolina-Pembroke,K,71.88,197.0,9.13,28.875,,,,,,,,
2017.0,Reggie Davis,Georgia,WR,71.63,158.0,9.25,31.75,,4.36,4.0,32.0,115.0,4.12,6.94,
2017.0,Reginald Davis,Texas Tech,WR,71.75,182.0,9.25,31.0,,4.44,9.0,35.0,124.0,4.3,6.76,
2017.0,Robert Davis,Georgia State,WR,74.75,219.0,9.63,33.0,,4.44,19.0,41.0,136.0,4.28,6.82,11.77
2017.0,Dion Dawkins,Temple,OG,75.88,314.0,9.88,35.0,12.0,5.11,26.0,26.0,106.0,4.78,7.3,
2017.0,Matt Dayes,North Carolina State,RB,68.63,205.0,10.5,30.0,12.0,4.66,18.0,28.0,109.0,4.51,7.26,
2017.0,Treston Decoud,Oregon State,CB,73.75,206.0,9.25,33.0,,4.62,11.0,31.0,116.0,4.53,7.2,
2017.0,J.J. Dielman,Utah,C,76.75,309.0,10.0,32.25,,,27.0,,,4.84,,
2017.0,Hunter Dimick,Utah,DE,75.0,268.0,8.88,31.0,,4.75,38.0,28.0,109.0,4.13,7.15,
2017.0,Standish Dobard,Miami (FL),TE,75.38,254.0,9.75,33.5,,4.73,24.0,30.5,114.0,4.68,7.78,
2017.0,Joshua Dobbs,Tennessee,QB,75.25,216.0,9.25,32.63,29.0,4.64,,33.0,122.0,4.31,6.75,
2017.0,Dylan Donahue,West Georgia,DL,74.63,248.0,9.0,30.25,,4.75,26.0,29.5,116.0,4.23,7.02,
2017.0,Rasul Douglas,West Virginia,CB,74.0,209.0,9.25,32.38,,4.59,16.0,33.5,120.0,4.26,6.97,
2017.0,Jela Duncan,Duke,RB,68.88,214.0,9.25,29.25,,,24.0,,,,,
2017.0,Jessamen Dunker,Tennessee State,OG,76.13,318.0,10.0,33.5,,4.98,23.0,28.5,108.0,4.13,7.88,11.2
2017.0,Brionte Dunn,Ohio State,RB,72.0,214.0,9.5,31.5,,4.49,23.0,38.0,126.0,4.26,6.71,
2017.0,Malachi Dupre,Louisiana State,WR,74.13,196.0,9.0,31.5,,4.52,11.0,39.5,135.0,4.26,7.19,
2017.0,Travin Dural,Louisiana State,WR,73.0,202.0,9.0,32.0,,4.57,,30.5,116.0,4.55,7.29,
2017.0,Samson Ebukam,Eastern Washington,OLB,73.88,240.0,9.63,32.375,,4.5,24.0,39.0,130.0,4.34,7.07,
2017.0,Trey Edmunds,Maryland,RB,72.63,223.0,9.38,32.375,,4.48,,35.5,122.0,,7.25,
2017.0,Aiavion Edwards,Baylor,ILB,72.0,224.0,9.63,31.25,,4.68,21.0,34.5,122.0,4.52,7.46,
2017.0,Andrew Eide,Brigham Young,OT,76.63,302.0,9.13,31.625,,5.2,33.0,30.5,113.0,4.7,7.93,
2017.0,Ken Ekanem,Virginia Tech,DL,74.63,257.0,10.5,32.0,,4.88,20.0,30.5,115.0,4.4,7.38,
2017.0,Corn Elder,Miami (FL),CB,70.13,183.0,8.75,31.25,,4.55,,35.0,116.0,,,
2017.0,Jake Eldrenkamp,Washington,OG,76.5,302.0,10.0,33.0,,5.39,,26.0,106.0,4.71,7.71,
2017.0,Pat Elflein,Ohio State,C,74.75,303.0,9.75,33.25,21.0,5.32,22.0,23.5,99.0,4.71,7.94,
2017.0,Ukeme Eligwe,Georgia Southern,OLB,73.63,234.0,9.5,33.375,,4.58,25.0,34.0,123.0,4.4,7.16,
2017.0,Jake Elliott,Memphis,K,69.25,167.0,9.0,29.0,,4.79,,,,,,
2017.0,Brooks Ellis,Arkansas,ILB,73.63,240.0,9.75,31.75,,4.79,18.0,29.5,114.0,4.87,6.79,
2017.0,Jermaine Eluemunor,Texas A&M,OL,75.63,332.0,9.5,33.25,,5.22,34.0,28.5,103.0,4.9,7.74,
2017.0,Darius English,South Carolina,OLB,77.38,245.0,9.88,34.75,,4.84,19.0,35.0,129.0,4.94,7.36,
2017.0,Evan Engram,Mississippi,TE,75.13,234.0,10.0,33.5,26.0,4.42,19.0,36.0,125.0,4.23,6.92,
2017.0,Amba Etta-Tawo,Syracuse,WR,73.25,208.0,9.13,32.0,,4.49,14.0,31.0,126.0,4.32,6.95,
2017.0,Dane Evans,Tulsa (OK),QB,72.38,210.0,9.75,30.875,,5.05,,31.0,115.0,4.41,7.22,
2017.0,Jerod Evans,Virginia Tech,QB,74.63,232.0,9.38,33.13,21.0,4.8,,26.5,112.0,4.41,,
2017.0,Jordan Evans,Oklahoma,OLB,74.88,232.0,8.75,31.0,,4.51,19.0,38.5,119.0,4.18,7.01,
2017.0,Justin Evans,Texas A&M,SS,72.0,199.0,9.75,32.0,25.0,4.6,14.0,41.5,129.0,,,
2017.0,Gerald Everett,South Alabama,TE,74.75,239.0,8.5,33.0,24.0,4.62,22.0,37.5,126.0,4.33,6.99,11.57
2017.0,Dan Feeney,Indiana,OG,76.0,305.0,10.25,33.38,29.0,5.24,26.0,28.0,101.0,4.68,7.52,
2017.0,Justin Ferguson,Western Michigan,FS,72.75,202.0,9.13,32.125,,,12.0,,,,,
2017.0,Devonte' Fields,Louisville,OLB,74.38,236.0,9.0,32.38,,4.72,,34.0,124.0,4.88,7.4,
2017.0,Maurice Fleming,West Virginia,CB,70.75,207.0,9.0,29.375,,4.52,19.0,32.0,115.0,4.14,6.87,
2017.0,Tarean Folston,Notre Dame,RB,69.25,214.0,9.5,30.375,,4.76,20.0,33.5,115.0,4.2,6.93,11.53
2017.0,Isaiah Ford,Virginia Tech,WR,73.25,194.0,9.25,32.63,,4.61,14.0,35.5,127.0,4.34,6.94,
2017.0,Johnathan Ford,Auburn,FS,71.13,205.0,8.88,30.0,,4.4,20.0,,,4.21,,11.22
2017.0,D'Onta Foreman,Texas,RB,72.25,233.0,10.13,31.38,,4.46,18.0,33.0,120.0,4.28,7.21,
2017.0,Reuben Foster,Alabama,LB,72.25,229.0,10.25,32.38,9.0,,,,,,,
2017.0,Leonard Fournette,Louisiana State,RB,72.13,240.0,9.25,31.63,11.0,4.51,,28.5,,,,
2017.0,King Frazier,North Dakota State,RB,71.0,213.0,9.0,31.0,,4.67,22.0,32.0,112.0,4.33,7.13,
2017.0,Billy Freeman,San Jose State,TE,74.63,236.0,9.25,30.5,,4.74,22.0,30.5,112.0,4.62,7.18,
2017.0,Kyle Fuller,Baylor,C,76.75,307.0,9.38,32.88,,5.24,23.0,26.0,96.0,4.84,7.71,
2017.0,Ahmad Fulwood,Florida,WR,76.13,202.0,9.25,32.0,,4.51,,34.5,124.0,4.38,7.29,
2017.0,Brian Gaia,Penn State,C,74.38,292.0,10.0,31.875,,5.17,32.0,28.0,105.0,4.7,7.82,
2017.0,Wayne Gallman,Clemson,RB,72.25,215.0,9.13,32.63,,4.6,21.0,29.5,120.0,4.28,7.17,11.92
2017.0,Patrick Gamble,Georgia Tech,DT,76.38,277.0,,,,,,,,,,
2017.0,Antonio Garcia,Troy (AL),OT,78.38,302.0,9.88,33.38,,5.15,24.0,31.0,108.0,4.94,7.98,
2017.0,Myles Garrett,Texas A&M,DE,76.25,272.0,10.25,35.25,31.0,4.64,33.0,41.0,128.0,4.2,,11.43
2017.0,Ben Gedeon,Michigan,ILB,73.63,244.0,10.0,32.63,,4.75,27.0,34.5,119.0,4.39,6.98,11.84
2017.0,Avery Gennesy,Texas A&M,OT,75.0,318.0,9.5,33.63,,5.35,24.0,20.0,91.0,5.0,8.08,
2017.0,Nate Gerry,Nebraska,SS,73.88,218.0,9.25,31.25,,4.58,17.0,30.5,122.0,4.37,7.14,
2017.0,Shelton Gibson,West Virginia,WR,71.13,191.0,8.88,32.0,,4.5,8.0,32.0,118.0,4.2,6.83,11.79
2017.0,Jimmie Gilbert,Colorado,OLB,76.13,231.0,9.5,32.875,,4.68,12.0,37.0,120.0,4.57,,
2017.0,Ryan Glasgow,Michigan,DT,74.88,302.0,9.63,33.38,,5.13,20.0,27.5,105.0,4.62,7.55,
2017.0,Davon Godchaux,Louisiana State,DT,75.13,310.0,10.25,32.38,,5.27,18.0,29.5,104.0,4.43,7.82,
2017.0,Matthew Godin,Michigan,DT,77.5,295.0,9.0,33.125,,,26.0,27.0,108.0,4.81,7.53,
2017.0,Chris Godwin,Penn State,WR,73.0,209.0,9.13,31.625,,4.42,19.0,36.0,125.0,4.0,7.01,
2017.0,Randall Goforth,UCLA,FS,69.75,186.0,9.75,30.25,,4.55,9.0,27.0,118.0,4.35,7.13,
2017.0,Isaiah Golden,McNeese State (LA),DT,74.25,326.0,9.75,33.625,,5.27,18.0,26.5,102.0,4.92,,
2017.0,Kenny Golladay,Northern Illinois,WR,75.75,218.0,9.75,32.0,,4.5,18.0,35.5,120.0,4.15,7.0,
2017.0,Zane Gonzalez,Arizona State,K,72.25,202.0,9.0,29.5,,,,,,,,
2017.0,Evan Goodman,Arizona State,OG,75.25,306.0,10.63,33.25,,5.27,22.0,24.5,100.0,4.81,7.97,
2017.0,Eddie Gordon,Louisiana-Lafayette,C,73.0,310.0,8.13,32.625,,5.07,24.0,29.5,98.0,4.71,7.56,
2017.0,Jermaine Grace,Miami (FL),OLB,72.13,223.0,9.88,31.75,,4.57,21.0,33.0,120.0,4.37,7.37,
2017.0,Deante Gray,Texas Christian,WR,67.88,184.0,7.88,30.25,,4.43,12.0,32.5,115.0,4.28,7.01,
2017.0,Derrick Green,Texas Christian,RB,70.25,220.0,9.0,31.0,,4.76,15.0,29.5,111.0,4.4,7.12,
2017.0,Worth Gregory,East Carolina (NC),P,75.13,204.0,9.0,31.0,,,,,,,,
2017.0,Trey Griffey,Arizona,WR,74.13,209.0,9.75,32.125,,4.59,17.0,32.5,118.0,4.5,7.32,
2017.0,Derrick Griffin,Texas Southern,TE,78.25,248.0,8.88,33.75,,,11.0,31.0,119.0,4.49,,
2017.0,Shaquill Griffin,Central Florida,DB,71.75,194.0,8.75,32.38,,4.38,17.0,38.5,132.0,4.14,6.87,
2017.0,Adam Griffith,Alabama,K,69.88,183.0,8.88,30.25,,,,,,,,
2017.0,Jay Guillermo,Clemson,C,75.0,298.0,9.25,31.75,,5.48,33.0,28.5,105.0,4.91,7.78,
2017.0,Nate Hairston,Temple,CB,71.88,196.0,9.5,31.0,,4.52,14.0,35.5,118.0,4.45,6.85,
2017.0,Daeshon Hall,Texas A&M,DE,77.38,266.0,9.63,35.0,,4.76,18.0,36.0,123.0,4.63,7.03,
2017.0,Darius Hamilton,Rutgers,DT,73.75,274.0,8.75,32.875,,,,,,,,
2017.0,Chad Hansen,California,WR,73.75,202.0,10.13,32.13,,4.53,11.0,35.0,119.0,4.13,6.74,11.17
2017.0,Justin Hardee,Illinois,WR,72.63,197.0,9.5,32.25,,4.36,17.0,34.5,129.0,4.26,7.28,
2017.0,Sean Harlow,Oregon State,OG,76.13,303.0,9.5,32.0,,5.15,26.0,30.5,105.0,4.81,8.16,
2017.0,Charles Harris,Missouri,DE,74.63,253.0,9.63,32.38,23.0,4.82,21.0,32.0,109.0,4.56,7.47,
2017.0,Connor Harris,Lindenwood (MO),ILB,71.0,242.0,9.38,30.13,25.0,4.73,18.0,33.0,114.0,4.18,7.13,
2017.0,Nigel Harris,South Florida,OLB,73.13,220.0,9.75,31.875,,4.57,15.0,36.0,114.0,4.52,7.45,
2017.0,Josh Harvey-Clemons,Louisville,FS,76.13,217.0,10.38,35.38,,4.76,12.0,31.5,121.0,4.59,7.09,
2017.0,Keon Hatcher,Arkansas,WR,73.25,212.0,9.5,32.0,,4.64,16.0,,,4.28,,
2017.0,Carlos Henderson,Louisiana Tech,WR,70.75,199.0,9.13,31.38,,4.46,13.0,36.0,131.0,4.35,7.18,
2017.0,DeAngelo Henderson,Coastal Carolina (SC),RB,67.5,208.0,9.5,29.0,,4.48,20.0,34.0,120.0,4.57,7.26,
2017.0,Trey Hendrickson,Florida Atlantic,DE,75.88,266.0,9.88,32.0,,4.65,18.0,33.5,122.0,4.4,7.03,12.43
2017.0,Jordan Herdman,Simon Fraser (Canada),LB,70.75,238.0,8.13,29.88,,,,,,,,
2017.0,Treyvon Hester,Toledo,DT,74.13,300.0,10.13,32.625,,,,,,,,
2017.0,Darian Hicks,Michigan State,CB,70.38,188.0,8.75,30.375,,4.59,19.0,34.5,119.0,4.44,7.02,
2017.0,Cole Hikutini,Louisville,TE,76.13,247.0,10.0,32.75,,4.85,20.0,34.5,120.0,4.34,7.22,
2017.0,Brian Hill,Wyoming,RB,72.63,219.0,8.88,31.38,,4.54,15.0,34.0,125.0,4.32,7.03,
2017.0,Delano Hill,Michigan,SS,72.63,216.0,9.38,32.13,,4.47,17.0,33.5,115.0,4.27,6.96,
