Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle
2018.0,Genard Avery,Memphis,ILB,72.5,248.0,10.13,31.0,,4.59,26.0,36.0,124.0,4.36,6.9,
2018.0,Michael Badgley,Miami (FL),K,69.75,183.0,8.75,29.0,,4.94,,,111.0,,,
2018.0,Jerome Baker,Ohio State,OLB,73.13,229.0,10.38,31.5,,4.53,22.0,36.5,126.0,4.15,6.93,
2018.0,Kalen Ballage,Arizona State,RB,73.5,228.0,9.5,32.75,,4.46,15.0,33.5,122.0,4.35,6.91,
2018.0,Saquon Barkley,Penn State,RB,72.0,233.0,9.5,31.38,,4.4,29.0,41.0,,4.24,,
2018.0,Austin Barnes,East Carolina (NC),P,71.25,216.0,9.25,31.125,,,,,,,,
2018.0,J.T. Barrett,Ohio State,QB,73.25,224.0,9.88,32.0,,4.7,,30.0,108.0,4.44,7.38,
2018.0,Jessie Bates,Wake Forest,FS,73.13,195.0,9.75,31.625,,4.5,,35.5,117.0,4.26,6.78,11.34
2018.0,Cameron Batson,Texas Tech,WR,68.25,175.0,9.0,28.875,,4.35,14.0,39.0,124.0,4.0,6.69,
2018.0,Marcus Baugh,Ohio State,TE,75.5,247.0,9.5,33.0,,4.81,,33.0,117.0,4.51,7.28,12.06
2018.0,Nick Bawden,San Diego State,FB,73.88,245.0,9.25,30.5,,4.72,,,109.0,4.37,7.16,
2018.0,Nathan Bazata,Iowa,DT,73.38,290.0,8.88,30.125,,5.31,24.0,32.5,100.0,4.63,7.77,
2018.0,Davin Bellamy,Georgia,OLB,75.75,255.0,9.5,33.25,,,15.0,26.0,101.0,4.58,7.58,
2018.0,Kurt Benkert,Virginia,QB,74.63,218.0,9.5,31.0,,4.95,16.0,31.0,112.0,4.33,7.15,
2018.0,Parris Bennett,Syracuse,ILB,72.0,233.0,10.0,33.375,,4.81,11.0,31.0,120.0,4.46,7.06,
2018.0,JaWhaun Bentley,Purdue,ILB,73.63,246.0,9.5,32.0,,4.75,31.0,29.5,111.0,4.4,7.12,
2018.0,Al-Rasheed Benton,West Virginia,ILB,72.63,242.0,9.75,31.5,,5.0,,28.5,108.0,4.56,7.45,
2018.0,Braxton Berrios,Miami (FL),WR,68.63,184.0,9.25,28.0,,4.44,11.0,36.0,110.0,4.18,6.72,
2018.0,Keishawn Bierria,Washington,ILB,72.38,230.0,9.38,31.13,,4.79,21.0,30.5,117.0,4.25,7.26,
2018.0,Saeed Blacknall,Penn State,WR,74.0,208.0,9.88,33.375,,4.37,24.0,32.5,127.0,4.19,6.77,
2018.0,Travon Blanchard,Texas A&M-Commerce,SS,73.88,208.0,9.0,33.375,,4.65,15.0,33.0,116.0,4.77,7.34,
2018.0,Quin Blanding,Virginia,FS,74.0,215.0,8.38,31.75,,4.63,,31.5,122.0,,,
2018.0,Jeb Blazevich,Georgia,TE,76.38,250.0,9.75,32.125,,,21.0,33.0,113.0,5.4,7.64,
2018.0,Alec Bloom,Connecticut,TE,78.13,251.0,9.25,33.5,,4.92,13.0,29.5,114.0,4.6,7.27,
2018.0,Reggie Bonnafon,Louisville,RB,72.88,212.0,9.75,32.75,,4.53,20.0,38.0,127.0,4.25,6.97,
2018.0,Kyle Bosch,West Virginia,OG,76.25,296.0,9.0,31.375,,5.63,23.0,25.0,92.0,4.85,7.88,
2018.0,Bradley Bozeman,Alabama,C,76.88,296.0,9.75,31.25,,5.46,27.0,24.0,97.0,5.17,8.25,
2018.0,Hunter Bradley,Mississippi State,LS,74.63,241.0,9.38,31.125,,4.78,17.0,29.0,104.0,4.44,7.43,
2018.0,David Bright,Stanford,OT,77.13,307.0,10.25,33.25,,,,,,,,
2018.0,Jeremiah Briscoe,Sam Houston State (TX),QB,75.0,220.0,9.13,31.375,,,,,,,,
2018.0,Andrew Brown,Virginia,DE,75.38,296.0,9.38,34.5,,5.03,31.0,28.0,101.0,4.48,7.51,
2018.0,Drew Brown,Nebraska,K,70.5,208.0,8.38,29.0,,,,,,,,
2018.0,Evan Brown,Southern Methodist (TX),C,74.5,302.0,10.0,32.5,,5.03,36.0,36.0,113.0,4.46,7.87,
2018.0,Orlando Brown,Oklahoma,OT,79.88,345.0,9.75,35.0,,5.85,14.0,19.5,82.0,5.38,7.87,
2018.0,Tony Brown,Alabama,CB,71.88,198.0,9.25,31.5,,4.35,14.0,31.5,126.0,4.11,6.78,11.14
2018.0,Max Browne,Pittsburgh,QB,77.13,227.0,9.75,32.625,,5.1,23.0,30.0,113.0,4.57,7.5,
2018.0,Taven Bryan,Florida,DT,77.0,291.0,9.75,32.75,,4.98,30.0,35.0,119.0,4.48,7.12,
2018.0,Oren Burks,Vanderbilt,OLB,75.13,233.0,9.13,33.38,,4.59,18.0,39.5,131.0,4.15,6.82,
2018.0,Deontay Burnett,Southern California,WR,71.63,186.0,8.63,31.5,,,,,,,,
2018.0,Ryan Burns,Stanford,QB,76.88,245.0,10.0,32.125,,4.81,16.0,36.0,117.0,4.31,7.27,
2018.0,Jason Cabinda,Penn State,ILB,73.0,239.0,9.63,32.0,,,19.0,33.5,129.0,4.22,7.0,
2018.0,Deon Cain,Clemson,WR,73.88,202.0,8.75,33.0,,4.43,11.0,33.5,115.0,4.37,6.71,11.78
2018.0,DJ Calhoun,Arizona State,ILB,71.13,242.0,10.13,29.75,,4.88,20.0,27.5,111.0,4.66,7.63,
2018.0,Antonio Callaway,Florida,WR,70.63,200.0,9.5,31.5,,4.41,7.0,34.0,121.0,4.33,7.0,
2018.0,Christian Campbell,Penn State,CB,72.75,195.0,8.75,33.5,,4.55,14.0,41.0,135.0,4.18,6.77,
2018.0,Jake Campos,Iowa State,OT,79.25,304.0,9.25,33.625,,5.31,22.0,25.0,104.0,4.81,8.0,
2018.0,Trenton Cannon,Virginia State,RB,70.25,185.0,8.38,30.25,,4.4,17.0,38.5,129.0,4.04,7.02,
2018.0,Dylan Cantrell,Texas Tech,WR,74.88,226.0,9.25,31.38,,4.59,18.0,38.5,130.0,4.03,6.56,10.85
2018.0,Alex Cappa,Humboldt State (CA),OT,77.75,305.0,9.25,32.63,,5.39,24.0,26.5,97.0,4.84,8.04,
2018.0,Tanner Carew,Oregon,LS,73.25,243.0,9.63,31.5,,5.0,18.0,30.0,111.0,4.28,7.26,
2018.0,Daniel Carlson,Auburn,K,77.25,213.0,9.75,32.0,,,,,,,,
2018.0,Luke Carrezola,Connecticut,DE,73.88,257.0,9.88,32.375,,4.93,19.0,34.0,115.0,4.52,7.4,
2018.0,Darren Carrington,Utah,WR,74.25,199.0,10.38,32.75,,4.78,9.0,36.0,120.0,4.51,6.96,
2018.0,Jermaine Carter,Maryland,ILB,72.63,222.0,9.5,31.125,,4.68,,34.5,112.0,4.28,7.19,
2018.0,Lorenzo Carter,Georgia,OLB,76.88,250.0,10.38,34.0,,4.5,,36.0,130.0,,,
2018.0,Martez Carter,Grambling State (LA),RB,67.0,210.0,8.63,31.0,,4.56,14.0,36.0,118.0,4.5,7.52,
2018.0,Reggie Carter,Georgia,ILB,72.75,227.0,9.5,31.625,,4.75,,30.0,107.0,4.55,7.21,
2018.0,Ryan Carter,Clemson,CB,69.38,184.0,8.75,29.625,,4.52,16.0,32.5,119.0,4.37,7.0,
2018.0,Andre Chachere,San Jose State,CB,71.75,200.0,9.88,31.375,,4.49,13.0,38.0,123.0,4.07,6.78,11.43
2018.0,Sean Chandler,Temple,FS,70.5,190.0,8.25,30.75,,4.65,16.0,34.5,119.0,4.62,7.19,
2018.0,D.J. Chark,Louisiana State,WR,74.88,199.0,9.25,32.38,,4.34,16.0,40.0,129.0,,,
2018.0,Patrick Choudja,Nevada,DE,75.0,255.0,9.5,34.125,,4.89,24.0,37.5,118.0,4.68,7.56,
2018.0,Geron Christian,Louisville,OT,77.13,298.0,10.75,35.0,,5.33,19.0,,,,,
2018.0,Bradley Chubb,North Carolina State,DE,76.38,269.0,9.88,34.0,,4.65,24.0,36.0,121.0,4.41,7.37,
2018.0,Nick Chubb,Georgia,RB,70.88,227.0,9.63,32.0,,4.52,29.0,38.5,128.0,4.25,7.09,
2018.0,Jack Cichy,Wisconsin,ILB,74.13,238.0,9.5,32.13,,,18.0,33.5,124.0,4.28,7.06,
2018.0,Will Clapp,Louisiana State,C,76.5,311.0,9.63,31.25,,5.39,25.0,29.0,97.0,4.92,8.04,
2018.0,James Clark,Virginia Tech,WR,69.0,180.0,8.88,29.875,,4.49,6.0,36.5,123.0,4.31,7.32,
2018.0,Simmie Cobbs,Indiana,WR,75.13,220.0,9.25,32.0,,4.64,11.0,30.0,113.0,4.32,6.7,11.2
2018.0,Mason Cole,Michigan,C,76.13,307.0,9.63,32.13,,5.23,23.0,23.5,104.0,4.78,7.77,
2018.0,Lavon Coleman,Washington,RB,70.75,215.0,9.25,30.5,,4.65,23.0,33.0,120.0,4.35,7.16,
2018.0,Cayson Collins,North Carolina,OLB,73.0,232.0,10.0,32.75,,4.79,,33.0,121.0,4.28,7.38,
2018.0,Evan Colorito,Colorado State,OLB,75.63,247.0,9.13,30.75,,4.78,12.0,28.0,115.0,4.89,7.82,
2018.0,Tyler Conklin,Central Michigan,TE,75.0,254.0,9.75,33.25,,4.8,18.0,38.0,120.0,4.23,7.13,11.43
2018.0,Logan Cooke,Mississippi State,P,77.38,237.0,8.5,33.0,,,,,,,,
2018.0,Demetrius Cooper,Michigan State,DE,77.13,241.0,10.38,32.625,,5.02,10.0,28.5,113.0,4.75,7.45,
2018.0,Austin Corbett,Nevada,OG,76.38,306.0,10.5,33.13,,5.15,19.0,28.0,106.0,4.5,7.87,
2018.0,Eric Cotton,Stanford,DE,76.25,272.0,10.0,32.25,,,18.0,,,,,
2018.0,Kamari Cotton-Moya,Iowa State,SS,71.75,202.0,8.88,30.25,,4.64,18.0,37.0,119.0,4.3,7.15,
2018.0,Keke Coutee,Texas Tech,WR,69.75,181.0,8.38,29.88,,4.43,14.0,34.5,113.0,4.15,6.93,
2018.0,Chris Covington,Indiana,OLB,74.13,245.0,9.25,32.5,,4.78,23.0,33.5,116.0,4.39,7.02,
2018.0,Zachary Crabtree,Oklahoma State,OT,78.25,317.0,9.13,34.125,,5.3,25.0,21.5,86.0,4.91,7.98,
2018.0,James Crawford,Illinois,OLB,74.0,239.0,9.13,32.125,,,,35.0,,,,
2018.0,Justin Crawford,West Virginia,RB,71.38,199.0,9.13,32.0,,4.64,11.0,33.5,122.0,4.44,7.08,
2018.0,Tyrell Crosby,Oregon,OT,76.63,309.0,10.75,35.25,,5.23,17.0,30.0,105.0,4.77,7.89,
2018.0,Keion Crossen,Western Carolina,CB,69.13,178.0,8.75,32.125,,4.33,13.0,39.5,131.0,4.01,6.67,
2018.0,Tyrone Crowder,Clemson,OG,73.63,342.0,10.0,32.0,,5.75,32.0,22.5,93.0,,,
2018.0,Dane Cruikshank,Arizona,SS,73.25,206.0,8.75,31.0,,4.41,25.0,38.5,121.0,4.24,6.89,
2018.0,Korey Cunningham,Cincinnati,OT,77.38,311.0,9.38,32.25,,4.9,27.0,35.5,119.0,,,
2018.0,Qualen Cunningham,Texas A&M,DE,73.5,224.0,10.38,32.0,,4.96,14.0,31.5,112.0,4.54,7.51,
2018.0,Christian Daimler,Texas A&M,OT,79.5,305.0,10.75,33.75,,5.4,24.0,24.0,114.0,4.98,8.27,
2018.0,Trevor Daniel,Tennessee,P,73.5,230.0,9.38,31.5,,4.98,23.0,32.5,119.0,,,
2018.0,James Daniels,Iowa,C,75.38,306.0,9.5,33.75,,,21.0,30.5,108.0,4.4,7.29,
2018.0,Trevor Darling,Miami (FL),OT,76.63,315.0,10.25,34.25,,5.38,19.0,24.0,90.0,5.01,7.91,
2018.0,Sam Darnold,Southern California,QB,75.38,221.0,9.38,31.0,,4.85,,26.5,105.0,4.4,6.96,
2018.0,Marcus Davenport,Texas-San Antonio,DE,77.75,264.0,9.13,33.63,,4.58,22.0,33.5,124.0,4.41,7.2,
2018.0,Joseph Davidson,Bowling Green (OH),P,79.13,232.0,8.5,32.25,,,6.0,30.0,116.0,,,
2018.0,Aaron Davis,Georgia,CB,71.75,194.0,9.13,31.75,,4.52,10.0,34.0,111.0,4.08,6.82,
2018.0,Antwuan Davis,Texas,CB,71.0,196.0,9.5,31.0,,4.53,28.0,32.5,123.0,4.1,7.01,
2018.0,Austin Davis,Duke,C,75.88,301.0,9.13,31.75,,5.25,25.0,30.5,104.0,4.65,7.58,
2018.0,Carlton Davis,Auburn,CB,73.0,203.0,8.88,32.75,,4.53,16.0,34.0,124.0,4.31,7.3,
2018.0,Jawill Davis,Bethune-Cookman (FL),WR,72.88,191.0,9.0,32.5,,4.38,14.0,39.0,123.0,4.56,7.52,
2018.0,Duke Dawson,Florida,CB,70.63,208.0,9.0,31.5,,4.46,15.0,,,4.39,7.02,
2018.0,Gerhard de Beer,Arizona,OT,78.5,312.0,10.5,34.125,,5.21,35.0,30.5,108.0,4.72,7.52,
2018.0,Dee Delaney,Miami (FL),CB,71.5,194.0,9.75,30.5,,4.46,13.0,32.5,120.0,4.25,6.95,
2018.0,Nick Deluca,North Dakota State,ILB,74.63,251.0,10.25,32.75,,4.85,18.0,29.5,112.0,4.23,7.09,
2018.0,Jamil Demby,Maine,OG,76.5,319.0,10.75,33.75,,5.58,17.0,23.5,98.0,4.95,7.86,
2018.0,Shamire Devine,Georgia Tech,OG,78.38,380.0,10.0,35.375,,5.82,10.0,21.0,86.0,5.0,8.28,
2018.0,John Diarse,Texas Christian,WR,71.38,211.0,9.75,33.625,,4.58,14.0,33.5,121.0,4.4,7.19,
2018.0,Garrett Dickerson,Northwestern,FB,74.5,244.0,9.0,32.375,,4.78,19.0,30.0,118.0,4.44,7.19,
2018.0,Matt Dickerson,UCLA,DE,76.63,292.0,10.0,33.25,,5.06,26.0,31.0,,4.67,7.56,
2018.0,Michael Dickson,Texas,P,74.38,208.0,9.25,31.25,,,,,,,,
2018.0,Christian DiLauro,Illinois,OT,77.5,300.0,10.25,33.375,,5.05,25.0,32.0,111.0,4.76,7.61,
2018.0,Cam Dillard,North Carolina,C,74.88,302.0,9.75,31.375,,5.23,29.0,29.5,100.0,4.63,8.15,
2018.0,Will Dissly,Washington,TE,75.75,262.0,10.25,32.0,,4.87,15.0,28.0,111.0,4.4,7.07,12.12
2018.0,Kendall Donnerson,Southeast Missouri State,OLB,75.0,250.0,9.13,33.0,,4.45,20.0,40.0,131.0,4.37,7.06,
2018.0,Garret Dooley,Wisconsin,OLB,74.38,248.0,10.25,32.5,,4.8,21.0,33.0,121.0,4.28,7.11,
2018.0,Devante Downs,California,ILB,74.38,252.0,9.5,31.5,,,23.0,,,,,
2018.0,Lashard Durr,Mississippi State,CB,70.63,188.0,9.25,31.625,,4.48,13.0,32.0,120.0,4.38,7.15,
2018.0,Chase Edmonds,Fordham (NY),RB,69.13,205.0,9.13,31.13,,4.55,19.0,34.0,122.0,4.07,6.79,11.63
2018.0,Terrell Edmunds,Virginia Tech,SS,72.5,220.0,10.5,32.75,,4.47,,41.5,134.0,,,
2018.0,Tremaine Edmunds,Virginia Tech,OLB,76.5,253.0,9.38,34.5,,4.54,19.0,,117.0,,,
2018.0,Duke Ejiofor,Wake Forest,DE,75.38,264.0,9.75,34.88,,,,,,,,
2018.0,Deshon Elliott,Texas,SS,72.88,205.0,10.5,32.25,,4.58,15.0,36.0,121.0,4.46,7.22,
2018.0,Vic Enwere,California,FB,72.63,241.0,9.88,32.125,,4.79,21.0,34.0,122.0,4.39,7.58,
2018.0,Donnie Ernsberger,Western Michigan,FB,74.75,241.0,9.75,31.63,,4.78,15.0,31.0,114.0,4.34,7.09,
2018.0,Jesse Ertz,Kansas State,QB,74.5,209.0,9.13,31.25,,,,,,,,
2018.0,Danny Etling,Louisiana State,QB,74.5,222.0,9.38,31.0,,4.76,,30.5,114.0,4.37,7.09,
2018.0,Aaron Evans,Central Florida,OT,76.88,309.0,9.88,32.5,,5.31,27.0,25.0,97.0,4.76,7.75,
2018.0,Rashaan Evans,Alabama,OLB,73.88,232.0,10.0,32.25,,,,30.0,116.0,4.36,6.95,
2018.0,Danny Ezechukwu,Purdue,OLB,73.5,247.0,10.13,33.25,,4.89,26.0,31.5,117.0,4.53,7.68,
2018.0,Brandon Facyson,Virginia Tech,CB,73.5,197.0,9.75,32.625,,4.53,16.0,36.0,118.0,4.35,7.0,
2018.0,Nico Falah,Southern California,C,75.75,301.0,10.63,33.25,,5.13,21.0,32.0,100.0,4.69,7.74,
2018.0,Luke Falk,Washington State,QB,75.63,215.0,9.25,32.0,,,,26.5,103.0,,,
2018.0,Rashard Fant,Indiana,CB,69.5,175.0,8.88,30.0,,4.45,,,,,,
2018.0,Folorunso Fatukasi,Connecticut,DT,75.75,318.0,10.25,34.13,,5.29,33.0,30.0,112.0,4.53,7.44,
2018.0,Riley Ferguson,Memphis,QB,74.75,212.0,9.63,30.88,,4.98,,29.0,110.0,4.4,6.96,
2018.0,Kylie Fitts,Utah,DE,75.75,263.0,9.5,33.0,,4.69,31.0,32.5,117.0,4.19,6.88,11.82
2018.0,Minkah Fitzpatrick,Alabama,CB,72.13,204.0,9.38,31.25,,4.46,14.0,33.0,121.0,4.13,6.73,
2018.0,Dimitri Flowers,Oklahoma,FB,73.88,248.0,9.25,30.75,,4.83,17.0,30.5,109.0,4.53,7.45,
2018.0,Quinton Flowers,South Florida,QB,70.38,214.0,9.75,30.88,,4.63,,,112.0,4.57,6.81,
2018.0,Tre Flowers,Oklahoma State,SS,75.25,200.0,9.0,33.875,,4.45,18.0,34.5,122.0,4.34,7.17,
2018.0,Keith Ford,Texas A&M,RB,70.13,219.0,9.5,31.875,,4.54,19.0,39.0,126.0,4.41,7.09,
2018.0,Poona Ford,Texas,DT,71.63,306.0,9.25,32.75,,5.13,24.0,29.5,111.0,4.75,7.76,
2018.0,Armanti Foreman,Texas,WR,71.75,205.0,10.0,32.0,,4.58,17.0,35.0,120.0,4.28,7.23,
2018.0,Jerrell Foster,Kent State (OH),CB,70.88,181.0,9.25,30.375,,4.6,10.0,37.5,126.0,4.38,7.27,
2018.0,Robert Foster,Alabama,WR,73.63,196.0,9.25,32.13,,4.41,,31.0,116.0,4.2,6.9,11.9
2018.0,Daurice Fountain,Northern Iowa,WR,73.5,206.0,10.13,34.0,,4.51,14.0,42.5,134.0,4.29,7.02,
2018.0,Jarvion Franklin,Western Michigan,RB,71.5,239.0,9.25,31.25,,4.63,18.0,30.0,109.0,4.31,6.93,11.81
2018.0,Zaire Franklin,Syracuse,OLB,72.13,239.0,9.5,31.75,,4.62,30.0,38.0,122.0,4.22,6.97,
2018.0,John Franklin-Myers,Stephen F. Austin (TX),DE,75.88,283.0,10.0,32.88,,4.75,26.0,33.0,113.0,4.48,7.36,
2018.0,Joshua Frazier,Alabama,DT,74.88,321.0,10.0,34.25,,5.27,21.0,23.0,99.0,4.7,7.95,
2018.0,Marcell Frazier,Missouri,DE,76.63,256.0,9.88,31.5,,4.63,25.0,33.5,118.0,4.47,7.14,
2018.0,KeShun Freeman,Georgia Tech,OLB,74.13,246.0,9.25,32.875,,4.68,20.0,30.5,126.0,4.54,7.33,
2018.0,Royce Freeman,Oregon,RB,71.5,229.0,9.5,32.0,,4.54,17.0,34.0,118.0,4.16,6.9,11.64
2018.0,Troy Fumagalli,Wisconsin,TE,76.75,247.0,10.25,34.13,,,14.0,,,,,
2018.0,Russell Gage,Louisiana State,WR,72.0,186.0,9.13,33.0,,4.5,15.0,39.0,122.0,4.25,7.03,
2018.0,Michael Gallup,Colorado State,WR,72.75,205.0,9.25,31.5,,4.51,10.0,36.0,122.0,4.37,6.95,11.84
2018.0,Demarquis Gates,Mississippi,OLB,74.38,221.0,9.38,33.5,,4.61,17.0,34.5,125.0,4.29,7.4,
2018.0,Nick Gates,Nebraska,OG,77.38,307.0,10.25,32.0,,5.46,20.0,24.0,94.0,4.68,7.61,
2018.0,Rashaan Gaulden,Tennessee,FS,72.75,193.0,9.75,30.75,,4.61,8.0,30.0,119.0,4.33,7.16,
2018.0,Mike Gesicki,Penn State,TE,77.5,247.0,10.13,34.0,,4.54,22.0,41.5,129.0,4.1,6.76,11.33
2018.0,Greg Gilmore,Louisiana State,DT,75.25,305.0,9.38,33.875,,5.14,21.0,29.0,95.0,4.81,7.65,
2018.0,Frank Ginda,San Jose State,ILB,72.0,235.0,9.38,30.375,,4.72,29.0,33.0,114.0,4.31,6.97,
2018.0,Dallas Goedert,South Dakota State,TE,76.63,256.0,9.25,32.88,,,23.0,35.0,121.0,4.31,7.02,
2018.0,Austin Golson,Auburn,C,76.75,304.0,9.63,32.25,,5.19,27.0,28.5,109.0,4.65,7.71,
2018.0,Matt Gono,Wesley,OG,76.0,316.0,9.88,34.375,,5.21,26.0,27.0,118.0,4.6,7.76,
2018.0,Greg Gooch,Indiana,DE,73.0,254.0,10.13,31.125,,5.0,21.0,29.0,110.0,4.5,7.19,
2018.0,Deandre Goolsby,Florida,TE,76.25,240.0,10.63,32.75,,4.79,13.0,30.5,114.0,4.36,6.97,
2018.0,Colby Gossett,Appalachian State (NC),OG,76.88,311.0,10.88,33.88,,5.2,32.0,25.0,103.0,4.83,7.6,
2018.0,Donald Gray,Mississippi State,WR,69.63,204.0,9.25,32.25,,4.62,16.0,32.0,118.0,4.41,7.12,
2018.0,J.T. Gray,Mississippi State,SS,71.25,195.0,8.75,32.5,,4.5,19.0,33.5,123.0,4.19,7.03,
2018.0,Davon Grayson,East Carolina (NC),WR,72.75,199.0,9.38,31.38,,4.51,19.0,34.5,124.0,4.4,7.14,
2018.0,Rasheem Green,Southern California,DE,76.25,275.0,9.88,33.75,,4.73,23.0,32.5,118.0,4.39,7.24,
2018.0,Ryan Green,Florida State,RB,70.13,192.0,8.75,31.5,,4.41,,38.0,122.0,4.11,6.9,
2018.0,Corey Griffin,Georgia Tech,FS,73.13,204.0,8.63,32.25,,4.56,13.0,35.0,122.0,4.26,7.09,
2018.0,Shaquem Griffin,Central Florida,OLB,72.38,227.0,9.0,32.13,,4.38,20.0,35.5,117.0,,6.95,
2018.0,Derrius Guice,Louisiana State,RB,70.5,224.0,9.75,30.75,,4.49,15.0,31.5,,,,
2018.0,Grant Haley,Penn State,CB,69.25,190.0,9.13,29.75,,4.44,15.0,34.0,119.0,3.94,6.51,
2018.0,Jeremi Hall,South Florida,OG,76.88,307.0,9.25,30.0,,5.53,18.0,26.0,92.0,4.96,8.28,
2018.0,P.J. Hall,Sam Houston State (TX),DT,72.5,308.0,9.88,31.875,,4.73,36.0,38.0,116.0,4.77,7.92,
2018.0,Daesean Hamilton,Penn State,WR,72.63,203.0,9.38,31.0,,4.52,16.0,34.5,118.0,4.15,6.84,
2018.0,Shaun Hamilton,Alabama,ILB,71.63,229.0,10.25,31.0,,,20.0,,,,,
2018.0,DaShawn Hand,Alabama,DE,75.63,297.0,9.75,34.38,,4.83,28.0,31.5,111.0,4.62,7.98,
2018.0,Davontae Harris,Illinois State,CB,71.38,200.0,8.75,31.125,,4.43,22.0,32.5,123.0,4.4,6.96,
2018.0,Marcell Harris,Florida,SS,72.5,208.0,8.63,32.0,,,16.0,,,,,
2018.0,Trent Harris,Miami (FL),DE,73.75,246.0,9.5,32.5,,5.02,17.0,32.0,117.0,4.45,7.18,
2018.0,Desmond Harrison,West Georgia,OT,78.0,292.0,10.38,34.0,,4.9,,30.0,98.0,4.79,7.64,
2018.0,Ronnie Harrison,Alabama,SS,74.0,214.0,9.5,33.375,,4.63,,34.0,120.0,,,
2018.0,J.C. Hassenauer,Alabama,C,74.5,302.0,10.5,32.625,,5.23,28.0,27.5,101.0,4.64,7.88,
