Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle
2010.0,Kendrick Lewis,Mississippi,FS,71.63,198.0,8.63,30.5,,4.73,16.0,31.5,116.0,4.33,6.88,
2010.0,Myron Lewis,Vanderbilt,FS,73.63,203.0,9.63,34.0,,4.42,10.0,37.0,126.0,4.2,6.9,
2010.0,Thaddeus Lewis,Duke,QB,72.5,215.0,9.63,32.63,,4.84,,28.0,107.0,,,
2010.0,Trevard Lindley,Kentucky,CB,71.25,183.0,10.13,32.625,,4.51,9.0,38.5,116.0,4.27,6.81,
2010.0,Sean Lissemore,William & Mary (VA),DT,75.5,298.0,,,,4.91,36.0,30.0,111.0,4.52,7.57,
2010.0,Scott Long,Louisville,WR,74.13,216.0,9.75,31.25,,4.46,20.0,41.5,123.0,4.09,6.45,
2010.0,Erik Lorig,Stanford,DE,75.5,281.0,10.13,32.5,,,,,,,,
2010.0,Robert Malone,Frenso State (CA),P,73.63,235.0,10.0,31.5,,,19.0,,,,,
2010.0,Chris Maragos,Wisconsin,FS,70.63,200.0,,,,4.49,15.0,36.0,121.0,3.98,6.52,
2010.0,Marc Mariani,Montana,WR,72.88,190.0,,,,4.48,11.0,36.5,123.0,4.23,6.83,
2010.0,Darius Marshall,Marshall (WV),RB,69.25,190.0,9.0,30.75,,4.59,14.0,35.5,109.0,4.39,7.13,
2010.0,Jeron Mastrud,Kansas State,TE,77.38,256.0,9.25,33.5,,,13.0,32.5,106.0,4.59,7.42,
2010.0,Ricardo Mathews,Cincinnati,DT,74.0,290.0,,,,4.95,26.0,31.5,114.0,4.51,7.3,
2010.0,Ryan Mathews,Frenso State (CA),RB,71.63,218.0,9.25,31.0,16.0,4.37,19.0,36.0,121.0,4.33,7.0,
2010.0,Kevin Matthews,Texas A&M,C,75.5,298.0,,,,5.32,28.0,29.0,99.0,4.82,7.65,
2010.0,Sam Maxwell,Kentucky,OLB,73.63,246.0,10.25,33.0,,4.88,,33.0,108.0,4.52,7.37,
2010.0,Taylor Mays,Southern California,FS,75.13,230.0,10.25,34.0,,4.31,24.0,41.0,125.0,4.24,6.98,
2010.0,Kyle McCarthy,Notre Dame,SS,72.0,205.0,8.88,29.5,,4.58,24.0,34.0,117.0,4.13,6.74,11.13
2010.0,Robert McClain,Connecticut,CB,69.38,195.0,,,,4.51,23.0,38.5,118.0,,,
2010.0,Rolando McClain,Alabama,ILB,75.38,249.0,9.38,33.0,,4.68,24.0,35.0,109.0,4.38,7.16,
2010.0,Albert McClellan,Marshall (WV),ILB,73.0,247.0,9.75,33.0,,4.75,26.0,36.5,119.0,4.21,7.24,
2010.0,Jacques McClendon,Tennessee,OG,74.13,308.0,,,,5.08,37.0,29.0,101.0,4.76,7.7,
2010.0,Dexter McCluster,Mississippi,WR,68.75,172.0,8.38,29.25,18.0,4.53,20.0,37.5,118.0,4.06,6.73,
2010.0,Devin McCourty,Rutgers,CB,70.75,193.0,9.0,32.0,,4.38,16.0,36.0,126.0,4.07,6.7,
2010.0,Anthony McCoy,Southern California,TE,76.5,259.0,10.38,34.0,,4.71,19.0,35.5,113.0,4.57,6.99,
2010.0,Chris McCoy,Middle Tennessee State,OLB,75.13,261.0,,,,4.7,23.0,33.0,123.0,4.51,7.13,
2010.0,Colt McCoy,Texas,QB,73.13,216.0,9.38,31.0,25.0,4.79,,,114.0,,,
2010.0,Gerald McCoy,Oklahoma,DT,76.13,295.0,10.25,33.75,,5.04,23.0,30.5,114.0,4.48,7.32,
2010.0,Walter McFadden,Auburn,CB,70.0,181.0,,,,4.39,5.0,35.5,123.0,4.28,6.9,
2010.0,Chris McGaha,Arizona State,WR,72.88,201.0,10.13,31.75,,4.52,19.0,40.0,122.0,4.21,6.75,
2010.0,Scotty McGee,James Madison (VA),CB,68.25,185.0,,,,4.45,23.0,38.5,127.0,4.21,6.9,
