Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle
1999.0,Dan Campbell,Texas A&M,TE,77.3,263.0,9.25,31.0,,4.86,25.0,36.0,112.0,4.07,7.0,11.5
1999.0,Johndale Carty,Utah State,FS,73.0,192.0,,,,4.58,12.0,40.0,126.0,4.15,7.0,
1999.0,Anthony Cesario,Colorado State,OG,77.5,312.0,10.5,32.88,,5.3,,26.5,102.0,,,
1999.0,Kenny Cheatham,Nebraska,WR,75.0,211.0,,,,4.6,,36.0,115.0,,,
1999.0,Ed Chester,Florida,DT,76.0,294.0,,,,4.91,21.0,,,,,
1999.0,Darrin Chiaverini,Colorado,WR,73.1,212.0,9.0,29.5,,4.53,,33.0,112.0,4.16,,
1999.0,Chris Claiborne,Southern California,ILB,74.4,248.0,8.63,31.63,,4.63,16.0,34.0,115.0,4.37,7.68,11.93
1999.0,Desmond Clark,Wake Forest,TE,74.9,255.0,9.88,32.75,,4.88,12.0,31.0,112.0,4.35,7.3,12.06
1999.0,Mike Cloud,Boston College,RB,70.5,200.0,9.5,29.75,,4.54,17.0,38.5,115.0,4.16,6.8,11.1
1999.0,Rich Coady,Texas A&M,SS,72.6,210.0,9.88,30.13,,4.56,20.0,36.0,117.0,3.88,7.11,10.75
1999.0,Tony Coats,Washington,OG,78.5,312.0,9.63,32.38,,5.36,21.0,30.0,101.0,4.54,7.79,
1999.0,Antonio Cochran,Georgia,DE,75.6,297.0,9.0,33.5,,5.11,19.0,33.0,112.0,4.55,7.87,
1999.0,Nikia Codie,Baylor,FS,75.0,207.0,,,,4.57,17.0,34.0,121.0,4.2,7.21,
1999.0,Willie Cohens,Florida,DE,74.4,264.0,8.5,31.5,,5.0,29.0,33.5,108.0,4.52,7.84,
1999.0,Rod Coleman,East Carolina (NC),DE,73.8,262.0,9.75,32.63,,4.94,,32.5,108.0,4.57,8.0,
1999.0,Alphonso Collins,East Carolina (NC),TE,74.0,281.0,,,,4.83,20.0,32.5,108.0,4.41,7.37,
1999.0,Cecil Collins,McNeese State (LA),RB,68.6,209.0,9.38,29.88,,4.45,16.0,33.0,115.0,,7.21,
1999.0,Dan Collins,Boston College,OG,76.0,282.0,,,,5.03,20.0,24.0,100.0,,,
1999.0,Rosevelt Colvin,Purdue,DE,74.4,256.0,11.0,32.75,,4.92,,36.5,119.0,4.19,7.08,
1999.0,Kris Comstock,Kentucky,OT,79.9,319.0,10.25,32.5,,5.54,17.0,23.5,97.0,4.84,8.19,
1999.0,Eddie Conti,Delaware,WR,68.0,173.0,,,,4.5,,36.0,120.0,4.04,6.96,
1999.0,Mike Cook,William & Mary (VA),QB,71.6,207.0,9.63,30.38,22.0,4.84,,33.5,112.0,4.32,7.29,
1999.0,Rashard Cook,Southern California,FS,71.0,197.0,9.63,30.75,,4.84,13.0,36.0,121.0,4.3,7.2,11.65
1999.0,Jermaine Copeland,Tennessee,WR,74.0,201.0,,,,4.5,,36.0,117.0,4.28,7.3,
1999.0,Mondell Corbett,East Carolina (NC),OG,74.1,313.0,10.25,31.0,,5.38,21.0,29.0,98.0,4.77,8.03,
1999.0,Tim Couch,Kentucky,QB,76.1,225.0,9.88,31.0,22.0,5.08,,31.0,,4.34,,
1999.0,Scott Covington,Miami (FL),QB,74.1,219.0,9.5,31.0,21.0,4.67,,34.0,107.0,4.42,7.62,
1999.0,Jason Craft,Colorado State,CB,69.6,178.0,8.75,31.5,,4.53,14.0,37.5,113.0,4.2,6.97,11.2
1999.0,Daunte Culpepper,Central Florida,QB,75.8,255.0,9.5,30.25,18.0,4.52,,39.0,122.0,4.13,7.21,
1999.0,Chris Cummings,Louisiana State,CB,68.3,186.0,8.38,30.0,,4.47,21.0,34.5,124.0,4.14,6.87,11.3
1999.0,DeMarcus Curry,Auburn,OT,77.0,317.0,,,,5.35,20.0,25.5,98.0,4.69,7.98,
1999.0,Tony D'Amato,Utah State,ILB,71.0,240.0,,,,4.77,34.0,30.0,106.0,4.4,7.5,
1999.0,Kevin Daft,UC-Davis,QB,73.8,203.0,9.88,30.75,32.0,4.91,,32.5,109.0,4.37,7.39,
1999.0,Aaron Dalan,Washington,OT,80.0,328.0,,,,5.24,23.0,23.5,99.0,4.61,8.03,
1999.0,Antico Dalton,Hampton (VA),OLB,73.1,242.0,9.25,30.75,,4.76,30.0,35.0,113.0,4.32,7.49,11.99
1999.0,Robert Daniel,Northwestern State (LA),DE,77.9,281.0,9.63,33.38,,5.05,24.0,28.5,110.0,4.86,7.91,
1999.0,Oscar Davenport,North Carolina,QB,75.5,199.0,9.25,31.13,6.0,4.89,,31.0,103.0,4.82,7.5,
1999.0,Russell Davis,North Carolina,DT,75.6,294.0,9.38,32.5,,4.94,27.0,27.5,104.0,4.56,8.06,
1999.0,Eric De Groh,West Virginia,C,76.0,324.0,,,,5.53,23.0,28.0,102.0,4.56,7.79,
1999.0,James Dearth,Tarleton State (TX),TE,75.4,273.0,10.5,32.88,,5.04,25.0,29.5,107.0,4.57,8.3,12.99
1999.0,Autry Denson,Notre Dame,RB,69.5,197.0,9.38,29.25,,4.67,20.0,31.0,115.0,4.15,6.97,11.43
1999.0,Dan Dercher,Kansas,OT,77.6,293.0,9.75,32.25,,5.26,14.0,28.0,108.0,4.49,7.78,
1999.0,Jared DeVries,Iowa,DT,75.8,279.0,10.13,32.0,,4.95,24.0,32.5,111.0,4.14,7.28,
1999.0,Adrian Dingle,Clemson,DE,74.5,290.0,8.88,32.88,,4.94,20.0,33.0,112.0,4.4,7.43,
1999.0,Antonio Dingle,Virginia,DT,73.9,320.0,10.25,33.25,,5.28,22.0,31.0,102.0,4.85,8.12,
1999.0,Charles Dorsey,Auburn,DT,74.0,283.0,,,,4.93,24.0,31.0,112.0,4.52,7.48,
1999.0,Dameane Douglas,California,WR,71.9,201.0,9.63,29.75,,4.7,,31.5,119.0,4.36,7.36,11.8
1999.0,Scott Dreisbach,Michigan,QB,75.0,216.0,9.75,30.0,20.0,4.78,,33.0,109.0,4.27,7.06,
1999.0,Kelvin Eafon,Arizona,FB,70.0,221.0,,,,4.63,17.0,32.0,113.0,4.24,7.18,
1999.0,Antuan Edwards,Clemson,SS,72.3,210.0,9.25,30.75,,4.46,,38.0,123.0,3.96,6.89,
1999.0,Brian Edwards,East Tennessee State,FB,73.0,223.0,,,,4.66,18.0,35.5,122.0,4.19,7.12,
1999.0,Eric Edwards,Oregon,CB,71.3,180.0,8.88,29.88,,4.68,10.0,34.0,112.0,4.27,7.3,11.64
1999.0,Troy Edwards,Louisiana Tech,WR,69.5,191.0,8.5,30.13,,4.57,,36.5,117.0,4.16,7.37,
1999.0,Ebenezer Ekuban,North Carolina,DE,75.4,281.0,10.38,33.0,,4.69,,32.0,112.0,4.39,7.36,
1999.0,Justin Ernest,Eastern Kentucky,DT,75.0,281.0,,,,4.79,51.0,31.0,113.0,4.24,7.37,
1999.0,Dan Falcon,Western Michigan,DT,74.0,274.0,,,,4.77,23.0,33.0,113.0,4.19,7.21,
1999.0,Kris Farris,UCLA,OT,79.9,313.0,9.5,33.5,,5.07,20.0,24.0,95.0,4.76,8.0,
1999.0,John Fassel,Weber State (UT),WR,76.0,189.0,9.5,30.38,,4.67,,33.5,108.0,4.09,7.26,11.61
1999.0,Kevin Faulk,Louisiana State,RB,67.6,205.0,9.13,29.75,,4.57,,34.0,114.0,4.09,7.14,
1999.0,Jermaine Fazande,Oklahoma,FB,72.3,268.0,9.88,31.88,,4.81,18.0,31.5,105.0,4.7,8.06,12.86
1999.0,Jim Finn,Pennsylvania,FB,70.0,228.0,,,,4.62,24.0,31.5,108.0,4.21,7.18,
1999.0,Bryce Fisher,Air Force,DE,75.6,283.0,10.0,31.5,,4.98,19.0,31.0,106.0,4.34,7.64,
1999.0,Charles Fisher,West Virginia,CB,71.9,182.0,10.0,31.63,,4.49,10.0,38.0,119.0,4.16,,
1999.0,Derrick Fletcher,Baylor,OT,78.3,374.0,10.63,34.38,,5.14,27.0,,,,,
1999.0,Jay Foreman,Nebraska,ILB,73.3,241.0,9.5,31.75,,4.68,20.0,36.0,117.0,4.16,7.2,11.49
1999.0,Shawn Foreman,West Virginia,WR,72.9,212.0,11.0,31.5,,4.79,,32.0,108.0,4.41,7.75,12.27
1999.0,Mitchell Freedman,Arizona,FS,73.0,217.0,,,,4.65,7.0,38.5,125.0,,,
1999.0,Rufus French,Mississippi,TE,75.3,256.0,8.25,34.0,,4.88,20.0,32.0,104.0,4.5,7.78,12.77
1999.0,Lennie Friedman,Duke,OG,75.1,301.0,9.5,32.0,,5.36,25.0,29.0,96.0,4.51,8.04,
1999.0,Todd Frohbieter,Arkansas State,OT,78.0,323.0,,,,5.28,20.0,27.0,100.0,4.51,7.98,
1999.0,Chris Gall,Indiana,FB,73.0,229.0,,,,4.79,23.0,31.0,108.0,4.34,7.43,
1999.0,Jason Gamble,Clemson,C,74.0,302.0,,,,5.18,24.0,28.5,105.0,4.54,7.84,
1999.0,Mark Garcia,Ohio State,QB,75.0,220.0,9.25,30.75,21.0,4.77,,33.5,107.0,4.2,7.36,
1999.0,Barry Gardner,Northwestern,ILB,72.4,242.0,10.0,32.25,,4.72,25.0,33.0,113.0,4.32,7.42,11.6
1999.0,Kelvin Garmon,Baylor,OG,74.4,329.0,9.5,30.63,,5.09,23.0,25.0,96.0,4.66,7.84,
1999.0,Olandis Gary,Georgia,RB,73.0,216.0,,,,4.71,22.0,34.0,116.0,4.13,7.15,
1999.0,Tony George,Florida,SS,70.4,198.0,9.0,30.88,,4.65,15.0,36.5,116.0,4.24,7.3,11.31
1999.0,Joe Germaine,Ohio State,QB,73.3,211.0,9.25,30.63,25.0,4.8,,32.0,102.0,4.21,7.18,
1999.0,Aaron Gibson,Wisconsin,OT,78.1,386.0,10.5,35.5,,5.35,31.0,24.0,111.0,4.54,7.99,
1999.0,Marquis Gibson,Missouri,OLB,74.0,227.0,,,,4.68,15.0,33.0,115.0,4.3,7.39,
1999.0,Justin Glasgow,Kansas,OG,77.0,328.0,,,,5.35,35.0,24.0,95.0,4.59,7.98,
1999.0,Phil Glover,Utah,OLB,71.6,239.0,8.38,30.88,,4.7,26.0,36.5,116.0,4.36,7.67,12.14
1999.0,Matt Graham,Indiana State,SS,71.0,207.0,,,,4.44,21.0,35.0,117.0,3.86,6.87,
1999.0,Anthony Gray,Western New Mexico,RB,72.1,228.0,10.0,32.5,,4.65,16.0,32.5,112.0,4.23,7.1,11.51
1999.0,Cornell Green,Central Florida,OT,78.6,325.0,9.38,32.63,,5.56,18.0,23.0,91.0,4.8,8.43,
1999.0,Lamont Green,Florida,OLB,75.0,226.0,,,,4.76,18.0,33.0,114.0,4.48,7.66,
1999.0,Kelly Gregg,Oklahoma,DT,72.4,302.0,9.13,30.0,,5.34,26.0,24.0,96.0,4.45,7.72,
1999.0,Chris Greisen,Northwest Missouri State,QB,74.5,223.0,9.63,31.5,27.0,5.06,,30.5,107.0,4.33,7.29,
1999.0,Mike Grieb,UCLA,TE,75.5,248.0,10.5,31.13,,4.87,,27.0,107.0,4.45,7.32,12.27
1999.0,Damon Griffin,Oregon,WR,69.1,186.0,9.0,30.13,,4.68,,36.0,113.0,4.2,7.42,11.53
1999.0,Billy Gustin,Purdue,FS,73.0,192.0,,,,4.38,15.0,37.0,121.0,3.99,7.03,
1999.0,Ryan Hale,Arkansas,DT,76.3,295.0,9.38,30.88,,5.2,8.0,30.5,104.0,4.38,7.63,
1999.0,Cory Hall,Frenso State (CA),FS,71.8,202.0,9.63,30.5,,4.52,17.0,36.0,115.0,4.29,7.18,11.4
1999.0,Darran Hall,Colorado State,WR,68.5,168.0,9.0,29.75,,4.45,,34.0,114.0,4.33,7.25,11.64
1999.0,Derrick Ham,Miami (FL),DE,76.1,257.0,9.75,31.75,,4.94,24.0,28.5,101.0,4.54,7.84,
1999.0,Donnie Hart,Texas Tech,WR,73.0,192.0,,,,4.54,,32.0,111.0,4.16,7.13,
1999.0,Armon Hatcher,Oregon State,SS,72.4,215.0,10.0,32.0,,4.62,,36.0,119.0,4.2,7.23,
1999.0,Steve Heiden,San Diego State,TE,77.0,260.0,,,,4.84,26.0,32.0,121.0,4.11,6.96,
1999.0,Madre Hill,Arkansas,RB,71.4,199.0,9.0,30.38,,4.52,20.0,32.0,109.0,4.31,6.9,11.42
1999.0,Jay Hinton,Morgan State (MD),RB,71.0,200.0,,,,4.29,18.0,43.5,134.0,3.86,6.86,
1999.0,Warrick Holdman,Texas A&M,OLB,74.0,233.0,,,,4.69,16.0,35.0,123.0,4.06,7.22,
1999.0,Andre Holland,Oregon State,CB,69.1,181.0,8.38,30.25,,4.41,14.0,34.0,112.0,,,
1999.0,Gary Holmes,Washington State,DT,78.6,319.0,10.0,32.0,,5.22,26.0,,,,,
1999.0,Torry Holt,North Carolina State,WR,72.3,192.0,9.63,30.25,,4.44,,37.0,118.0,,,
1999.0,Kevin Homer,Chadron State (NE),ILB,74.5,241.0,8.63,31.88,,4.99,15.0,32.5,109.0,4.33,7.41,12.19
1999.0,Chris Hood,Alabama,DT,73.0,281.0,,,,5.16,17.0,26.0,100.0,4.8,8.1,
1999.0,Tyrone Hopson,Eastern Kentucky,OG,75.0,319.0,,,,5.21,20.0,26.0,102.0,4.62,7.86,
1999.0,Terry Houzah,Mississippi Valley State,ILB,73.0,238.0,,,,4.84,18.0,33.0,115.0,4.37,7.56,
1999.0,Bobbie Howard,Notre Dame,ILB,70.0,232.0,,,,4.74,16.0,30.0,110.0,4.48,7.52,
1999.0,Brock Huard,Washington,QB,77.0,227.0,,,25.0,5.12,,30.5,107.0,4.44,7.44,
1999.0,Matt Hughes,Iowa,ILB,75.0,251.0,,,,4.76,14.0,31.0,111.0,4.33,7.42,
1999.0,Corey Hulsey,Clemson,OG,76.9,367.0,10.0,32.75,,5.72,31.0,25.0,95.0,4.89,8.21,
1999.0,Jay Humphrey,Texas,OT,78.4,322.0,10.25,32.0,,5.38,28.0,31.0,100.0,4.62,7.78,
1999.0,John Humphrey,Texas A&M-Kingsville,RB,69.0,195.0,9.25,29.13,,4.54,19.0,35.5,122.0,,,
1999.0,Cletidus Hunt,Kentucky State,DT,76.1,293.0,10.75,33.5,,5.03,17.0,31.5,110.0,4.73,8.08,
1999.0,Robert Hunt,Virginia,OG,75.0,291.0,,,,5.17,23.0,24.0,94.0,4.66,7.93,
1999.0,Sedrick Irvin,Michigan State,RB,70.8,223.0,9.88,29.5,,4.58,20.0,35.0,117.0,,,
1999.0,Dexter Jackson,Florida State,FS,71.6,196.0,8.88,31.0,,4.64,10.0,36.0,115.0,4.06,6.96,11.12
1999.0,Lenzie Jackson,Arizona State,WR,71.9,188.0,9.5,29.88,,4.8,,35.0,115.0,4.29,7.32,12.13
1999.0,Quincy Jackson,Alabama,WR,73.0,187.0,,,,4.68,,31.0,116.0,4.29,7.27,
1999.0,Sheldon Jackson,Nebraska,TE,75.3,243.0,9.25,31.5,,4.8,14.0,30.5,103.0,4.47,7.36,11.8
1999.0,Terry Jackson,Florida,FB,71.1,222.0,8.75,29.88,,4.71,26.0,32.5,112.0,4.21,7.21,
1999.0,Edgerrin James,Miami (FL),RB,72.0,216.0,8.88,30.0,,4.38,,,,3.88,6.87,
1999.0,Jon Jansen,Michigan,OT,78.4,305.0,10.25,32.88,,5.3,22.0,27.0,100.0,4.61,7.62,
1999.0,Love Jefferson,Washington State,TE,74.0,262.0,10.13,32.13,,4.91,18.0,33.0,108.0,4.61,7.33,12.5
1999.0,MarTay Jenkins,Nebraska-Omaha,WR,71.4,203.0,9.38,31.5,,4.5,,39.5,116.0,4.18,7.3,11.27
1999.0,John Jennings,Belhaven (MS),TE,75.4,241.0,8.38,32.5,,4.86,20.0,29.0,113.0,4.53,7.5,11.85
1999.0,Garrett Johnson,Illinois,DT,75.0,286.0,,,,5.16,22.0,28.0,104.0,4.45,7.74,
1999.0,J.J. Johnson,Mississippi State,RB,73.4,227.0,9.13,31.0,,4.71,16.0,,,4.19,7.3,
1999.0,Kevin Johnson,Syracuse,WR,71.1,194.0,10.0,30.75,,4.41,,36.5,115.0,3.86,6.79,12.19
1999.0,Olrick Johnson,Florida A&M,ILB,71.5,246.0,9.63,29.25,,4.92,27.0,29.5,100.0,4.24,7.73,11.82
1999.0,Paris Johnson,Miami (OH),SS,74.0,207.0,,,,4.71,16.0,35.0,117.0,4.32,7.49,
1999.0,Bryan Jones,Oregon,OLB,76.0,210.0,,,,4.61,12.0,35.0,118.0,4.28,7.21,
1999.0,Chris Jones,Clemson,OLB,70.1,228.0,9.25,30.0,,4.72,21.0,24.5,106.0,4.48,7.64,12.22
1999.0,Corby Jones,Missouri,RB,71.1,223.0,9.88,31.25,,4.71,15.0,31.5,111.0,4.18,7.14,11.77
1999.0,Daniel Jones,Utah,WR,70.9,185.0,9.0,30.0,,4.69,,37.0,113.0,4.49,7.58,12.23
1999.0,Jermaine Jones,Northwestern State (LA),CB,67.6,180.0,8.75,29.13,,4.51,12.0,38.5,116.0,3.96,6.79,11.13
1999.0,Willie Jones,Grambling State (LA),OT,79.0,372.0,,,,5.58,30.0,26.0,102.0,4.78,8.01,
1999.0,Gana Joseph,Oklahoma,FS,72.4,212.0,9.13,32.13,,4.57,17.0,32.0,107.0,4.32,7.48,11.62
1999.0,Sori Kanu,Michigan State,FS,71.0,193.0,,,,4.69,14.0,35.0,115.0,4.21,7.36,
1999.0,Andy Katzenmoyer,Ohio State,ILB,74.6,258.0,9.63,32.13,,4.68,23.0,,,,,
1999.0,Jevon Kearse,Florida,OLB,76.9,262.0,11.63,34.25,,4.58,,37.0,122.0,4.24,,
1999.0,Jeff Kelly,Kansas State,ILB,72.1,256.0,8.63,31.75,,4.95,16.0,32.0,112.0,4.37,7.65,
1999.0,Reggie Kelly,Mississippi State,TE,76.1,254.0,9.13,33.25,,4.9,24.0,32.0,,,,
1999.0,Chad Kelsay,Nebraska,OLB,74.5,254.0,9.63,32.0,,4.91,22.0,35.5,116.0,4.3,7.09,11.68
1999.0,Patrick Kerney,Virginia,DE,77.6,266.0,10.0,32.0,,4.72,21.0,31.0,111.0,4.42,7.45,
1999.0,Scott Kiernan,Syracuse,OG,75.0,307.0,,,,5.58,,28.0,94.0,4.79,8.09,
1999.0,Jaime Kimbrough,Frenso State (CA),RB,67.5,198.0,9.13,28.0,,4.71,22.0,34.5,112.0,4.32,7.4,11.73
1999.0,Eric King,Richmond (VA),OG,76.6,290.0,10.5,32.75,,5.06,25.0,27.0,104.0,4.36,7.46,
1999.0,Lamar King,Saginaw Valley State (MI),DE,75.0,299.0,8.88,32.5,,4.77,22.0,30.0,105.0,4.28,7.4,
1999.0,Shaun King,Tulane (LA),QB,72.0,221.0,9.25,30.5,25.0,4.77,,33.0,113.0,4.29,,
1999.0,Jim Kleinsasser,North Dakota,TE,74.8,272.0,9.88,33.0,,4.79,18.0,34.5,112.0,4.33,7.24,11.63
1999.0,Josh Kobdish,Frenso State (CA),OT,78.1,301.0,10.0,31.0,,5.43,21.0,24.0,98.0,4.83,7.98,
1999.0,Steve Konopka,C.W. Post (NY),DT,76.0,298.0,,,,5.14,21.0,27.0,106.0,4.55,7.9,
1999.0,Rob Konrad,Syracuse,FB,75.0,251.0,9.63,29.38,,4.65,21.0,36.0,107.0,,,
1999.0,Brian Kuklick,Wake Forest,QB,74.1,204.0,10.0,30.63,29.0,4.9,,31.0,103.0,4.56,7.66,
1999.0,Kevin Landolt,West Virginia,DT,76.9,298.0,10.13,32.88,,5.14,17.0,27.0,108.0,4.27,7.57,
1999.0,Dan Lauta,Buffalo,OT,76.0,301.0,,,,5.15,26.0,26.0,101.0,4.54,7.79,
1999.0,Courtney Ledyard,Michigan State,ILB,74.0,250.0,10.63,33.0,,5.11,20.0,34.5,115.0,4.24,7.85,11.98
1999.0,Graham Leigh,New Mexico,QB,73.9,212.0,9.75,31.0,22.0,4.79,,32.5,111.0,4.27,7.21,
1999.0,Emarlos Leroy,Georgia,DT,73.4,306.0,10.13,31.88,,5.09,31.0,,,,,
1999.0,Derek Lewis,Texas,TE,73.9,250.0,8.63,32.0,,4.83,25.0,27.5,104.0,4.26,7.41,12.0
1999.0,Marvin Love,Kentucky,CB,68.6,164.0,8.75,29.0,,4.49,,35.5,123.0,4.09,7.09,11.28
1999.0,David Loverne,San Jose State,OG,74.8,292.0,9.25,31.5,,5.19,23.0,25.0,96.0,4.43,7.49,
1999.0,Mike Lucky,Arizona,TE,79.0,269.0,,,,4.95,,29.0,108.0,4.38,7.42,
1999.0,John Lumpkin,Ohio State,TE,79.3,274.0,10.25,33.5,,4.98,19.0,34.5,111.0,,,
1999.0,Jason Maas,Oregon,QB,74.0,210.0,,,43.0,4.97,,31.5,103.0,4.35,7.43,
1999.0,Stacey Mack,Temple,FB,72.9,236.0,9.13,32.25,,4.66,20.0,33.0,108.0,,,
1999.0,Joel Makovicka,Nebraska,FB,70.4,245.0,9.5,28.25,,4.82,18.0,32.5,105.0,4.05,6.72,11.08
1999.0,Deshone Mallard,Southern Mississippi,CB,69.6,186.0,9.25,31.0,,4.51,10.0,35.5,117.0,4.25,7.31,11.41
1999.0,Cecil Martin,Wisconsin,FB,72.6,239.0,9.5,31.0,,4.82,22.0,35.5,109.0,4.22,7.31,11.99
1999.0,Chris McAlister,Arizona,CB,73.1,206.0,10.0,30.25,,4.53,,38.0,121.0,4.08,6.9,
1999.0,Jonathan McCall,Central Michigan,DE,74.0,273.0,,,,4.91,19.0,31.0,113.0,4.38,7.41,
1999.0,Todd McClure,Louisiana State,C,73.4,298.0,9.75,31.25,,5.25,29.0,28.0,93.0,4.51,7.81,
1999.0,Kevin McCullar,Texas Tech,OLB,74.6,246.0,8.38,33.25,,4.97,12.0,30.0,106.0,4.21,7.14,11.72
1999.0,Daylon McCutcheon,Southern California,CB,68.8,180.0,9.13,30.25,,4.52,13.0,36.0,117.0,4.35,7.21,11.6
1999.0,Jeremy McDaniel,Arizona,WR,72.5,197.0,8.25,30.63,,4.63,,33.5,112.0,4.32,7.3,
1999.0,Darnell McDonald,Kansas State,WR,75.0,202.0,9.38,32.25,,4.74,,34.0,108.0,4.24,7.27,11.88
1999.0,Anthony McFarland,Louisiana State,DT,72.5,299.0,10.0,33.38,,4.85,25.0,28.5,108.0,4.28,7.98,
1999.0,Wane McGarity,Texas,WR,68.0,194.0,8.38,30.0,,4.53,,33.0,111.0,4.36,7.21,11.59
1999.0,Reggie McGrew,Florida,DT,73.9,307.0,9.75,30.5,,5.05,30.0,,,4.34,,
1999.0,Travis McGriff,Florida,WR,68.0,185.0,,,,4.53,,35.5,113.0,4.13,7.28,
1999.0,Mike McKenzie,Memphis,FS,73.0,191.0,,,,4.58,,34.0,115.0,4.11,7.11,
