Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle
2000.0,Kurth Connell,Washington,OT,76.1,291.0,8.88,32.0,,5.54,27.0,33.0,103.0,4.84,8.14,
2000.0,Rameel Connor,Illinois,DE,75.3,276.0,11.38,33.5,,5.01,25.0,35.5,121.0,4.45,7.65,
2000.0,Ashley Cooper,Mississippi State,SS,70.3,208.0,8.75,30.0,,4.69,16.0,,117.0,,,
2000.0,D.J. Cooper,Arkansas,DT,74.9,277.0,10.25,32.88,,5.23,,28.0,108.0,4.49,7.41,
2000.0,Renard Cox,Maryland,CB,71.4,192.0,9.38,32.0,,4.72,13.0,38.0,111.0,,7.1,
2000.0,Casey Crawford,Virginia,TE,77.9,244.0,9.5,33.5,,4.83,18.0,,,,,
2000.0,Sedrick Curry,Texas A&M,CB,73.5,197.0,9.5,30.75,,4.47,,39.0,125.0,3.94,6.34,11.23
2000.0,JoeDean Davenport,Arkansas,TE,78.9,268.0,10.25,34.5,,5.15,13.0,30.0,108.0,4.67,7.33,12.36
2000.0,Adam Davis,Oklahoma State,OG,75.9,309.0,9.5,32.25,,5.69,,26.0,92.0,5.0,8.51,
2000.0,JaJuan Dawson,Tulane (LA),WR,73.0,199.0,,,,4.55,,34.0,117.0,4.16,6.96,
2000.0,Jerry DeLoach,California,DT,74.9,314.0,10.0,33.75,,5.01,19.0,31.5,101.0,4.57,7.4,
2000.0,Mike Derouselle,Houston,DT,74.4,314.0,10.5,34.5,,5.29,27.0,27.5,96.0,4.8,7.67,
2000.0,Reuben Droughns,Oregon,RB,71.3,215.0,9.0,31.25,,4.68,13.0,30.0,115.0,4.41,7.34,12.38
2000.0,Ron Dugans,Florida State,WR,73.4,206.0,10.0,31.5,,4.58,,,117.0,,,
2000.0,Deon Dyer,North Carolina,FB,70.9,260.0,9.88,31.5,,5.03,,28.0,104.0,4.81,7.88,12.53
2000.0,Mario Edwards,Florida State,CB,72.1,191.0,10.0,31.0,,4.46,32.0,32.5,120.0,4.55,7.44,
2000.0,John Engelberger,Virginia Tech,DE,76.3,260.0,9.25,33.13,,4.74,24.0,34.0,115.0,4.28,6.95,
2000.0,Dwan Epps,Texas Southern,ILB,73.0,242.0,10.75,32.5,,4.68,8.0,34.5,,,,
2000.0,Kevin Feterik,Brigham Young,QB,71.0,207.0,9.0,31.0,18.0,4.94,,31.0,106.0,4.45,7.3,
2000.0,Aaron Fields,Troy (AL),DE,75.6,243.0,9.0,32.5,,4.8,22.0,34.0,115.0,4.56,7.51,
2000.0,Zeron Flemister,Iowa,TE,76.4,249.0,9.38,33.38,,4.74,14.0,37.0,116.0,4.16,6.92,11.32
2000.0,Erik Flowers,Arizona State,DE,76.3,271.0,8.88,31.88,,4.78,24.0,33.0,114.0,4.15,7.21,11.6
2000.0,Derrick Foster,Texas A&M-Kingsville,RB,71.4,201.0,9.75,31.75,,4.45,19.0,34.5,117.0,4.36,6.84,11.36
2000.0,Larry Foster,Louisiana State,WR,69.9,198.0,9.25,30.0,,4.57,,37.0,121.0,4.06,6.88,11.16
2000.0,John Frank,Utah,DE,75.8,280.0,9.5,32.0,,4.81,32.0,37.0,117.0,4.27,7.07,
2000.0,Todd Franz,Tulsa (OK),FS,73.0,199.0,8.75,30.5,,4.55,14.0,,,,,
2000.0,Arturo Freeman,South Carolina,FS,72.4,188.0,9.5,31.0,,4.58,14.0,35.5,124.0,4.38,6.91,11.2
2000.0,Byron Frisch,Brigham Young,DE,76.4,281.0,10.0,32.25,,4.77,31.0,34.5,114.0,4.41,7.2,
2000.0,Justin Fuente,Murray State (KY),QB,73.4,225.0,9.13,32.0,33.0,5.24,,27.5,100.0,4.42,7.51,
2000.0,Mondriel Fulcher,Miami (FL),FB,75.4,253.0,10.13,32.5,,4.89,18.0,27.0,116.0,4.52,7.46,
2000.0,Trent Gamble,Wyoming,FS,69.3,186.0,8.88,30.0,,4.58,21.0,37.0,124.0,3.9,6.6,11.01
2000.0,Jason Gavadza,Kent State (OH),TE,75.0,249.0,,,,4.62,22.0,32.5,113.0,4.3,7.15,
2000.0,Trevor Gaylor,Miami (OH),WR,75.3,199.0,9.5,32.75,,4.59,,37.5,121.0,4.29,7.03,
2000.0,Kabeer Gbaja-Biamila,San Diego State,OLB,76.0,243.0,,,,4.65,21.0,34.0,120.0,4.28,6.9,
2000.0,Sherrod Gideon,Southern Mississippi,WR,71.1,173.0,9.0,29.75,,4.69,,,,,,
2000.0,Ian Gold,Michigan,OLB,73.1,221.0,9.88,31.5,,4.58,21.0,33.0,115.0,4.19,6.97,11.5
2000.0,Deon Grant,Tennessee,SS,73.8,209.0,10.0,32.25,,4.5,15.0,,,,,
2000.0,Ernest Grant,Arkansas-Pine Bluff,DT,77.3,316.0,10.13,34.88,,5.33,24.0,29.5,98.0,5.03,8.0,
2000.0,Lamar Grant,Duke,CB,70.8,188.0,9.75,31.0,,4.66,16.0,32.0,117.0,4.3,7.3,11.97
2000.0,Brian Gray,Brigham Young,CB,73.3,214.0,9.5,32.0,,4.95,19.0,33.5,116.0,4.24,7.38,12.08
2000.0,Jonathan Gray,Texas Tech,OT,76.1,338.0,10.5,36.25,,5.94,20.0,23.0,94.0,,,
2000.0,Barrett Green,West Virginia,OLB,73.0,233.0,,,,4.56,22.0,36.0,120.0,,,
2000.0,Mike Green,Houston,FB,71.6,253.0,9.25,31.88,,4.8,25.0,28.5,108.0,4.34,7.08,11.77
2000.0,Mike Green,Northwestern State (LA),FS,72.1,189.0,9.5,31.88,,4.56,,38.5,118.0,4.2,,11.42
2000.0,Cornelius Griffin,Alabama,DE,75.1,297.0,10.0,33.0,,4.91,30.0,31.0,111.0,4.62,7.63,
2000.0,Clark Haggans,Colorado State,OLB,75.4,253.0,9.63,32.25,,5.01,20.0,31.5,109.0,4.21,7.12,11.93
2000.0,Dante' Hall,Texas A&M,RB,67.8,191.0,8.88,29.5,,4.46,18.0,38.0,123.0,3.82,6.62,10.72
2000.0,James Hall,Michigan,DE,74.1,271.0,10.0,33.5,,5.04,,32.0,111.0,4.51,7.86,
2000.0,Troy Hambrick,Savannah State (GA),RB,72.1,237.0,9.25,32.38,,4.72,21.0,34.5,118.0,4.44,7.48,11.69
2000.0,Joe Hamilton,Georgia Tech,QB,70.3,192.0,9.0,30.5,18.0,4.84,,,106.0,,,
2000.0,Thomas Hamner,Minnesota,RB,72.1,197.0,10.25,31.25,,4.54,17.0,32.0,125.0,4.07,6.97,11.39
2000.0,D'Andre Hardeman,Texas A&M,FB,70.0,238.0,10.0,31.75,,4.82,,30.0,109.0,4.36,7.27,12.25
2000.0,Antwan Harris,Virginia,CB,69.1,186.0,8.88,30.75,,4.37,16.0,39.0,121.0,4.01,6.75,11.11
2000.0,Jeff Harris,Georgia,CB,72.4,190.0,9.13,31.0,,4.55,,34.5,114.0,4.25,6.73,11.56
2000.0,Lloyd Harrison,North Carolina State,CB,70.0,190.0,9.63,30.13,,4.57,16.0,37.5,119.0,4.25,7.12,11.62
2000.0,Windrell Hayes,Southern California,WR,71.0,204.0,,,,4.5,,,,4.18,7.33,
2000.0,Semisi Heimuli,Texas A&M,OG,73.4,312.0,9.88,32.88,,5.43,20.0,29.0,94.0,4.63,7.94,
2000.0,Chris Hovan,Boston College,DT,74.4,305.0,10.13,31.5,,5.0,35.0,30.0,101.0,4.16,6.85,
2000.0,Darren Howard,Kansas State,DE,75.8,281.0,10.75,34.75,,5.11,,29.0,108.0,4.32,7.0,
2000.0,Ethan Howell,Oklahoma State,CB,71.0,186.0,,,,4.56,16.0,,,4.13,6.98,
2000.0,Aaron Humphrey,Texas,DE,74.9,254.0,10.0,32.5,,5.13,21.0,34.0,119.0,,,
2000.0,Todd Husak,Stanford,QB,75.1,216.0,9.75,32.0,39.0,5.22,,27.5,99.0,4.41,7.17,
2000.0,Jabari Issa,Washington,DT,76.9,296.0,10.88,34.5,,5.14,19.0,31.5,105.0,4.72,7.69,
2000.0,Al Jackson,Louisiana State,OG,74.6,304.0,10.88,32.5,,5.2,19.0,,,,,
2000.0,Darrell Jackson,Florida,WR,71.8,197.0,9.5,31.25,,4.58,,,,,,
2000.0,Jarious Jackson,Notre Dame,QB,73.0,226.0,,,18.0,4.68,,,109.0,,,
2000.0,Keith Jackson,Cheyney (PA),DT,76.3,319.0,9.75,32.25,,5.21,28.0,,,,,
2000.0,Marlion Jackson,Saginaw Valley State (MI),RB,73.0,242.0,10.0,32.0,,4.65,24.0,35.5,125.0,4.14,7.15,11.38
2000.0,Jeno James,Auburn,OG,75.1,320.0,10.13,34.88,,5.66,24.0,25.5,94.0,5.22,8.51,
2000.0,Ronney Jenkins,Northern Arizona,RB,70.5,184.0,8.88,30.0,,4.51,18.0,,118.0,,,
2000.0,Brandon Jennings,Texas A&M,FS,72.4,198.0,9.0,30.75,,4.54,16.0,38.0,123.0,4.14,6.91,11.16
2000.0,Ryan Johanningmeier,Colorado,OG,77.9,310.0,10.13,32.25,,5.28,,29.0,107.0,4.66,7.9,
2000.0,Doug Johnson,Florida,QB,74.4,226.0,9.5,30.5,28.0,4.95,,29.5,96.0,,,
2000.0,Dwight Johnson,Baylor,DT,76.0,285.0,9.25,33.0,,5.03,26.0,28.0,105.0,4.76,7.51,
2000.0,Eric Johnson,Nebraska,SS,72.0,215.0,10.0,31.25,,4.63,12.0,38.0,121.0,4.17,6.96,11.51
2000.0,Jerry Johnson,Florida State,DT,72.5,293.0,10.25,33.75,,5.09,26.0,28.5,102.0,,,
2000.0,Matt Johnson,Brigham Young,OG,76.0,345.0,10.25,32.63,,5.6,35.0,28.0,99.0,4.99,8.07,
2000.0,Dhani Jones,Michigan,OLB,73.1,240.0,10.0,32.25,,4.69,29.0,,,,,
2000.0,Fred Jones,Colorado,OLB,74.0,247.0,9.5,34.5,,4.98,17.0,32.0,113.0,4.39,7.27,11.88
2000.0,John Jones,Indiana (PA),TE,76.3,248.0,10.0,34.5,,4.64,13.0,38.5,125.0,4.43,7.33,11.59
2000.0,Leander Jordan,Indiana (PA),OG,75.9,330.0,11.0,35.25,,5.53,25.0,31.0,104.0,4.76,7.91,
2000.0,Morgan Kane,Wake Forest,RB,72.8,221.0,10.0,31.0,,4.63,29.0,37.5,121.0,4.16,6.81,11.38
2000.0,Curtis Keaton,James Madison (VA),RB,70.0,214.0,,,,4.41,23.0,41.5,131.0,3.93,6.82,
2000.0,Tinker Keck,Cincinnati,SS,73.3,200.0,9.5,29.38,,4.58,15.0,36.5,120.0,4.31,6.96,11.51
2000.0,Sean Keenan,Williams College (MA),QB,75.0,202.0,,,32.0,5.03,,25.5,95.0,4.41,7.21,
2000.0,Ben Kelly,Colorado,CB,68.9,183.0,8.38,28.75,,4.56,17.0,36.0,116.0,3.95,6.63,10.86
2000.0,Dan Kendra,Florida State,FB,71.9,251.0,10.0,31.5,,4.88,24.0,35.0,119.0,,,
2000.0,Kenoy Kennedy,Arkansas,FS,73.0,221.0,,,,4.71,8.0,33.5,113.0,4.38,7.08,
2000.0,Sean Key,Florida State,FS,70.6,188.0,9.88,32.5,,4.67,,,,4.2,7.12,11.66
2000.0,Adrian Klemm,Hawaii,OT,75.9,307.0,9.88,35.0,,4.98,24.0,,,,,
2000.0,Andrew Kline,San Diego State,OG,74.1,305.0,9.88,31.0,,5.49,26.0,28.0,103.0,4.6,7.54,
2000.0,Marcus Knight,Michigan,WR,72.9,180.0,8.5,30.75,,4.74,,28.5,106.0,4.38,7.11,11.71
2000.0,Noel LaMontagne,Virginia,OG,76.1,299.0,10.75,33.0,,5.09,21.0,,,,,
2000.0,Kareem Larrimore,West Texas A&M,CB,71.1,190.0,9.0,30.0,,4.44,,34.0,125.0,,,
2000.0,Leif Larsen,Texas-El Paso,DT,76.5,300.0,9.25,32.5,,5.12,45.0,30.0,110.0,4.37,7.46,
2000.0,Charles Lee,Central Florida,WR,73.5,202.0,9.25,33.5,,4.6,,35.5,125.0,4.25,7.3,11.85
2000.0,Tim Lester,Western Michigan,QB,72.4,202.0,10.0,30.0,26.0,5.05,,27.0,97.0,4.24,7.28,
2000.0,Jamal Lewis,Tennessee,RB,71.8,240.0,10.25,32.0,,4.58,23.0,,,,,
2000.0,Al Lucas,Troy (AL),DT,72.6,294.0,10.38,33.0,,5.03,28.0,36.0,108.0,4.56,7.44,
2000.0,Anthony Lucas,Arkansas,WR,74.8,194.0,8.88,31.88,,4.54,,35.0,121.0,,,
2000.0,Dustin Lyman,Wake Forest,ILB,76.0,259.0,,,,4.7,22.0,35.0,118.0,4.06,6.86,
2000.0,David Macklin,Penn State,CB,68.6,194.0,9.38,29.5,,4.56,,37.5,120.0,4.09,6.9,10.93
2000.0,Anthony Malbrough,Texas Tech,CB,68.9,184.0,8.75,29.5,,4.49,20.0,35.5,117.0,4.0,6.73,10.93
2000.0,Tee Martin,Tennessee,QB,73.6,227.0,10.25,30.75,11.0,4.61,,34.5,113.0,,,
2000.0,Terrance McCaskey,Mississippi State,TE,78.0,271.0,,,,5.0,,29.0,101.0,,,
2000.0,Kevin McDougal,Colorado State,RB,71.4,206.0,8.88,29.5,,4.66,,32.0,108.0,4.12,7.08,11.41
2000.0,Stockar McDougle,Oklahoma,OT,77.3,361.0,11.0,34.25,,5.5,24.0,,,,,
2000.0,Chris McIntosh,Wisconsin,OT,78.4,315.0,10.63,33.88,,5.39,28.0,,,,,
2000.0,Damion McIntosh,Kansas State,OT,75.9,328.0,9.63,33.0,,5.35,23.0,26.0,97.0,4.71,7.72,
2000.0,Alvin McKinley,Mississippi State,DT,76.0,289.0,10.25,36.5,,5.1,22.0,27.5,102.0,4.61,7.73,
2000.0,Rondell Mealey,Louisiana State,RB,71.6,212.0,9.25,32.25,,4.69,,33.0,120.0,4.15,6.89,11.34
2000.0,Brad Meester,Northern Iowa,C,75.4,298.0,9.63,32.13,,5.13,25.0,34.0,110.0,4.43,7.46,
2000.0,Rob Meier,Washington State,DE,77.0,284.0,9.0,33.0,,5.0,27.0,30.5,113.0,4.52,7.49,
2000.0,Richard Mercier,Miami (FL),OG,74.6,295.0,9.75,32.5,,5.4,18.0,26.0,97.0,4.78,7.84,
2000.0,Keith Miller,California,ILB,73.1,246.0,9.75,32.25,,5.01,24.0,27.5,110.0,4.43,7.37,12.23
2000.0,Scottie Montgomery,Duke,WR,72.4,196.0,10.0,31.0,,4.58,,36.0,117.0,4.11,7.16,11.31
2000.0,Wendell Montgomery,Wyoming,WR,75.0,203.0,9.0,32.0,,4.84,,35.5,117.0,4.24,7.01,11.74
2000.0,Corey Moore,Virginia Tech,OLB,70.9,223.0,8.88,31.0,,4.62,21.0,,,,,
2000.0,Michael Moore,Troy (AL),OG,75.0,320.0,9.25,32.75,,5.47,34.0,24.5,94.0,5.06,8.37,
2000.0,Muneer Moore,Richmond (VA),WR,74.0,201.0,,,,4.52,,37.5,129.0,4.09,6.91,
2000.0,Frank Moreau,Louisville,RB,73.0,231.0,,,,4.57,23.0,36.0,117.0,,,
2000.0,Aric Morris,Michigan State,SS,69.4,211.0,10.0,31.0,,4.56,24.0,,,,,
2000.0,Rob Morris,Brigham Young,ILB,73.9,250.0,8.25,29.5,,4.77,18.0,33.0,113.0,4.17,6.93,11.74
2000.0,Sammy Morris,Texas Tech,FB,71.9,221.0,9.88,31.5,,4.68,23.0,37.5,117.0,4.21,7.05,11.74
2000.0,Sylvester Morris,Jackson State (MS),WR,75.0,216.0,10.75,33.25,,4.63,,34.5,119.0,4.17,7.06,11.52
2000.0,Chad Morton,Southern California,RB,67.6,182.0,8.5,30.0,,4.52,18.0,36.0,121.0,,,
2000.0,Bobby Myers,Wisconsin,FS,73.3,183.0,9.5,31.25,,4.59,,37.5,123.0,4.1,7.04,11.13
2000.0,Kualana Noa,Hawaii,OT,75.6,317.0,10.0,32.0,,5.38,27.0,25.5,98.0,4.74,7.82,
2000.0,Dennis Northcutt,Arizona,WR,70.4,175.0,10.13,29.0,,4.46,,37.5,123.0,4.04,6.96,11.07
2000.0,Carlos Nuno,Brigham Young,TE,75.9,263.0,10.0,32.0,,5.03,23.0,28.0,106.0,,,
2000.0,Andre O'Neal,Marshall (WV),ILB,73.3,235.0,10.75,32.25,,4.72,16.0,34.0,114.0,4.24,7.3,11.94
2000.0,Matt O'Neal,Oklahoma,C,75.0,277.0,,,,5.06,17.0,27.5,94.0,4.72,7.59,
2000.0,Erik Olson,Colorado,SS,73.0,208.0,,,,4.63,17.0,35.0,115.0,4.21,6.81,
2000.0,Chad Pennington,Marshall (WV),QB,75.4,229.0,10.25,32.75,25.0,4.85,,33.5,111.0,4.16,7.12,
2000.0,Mareno Philyaw,Troy (AL),WR,73.9,205.0,9.38,32.25,,4.69,,39.5,129.0,4.13,6.93,11.38
2000.0,Cedric Pittman,Nevada,OLB,75.0,261.0,,,,4.9,20.0,30.5,111.0,4.52,7.75,
2000.0,DaShon Polk,Arizona,OLB,73.9,233.0,9.5,31.13,,4.77,18.0,32.0,111.0,4.45,7.43,11.64
2000.0,Hank Poteat,Pittsburgh,CB,69.9,197.0,8.63,30.5,,4.62,16.0,37.0,126.0,4.0,6.66,10.82
2000.0,Travis Prentice,Miami (OH),RB,71.8,225.0,9.5,31.5,,4.5,23.0,37.0,115.0,4.4,6.92,11.72
2000.0,Tim Rattay,Louisiana Tech,QB,72.5,215.0,9.0,31.5,27.0,4.93,,25.5,100.0,4.21,7.34,
2000.0,Chase Raynock,Montana,OT,78.0,308.0,10.0,33.13,,5.53,22.0,25.0,94.0,5.0,8.33,
2000.0,Chris Redman,Louisville,QB,74.8,222.0,9.75,31.0,16.0,5.37,,26.5,98.0,4.78,7.8,
2000.0,J.R. Redmond,Arizona State,RB,71.5,216.0,9.13,31.25,,4.48,,32.5,121.0,,,
2000.0,Quinton Reese,Auburn,DE,76.0,283.0,,,,5.13,18.0,30.0,101.0,4.68,7.91,
2000.0,Tutan Reyes,Mississippi,OT,75.3,299.0,9.5,33.5,,5.38,20.0,26.5,99.0,4.88,7.49,
2000.0,Rob Riti,Missouri,C,73.9,293.0,9.88,31.0,,5.21,17.0,29.5,106.0,,,
2000.0,Fred Robbins,Wake Forest,DT,75.8,312.0,11.0,32.0,,5.13,25.0,29.5,94.0,4.72,7.72,
2000.0,Greg Robinson-Randall,Michigan State,OT,77.6,333.0,9.5,35.25,,5.62,22.0,26.0,95.0,5.13,8.15,
2000.0,Roger Roesler,Texas,OG,77.4,314.0,10.38,34.0,,5.33,25.0,29.5,101.0,4.76,8.31,
2000.0,Phillip Rogers,Georgia Tech,RB,73.1,232.0,9.88,32.0,,4.73,19.0,37.0,124.0,4.31,7.21,12.17
2000.0,Lewis Sanders,Maryland,CB,73.0,202.0,,,,4.5,10.0,37.0,116.0,,,
2000.0,Ketric Sanford,Houston,RB,67.5,199.0,9.0,31.5,,4.62,12.0,32.0,118.0,4.3,6.63,11.49
2000.0,Sekou Sanyika,California,OLB,75.3,241.0,10.0,32.38,,4.75,21.0,32.5,111.0,4.38,7.33,12.08
2000.0,Manuia Savea,Arizona,OG,74.3,308.0,10.63,32.5,,5.34,24.0,25.0,92.0,,,
2000.0,Gari Scott,Michigan State,WR,72.3,194.0,9.13,31.25,,4.6,,33.5,119.0,,,
2000.0,Tony Scott,North Carolina State,CB,70.3,193.0,9.0,30.25,,4.55,11.0,34.0,116.0,4.24,7.45,11.48
2000.0,Richard Seals,Utah,DT,74.0,316.0,10.0,33.5,,5.15,24.0,28.5,102.0,4.6,7.78,
2000.0,Aaron Shea,Michigan,FB,76.3,253.0,9.88,31.5,,4.83,,37.5,114.0,4.3,6.72,11.62
2000.0,Jacoby Shepherd,Oklahoma State,CB,73.5,195.0,8.5,31.5,,4.55,5.0,35.0,120.0,,,
2000.0,Wes Shivers,Mississippi State,OT,77.4,318.0,9.25,34.25,,5.68,18.0,22.5,98.0,4.81,8.48,
2000.0,Mark Simoneau,Kansas State,OLB,72.0,237.0,8.88,30.75,,4.63,24.0,36.0,117.0,4.09,7.08,11.21
2000.0,Peter Sirmon,Oregon,ILB,73.9,246.0,9.63,31.13,,4.86,20.0,34.5,115.0,4.27,7.21,11.67
2000.0,T.J. Slaughter,Southern Mississippi,ILB,72.1,247.0,10.0,32.25,,4.91,24.0,30.0,112.0,4.26,7.08,12.15
2000.0,Dwyte Smiley,Youngstown State (OH),FS,73.0,198.0,9.63,31.88,,4.61,13.0,35.0,115.0,4.29,7.18,11.82
2000.0,Jamel Smith,Virginia Tech,ILB,72.5,245.0,9.75,32.0,,5.19,,29.5,108.0,4.58,7.51,12.53
2000.0,Marvel Smith,Arizona State,OT,77.0,320.0,,,,5.34,24.0,27.5,100.0,4.84,7.87,
2000.0,Paul Smith,Texas-El Paso,FB,70.6,220.0,9.25,31.0,,4.65,25.0,26.5,111.0,4.29,7.02,
2000.0,Terrelle Smith,Arizona State,FB,72.0,249.0,10.0,31.13,,5.01,19.0,32.5,109.0,4.85,8.38,12.82
2000.0,R.Jay Soward,Southern California,WR,69.5,177.0,9.5,31.75,,4.41,,35.0,124.0,,,
2000.0,Rashon Spikes,North Carolina State,RB,70.5,204.0,9.13,31.0,,4.84,13.0,33.0,113.0,4.47,7.18,11.94
2000.0,Quinton Spotwood,Syracuse,WR,71.0,184.0,9.13,30.25,,4.55,,33.5,123.0,,,
2000.0,John St.Clair,Virginia,C,77.0,302.0,,,,5.2,25.0,,,,,
