Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle
1998.0,Rob Bohlinger,Wyoming,OT,79.9,300.0,11.0,35.25,,5.16,21.0,31.0,109.0,4.55,8.17,
1998.0,Dorian Boose,Washington State,DE,76.8,280.0,9.38,35.38,,4.9,22.0,33.0,120.0,4.33,7.81,
1998.0,Chris Bordano,Southern Methodist (TX),ILB,73.5,243.0,10.0,33.25,,4.68,27.0,37.0,124.0,4.18,7.52,11.21
1998.0,Corey Bradford,Jackson State (MS),WR,72.6,197.0,9.38,35.25,,4.47,,34.5,126.0,4.36,8.07,11.9
1998.0,Josh Bradley,Louisiana Tech,TE,78.8,270.0,9.88,33.5,,5.16,13.0,26.5,94.0,4.45,8.06,12.42
1998.0,Jeremy Brigham,Washington,TE,76.1,249.0,9.75,33.0,,4.68,22.0,30.5,109.0,4.25,7.71,12.26
1998.0,Keith Brooking,Georgia Tech,OLB,74.4,244.0,10.13,32.38,,,24.0,,,,,
1998.0,Cyron Brown,Western Illinois,DE,76.8,241.0,10.5,34.13,,5.09,,33.5,115.0,4.23,7.54,
1998.0,Eric Brown,Mississippi State,SS,72.3,208.0,9.75,33.5,,4.53,12.0,40.5,125.0,4.06,7.08,11.1
1998.0,Jonathan Brown,Tennessee,DE,75.9,268.0,10.13,34.25,,5.11,22.0,32.5,113.0,4.1,7.81,
1998.0,Mike Brown,Texas Christian,TE,75.9,252.0,10.13,35.13,,4.97,,29.0,111.0,4.32,8.16,12.17
1998.0,Omar Brown,North Carolina,SS,69.8,198.0,9.25,29.63,,,14.0,39.5,115.0,4.12,,11.77
1998.0,Jim Bundren,Clemson,OG,74.9,303.0,10.75,32.25,,5.16,29.0,28.5,103.0,4.43,8.11,
1998.0,Chester Burnett,Arizona,OLB,70.6,224.0,9.88,32.38,,4.66,26.0,33.5,114.0,4.41,7.82,11.51
1998.0,Thad Busby,Florida State,QB,74.1,223.0,10.13,33.25,,4.97,,30.5,110.0,,,
1998.0,Daryl Bush,Florida State,ILB,73.8,248.0,10.88,33.75,,,26.0,,,,,
1998.0,Shane Carwin,Western State Colorado,ILB,73.4,257.0,10.88,34.13,,4.93,29.0,30.5,106.0,4.25,7.79,12.43
1998.0,Martin Chase,Oklahoma,DT,73.6,293.0,9.75,32.5,,5.14,,29.0,107.0,4.59,8.5,
1998.0,Corey Chavous,Vanderbilt,CB,71.8,204.0,9.5,31.63,,4.55,15.0,39.5,120.0,3.96,7.65,11.41
1998.0,Jason Chorak,Washington,DE,75.0,252.0,10.75,33.13,,,11.0,,,,,
1998.0,Derrik Clark,Iowa State,OLB,75.4,247.0,10.25,32.88,,4.77,14.0,37.5,122.0,3.98,7.06,11.06
1998.0,Cameron Cleeland,Washington,TE,76.4,272.0,10.88,33.5,,4.83,28.0,33.5,107.0,4.15,7.42,11.3
1998.0,Anthony Clement,Southwestern Louisiana,OT,79.4,355.0,10.5,36.0,,5.64,23.0,26.5,97.0,4.93,8.6,
1998.0,Ryan Clement,Miami (FL),QB,73.0,212.0,9.75,32.13,,5.02,,31.0,104.0,4.39,7.85,
1998.0,Andy Clifton,Rice (TX),DE,74.6,250.0,9.25,33.25,,4.8,20.0,32.5,116.0,4.13,7.49,
1998.0,Tavarr Closs,Connecticut,OT,76.6,299.0,10.5,35.88,,5.46,21.0,26.5,104.0,5.07,8.97,
1998.0,Devon Coburn,Mississippi,OT,74.8,290.0,9.5,32.75,,5.36,14.0,32.0,98.0,4.72,8.73,
1998.0,Fred Coleman,Washington,WR,72.1,187.0,9.0,32.25,,4.45,,34.5,112.0,4.17,7.16,11.33
1998.0,Quincy Coleman,Jackson State (MS),CB,70.0,182.0,9.0,32.0,,,10.0,31.5,117.0,4.07,7.33,11.15
1998.0,Aaron Collins,Penn State,OLB,71.5,237.0,10.25,33.0,,4.77,27.0,33.5,117.0,4.18,7.75,11.59
1998.0,Mo Collins,Florida,OT,76.3,337.0,11.25,35.0,,5.47,30.0,31.5,99.0,4.93,8.88,
1998.0,Greg Comella,Stanford,FB,72.0,232.0,9.63,30.5,,4.63,23.0,31.0,115.0,4.22,7.81,12.07
1998.0,Chris Conrad,Frenso State (CA),TE,78.8,301.0,10.63,34.5,,5.26,19.0,24.5,92.0,4.71,8.02,
1998.0,Kerry Cooks,Iowa,SS,71.1,198.0,10.0,32.5,,4.58,15.0,33.5,116.0,4.05,7.49,11.23
1998.0,Brad Costello,Boston College,P,73.1,226.0,9.25,30.5,,,,,,,,
1998.0,Keith Council,Hampton (VA),DT,76.6,292.0,10.25,35.38,,5.19,26.0,29.0,101.0,4.89,8.64,
1998.0,George Cousins,Florida A&M,DE,76.6,277.0,10.13,36.0,,4.7,28.0,35.5,122.0,4.38,7.92,
1998.0,Sam Cowart,Florida State,OLB,72.9,246.0,9.13,33.0,,,,30.5,112.0,4.28,7.84,11.94
1998.0,Matt Cox,Brigham Young,OG,77.8,305.0,9.5,33.25,,5.65,,25.0,96.0,4.65,8.49,
1998.0,Jason Crebo,Montana,OLB,73.4,220.0,9.25,31.5,,,,,,,,
1998.0,Shadwick Criss,Missouri,CB,69.9,183.0,9.5,31.25,,4.54,9.0,34.5,,,,
1998.0,Ben Crosland,Utah State,DT,76.6,278.0,9.25,32.75,,,19.0,,,,,
1998.0,Germane Crowell,Virginia,WR,75.4,212.0,10.0,33.25,,,,,,,,
1998.0,Casey Dailey,Northwestern,DE,75.1,245.0,10.13,32.5,,4.9,20.0,32.5,112.0,3.92,7.54,11.55
1998.0,Melvin Dansby,Notre Dame,DT,75.6,285.0,10.25,35.13,,5.39,32.0,26.5,105.0,4.51,8.45,
1998.0,Donovin Darius,Syracuse,FS,72.6,211.0,10.75,33.13,,,,38.5,128.0,3.95,7.21,11.22
1998.0,Jason Davis,Oklahoma State,P,72.3,219.0,9.5,31.5,,,,,,,,
1998.0,Phil Dawson,Texas,K,70.6,187.0,10.25,29.0,,,,,,,,
1998.0,Gennaro Dinapoli,Virginia Tech,OG,74.8,301.0,10.75,33.5,,5.27,21.0,33.0,107.0,4.48,8.24,
1998.0,Cedric Donaldson,Louisiana State,CB,68.9,176.0,9.0,32.25,,,7.0,34.5,117.0,,,
1998.0,Jamie Duncan,Vanderbilt,OLB,72.1,244.0,9.5,32.13,,,23.0,,,,,
1998.0,Damon Dunn,Stanford,WR,68.9,183.0,9.25,30.75,,4.48,,31.5,114.0,4.0,7.46,10.92
1998.0,John Dutton,Nevada Las Vegas,QB,75.9,219.0,9.13,32.5,,4.68,,29.0,104.0,4.22,7.55,
1998.0,Brandon Dyson,Utah State,C,75.6,283.0,9.5,33.75,,5.25,17.0,25.5,101.0,4.59,8.32,
1998.0,Kevin Dyson,Utah,WR,73.1,199.0,10.13,34.25,,,,,,,,
1998.0,Robert Edwards,Georgia,RB,71.5,218.0,8.75,31.5,,,,,,,,
1998.0,Chike Egbuniwe,Duke,ILB,73.5,236.0,9.75,33.5,,4.92,,32.5,111.0,4.41,8.07,12.42
1998.0,Greg Ellis,North Carolina,DE,77.3,281.0,10.25,34.63,,4.87,26.0,35.5,118.0,4.48,8.03,
1998.0,Curtis Enis,Penn State,RB,72.6,242.0,10.0,32.13,,,,,,,,
1998.0,Dave Ettinger,Hofstra (NY),K,71.0,215.0,9.25,29.25,,,,,,,,
1998.0,Anthony Eubanks,Arkansas,WR,74.0,189.0,9.13,33.63,,4.71,,31.5,111.0,4.17,7.94,11.79
1998.0,Jason Evans,Southern Methodist (TX),DT,76.0,299.0,10.63,34.25,,5.19,18.0,30.0,106.0,4.66,8.23,
1998.0,Jerome Evans,Kansas State,DT,76.3,319.0,9.88,34.13,,5.06,,30.5,104.0,4.85,9.02,
1998.0,Jason Fabini,Cincinnati,OT,78.4,314.0,11.0,34.25,,5.63,20.0,25.5,89.0,4.68,8.41,
1998.0,Terry Fair,Tennessee,CB,69.4,185.0,9.5,31.0,,,12.0,,,,,
1998.0,Alan Faneca,Louisiana State,OG,76.6,322.0,10.25,33.75,,5.47,20.0,26.0,94.0,4.71,8.66,
1998.0,Gregory Favors,Mississippi State,OLB,73.4,229.0,10.25,33.5,,4.78,15.0,32.0,115.0,4.29,7.53,11.89
1998.0,Dan Finn,Northern Arizona,OG,75.5,316.0,10.0,33.25,,5.29,26.0,29.0,108.0,4.39,8.32,
1998.0,Mark Fischer,Purdue,OG,75.6,293.0,9.25,33.75,,5.23,23.0,25.5,100.0,4.43,7.88,
1998.0,Chris Floyd,Michigan,FB,72.1,235.0,10.13,33.0,,4.69,17.0,28.0,112.0,4.49,7.7,12.08
1998.0,Steve Foley,Louisiana-Monroe,DE,75.5,261.0,10.13,32.25,,4.68,24.0,34.5,117.0,4.47,7.84,
1998.0,Chris Fontenot,McNeese State (LA),TE,75.1,236.0,9.88,34.88,,4.79,19.0,36.0,123.0,4.56,7.92,11.86
1998.0,Shane Fortney,Northern Iowa,QB,73.6,225.0,9.75,32.25,,4.72,,33.5,114.0,4.3,7.74,
1998.0,Scott Frost,Nebraska,FS,74.8,219.0,,,,4.62,,34.5,115.0,,7.18,10.99
1998.0,Chris Fuamatu-Ma'Afala,Utah,RB,71.6,252.0,10.13,31.25,,4.83,23.0,33.0,111.0,4.25,7.52,11.88
1998.0,Jammi German,Miami (FL),WR,72.5,187.0,9.38,33.5,,4.53,,39.5,122.0,,,
1998.0,Lonnie Gilbert,North Carolina State,OG,74.4,289.0,9.75,34.25,,5.18,22.0,,,,,
1998.0,Darryl Gilliam,Maryland,OT,77.0,327.0,10.75,34.0,,5.48,,23.5,87.0,4.77,8.28,
1998.0,Chris Gizzi,Air Force,ILB,71.9,232.0,9.75,31.0,,,26.0,,,,,
1998.0,Mike Goff,Iowa,OG,77.1,314.0,9.5,33.25,,5.11,24.0,26.5,109.0,4.53,8.05,
1998.0,Eric Gohlstin,Ohio State,OT,75.5,337.0,10.25,34.25,,,20.0,,,,,
1998.0,Dan Gonzalez,East Carolina (NC),QB,74.6,214.0,10.5,33.0,,4.89,,29.0,104.0,4.23,7.58,
1998.0,Ahman Green,Nebraska,RB,71.8,213.0,9.5,31.25,,4.44,13.0,38.5,129.0,,,
1998.0,EG Green,Florida State,WR,71.5,187.0,9.5,33.25,,,,,,,,
1998.0,Jacquez Green,Florida,WR,68.9,173.0,8.5,31.25,,,,,,,,
1998.0,Az-Zahir Hakim,San Diego State,WR,69.6,179.0,9.25,30.5,,4.45,,36.0,122.0,4.25,7.44,11.73
1998.0,Lamont Hall,Clemson,TE,75.3,256.0,9.88,33.75,,5.06,23.0,28.5,111.0,4.46,8.36,12.49
1998.0,Bob Hallen,Kent State (OH),OT,75.9,292.0,10.0,34.25,,5.05,34.0,30.0,105.0,4.35,7.75,
1998.0,Darren Hambrick,South Carolina,OLB,73.9,216.0,10.0,33.63,,,,,,,,
1998.0,Kadar Hamilton,Stanford,SS,70.9,212.0,9.63,30.5,,4.87,15.0,33.0,110.0,4.15,7.5,11.46
1998.0,Carl Hansen,Stanford,DT,76.4,284.0,10.0,33.75,,5.11,23.0,29.0,108.0,4.44,7.8,
1998.0,Scott Harley,East Carolina (NC),RB,69.4,215.0,9.75,31.13,,4.79,18.0,31.5,108.0,4.25,7.46,11.78
1998.0,Artrell Hawkins,Cincinnati,CB,70.4,193.0,9.5,30.88,,4.45,,37.0,135.0,3.78,7.09,10.66
1998.0,Donald Hayes,Wisconsin,WR,76.6,208.0,9.25,34.25,,4.57,,36.0,123.0,4.07,7.38,11.42
1998.0,Lendon Henry,Colorado,RB,72.0,213.0,9.75,33.25,,,15.0,36.0,119.0,,,
1998.0,Robert Hicks,Mississippi State,OT,79.4,351.0,10.5,36.25,,5.65,22.0,21.0,97.0,5.07,9.17,
1998.0,Skip Hicks,UCLA,RB,71.8,230.0,10.13,32.75,,,17.0,34.5,124.0,,,
1998.0,Robert Holcombe,Illinois,RB,70.9,216.0,9.88,32.25,,4.53,23.0,35.0,126.0,4.15,7.49,11.59
1998.0,Vonnie Holliday,North Carolina,DT,76.8,296.0,10.75,35.5,,,,,,,,
1998.0,Jaret Holmes,Auburn,K,72.5,203.0,9.75,30.0,,,,,,,,
1998.0,Tony Horne,Clemson,WR,69.8,179.0,8.25,32.5,,4.66,,33.0,112.0,4.29,7.5,11.41
1998.0,Chris Howard,Michigan,RB,69.6,223.0,9.5,30.5,,4.65,19.0,27.0,115.0,4.23,7.49,11.65
1998.0,Chris Jackson,Washington State,WR,73.1,203.0,9.63,32.25,,4.67,,33.5,111.0,4.1,7.5,11.35
1998.0,Paul Janus,Northwestern,OT,76.9,295.0,9.75,34.25,,5.47,16.0,29.0,101.0,4.54,8.21,
1998.0,Cedric Jefferson,Southern California,DT,74.4,291.0,9.63,34.13,,5.54,19.0,26.0,96.0,4.71,8.32,
1998.0,Nakia Jenkins,Utah State,WR,72.9,215.0,10.38,33.63,,4.71,,34.0,115.0,,,
1998.0,Jerry Jensen,Washington,OLB,72.3,237.0,9.13,32.25,,4.8,22.0,31.5,106.0,4.22,7.52,11.94
1998.0,Garret Johnson,Southwestern Louisiana,CB,71.1,188.0,9.0,31.25,,4.5,7.0,33.0,110.0,4.18,7.39,11.68
1998.0,Juan Johnson,Utah,RB,73.1,220.0,9.63,33.5,,4.69,14.0,34.5,123.0,4.32,7.74,12.19
1998.0,Macarthur Johnson,Howard (DC),WR,71.3,194.0,8.63,31.5,,4.64,,28.0,111.0,4.34,7.3,12.07
1998.0,Pat Johnson,Oregon,WR,70.1,181.0,9.13,32.25,,4.42,,34.5,127.0,,,
1998.0,Taj Johnson,San Diego State,WR,74.0,203.0,9.75,33.5,,4.61,,,,,,
1998.0,Tebucky Jones,Syracuse,SS,73.3,214.0,10.0,34.5,,4.43,,38.5,120.0,3.94,7.34,10.58
1998.0,Antony Jordan,Vanderbilt,OLB,74.8,239.0,10.25,33.75,,4.75,20.0,34.0,116.0,4.22,7.84,11.87
1998.0,Joe Jurevicius,Penn State,WR,76.9,231.0,9.5,33.0,,4.66,,31.5,118.0,4.48,7.49,11.76
1998.0,Paul Kaiser,Central Missouri,QB,74.6,211.0,10.0,32.0,,4.78,,34.5,114.0,4.04,7.25,
1998.0,Doug Karczewski,Virginia,OT,76.6,295.0,10.0,32.25,,5.3,25.0,28.5,104.0,4.56,8.51,
1998.0,Brian Kelly,Southern California,CB,71.1,192.0,9.13,32.13,,,8.0,33.5,120.0,3.82,7.25,11.01
1998.0,Chad Kessler,Louisiana State,P,72.4,203.0,9.5,31.0,,,,,,,,
1998.0,Josh Keur,Michigan State,TE,75.9,284.0,10.13,33.0,,,25.0,,,,,
1998.0,Carlos King,North Carolina State,FB,72.4,230.0,9.75,32.5,,,14.0,,,,,
1998.0,Carlos Knight,Jackson State (MS),FB,70.6,230.0,9.5,31.13,,4.65,18.0,32.0,119.0,4.28,7.72,11.73
1998.0,Todd Kollar,Youngstown State (OH),OT,75.6,294.0,10.25,33.13,,5.21,17.0,31.0,108.0,4.55,8.12,
1998.0,Jay Korth,Wyoming,C,75.1,294.0,10.0,31.75,,5.32,25.0,29.5,104.0,4.8,8.21,
1998.0,Olin Kreutz,Washington,C,74.1,300.0,9.75,31.5,,5.32,30.0,28.0,100.0,4.55,8.1,
1998.0,Ryan Leaf,Washington State,QB,77.4,261.0,10.5,33.88,,,,,,,,
1998.0,Lloyd Lee,Dartmouth (NH),SS,73.4,207.0,9.75,31.0,,4.58,18.0,33.5,117.0,3.93,7.08,10.62
1998.0,Jonathan Linton,North Carolina,FB,72.6,248.0,10.25,33.25,,4.84,,29.5,110.0,4.27,7.6,11.87
1998.0,Leonard Little,Tennessee,DE,75.4,237.0,10.5,34.25,,,18.0,,,,,
1998.0,Kevin Long,Florida State,C,77.3,296.0,10.13,33.25,,5.33,21.0,31.5,103.0,4.52,8.14,
1998.0,Kamil Loud,Cal Poly-SLO,WR,71.9,190.0,9.63,32.0,,4.47,,32.0,114.0,4.26,7.84,11.6
1998.0,Clarence Love,Toledo,CB,70.9,186.0,9.13,31.5,,4.4,,38.0,122.0,3.96,7.27,10.87
1998.0,Peyton Manning,Tennessee,QB,77.3,230.0,10.13,31.5,,,,,,,,
1998.0,Mitch Marrow,Pennsylvania,DT,76.0,280.0,10.25,34.13,,4.85,35.0,38.5,122.0,4.39,8.54,
1998.0,Michael Martin,Arizona State,RB,72.4,215.0,9.25,32.75,,,17.0,,,,,
1998.0,Claude Mathis,Texas State,RB,69.5,206.0,8.75,32.5,,4.61,17.0,30.0,110.0,4.2,7.61,11.95
1998.0,Viliami Maumau,Colorado,DT,73.9,302.0,9.88,33.63,,5.36,26.0,25.5,102.0,4.7,,
1998.0,Alonzo Mayes,Oklahoma State,TE,76.8,256.0,9.13,34.25,,,,,,,,
1998.0,Kivuusama Mays,North Carolina,ILB,74.9,251.0,10.13,33.25,,,16.0,,,,,
1998.0,Chance Mccarty,Texas Christian,DE,75.4,248.0,11.0,35.13,,4.94,,32.0,108.0,4.36,7.73,
1998.0,Chris Mccoy,Navy,QB,69.8,196.0,9.75,31.13,,4.8,15.0,29.5,109.0,,,
1998.0,Andy Mccullough,Tennessee,WR,75.0,209.0,9.25,33.0,,4.57,,34.5,118.0,4.06,7.18,11.61
1998.0,Saladin Mccullough,Oregon,RB,68.4,196.0,8.88,30.0,,,,,,,,
1998.0,Ramos Mcdonald,New Mexico,CB,71.9,195.0,9.63,33.38,,4.48,,35.5,115.0,4.04,7.24,11.21
1998.0,Jason Mcendoo,Washington State,OG,76.3,310.0,9.75,32.0,,5.52,25.0,24.5,99.0,4.8,8.42,
1998.0,Brian Mckenzie,Brigham Young,RB,69.8,210.0,9.25,32.0,,4.43,20.0,36.5,127.0,4.29,8.18,11.53
1998.0,Steve Mckinney,Texas A&M,OG,75.8,297.0,9.5,31.25,,5.03,34.0,31.5,111.0,4.35,8.07,
1998.0,Robert Mcquarters,Oklahoma State,FS,69.6,193.0,9.5,30.38,,4.5,13.0,35.5,120.0,4.19,7.43,11.2
1998.0,Mike Mcqueary,Penn State,QB,76.3,223.0,10.13,32.75,,5.16,,26.0,99.0,4.4,7.79,
1998.0,Ron Merkerson,Colorado,ILB,73.9,252.0,9.75,33.25,,4.86,22.0,32.5,110.0,4.35,7.64,11.88
1998.0,Harvey Middleton,Georgia Tech,WR,71.3,186.0,9.13,32.5,,,,32.5,112.0,4.1,7.46,11.24
1998.0,Mike Mitchell,Stanford,FB,71.5,216.0,8.5,31.13,,,,,,,,
1998.0,Kenny Mixon,Louisiana State,DE,76.4,270.0,11.38,35.0,,4.9,18.0,28.0,111.0,4.47,8.39,
1998.0,Omarr Morgan,Brigham Young,CB,69.0,164.0,9.13,30.75,,,,,,,,
1998.0,Randy Moss,Marshall (WV),WR,75.6,194.0,9.63,34.0,17.0,4.38,,33.0,117.0,4.17,7.19,
1998.0,Mike Moten,Florida,DT,76.6,266.0,9.75,34.88,,4.92,18.0,35.0,119.0,4.61,,
1998.0,Brian Musso,Northwestern,WR,71.9,189.0,9.5,29.63,,4.72,,30.5,109.0,3.91,7.28,11.47
1998.0,Michael Myers,Alabama,DE,74.4,285.0,9.5,34.75,,5.11,21.0,25.0,99.0,5.1,8.47,
1998.0,Deshone Myles,Nevada Las Vegas,OLB,74.1,244.0,10.5,34.25,,4.85,19.0,32.5,113.0,4.16,7.75,11.58
1998.0,Toby Myles,Jackson State (MS),OT,76.6,313.0,10.0,34.88,,5.32,17.0,29.5,109.0,4.84,8.64,
1998.0,Marcus Nash,Tennessee,WR,74.9,193.0,10.13,33.25,,,,,,,,
1998.0,Jeremy Newberry,California,C,76.9,314.0,9.75,33.25,,5.44,27.0,27.5,99.0,4.77,8.34,
1998.0,Tori Noel,Tennessee,SS,72.0,199.0,10.0,32.13,,,12.0,,,,,
1998.0,Heron O'Neal,Western Michigan,FS,73.9,192.0,9.13,33.5,,4.62,8.0,39.0,120.0,4.09,7.25,11.51
1998.0,Eric Ogbogu,Maryland,DE,75.9,270.0,9.25,36.25,,4.98,18.0,32.5,115.0,4.35,7.93,
1998.0,Brock Olivo,Missouri,RB,72.1,217.0,10.5,31.13,,4.82,24.0,30.5,109.0,4.0,7.46,11.55
1998.0,Benji Olson,Washington,OG,76.1,324.0,9.88,32.25,,5.27,21.0,27.5,95.0,4.78,8.52,
1998.0,Phil Ostrowski,Penn State,OG,76.4,282.0,9.13,32.75,,5.44,15.0,26.0,96.0,4.7,8.07,
1998.0,Ken Oxendine,Virginia Tech,RB,72.3,228.0,10.5,32.88,,4.75,19.0,35.0,119.0,3.98,7.88,11.64
1998.0,Pat Palmer,Northwestern State (LA),WR,73.3,182.0,9.75,32.0,,4.58,,35.0,120.0,4.24,7.46,11.37
1998.0,Marcus Parker,Virginia Tech,RB,69.1,244.0,9.75,31.88,,4.69,18.0,36.0,111.0,4.36,7.97,12.13
1998.0,Tony Parrish,Washington,FS,70.4,206.0,9.5,31.5,,,,,,,,
1998.0,Jerome Pathon,Washington,WR,72.0,187.0,9.88,30.88,,,,,,,,
1998.0,Pepe Pearson,Ohio State,RB,70.4,206.0,9.0,30.25,,4.54,15.0,34.5,112.0,4.36,7.3,11.08
1998.0,Wilmont Perry,Livingstone (NC),RB,73.6,235.0,10.13,33.88,,4.74,16.0,33.0,108.0,4.56,7.75,12.22
1998.0,Jason Peter,Nebraska,DT,77.0,274.0,10.13,33.25,,,,,,,,
1998.0,Julian Pittman,Florida State,DT,75.6,286.0,9.88,33.75,,,,26.5,105.0,,,
1998.0,Michael Pittman,Frenso State (CA),RB,71.5,214.0,9.5,29.88,,4.5,22.0,35.0,120.0,4.37,7.54,11.74
1998.0,Antwaune Ponds,Syracuse,ILB,73.4,253.0,10.13,33.88,,,,,,,,
1998.0,Jose Portilla,Arizona,OT,78.0,325.0,9.75,33.75,,,26.0,,,,,
1998.0,Phalen Pounds,Southern California,OG,77.6,335.0,11.13,35.88,,6.12,21.0,22.0,84.0,5.68,9.61,
1998.0,Ron Powlus,Notre Dame,QB,73.6,219.0,10.5,31.13,,5.1,,26.0,98.0,4.35,7.53,
1998.0,Rock Preston,Florida State,RB,67.9,183.0,9.0,30.13,,4.62,9.0,33.5,118.0,4.17,7.54,11.53
1998.0,Raymond Priester,Clemson,FB,72.6,240.0,9.5,32.13,,,15.0,,,,,
1998.0,Derrick Ransom,Cincinnati,DT,75.6,281.0,10.88,35.25,,5.14,21.0,29.0,103.0,4.68,7.87,
1998.0,Isaiah Reese,Michigan State,OLB,74.6,224.0,10.25,33.25,,4.62,,31.5,113.0,4.11,7.78,11.2
1998.0,Izell Reese,Alabama-Birmingham,SS,74.1,193.0,9.75,32.75,,4.54,13.0,39.5,133.0,4.06,7.09,11.45
1998.0,Leonta Rheams,Houston,DT,74.4,287.0,9.5,35.0,,,23.0,,,,,
1998.0,Andre Richardson,Oklahoma State,RB,67.1,184.0,9.13,28.63,,4.53,18.0,33.0,115.0,4.33,7.4,11.91
1998.0,Damien Richardson,Arizona State,SS,73.5,210.0,10.13,32.5,,4.66,17.0,37.0,124.0,3.98,7.33,10.87
1998.0,Mikhael Ricks,Stephen F. Austin (TX),WR,77.1,237.0,10.5,35.13,,4.57,,36.0,127.0,4.03,7.28,11.56
1998.0,Dennis Riddle,Alabama,RB,70.1,205.0,10.0,33.13,,4.66,,33.5,121.0,4.17,7.7,11.51
1998.0,Victor Riley,Auburn,OG,76.6,333.0,10.75,36.13,,5.55,23.0,23.0,91.0,5.02,8.77,
1998.0,Jon Ritchie,Stanford,FB,73.8,248.0,10.25,31.88,,4.66,,31.0,115.0,4.09,7.32,11.34
1998.0,Ron Rogers,Georgia Tech,ILB,72.4,243.0,9.0,31.25,,,25.0,,,,,
1998.0,Samari Rolle,Florida State,CB,71.0,173.0,9.0,32.75,,,,,,,,
1998.0,Oliver Ross,Iowa State,OT,76.4,301.0,9.5,35.25,,5.21,24.0,26.5,97.0,4.59,8.15,
1998.0,Glenn Rountree,Clemson,OG,74.8,308.0,10.25,34.5,,5.17,29.0,28.5,104.0,4.72,8.11,
