Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle
2021.0,Calvin Bundage,Oklahoma State,OLB,73.75,221.0,9.25,32.25,,4.81,14.0,31.5,116.0,4.43,7.31,
2021.0,Lorenzo Burns,Arizona,CB,70.38,183.0,8.625,30.25,,4.56,14.0,33.5,123.0,4.51,7.55,
2021.0,Jake Burton,Baylor,OG,77.5,303.0,10.0,32.125,,5.49,22.0,26.0,100.0,4.97,8.22,
2021.0,Rico Bussey,Hawaii,WR,72.38,186.0,10.125,33.0,,4.5,13.0,38.5,124.0,4.26,7.21,
2021.0,Camryn Bynum,California,CB,72.25,196.0,9.625,30.75,,4.58,,34.0,129.0,4.1,6.99,
2021.0,Jalen Camp,Georgia Tech,WR,73.88,226.0,9.625,33.75,,4.48,29.0,39.5,125.0,4.14,7.0,
2021.0,Kyree Campbell,Florida,DT,74.88,287.0,9.75,33.25,,5.41,,25.0,98.0,5.14,7.96,
2021.0,Michael Carter,Duke,FS,69.63,184.0,9.5,29.125,,4.36,13.0,35.5,117.0,4.44,6.9,
2021.0,Michael Carter,North Carolina,RB,67.88,201.0,8.75,29.125,,4.54,16.0,34.0,119.0,3.98,6.83,
2021.0,Tory Carter,Louisiana State,FB,72.38,229.0,9.625,30.625,,4.89,24.0,35.5,112.0,4.38,7.21,
2021.0,JaMarr Chase,Louisiana State,WR,72.38,201.0,9.625,30.75,,4.34,,41.0,132.0,3.99,6.96,
2021.0,Camaron Cheeseman,Michigan,LS,76.25,239.0,9.375,32.0,,5.09,17.0,33.0,110.0,4.58,7.57,
2021.0,Drue Chrisman,Ohio State,P,74.75,209.0,9.5,33.125,,,,,117.0,,,
2021.0,Andre Cisco,Syracuse,FS,72.63,216.0,10.625,32.5,,,17.0,,119.0,,,
2021.0,Ben Cleveland,Georgia,OG,78.25,343.0,9.75,33.75,,5.05,30.0,28.0,102.0,4.88,,
2021.0,Riley Cole,South Alabama,OLB,74.75,240.0,9.75,30.125,,4.73,26.0,32.5,120.0,4.38,7.46,
2021.0,Larnel Coleman,Massachusetts,OT,78.25,307.0,10.375,36.25,,5.17,24.0,31.0,113.0,4.69,7.69,
2021.0,Nico Collins,Michigan,WR,76.13,215.0,9.375,34.125,,4.45,14.0,37.5,125.0,4.32,6.79,
2021.0,Jonathon Cooper,Ohio State,DE,74.63,253.0,9.625,32.125,,4.71,28.0,33.0,108.0,4.31,7.02,
2021.0,Donnie Corley,Texas Southern,WR,73.75,195.0,9.25,32.375,,4.59,13.0,34.0,123.0,4.29,6.83,
2021.0,Samuel Cosmi,Texas,OT,77.88,314.0,10.25,33.0,,4.87,36.0,30.0,117.0,4.39,7.35,
2021.0,K.J. Costello,Mississippi State,QB,76.5,225.0,10.125,32.875,,5.11,,27.5,103.0,4.75,,
2021.0,Jabril Cox,Louisiana State,OLB,75.25,232.0,9.0,32.75,,,,,119.0,,,
2021.0,Damonte Coxie,Memphis,WR,74.13,198.0,8.75,33.25,,4.77,4.0,30.5,122.0,4.45,6.92,
2021.0,Tyler Coyle,Purdue,SS,72.5,209.0,9.0,33.0,,4.41,24.0,39.0,133.0,4.02,7.14,
2021.0,Daniel Crawford,Northern Illinois,TE,73.75,245.0,10.5,32.625,,4.7,14.0,32.5,113.0,4.45,7.19,
2021.0,Shaun Crawford,Notre Dame,FS,69.13,182.0,8.875,30.25,,4.55,12.0,35.0,116.0,4.13,6.7,
2021.0,Harry Crider,Indiana,C,74.88,307.0,8.875,32.75,,5.26,31.0,27.0,102.0,4.64,7.63,
2021.0,Coy Cronk,Iowa,OT,76.63,305.0,,,,,,,113.0,,,
2021.0,Aashari Crosswell,Arizona State,FS,72.25,205.0,,,,,,,101.0,,,
2021.0,Jake Curhan,California,OT,77.88,316.0,10.25,33.0,,5.45,15.0,24.0,102.0,4.84,8.07,
2021.0,Drew Dalman,Stanford,C,75.38,299.0,10.5,32.0,,5.05,33.0,33.0,109.0,4.51,7.33,
2021.0,DJ Daniel,Georgia,CB,71.75,195.0,9.125,33.375,,4.62,11.0,31.0,119.0,4.12,7.02,
2021.0,Frank Darby,Arizona State,WR,72.0,201.0,9.625,31.375,,4.61,19.0,34.5,117.0,4.23,7.15,
2021.0,Jaelon Darden,North Texas,WR,67.63,174.0,8.75,30.625,,4.46,11.0,35.5,122.0,4.1,6.67,
2021.0,Zach Davidson,Central Missouri,TE,78.63,245.0,9.5,32.0,,4.64,17.0,37.5,117.0,4.26,6.95,
2021.0,Shawn Davis,Florida,SS,70.63,202.0,9.5,31.875,,,17.0,39.5,128.0,,,
2021.0,Wyatt Davis,Ohio State,OG,75.63,315.0,9.125,33.875,,,25.0,,122.0,,,
2021.0,Zac Dawe,Brigham Young,DE,75.0,275.0,9.0,33.25,,4.96,33.0,29.5,112.0,4.55,7.09,
2021.0,Divine Deablo,Virginia Tech,SS,75.25,226.0,9.5,33.0,,4.45,19.0,34.0,126.0,4.45,7.01,
2021.0,Landon Dickerson,Alabama,C,77.63,333.0,10.375,33.25,,,,,106.0,,,
2021.0,Jon Dietzen,Wisconsin,OG,76.63,312.0,9.375,33.75,,,19.0,27.0,106.0,4.85,7.64,
2021.0,Victor Dimukeje,Duke,DE,73.5,262.0,9.5,33.125,,4.83,28.0,34.5,115.0,4.38,7.2,
2021.0,Gerrid Doaks,Cincinnati,RB,71.38,228.0,9.75,31.0,,4.58,19.0,39.5,120.0,4.28,7.21,
2021.0,Tommy Doyle,Miami (OH),OT,80.0,320.0,10.375,35.125,,5.12,24.0,33.5,111.0,4.57,7.42,
2021.0,Oscar Draguicevich,Washington State,P,69.38,188.0,9.25,29.875,,,,,134.0,,,
2021.0,Max Duffy,Kentucky,P,72.75,196.0,8.875,29.625,,,,,118.0,,,
2021.0,Keith Duncan,Iowa,K,69.38,176.0,8.25,28.5,,,,,135.0,,,
2021.0,Isaiah Dunn,Oregon State,CB,71.5,189.0,9.0,32.0,,4.38,13.0,35.5,127.0,4.14,6.91,
2021.0,Michael Dwumfour,Rutgers,DT,73.63,291.0,9.25,32.0,,5.1,19.0,32.0,108.0,4.44,7.26,
2021.0,Brandin Echols,Kentucky,CB,70.13,179.0,9.125,30.25,,4.36,13.0,42.5,136.0,4.12,6.84,
2021.0,Sam Ehlinger,Texas,QB,73.13,220.0,9.75,30.375,,4.84,,36.5,114.0,4.44,7.15,
2021.0,Liam Eichenberg,Notre Dame,OT,78.13,306.0,9.625,32.375,,,33.0,26.5,105.0,4.57,7.53,
2021.0,Milo Eifler,Illinois,OLB,74.13,228.0,8.5,32.75,,4.58,14.0,37.0,126.0,4.35,7.15,
2021.0,BJ Emmons,Florida Atlantic,RB,71.38,215.0,9.25,32.25,,4.59,21.0,36.0,120.0,4.14,6.89,
2021.0,DWayne Eskridge,Western Michigan,WR,68.75,190.0,9.0,30.125,,4.4,,35.0,124.0,4.27,6.95,
2021.0,Dorian Etheridge,Louisville,ILB,73.75,233.0,9.125,31.375,,4.88,19.0,35.0,121.0,4.46,7.25,
2021.0,Travis Etienne,Clemson,RB,70.13,215.0,9.375,30.125,,4.45,18.0,33.5,128.0,,,
2021.0,Nick Eubanks,Michigan,TE,76.5,245.0,9.75,33.25,,4.69,19.0,34.0,120.0,4.53,7.32,
2021.0,Chris Evans,Michigan,RB,71.0,211.0,10.0,32.5,,4.52,20.0,40.5,127.0,4.14,6.85,
2021.0,Austin Faoliu,Oregon,DT,75.13,287.0,9.75,32.75,,,,,133.0,,,
2021.0,Caleb Farley,Virginia Tech,CB,73.0,207.0,8.75,33.375,,,,,131.0,,,
2021.0,Matt Farniok,Nebraska,OG,77.25,311.0,9.625,33.25,,5.2,28.0,33.0,105.0,4.47,7.19,
2021.0,Luke Farrell,Ohio State,TE,77.5,251.0,9.25,33.0,,4.82,22.0,36.5,118.0,4.33,7.14,
2021.0,Joshua Fedd-Jackson,Virginia Union,OG,75.13,331.0,9.25,33.125,,5.62,13.0,24.5,99.0,5.18,8.38,
2021.0,Demetric Felton,UCLA,RB,68.63,189.0,9.375,31.375,,4.59,10.0,31.5,114.0,4.5,7.31,
2021.0,Parker Ferguson,Air Force,OG,75.75,306.0,9.25,32.875,,5.19,24.0,31.0,103.0,4.9,7.75,
2021.0,Justin Fields,Ohio State,QB,74.75,227.0,9.125,32.5,,4.46,,,119.0,,,
2021.0,Tony Fields,West Virginia,ILB,72.25,222.0,9.0,31.25,,4.64,17.0,34.0,114.0,4.48,7.15,
2021.0,Paddy Fisher,Northwestern,ILB,75.25,240.0,9.625,33.125,,4.91,20.0,31.5,110.0,4.47,7.0,
2021.0,Dez Fitzpatrick,Louisville,WR,73.75,208.0,9.625,32.75,,4.49,,35.0,100.0,4.25,7.06,
2021.0,Thomas Fletcher,Alabama,LS,72.75,236.0,9.625,31.5,,4.93,13.0,33.5,109.0,4.58,7.65,
2021.0,Paris Ford,Pittsburgh,SS,72.63,197.0,9.5,32.375,,4.85,,28.5,110.0,4.45,7.44,
2021.0,Darrick Forrest,Cincinnati,SS,71.5,206.0,9.75,32.0,,4.43,21.0,39.0,132.0,4.22,6.91,
2021.0,Miller Forristall,Alabama,TE,76.75,239.0,10.25,33.0,,4.79,20.0,35.0,118.0,4.45,7.03,
2021.0,Stone Forsythe,Florida,OT,80.0,307.0,10.0,34.375,,5.13,25.0,27.5,103.0,4.63,7.47,
2021.0,Feleipe Franks,Arkansas,QB,78.63,234.0,10.0,34.0,,4.61,,32.5,117.0,4.22,7.16,
2021.0,Pat Freiermuth,Penn State,TE,77.0,251.0,9.875,32.5,,,,,113.0,,,
2021.0,Will Fries,Penn State,OT,78.38,309.0,10.25,32.875,,5.38,24.0,31.0,115.0,4.51,7.75,
2021.0,Jake Funk,Maryland,RB,70.25,204.0,9.0,30.25,,4.49,22.0,38.0,122.0,4.12,6.71,
2021.0,Kenneth Gainwell,Memphis,RB,68.38,201.0,9.875,30.625,,4.47,21.0,35.0,121.0,4.46,7.26,
2021.0,Bailey Gaither,San Jose State,WR,72.0,188.0,9.25,31.0,,4.48,9.0,31.0,121.0,4.39,7.07,
2021.0,Blake Gallagher,Northwestern,OLB,71.75,228.0,9.125,31.0,,4.83,27.0,31.5,107.0,4.4,7.23,
2021.0,Chris Garrett,,OLB,75.5,241.0,9.625,33.125,,4.88,11.0,30.0,108.0,4.31,7.15,
2021.0,Mark Gilbert,Duke,CB,72.13,186.0,8.75,31.25,,4.48,13.0,36.0,130.0,4.38,7.1,
2021.0,Tyree Gillespie,Missouri,SS,71.75,207.0,9.625,31.25,,4.43,15.0,35.5,108.0,4.39,7.06,
2021.0,Chauncey Golston,Iowa,DE,76.75,269.0,10.875,34.75,,4.83,22.0,36.0,119.0,4.59,7.47,
2021.0,OBryan Goodson,Memphis,DT,70.25,276.0,9.125,31.0,,,26.0,,120.0,,,
2021.0,Tay Gowan,Central Florida,CB,72.88,186.0,8.5,31.125,,4.49,13.0,35.5,118.0,4.27,6.86,
2021.0,TaQuon Graham,Texas,DT,75.13,292.0,10.625,35.0,,4.89,32.0,32.5,113.0,4.68,7.31,
2021.0,Thomas Graham,Oregon,CB,70.38,192.0,8.875,31.0,,4.49,13.0,34.5,121.0,4.19,7.08,
2021.0,Kylen Granson,Southern Methodist (TX),FB,73.5,241.0,9.375,32.625,,4.64,16.0,36.5,120.0,4.4,6.93,
2021.0,Richie Grant,Central Florida,FS,71.63,197.0,9.375,32.625,,4.57,12.0,34.5,129.0,4.27,6.78,
2021.0,Noah Gray,Duke,TE,75.0,240.0,9.375,31.625,,4.62,15.0,35.0,115.0,4.45,6.9,
2021.0,Carson Green,Texas A&M,OT,78.13,320.0,10.375,34.5,,5.33,23.0,29.5,108.0,4.75,7.08,
2021.0,Trevon Grimes,Florida,WR,76.0,220.0,9.625,31.375,,4.5,15.0,35.0,118.0,4.26,7.0,
2021.0,Robert Hainsey,Notre Dame,OG,76.5,306.0,9.75,32.125,,5.24,32.0,27.5,104.0,4.64,7.53,
2021.0,Devery Hamilton,Duke,OT,78.63,311.0,10.125,33.0,,5.27,21.0,33.5,112.0,4.89,7.81,
2021.0,Damar Hamlin,Pittsburgh,FS,72.88,200.0,9.125,32.25,,4.6,18.0,35.0,118.0,4.4,6.93,
2021.0,Mike Hampton,South Florida,CB,71.63,186.0,8.875,31.5,,,22.0,,110.0,,,
2021.0,Adrian Hardy,Louisiana Tech,WR,73.0,205.0,9.375,32.0,,4.61,12.0,37.5,124.0,4.5,6.96,
2021.0,JaQuan Hardy,Tiffin (OH),RB,68.25,211.0,8.75,29.875,,4.56,21.0,33.0,119.0,4.14,6.98,
2021.0,Bryce Hargrove,Pittsburgh,OG,75.88,310.0,9.875,32.5,,5.46,26.0,27.0,97.0,5.03,8.06,
2021.0,Scooter Harrington,Stanford,TE,76.75,250.0,10.125,34.75,,5.19,,29.0,105.0,4.53,7.2,
2021.0,Brontae Harris,Alabama-Birmingham,CB,69.0,184.0,9.125,30.25,,4.87,3.0,30.5,105.0,4.54,7.71,
2021.0,Jacob Harris,Central Florida,WR,77.0,219.0,9.5,33.75,,4.43,15.0,40.5,133.0,4.31,6.51,
2021.0,Najee Harris,Alabama,RB,73.38,232.0,10.25,33.375,,,,,117.0,,,
2021.0,Pressley Harvin,Georgia Tech,P,71.13,263.0,9.375,32.125,,,14.0,,111.0,,,
2021.0,Blake Haubeil,Ohio State,K,75.75,233.0,8.875,32.375,,,,,108.0,,,
2021.0,Javian Hawkins,Louisville,RB,68.13,183.0,7.875,29.25,,4.46,,36.0,116.0,4.25,6.95,
2021.0,Daelin Hayes,Notre Dame,DE,75.5,253.0,9.375,32.875,,4.75,26.0,32.5,119.0,4.3,7.21,
2021.0,Damon Hazelton,Missouri,WR,74.75,206.0,9.875,33.375,,4.64,,37.5,120.0,4.32,7.11,
2021.0,Jack Heflin,Iowa,DT,75.0,304.0,9.375,32.5,,5.33,25.0,29.0,104.0,4.62,7.57,
2021.0,Brett Heggie,Florida,C,76.0,310.0,9.75,33.25,,5.5,21.0,26.0,105.0,4.69,7.66,
2021.0,Kyel Hemby,Southern Mississippi,SS,72.0,200.0,9.5,31.375,,4.61,16.0,28.5,110.0,4.52,7.34,
2021.0,Justin Henderson,Louisiana Tech,RB,67.75,220.0,9.25,30.875,,4.65,26.0,32.0,118.0,4.59,7.22,
2021.0,Khalil Herbert,Virginia Tech,RB,68.88,210.0,8.625,31.25,,4.5,22.0,33.0,115.0,4.34,6.9,
2021.0,Chandon Herring,Brigham Young,OT,78.75,307.0,9.25,33.75,,5.05,26.0,29.0,113.0,4.69,7.65,
2021.0,Malik Herring,Georgia,DE,75.25,275.0,10.5,32.5,,,,,136.0,,,
2021.0,Jarrod Hewitt,Virginia Tech,DT,73.38,290.0,9.375,31.0,,5.02,,26.0,104.0,4.76,7.98,
2021.0,Kylin Hill,Mississippi State,RB,70.5,214.0,9.625,30.5,,4.57,22.0,36.0,122.0,4.35,7.2,
2021.0,Trey Hill,Georgia,C,75.5,319.0,9.375,33.625,,5.46,17.0,,118.0,4.95,8.29,
2021.0,Justin Hilliard,Ohio State,OLB,72.5,229.0,9.0,31.375,,4.81,27.0,34.5,116.0,4.39,7.21,
2021.0,Nate Hobbs,Illinois,CB,71.38,196.0,9.5,31.5,,4.48,17.0,40.5,135.0,4.17,6.85,
2021.0,Jared Hocker,Texas A&M,OG,78.0,327.0,11.0,33.125,,5.37,,30.0,103.0,4.76,7.58,
2021.0,Tristen Hoge,Brigham Young,OG,76.75,306.0,10.75,33.0,,5.22,29.0,26.0,105.0,4.85,7.9,
2021.0,Jevon Holland,Oregon,FS,72.63,207.0,9.125,31.5,,4.47,19.0,35.5,126.0,4.16,,
2021.0,Jaycee Horn,South Carolina,CB,72.75,205.0,9.125,33.0,,4.4,19.0,41.5,133.0,,,
2021.0,Eli Howard,Texas Tech,DT,75.25,276.0,9.625,32.375,,5.22,28.0,29.5,110.0,4.55,7.33,
2021.0,Chuba Hubbard,Oklahoma State,RB,72.0,210.0,9.0,32.0,,4.51,20.0,36.0,120.0,4.3,7.28,
2021.0,Talanoa Hufanga,Southern California,SS,72.38,199.0,9.875,32.0,,4.64,12.0,35.5,128.0,4.39,6.96,
2021.0,Creed Humphrey,Oklahoma,C,76.25,302.0,9.625,32.5,,5.11,29.0,33.0,112.0,4.49,7.5,
2021.0,Sadarius Hutcherson,South Carolina,OG,75.38,321.0,9.0,32.375,,5.01,35.0,31.5,106.0,,,
2021.0,Josh Imatorbhebhe,Illinois,WR,72.88,218.0,9.25,32.375,,4.53,24.0,46.5,134.0,4.38,7.1,
2021.0,Alaric Jackson,Iowa,OT,77.5,321.0,9.5,32.5,,5.4,20.0,25.0,103.0,4.92,7.69,
2021.0,Deon Jackson,Duke,RB,71.0,218.0,9.25,30.25,,4.42,18.0,36.0,123.0,4.4,7.14,
2021.0,Drake Jackson,Kentucky,C,73.88,293.0,8.25,31.125,,,,31.5,123.0,,,
2021.0,Tarron Jackson,Coastal Carolina (SC),DE,74.13,254.0,10.125,33.25,,4.71,25.0,29.5,118.0,4.46,7.44,
2021.0,Warren Jackson,Colorado State,WR,78.0,219.0,9.375,33.5,,4.72,11.0,33.5,123.0,4.51,7.71,
2021.0,Jerry Jacobs,Arkansas,CB,70.25,208.0,9.375,30.625,,4.53,20.0,34.5,120.0,4.33,6.95,
2021.0,Brenden Jaimes,Nebraska,OT,77.0,298.0,10.0,32.625,,,25.0,30.5,112.0,4.5,7.46,
2021.0,Terrell Jana,Virginia,WR,71.13,195.0,9.125,31.75,,4.69,17.0,32.0,110.0,4.13,7.05,
2021.0,Shemar Jean-Charles,Appalachian State (NC),CB,70.38,184.0,8.75,30.875,,4.52,19.0,35.0,124.0,4.33,7.15,
2021.0,Teven Jenkins,Oklahoma State,OT,77.88,317.0,9.5,33.5,,5.01,36.0,32.5,106.0,4.68,7.69,
2021.0,Buddy Johnson,Texas A&M,ILB,72.5,229.0,9.875,31.5,,4.58,,38.5,128.0,4.07,7.09,
2021.0,Cade Johnson,South Dakota State,WR,70.63,184.0,9.375,29.25,,4.51,11.0,35.0,114.0,,,
2021.0,Dwayne Johnson,San Diego State,SS,73.38,207.0,9.875,32.25,,4.71,17.0,32.5,120.0,4.63,7.35,
2021.0,Josh Johnson,Louisiana-Monroe,RB,68.88,209.0,8.75,29.625,,4.61,22.0,35.5,115.0,4.4,7.16,
2021.0,Mustafa Johnson,Colorado,DT,72.13,280.0,10.25,32.125,,,27.0,29.0,103.0,4.53,7.19,
2021.0,Patrick Johnson,Tulane (LA),OLB,74.0,240.0,10.0,32.0,,4.66,16.0,35.0,119.0,4.45,6.96,
2021.0,Raymond Johnson,Georgia Southern,DE,74.5,260.0,9.375,33.25,,4.78,19.0,33.0,115.0,4.71,7.21,
2021.0,Braylon Jones,Houston,OG,75.38,301.0,9.75,33.375,,5.33,18.0,26.5,108.0,4.75,7.69,
2021.0,Ernest Jones,South Carolina,ILB,73.5,230.0,10.375,33.375,,4.72,19.0,38.5,126.0,4.38,7.49,
2021.0,Kobe Jones,Mississippi State,DE,75.25,255.0,9.5,34.5,,,15.0,28.0,113.0,4.63,7.51,
2021.0,Naquan Jones,Michigan State,DT,75.38,313.0,9.875,33.0,,5.46,20.0,25.0,100.0,4.8,,
2021.0,Robert Jones,Middle Tennessee State,OG,76.25,307.0,9.625,33.375,,5.32,,31.0,101.0,4.84,8.16,
2021.0,Tim Jones,Southern Mississippi,WR,72.75,203.0,9.5,31.375,,4.47,17.0,40.0,124.0,4.14,7.02,
2021.0,Brevin Jordan,Miami (FL),TE,74.63,247.0,9.75,32.875,,4.68,17.0,34.0,116.0,4.5,7.57,
2021.0,Kelvin Joseph,Kentucky,CB,71.5,197.0,9.25,31.875,,4.35,,35.0,128.0,4.23,7.21,
2021.0,Hunter Kampmoyer,Oregon,TE,76.38,243.0,9.125,31.375,,4.83,21.0,31.0,113.0,4.56,7.28,
2021.0,Isaiah Kaufusi,Brigham Young,OLB,73.88,221.0,9.125,31.875,,4.8,19.0,30.5,117.0,4.55,7.01,
2021.0,Xavier Kelly,Arkansas,DT,76.63,306.0,10.125,33.375,,,27.0,27.0,99.0,,,
2021.0,Carlo Kemp,Michigan,DT,74.5,281.0,9.625,30.125,,5.07,27.0,28.5,97.0,4.57,7.33,
2021.0,Brandon Kennedy,Tennessee,C,74.0,286.0,9.25,31.875,,5.32,22.0,25.0,100.0,4.92,8.36,
2021.0,Alex Kessman,Pittsburgh,K,74.25,189.0,9.25,31.5,,,,,108.0,,,
2021.0,Devon Key,Western Kentucky,SS,71.63,208.0,9.25,30.75,,4.56,20.0,38.0,123.0,4.15,7.13,
2021.0,Malcolm Koonce,Buffalo,DE,74.25,249.0,9.625,33.375,,,,,115.0,,,
2021.0,Tommy Kraemer,Notre Dame,OG,77.5,309.0,10.625,33.5,,,,,115.0,,,
2021.0,Tanner Kuljian,San Diego State,P,69.75,178.0,9.0,27.875,,,,,119.0,,,
2021.0,Trey Lance,North Dakota State,QB,75.88,224.0,9.125,31.5,,,,,131.0,,,
2021.0,Ryan Langan,Georgia Southern,LS,73.13,237.0,9.0,30.0,,5.14,,,102.0,,,
2021.0,Nolan Laufenberg,Air Force,OG,76.13,312.0,9.75,32.25,,5.34,,29.5,105.0,4.77,7.7,
2021.0,Trevor Lawrence,Clemson,QB,77.63,213.0,,,,,,38.5,119.0,,,
2021.0,Alex Leatherwood,Alabama,OT,77.13,312.0,9.5,33.875,,5.01,,34.5,118.0,4.65,7.45,
2021.0,Richard LeCounte,Georgia,SS,61.5,196.0,9.0,31.625,,4.79,,32.5,128.0,4.49,7.44,
